Block,Transect,Donor,Recipient,est_seed_prod,total_fruit_prod,closed_fruits,seed_count,P_surv_flower,FIT_surv_x_seedprod,FIT_surv_x_fruitprod,BLOCKmean_FIT_surv_x_seedprod,BLOCKmean_FIT_surv_x_fruitprod,BLOCKmean_est_seed_prod,BLOCKmean_total_fruit_prod,BLOCKmean_seed_count,BLOCKmean_P_surv_flower,Rel_FIT_surv_x_seedprod,Rel_FIT_surv_x_fruitprod,Rel_est_seed_prod,Rel_total_fruit_prod,Rel_seed_count,Rel_P_surv_flower
1,3,AC_052,AC_212,9.6,6,5,8,0.4,3.84,2.4000000000000004,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.17830102965397726,0.3384290985767001,0.3404272802979555,0.6263414634146341,0.37209302325581395,0.553686934023286
1,3,AC_054,AC_119,15,4,4,15,0.9,13.5,3.6,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.6268395573772638,0.5076436478650501,0.5319176254655554,0.4175609756097561,0.6976744186046512,1.2457956015523932
1,3,AC_054,AC_155,41,11,11,41,0.8,32.800000000000004,8.8,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,1.5229879616277227,1.2409066947812337,1.4539081762725183,1.1482926829268292,1.9069767441860466,1.107373868046572
1,3,AC_064,AC_017,6,3,3,6,0.8,4.800000000000001,2.4000000000000004,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.22287628706747162,0.3384290985767001,0.2127670501862222,0.3131707317073171,0.27906976744186046,1.107373868046572
1,3,AC_071,AC_115,4.5,3,2,3,0.7,3.15,2.0999999999999996,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.14626256338802823,0.29612546125461253,0.15957528763966664,0.3131707317073171,0.13953488372093023,0.9689521345407502
1,3,AC_089,AC_032,5,3,3,5,0.3,1.5,0.8999999999999999,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.06964883970858488,0.1269109119662625,0.17730587515518517,0.3131707317073171,0.23255813953488372,0.4152652005174644
1,3,AC_094,AC_216,36.57142857142857,16,14,32,1,36.57142857142857,16,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,1.698105044323593,2.256193990511334,1.296865829706497,1.6702439024390243,1.4883720930232558,1.3842173350582148
1,3,AC_094,AC_217,NA,0,0,NA,0.8,NA,0,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,NA,0,NA,0,NA,1.107373868046572
1,3,AC_097,AC_064,113.64705882352942,23,17,84,0.9,102.28235294117648,20.7,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,4.74923147001127,2.918950975224038,4.0300582447037385,2.4009756097560975,3.9069767441860463,1.2457956015523932
1,3,AC_103,AC_154,12,3,1,4,0.7,8.399999999999999,2.0999999999999996,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.3900335023680752,0.29612546125461253,0.4255341003724444,0.3131707317073171,0.18604651162790697,0.9689521345407502
1,3,AC_103,AC_201,9,7,7,9,0.8,7.2,5.6000000000000005,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.33431443060120736,0.7896678966789669,0.31915057527933327,0.7307317073170732,0.4186046511627907,1.107373868046572
1,3,AC_124,AC_100,10,4,4,10,1,10,4,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.46432559805723245,0.5640484976278335,0.35461175031037034,0.4175609756097561,0.46511627906976744,1.3842173350582148
1,3,AC_125,AC_095,12,6,5,10,0.8,9.600000000000001,4.800000000000001,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.44575257413494324,0.6768581971534002,0.4255341003724444,0.6263414634146341,0.46511627906976744,1.107373868046572
1,3,AC_156,AC_005,8,4,4,8,0.8,6.4,3.2,21.536611467988475,7.091588785046729,28.199855169061944,9.57943925233645,21.5,0.7224299065420561,0.29716838275662877,0.4512387981022668,0.28368940024829625,0.4175609756097561,0.37209302325581395,1.107373868046572
