Block,Location,Donor,Recipient,est_seed_prod,total_fruit_prod,closed_fruits,seed_count,P_surv_flower,FIT_surv_x_seedprod,FIT_surv_x_fruitprod,BLOCKmean_FIT_surv_x_seedprod,BLOCKmean_FIT_surv_x_fruitprod,BLOCKmean_est_seed_prod,BLOCKmean_total_fruit_prod,BLOCKmean_seed_count,BLOCKmean_P_surv_flower,Rel_FIT_surv_x_seedprod,Rel_FIT_surv_x_fruitprod,Rel_est_seed_prod,Rel_total_fruit_prod,Rel_seed_count,Rel_P_surv_flower
1,17,BB_005,BB_034,3,1,1,3,0.625,1.875,0.625,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.23344095580746171,0.8145065398335315,0.2009227165697322,0.6116071428571429,0.40865384615384615,1.415289256198347
1,17,BB_057,BB_146,12,2,2,12,0.5,6,1,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.7470110585838775,1.3032104637336503,0.8036908662789288,1.2232142857142858,1.6346153846153846,1.1322314049586777
1,17,BB_091,BB_098,0,1,1,0,0.375,0,0.375,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0,0.4887039239001189,0,0.6116071428571429,0,0.8491735537190083
1,18,BB_066,BB_052,1,1,1,1,0.25,0.25,0.25,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.03112546077432823,0.3258026159334126,0.0669742388565774,0.6116071428571429,0.13621794871794873,0.5661157024793388
1,18,BB_202,BB_101,9,2,2,9,0.5,4.5,1,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.5602582939379082,1.3032104637336503,0.6027681497091966,1.2232142857142858,1.2259615384615385,1.1322314049586777
1,19,BB_028,BB_209,NA,1,0,0,0.5,NA,0.5,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0.6516052318668252,NA,0.6116071428571429,0,1.1322314049586777
1,19,BB_177,BB_117,8,6,6,8,0.375,3,2.25,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.37350552929193875,2.9322235434007133,0.5357939108526192,3.669642857142857,1.0897435897435899,0.8491735537190083
1,19,BB_177,BB_134,NA,1,0,0,0.25,NA,0.25,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0.3258026159334126,NA,0.6116071428571429,0,0.5661157024793388
1,2,BB_075,BB_085,NA,0,0,0,1,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,0,2.2644628099173554
1,2,BB_107,BB_179,NA,0,0,0,1,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,0,2.2644628099173554
1,20,BB_075,BB_164,4,1,1,4,0.75,3,0.75,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.37350552929193875,0.9774078478002378,0.2678969554263096,0.6116071428571429,0.5448717948717949,1.6983471074380165
1,20,BB_130,BB_048,2,1,1,2,0.25,0.5,0.25,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.06225092154865646,0.3258026159334126,0.1339484777131548,0.6116071428571429,0.27243589743589747,0.5661157024793388
1,20,BB_142,BB_150,60.57142857142857,8,7,53,0.5,30.285714285714285,4,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,3.7706272480900482,5.212841854934601,4.0567253250269735,4.892857142857143,7.219551282051282,1.1322314049586777
1,21,BB_167,BB_110,NA,0,0,NA,0.25,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,0.5661157024793388
1,21,BB_169,BB_160,4,2,1,2,0.25,1,0.5,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.12450184309731292,0.6516052318668252,0.2678969554263096,1.2232142857142858,0.27243589743589747,0.5661157024793388
1,21,BB_215,BB_004,18,3,1,6,0.375,6.75,1.125,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.8403874409068622,1.4661117717003567,1.2055362994183931,1.8348214285714286,0.8173076923076923,0.8491735537190083
1,22,BB_011,BB_215,NA,0,0,0,0.625,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,0,1.415289256198347
1,22,BB_038,BB_149,29,2,2,29,0.5,14.5,1,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,1.8052767249110373,1.3032104637336503,1.9422529268407445,1.2232142857142858,3.9503205128205128,1.1322314049586777
1,22,BB_073,BB_084,1,1,1,1,0.375,0.375,0.375,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.046688191161492344,0.4887039239001189,0.0669742388565774,0.6116071428571429,0.13621794871794873,0.8491735537190083
1,23,BB_130,BB_007,NA,0,0,NA,0.5,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,1.1322314049586777
1,23,BB_173,BB_044,NA,0,0,NA,0,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,0
1,23,BB_182,BB_103,295.375,34,16,139,0.875,258.453125,29.75,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,32.177890416760206,38.7705112960761,19.78251580226155,20.794642857142858,18.934294871794872,1.9814049586776858
1,24,BB_057,BB_200,15,3,2,10,0.75,11.25,2.25,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,1.4006457348447703,2.9322235434007133,1.0046135828486609,1.8348214285714286,1.3621794871794872,1.6983471074380165
1,24,BB_197,BB_199,NA,0,0,NA,0.25,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,0.5661157024793388
1,24,BB_197,BB_211,NA,0,0,NA,0.125,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,0.2830578512396694
1,25,BB_091,BB_094,NA,0,0,0,0.25,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,0,0.5661157024793388
1,25,BB_100,BB_113,0,1,1,0,0.625,0,0.625,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0,0.8145065398335315,0,0.6116071428571429,0,1.415289256198347
1,25,BB_188,BB_171,NA,0,0,NA,0.75,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,1.6983471074380165
1,26,BB_014,BB_185,4,2,1,2,0.625,2.5,1.25,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.3112546077432823,1.629013079667063,0.2678969554263096,1.2232142857142858,0.27243589743589747,1.415289256198347
1,26,BB_176,BB_059,0,1,1,0,0.5,0,0.5,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0,0.6516052318668252,0,0.6116071428571429,0,1.1322314049586777
1,26,BB_202,BB_025,NA,0,0,NA,0.5,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,1.1322314049586777
1,27,BB_026,BB_070,0,1,1,0,0.375,0,0.375,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0,0.4887039239001189,0,0.6116071428571429,0,0.8491735537190083
1,27,BB_073,BB_092,NA,0,0,NA,0.5,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,1.1322314049586777
1,27,BB_108,BB_097,NA,0,0,NA,0.25,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,0.5661157024793388
1,28,BB_107,BB_123,NA,0,0,NA,0.25,NA,0,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,NA,0,NA,0,NA,0.5661157024793388
1,28,BB_169,BB_076,6,2,2,6,0.75,4.5,1.5,8.032009608230311,0.7673357664233577,14.931114068223444,1.635036496350365,7.341176470588235,0.4416058394160584,0.5602582939379082,1.9548156956004756,0.4018454331394644,1.2232142857142858,0.8173076923076923,1.6983471074380165
