Block,Transect,Donor,Recipient,est_seed_prod,total_fruit_prod,closed_fruits,seed_count,P_surv_flower,FIT_surv_x_seedprod,FIT_surv_x_fruitprod,BLOCKmean_FIT_surv_x_seedprod,BLOCKmean_FIT_surv_x_fruitprod,BLOCKmean_est_seed_prod,BLOCKmean_total_fruit_prod,BLOCKmean_seed_count,BLOCKmean_P_surv_flower,Rel_FIT_surv_x_seedprod,Rel_FIT_surv_x_fruitprod,Rel_est_seed_prod,Rel_total_fruit_prod,Rel_seed_count,Rel_P_surv_flower
1,2,BO_032,BO_132,NA,4,0,0,0.625,NA,2.5,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,2.2823529411764705,NA,0.8878718535469108,0,2.331730769230769
1,2,BO_039,BO_200,42,42,3,3,0.125,5.25,5.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,2.364437249006539,4.792941176470587,4.038280261067071,9.322654462242562,0.7563025210084033,0.46634615384615385
1,2,BO_065,BO_078,0,3,1,0,0.375,0,1.125,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,1.0270588235294116,0,0.665903890160183,0,1.3990384615384617
1,2,BO_088,BO_050,18,6,1,3,0.375,6.75,2.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,3.0399907487226927,2.054117647058823,1.7306915404573162,1.331807780320366,0.7563025210084033,1.3990384615384617
1,2,BO_109,BO_095,NA,0,0,NA,0.5,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,1.8653846153846154
1,2,BO_119,BO_017,48,32,14,21,0.25,12,8,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,5.404427997729232,7.303529411764705,4.61517744121951,7.102974828375286,5.294117647058823,0.9326923076923077
1,2,BO_119,BO_051,0,27,2,0,0.125,0,3.375,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,3.081176470588235,0,5.993135011441647,0,0.46634615384615385
1,2,BO_130,BO_174,NA,2,0,0,0.375,NA,0.75,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0.6847058823529412,NA,0.4439359267734554,0,1.3990384615384617
1,2,BO_143,BO_152,NA,0,0,NA,0.375,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,1.3990384615384617
1,2,BO_149,BO_106,1,1,1,1,0.125,0.125,0.125,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0.05629612497634617,0.11411764705882352,0.09614953002540645,0.2219679633867277,0.25210084033613445,0.46634615384615385
1,2,BO_151,BO_056,1,1,1,1,0.125,0.125,0.125,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0.05629612497634617,0.11411764705882352,0.09614953002540645,0.2219679633867277,0.25210084033613445,0.46634615384615385
1,2,BO_162,BO_089,10.5,3,2,7,0.25,2.625,0.75,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,1.1822186245032695,0.6847058823529412,1.0095700652667678,0.665903890160183,1.7647058823529411,0.9326923076923077
1,2,BO_162,BO_164,4,3,3,4,0.25,1,0.75,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0.45036899981076933,0.6847058823529412,0.3845981201016258,0.665903890160183,1.0084033613445378,0.9326923076923077
1,2,BO_163,BO_072,2,2,2,2,0.375,0.75,0.75,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0.337776749858077,0.6847058823529412,0.1922990600508129,0.4439359267734554,0.5042016806722689,1.3990384615384617
1,2,BO_170,BO_055,6,27,9,2,0.5,3,13.5,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,1.351106999432308,12.32470588235294,0.5768971801524387,5.993135011441647,0.5042016806722689,1.8653846153846154
1,2,BO_170,BO_111,0,7,3,0,0.125,0,0.875,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,0.7988235294117646,0,1.5537757437070938,0,0.46634615384615385
1,2,BO_183,BO_063,0,1,1,0,0.25,0,0.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,0.22823529411764704,0,0.2219679633867277,0,0.9326923076923077
1,2,BO_183,BO_198,NA,2,0,0,0.125,NA,0.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0.22823529411764704,NA,0.4439359267734554,0,0.46634615384615385
1,2,BO_185,BO_071,6,3,3,6,0.375,2.25,1.125,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,1.013330249574231,1.0270588235294116,0.5768971801524387,0.665903890160183,1.5126050420168067,1.3990384615384617
1,2,BO_188,BO_052,NA,0,0,NA,0.125,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.46634615384615385
1,2,BO_188,BO_154,22,22,6,6,0.375,8.25,8.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,3.715544248438847,7.5317647058823525,2.115289660558942,4.883295194508009,1.5126050420168067,1.3990384615384617
1,2,BO_189,BO_086,12,8,4,6,0.5,6,4,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,2.702213998864616,3.6517647058823526,1.1537943603048775,1.7757437070938216,1.5126050420168067,1.8653846153846154
1,2,BO_194,BO_125,NA,14,0,0,0.25,NA,3.5,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,3.1952941176470584,NA,3.1075514874141876,0,0.9326923076923077
1,2,BO_198,BO_159,2.6666666666666665,4,3,2,0.125,0.3333333333333333,0.5,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0.1501229999369231,0.4564705882352941,0.2563987467344172,0.8878718535469108,0.5042016806722689,0.46634615384615385
1,2,BO_201,BO_189,3,2,2,3,0.125,0.375,0.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0.1688883749290385,0.22823529411764704,0.28844859007621937,0.4439359267734554,0.7563025210084033,0.46634615384615385
1,2,BO_201,BO_199,NA,0,0,NA,0.375,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,1.3990384615384617
1,3,BO_001,BO_025,NA,0,0,NA,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.9326923076923077
1,3,BO_001,BO_151,NA,0,0,NA,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.9326923076923077
1,3,BO_022,BO_146,16,8,3,6,0.375,6,3,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,2.702213998864616,2.7388235294117647,1.5383924804065032,1.7757437070938216,1.5126050420168067,1.3990384615384617
1,3,BO_032,BO_088,26,13,3,6,0.125,3.25,1.625,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,1.4636992493850003,1.4835294117647058,2.499887780660568,2.88558352402746,1.5126050420168067,0.46634615384615385
1,3,BO_040,BO_171,0,1,1,0,0.625,0,0.625,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,0.5705882352941176,0,0.2219679633867277,0,2.331730769230769
1,3,BO_058,BO_123,NA,0,0,NA,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.9326923076923077
1,3,BO_069,BO_145,6,1,1,6,0.5,3,0.5,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,1.351106999432308,0.4564705882352941,0.5768971801524387,0.2219679633867277,1.5126050420168067,1.8653846153846154
1,3,BO_069,BO_201,0,2,1,0,0.125,0,0.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,0.22823529411764704,0,0.4439359267734554,0,0.46634615384615385
1,3,BO_088,BO_140,NA,0,0,NA,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.9326923076923077
1,3,BO_088,BO_169,13,13,3,3,0.125,1.625,1.625,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0.7318496246925001,1.4835294117647058,1.249943890330284,2.88558352402746,0.7563025210084033,0.46634615384615385
1,3,BO_096,BO_134,NA,0,0,NA,0.125,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.46634615384615385
1,3,BO_109,BO_001,0,2,1,0,0.75,0,1.5,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,1.3694117647058823,0,0.4439359267734554,0,2.7980769230769234
1,3,BO_109,BO_028,NA,0,0,NA,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.9326923076923077
1,3,BO_173,BO_054,NA,0,0,NA,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.9326923076923077
1,3,BO_183,BO_116,0,5,2,0,0.375,0,1.875,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,1.7117647058823529,0,1.1098398169336385,0,1.3990384615384617
1,3,BO_187,BO_150,0,1,1,0,0.25,0,0.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,0.22823529411764704,0,0.2219679633867277,0,0.9326923076923077
1,3,BO_189,BO_126,1.5,3,2,1,0.375,0.5625,1.125,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0.2533325623935577,1.0270588235294116,0.14422429503810968,0.665903890160183,0.25210084033613445,1.3990384615384617
1,3,BO_189,BO_142,NA,0,0,NA,0.375,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,1.3990384615384617
1,3,BO_198,BO_100,NA,0,0,NA,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.9326923076923077
1,3,BO_198,BO_158,0,1,1,0,0.625,0,0.625,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,0.5705882352941176,0,0.2219679633867277,0,2.331730769230769
1,3,BO_199,BO_069,6,6,6,6,0.375,2.25,2.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,1.013330249574231,2.054117647058823,0.5768971801524387,1.331807780320366,1.5126050420168067,1.3990384615384617
1,4,BO_022,BO_020,NA,0,0,NA,0,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0
1,4,BO_029,BO_090,0,2,2,0,0.125,0,0.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,0.22823529411764704,0,0.4439359267734554,0,0.46634615384615385
1,4,BO_065,BO_014,0,1,1,0,0.125,0,0.125,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0,0.11411764705882352,0,0.2219679633867277,0,0.46634615384615385
1,4,BO_070,BO_046,NA,0,0,NA,0.125,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.46634615384615385
1,4,BO_070,BO_184,NA,1,0,0,0.375,NA,0.375,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0.3423529411764706,NA,0.2219679633867277,0,1.3990384615384617
1,4,BO_106,BO_131,NA,0,0,NA,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.9326923076923077
1,4,BO_130,BO_161,NA,0,0,NA,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.9326923076923077
1,4,BO_143,BO_195,NA,0,0,NA,0.125,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,0.46634615384615385
1,4,BO_151,BO_167,4,2,1,2,0.125,0.5,0.25,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,0.22518449990538467,0.22823529411764704,0.3845981201016258,0.4439359267734554,0.5042016806722689,0.46634615384615385
1,4,BO_163,BO_144,NA,0,0,0,0.25,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,0,0.9326923076923077
1,4,BO_177,BO_147,NA,0,0,NA,0.5,NA,0,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0,NA,0,NA,1.8653846153846154
1,4,BO_199,BO_015,NA,1,0,0,0.125,NA,0.125,2.220401493930906,1.0953608247422681,10.40046685340803,4.505154639175258,3.966666666666667,0.26804123711340205,NA,0.11411764705882352,NA,0.2219679633867277,0,0.46634615384615385
2,5,BO_005,BO_122,NA,0,0,NA,0.375,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.772340425531915
2,5,BO_013,BO_114,NA,2,0,0,0.25,NA,0.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0.2671081677704194,NA,0.4689922480620155,0,0.5148936170212766
2,5,BO_022,BO_020,NA,7,0,0,0.375,NA,2.625,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,1.4023178807947019,NA,1.6414728682170543,0,0.772340425531915
2,5,BO_038,BO_082,NA,3,0,0,0.375,NA,1.125,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0.6009933774834437,NA,0.7034883720930233,0,0.772340425531915
2,5,BO_038,BO_149,2,3,3,2,0.25,0.5,0.75,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.13298180024720976,0.40066225165562913,0.2575694438984503,0.7034883720930233,0.9073170731707317,0.5148936170212766
2,5,BO_040,BO_171,NA,1,0,0,0.5,NA,0.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0.2671081677704194,NA,0.23449612403100775,0,1.0297872340425531
2,5,BO_065,BO_014,0,3,2,0,0.375,0,1.125,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0,0.6009933774834437,0,0.7034883720930233,0,0.772340425531915
2,5,BO_065,BO_115,8,4,1,2,0.75,6,3,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,1.595781602966517,1.6026490066225165,1.0302777755938013,0.937984496124031,0.9073170731707317,1.54468085106383
2,5,BO_073,BO_117,NA,0,0,NA,0.125,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.2574468085106383
2,5,BO_073,BO_186,NA,0,0,NA,0.5,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,1.0297872340425531
2,5,BO_074,BO_047,NA,0,0,NA,0.125,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.2574468085106383
2,5,BO_088,BO_140,12,6,1,2,0.125,1.5,0.75,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.39894540074162926,0.40066225165562913,1.545416663390702,1.4069767441860466,0.9073170731707317,0.2574468085106383
2,5,BO_096,BO_012,NA,3,0,0,0.375,NA,1.125,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0.6009933774834437,NA,0.7034883720930233,0,0.772340425531915
2,5,BO_109,BO_001,NA,0,0,NA,0.5,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,1.0297872340425531
2,5,BO_109,BO_028,NA,0,0,NA,0.125,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.2574468085106383
2,5,BO_109,BO_095,NA,2,0,0,0.625,NA,1.25,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0.6677704194260485,NA,0.4689922480620155,0,1.2872340425531914
2,5,BO_119,BO_017,12,6,3,6,0.25,3,1.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.7978908014832585,0.8013245033112583,1.545416663390702,1.4069767441860466,2.7219512195121953,0.5148936170212766
2,5,BO_119,BO_051,0,1,1,0,0.5,0,0.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0,0.2671081677704194,0,0.23449612403100775,0,1.0297872340425531
2,5,BO_128,BO_060,NA,0,0,NA,0.375,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.772340425531915
2,5,BO_143,BO_195,NA,0,0,NA,0.125,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.2574468085106383
2,5,BO_153,BO_022,NA,0,0,NA,0.25,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.5148936170212766
2,5,BO_162,BO_089,6,3,2,4,0.125,0.75,0.375,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.19947270037081463,0.20033112582781457,0.772708331695351,0.7034883720930233,1.8146341463414635,0.2574468085106383
2,5,BO_162,BO_108,NA,0,0,NA,0.625,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,1.2872340425531914
2,5,BO_170,BO_045,4,1,1,4,0.5,2,0.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.531927200988839,0.2671081677704194,0.5151388877969006,0.23449612403100775,1.8146341463414635,1.0297872340425531
2,5,BO_173,BO_079,3.8571428571428568,9,7,3,0.375,1.4464285714285712,3.375,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.38469735071514244,1.802980132450331,0.49674107037558274,2.11046511627907,1.3609756097560977,0.772340425531915
2,5,BO_177,BO_121,10.5,7,2,3,0.125,1.3125,0.875,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.3490772256489256,0.467439293598234,1.3522395804668643,1.6414728682170543,1.3609756097560977,0.2574468085106383
2,5,BO_183,BO_063,NA,0,0,NA,0.375,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.772340425531915
2,5,BO_183,BO_198,NA,0,0,NA,0.375,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.772340425531915
2,5,BO_185,BO_071,0,1,1,0,0.25,0,0.25,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0,0.1335540838852097,0,0.23449612403100775,0,0.5148936170212766
2,5,BO_185,BO_085,NA,0,0,NA,0.25,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,0.5148936170212766
2,5,BO_187,BO_031,NA,1,0,0,0.25,NA,0.25,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0.1335540838852097,NA,0.23449612403100775,0,0.5148936170212766
2,5,BO_189,BO_086,10,20,2,1,0.125,1.25,2.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.3324545006180244,1.335540838852097,1.2878472194922517,4.689922480620155,0.45365853658536587,0.2574468085106383
2,5,BO_194,BO_098,15,5,5,15,0.625,9.375,3.125,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,2.493408754635183,1.6694260485651213,1.9317708292383775,1.1724806201550388,6.8048780487804885,1.2872340425531914
2,6,BO_001,BO_025,0,6,4,0,0.875,0,5.25,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0,2.8046357615894038,0,1.4069767441860466,0,1.8021276595744682
2,6,BO_001,BO_151,2,1,1,2,0.625,1.25,0.625,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.3324545006180244,0.33388520971302427,0.2575694438984503,0.23449612403100775,0.9073170731707317,1.2872340425531914
2,6,BO_029,BO_061,0,11,3,0,0.75,0,8.25,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0,4.4072847682119205,0,2.5794573643410854,0,1.54468085106383
2,6,BO_029,BO_090,2,4,2,1,0.875,1.75,3.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.46543630086523413,1.869757174392936,0.2575694438984503,0.937984496124031,0.45365853658536587,1.8021276595744682
2,6,BO_032,BO_096,NA,0,0,0,0.125,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,0,0.2574468085106383
2,6,BO_032,BO_132,NA,3,0,0,0.375,NA,1.125,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0.6009933774834437,NA,0.7034883720930233,0,0.772340425531915
2,6,BO_038,BO_137,6,4,2,3,0.75,4.5,3,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,1.1968362022248877,1.6026490066225165,0.772708331695351,0.937984496124031,1.3609756097560977,1.54468085106383
2,6,BO_039,BO_200,6,2,2,6,0.5,3,1,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.7978908014832585,0.5342163355408388,0.772708331695351,0.4689922480620155,2.7219512195121953,1.0297872340425531
2,6,BO_065,BO_078,1,1,1,1,0.75,0.75,0.75,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.19947270037081463,0.40066225165562913,0.12878472194922516,0.23449612403100775,0.45365853658536587,1.54468085106383
2,6,BO_073,BO_070,22.5,9,2,5,0.5,11.25,4.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,2.9920905055622193,2.403973509933775,2.897656243857566,2.11046511627907,2.2682926829268295,1.0297872340425531
2,6,BO_074,BO_118,NA,2,0,0,0.875,NA,1.75,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0.934878587196468,NA,0.4689922480620155,0,1.8021276595744682
2,6,BO_088,BO_050,NA,0,0,0,0.5,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,0,1.0297872340425531
2,6,BO_101,BO_182,35.75,13,4,11,0.375,13.40625,4.875,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,3.5655745191283117,2.604304635761589,4.6040538096848,3.048449612403101,4.990243902439024,0.772340425531915
2,6,BO_106,BO_131,25.6,32,5,4,0.5,12.8,16,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,3.40433408632857,8.54746136865342,3.2968888819001645,7.503875968992248,1.8146341463414635,1.0297872340425531
2,6,BO_106,BO_191,0,20,4,0,0.125,0,2.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0,1.335540838852097,0,4.689922480620155,0,0.2574468085106383
2,6,BO_130,BO_120,NA,1,0,0,0.625,NA,0.625,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0.33388520971302427,NA,0.23449612403100775,0,1.2872340425531914
2,6,BO_130,BO_161,0,4,1,0,0.25,0,1,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0,0.5342163355408388,0,0.937984496124031,0,0.5148936170212766
2,6,BO_130,BO_174,6,4,2,3,0.375,2.25,1.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0.5984181011124439,0.8013245033112583,0.772708331695351,0.937984496124031,1.3609756097560977,0.772340425531915
2,6,BO_149,BO_032,0,1,1,0,0.25,0,0.25,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,0,0.1335540838852097,0,0.23449612403100775,0,0.5148936170212766
2,6,BO_151,BO_056,56.66666666666667,17,3,10,0.5,28.333333333333336,8.5,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,7.535635347341887,4.54083885209713,7.297800910456093,3.9864341085271318,4.536585365853659,1.0297872340425531
2,6,BO_153,BO_157,22.5,18,4,5,0.375,8.4375,6.75,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,2.2440678791716646,3.605960264900662,2.897656243857566,4.22093023255814,2.2682926829268295,0.772340425531915
2,6,BO_177,BO_139,NA,0,0,NA,0.75,NA,0,3.7599130036630037,1.871900826446281,7.764896214896215,4.264462809917355,2.204301075268817,0.4855371900826446,NA,0,NA,0,NA,1.54468085106383
