Block,Transect,Donor,Recipient,est_seed_prod,total_fruit_prod,closed_fruits,seed_count,P_surv_flower,FIT_surv_x_seedprod,FIT_surv_x_fruitprod,BLOCKmean_FIT_surv_x_seedprod,BLOCKmean_FIT_surv_x_fruitprod,BLOCKmean_est_seed_prod,BLOCKmean_total_fruit_prod,BLOCKmean_seed_count,BLOCKmean_P_surv_flower,Rel_FIT_surv_x_seedprod,Rel_FIT_surv_x_fruitprod,Rel_est_seed_prod,Rel_total_fruit_prod,Rel_seed_count,Rel_P_surv_flower
1,1,HR_131,HR_049,4,11,11,4,1,4,11,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.28098668861818504,1.0206185567010309,0.23109554348054626,0.8231707317073171,0.26680455015511895,1.254355400696864
1,1,HR_131,HR_113,6,27,27,6,0.25,1.5,6.75,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.10537000823181938,0.6262886597938144,0.34664331522081937,2.020509977827051,0.40020682523267836,0.313588850174216
1,1,HR_133,HR_158,84.33333333333333,33,27,69,1,84.33333333333333,33,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,5.924136018366734,3.0618556701030926,4.872264375048183,2.4695121951219514,4.602378490175801,1.254355400696864
1,1,HR_148,HR_114,5,8,8,5,1,5,8,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.3512333607727313,0.7422680412371133,0.2888694293506828,0.598669623059867,0.33350568769389866,1.254355400696864
1,1,HR_149,HR_007,10.285714285714285,9,7,8,0.75,7.7142857142857135,6.75,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.5419028994779282,0.6262886597938144,0.5942456832356903,0.6735033259423504,0.5336091003102379,0.940766550522648
1,1,HR_155,HR_047,8,9,9,8,1,8,9,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.5619733772363701,0.8350515463917525,0.4621910869610925,0.6735033259423504,0.5336091003102379,1.254355400696864
1,1,HR_157,HR_095,6,8,8,6,0.875,5.25,7,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.36879502881136783,0.6494845360824741,0.34664331522081937,0.598669623059867,0.40020682523267836,1.097560975609756
1,1,HR_160,HR_033,28,24,18,21,0.75,21,18,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.4751801152454713,1.670103092783505,1.6176688043638237,1.796008869179601,1.4007238883143744,0.940766550522648
1,1,HR_160,HR_173,0,1,1,0,0.875,0,0.875,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0,0.08118556701030927,0,0.07483370288248338,0,1.097560975609756
1,1,HR_164,HR_005,48.72,29,25,42,0.875,42.629999999999995,25.375,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,2.9946156339483068,2.3543814432989687,2.814743719593053,2.170177383592018,2.801447776628749,1.097560975609756
1,1,HR_164,HR_041,8,2,2,8,0.125,1,0.25,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.07024667215454626,0.02319587628865979,0.4621910869610925,0.14966740576496676,0.5336091003102379,0.156794425087108
1,1,HR_168,HR_148,2.4000000000000004,6,5,2,0.25,0.6000000000000001,1.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.04214800329272776,0.13917525773195874,0.13865732608832776,0.44900221729490025,0.13340227507755947,0.313588850174216
1,1,HR_171,HR_057,5,5,2,2,0.875,4.375,4.375,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.3073291906761399,0.40592783505154634,0.2888694293506828,0.3741685144124169,0.13340227507755947,1.097560975609756
1,1,HR_175,HR_196,62,28,28,62,0.5,31,14,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,2.177646836790934,1.2989690721649483,3.581980923948467,2.0953436807095347,4.135470527404343,0.627177700348432
1,1,HR_180,HR_036,9,9,8,8,0.75,6.75,6.75,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.47416503704318724,0.6262886597938144,0.519964972831229,0.6735033259423504,0.5336091003102379,0.940766550522648
1,1,HR_189,HR_018,NA,0,0,NA,1,NA,0,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,NA,0,NA,0,NA,1.254355400696864
1,1,HR_196,HR_170,57.24,27,25,53,0.625,35.775,16.875,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,2.5130746963288924,1.565721649484536,3.306977227206617,2.020509977827051,3.535160289555326,0.7839721254355401
1,1,HR_196,HR_183,11,16,16,11,0.875,9.625,14,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.6761242194875078,1.2989690721649483,0.6355127445715022,1.197339246119734,0.733712512926577,1.097560975609756
1,1,HR_200,HR_010,1.5,9,6,1,0.125,0.1875,1.125,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.013171251028977423,0.10438144329896906,0.08666082880520484,0.6735033259423504,0.06670113753877974,0.156794425087108
1,2,HR_002,HR_059,3,6,6,3,1,3,6,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.21074001646363877,0.556701030927835,0.17332165761040969,0.44900221729490025,0.20010341261633918,1.254355400696864
1,2,HR_002,HR_071,4.888888888888888,11,9,4,1,4.888888888888888,11,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.34342817497778166,1.0206185567010309,0.2824501086984454,0.8231707317073171,0.26680455015511895,1.254355400696864
1,2,HR_005,HR_149,5,29,29,5,1,5,29,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.3512333607727313,2.690721649484536,0.2888694293506828,2.170177383592018,0.33350568769389866,1.254355400696864
1,2,HR_005,HR_180,8,5,5,8,0.375,3,1.875,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.21074001646363877,0.17396907216494845,0.4621910869610925,0.3741685144124169,0.5336091003102379,0.470383275261324
1,2,HR_006,HR_142,0,3,3,0,0.5,0,1.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0,0.13917525773195874,0,0.22450110864745013,0,0.627177700348432
1,2,HR_008,HR_012,6,7,7,6,1,6,7,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.42148003292727754,0.6494845360824741,0.34664331522081937,0.5238359201773837,0.40020682523267836,1.254355400696864
1,2,HR_027,HR_043,7,3,3,7,0.875,6.125,2.625,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.4302608669465958,0.24355670103092783,0.4044172010909559,0.22450110864745013,0.46690796277145813,1.097560975609756
1,2,HR_027,HR_119,31.071428571428573,15,14,29,0.875,27.1875,13.125,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.9098313992017264,1.217783505154639,1.7951171681078146,1.1225055432372506,1.9343329886246121,1.097560975609756
1,2,HR_027,HR_145,0,1,1,0,0.75,0,0.75,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0,0.06958762886597937,0,0.07483370288248338,0,0.940766550522648
1,2,HR_034,HR_080,11,11,11,11,0.5,5.5,5.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.3863566968500044,0.5103092783505154,0.6355127445715022,0.8231707317073171,0.733712512926577,0.627177700348432
1,2,HR_034,HR_112,75.64516129032258,35,31,67,0.75,56.733870967741936,26.25,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,3.9853656339292978,2.435567010309278,4.370314915015169,2.619179600886918,4.468976215098242,0.940766550522648
1,2,HR_053,HR_038,11.333333333333332,17,12,8,0.625,7.083333333333332,10.625,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.4975805944280359,0.9858247422680412,0.6547707065282143,1.2721729490022173,0.5336091003102379,0.7839721254355401
1,2,HR_053,HR_169,77.95454545454545,49,44,70,0.875,68.21022727272727,42.875,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,4.791541472814362,3.9780927835051543,4.503737012149282,3.6668514412416853,4.669079627714582,1.097560975609756
1,2,HR_057,HR_006,8,8,7,7,0.75,6,6,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.42148003292727754,0.556701030927835,0.4621910869610925,0.598669623059867,0.46690796277145813,0.940766550522648
1,2,HR_066,HR_078,3,5,5,3,1,3,5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.21074001646363877,0.46391752577319584,0.17332165761040969,0.3741685144124169,0.20010341261633918,1.254355400696864
1,2,HR_066,HR_137,85.09090909090908,39,33,72,0.5,42.54545454545454,19.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,2.988676597120695,1.8092783505154637,4.916032470404347,2.9185144124168514,4.802481902792141,0.627177700348432
1,2,HR_069,HR_133,11,6,6,11,0.875,9.625,5.25,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.6761242194875078,0.48711340206185566,0.6355127445715022,0.44900221729490025,0.733712512926577,1.097560975609756
1,2,HR_070,HR_165,11,12,12,11,1,11,12,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.7727133937000088,1.11340206185567,0.6355127445715022,0.8980044345898005,0.733712512926577,1.254355400696864
1,2,HR_085,HR_035,4,6,6,4,0.875,3.5,5.25,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.2458633525409119,0.48711340206185566,0.23109554348054626,0.44900221729490025,0.26680455015511895,1.097560975609756
1,2,HR_085,HR_107,15,18,18,15,0.875,13.125,15.75,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.9219875720284196,1.461340206185567,0.8666082880520484,1.3470066518847008,1.000517063081696,1.097560975609756
1,2,HR_088,HR_014,NA,0,0,NA,0.75,NA,0,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,NA,0,NA,0,NA,0.940766550522648
1,2,HR_090,HR_126,36,21,21,36,0.375,13.5,7.875,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.9483300740863745,0.7306701030927835,2.079859891324916,1.5715077605321508,2.4012409513960704,0.470383275261324
1,2,HR_100,HR_195,12.571428571428571,8,7,11,1,12.571428571428571,8,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.8831010213714386,0.7422680412371133,0.7263002795102882,0.598669623059867,0.733712512926577,1.254355400696864
1,2,HR_125,HR_034,45.81818181818182,28,22,36,0.875,40.09090909090909,24.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,2.8162529472868094,2.2731958762886597,2.6470944071408025,2.0953436807095347,2.4012409513960704,1.097560975609756
1,2,HR_125,HR_086,4,4,2,2,0.875,3.5,3.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.2458633525409119,0.32474226804123707,0.23109554348054626,0.2993348115299335,0.13340227507755947,1.097560975609756
1,2,HR_133,HR_072,20,19,19,20,1,20,19,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.4049334430909253,1.7628865979381443,1.1554777174027313,1.421840354767184,1.3340227507755946,1.254355400696864
1,2,HR_133,HR_161,69,23,21,63,1,69,23,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,4.847020378663692,2.134020618556701,3.9863981250394227,1.7211751662971175,4.202171664943123,1.254355400696864
1,2,HR_139,HR_062,0,5,3,0,0.875,0,4.375,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0,0.40592783505154634,0,0.3741685144124169,0,1.097560975609756
1,2,HR_139,HR_129,4,5,5,4,0.5,2,2.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.14049334430909252,0.23195876288659792,0.23109554348054626,0.3741685144124169,0.26680455015511895,0.627177700348432
1,2,HR_141,HR_015,12,12,5,5,0.875,10.5,10.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.7375900576227357,0.9742268041237113,0.6932866304416387,0.8980044345898005,0.33350568769389866,1.097560975609756
1,2,HR_148,HR_050,15.272727272727272,12,11,14,1,15.272727272727272,12,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.07285826563307,1.11340206185567,0.8823648023802674,0.8980044345898005,0.9338159255429163,1.254355400696864
1,2,HR_148,HR_109,9,9,9,9,0.875,7.875,7.875,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.5531925432170518,0.7306701030927835,0.519964972831229,0.6735033259423504,0.6003102378490176,1.097560975609756
1,2,HR_155,HR_121,7,8,8,7,0.5,3.5,4,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.2458633525409119,0.37113402061855666,0.4044172010909559,0.598669623059867,0.46690796277145813,0.627177700348432
1,2,HR_157,HR_085,49,35,30,42,1,49,35,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,3.4420869355727666,3.2474226804123707,2.8309204076366914,2.619179600886918,2.801447776628749,1.254355400696864
1,2,HR_157,HR_088,4,2,1,2,0.5,2,1,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.14049334430909252,0.09278350515463916,0.23109554348054626,0.14966740576496676,0.13340227507755947,0.627177700348432
1,2,HR_164,HR_201,25.846153846153847,16,13,21,0.875,22.615384615384617,14,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.5886555087258925,1.2989690721649483,1.4932327424896834,1.197339246119734,1.4007238883143744,1.097560975609756
1,2,HR_168,HR_064,21,7,7,21,1,21,7,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,1.4751801152454713,0.6494845360824741,1.2132516032728677,0.5238359201773837,1.4007238883143744,1.254355400696864
1,2,HR_168,HR_101,16.714285714285715,9,7,13,0.5,8.357142857142858,4.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.5870614744344224,0.41752577319587625,0.9656492352579968,0.6735033259423504,0.8671147880041365,0.627177700348432
1,2,HR_171,HR_073,0,3,3,0,0.875,0,2.625,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0,0.24355670103092783,0,0.22450110864745013,0,1.097560975609756
1,2,HR_175,HR_027,NA,0,0,NA,0.875,NA,0,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,NA,0,NA,0,NA,1.097560975609756
1,2,HR_175,HR_164,2,3,3,2,1,2,3,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.14049334430909252,0.2783505154639175,0.11554777174027313,0.22450110864745013,0.13340227507755947,1.254355400696864
1,2,HR_180,HR_023,7,3,3,7,0.875,6.125,2.625,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.4302608669465958,0.24355670103092783,0.4044172010909559,0.22450110864745013,0.46690796277145813,1.097560975609756
1,2,HR_189,HR_051,0,5,5,0,1,0,5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0,0.46391752577319584,0,0.3741685144124169,0,1.254355400696864
1,2,HR_195,HR_104,7,7,7,7,1,7,7,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.4917267050818238,0.6494845360824741,0.4044172010909559,0.5238359201773837,0.46690796277145813,1.254355400696864
1,2,HR_196,HR_054,6,12,12,6,1,6,12,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.42148003292727754,1.11340206185567,0.34664331522081937,0.8980044345898005,0.40020682523267836,1.254355400696864
1,2,HR_200,HR_153,2,2,2,2,0.75,1.5,1.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.10537000823181938,0.13917525773195874,0.11554777174027313,0.14966740576496676,0.13340227507755947,0.940766550522648
1,3,HR_002,HR_056,40.5,18,16,36,0.875,35.4375,15.75,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,2.489366444476733,1.461340206185567,2.339842377740531,1.3470066518847008,2.4012409513960704,1.097560975609756
1,3,HR_008,HR_042,1,4,4,1,0.875,0.875,3.5,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.061465838135227976,0.32474226804123707,0.057773885870136564,0.2993348115299335,0.06670113753877974,1.097560975609756
1,3,HR_034,HR_017,5.230769230769231,17,13,4,0.875,4.576923076923077,14.875,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.32151361486119245,1.3801546391752577,0.30220186455148357,1.2721729490022173,0.26680455015511895,1.097560975609756
1,3,HR_057,HR_147,11.428571428571429,16,14,10,0.75,8.571428571428571,12,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.6021143327532537,1.11340206185567,0.6602729813729893,1.197339246119734,0.6670113753877973,0.940766550522648
1,3,HR_059,HR_155,39.1,23,20,34,1,39.1,23,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,2.7466448812427586,2.134020618556701,2.2589589375223396,1.7211751662971175,2.2678386763185108,1.254355400696864
1,3,HR_059,HR_166,6,4,4,6,1,6,4,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.42148003292727754,0.37113402061855666,0.34664331522081937,0.2993348115299335,0.40020682523267836,1.254355400696864
1,3,HR_062,HR_116,18.72,39,25,12,0.625,11.7,24.375,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.8218860642081912,2.26159793814433,1.0815271434889564,2.9185144124168514,0.8004136504653567,0.7839721254355401
1,3,HR_064,HR_019,56.7741935483871,40,31,44,0.75,42.58064516129033,30,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,2.991148620774228,2.783505154639175,3.28006577843356,2.993348115299335,2.934850051706308,0.940766550522648
1,3,HR_064,HR_028,18.6,31,30,18,0.75,13.950000000000001,23.25,14.235549803696737,10.777777777777779,17.308858231343272,13.362962962962962,14.992248062015504,0.7972222222222223,0.9799410765559203,2.1572164948453607,1.07459427718454,2.3198447893569845,1.2006204756980352,0.940766550522648
