Transect,Donor,Recipient,Stage,Plant_ID,date_1,date_2,date_3,date_4,date_5,Transect,Recipient,Plant_ID,date_1,date_2,date_3,date_4,date_5,flr_P
4,AC_179,AC_171,Flow Date,4,,,,,,4,AC_171,9,,,,,,
4,AC_179,AC_171,Flow Date,5,,,,,,4,AC_171,10,,,,,,
4,AC_71,AC_115,Flow Date,1,,,,,,4,AC_115,6,,,,,,
4,AC_71,AC_115,Flow Date,2,,,,,,4,AC_115,7,,,,,,
4,AC_71,AC_115,Flow Date,3,,,,,,4,AC_115,8,,,,,,
4,AC_71,AC_115,Flow Date,4,,,,,,4,AC_115,9,,,,,,
4,AC_71,AC_115,Flow Date,5,,,,,,4,AC_115,10,,,,,,
4,AC_47,AC_152,Flow Date,1,,,,,,4,AC_152,6,,,,,,
4,AC_47,AC_152,Flow Date,2,,,,,,4,AC_152,7,,,,,,
4,AC_47,AC_152,Flow Date,3,,,,,,4,AC_152,8,,,,,,
4,AC_47,AC_152,Flow Date,4,,,,,,4,AC_152,9,,,,,,
4,AC_47,AC_152,Flow Date,5,,,,,,4,AC_152,10,,,,,,
4,AC_061,AC_158,Flow Date,1,,,,,,4,AC_158,6,,,,,,
4,AC_061,AC_158,Flow Date,2,,,,,,4,AC_158,7,,,,,,
4,AC_061,AC_158,Flow Date,3,,,,,,4,AC_158,8,,,,,,
4,AC_061,AC_158,Flow Date,4,,,,,,4,AC_158,9,,,,,,
4,AC_061,AC_158,Flow Date,5,,,,,,4,AC_158,10,,,,,,
4,AC_170,AC_203,Flow Date,1,,,,,,4,AC_203,6,,,,,,
4,AC_170,AC_203,Flow Date,2,,,,,,4,AC_203,7,,,,,,
4,AC_170,AC_203,Flow Date,3,,,,,,4,AC_203,8,,,,,,
4,AC_170,AC_203,Flow Date,4,,,,,,4,AC_203,9,,,,,,
4,AC_170,AC_203,Flow Date,5,,,,,,4,AC_203,10,,,,,,
4,AC_102,AC_178,Flow Date,1,,,,,,4,AC_178,6,,,,,,
4,AC_102,AC_178,Flow Date,2,,,,,,4,AC_178,7,,,,,,
4,AC_102,AC_178,Flow Date,3,,,,,,4,AC_178,8,,,,,,
4,AC_102,AC_178,Flow Date,4,,,,,,4,AC_178,9,,,,,,
4,AC_102,AC_178,Flow Date,5,,,,,,4,AC_178,10,,,,,,
5,AC_52,AC_131,Flow Date,1,,,,,,5,AC_131,6,,,,,,
5,AC_52,AC_131,Flow Date,2,,,,,,5,AC_131,7,,,,,,
5,AC_52,AC_131,Flow Date,3,,,,,,5,AC_131,8,,,,,,
5,AC_52,AC_131,Flow Date,4,,,,,,5,AC_131,9,,,,,,
5,AC_52,AC_131,Flow Date,5,,,,,,5,AC_131,10,,,,,,
5,AC_94,AC_216,Flow Date,1,,,,,,5,AC_216,6,,,,,,
5,AC_94,AC_216,Flow Date,2,,,,,,5,AC_216,7,,,,,,
5,AC_94,AC_216,Flow Date,3,,,,,,5,AC_216,8,,,,,,
5,AC_94,AC_216,Flow Date,4,,,,,,5,AC_216,9,,,,,,
5,AC_94,AC_216,Flow Date,5,,,,,,5,AC_216,10,,,,,,
5,AC_165,AC_62,Flow Date,1,,,,,,5,AC_62,6,,,,,,
5,AC_165,AC_62,Flow Date,2,,,,,,5,AC_62,7,,,,,,
5,AC_165,AC_62,Flow Date,3,,,,,,5,AC_62,8,,,,,,
5,AC_165,AC_62,Flow Date,4,,,,,,5,AC_62,9,,,,,,
5,AC_165,AC_62,Flow Date,5,,,,,,5,AC_62,10,,,,,,
5,AC_156,AC_5,Flow Date,1,,,,,,5,AC_5,6,,,,,,
5,AC_156,AC_5,Flow Date,2,,,,,,5,AC_5,7,,,,,,
5,AC_156,AC_5,Flow Date,3,,,,,,5,AC_5,8,,,,,,
5,AC_156,AC_5,Flow Date,4,,,,,,5,AC_5,9,,,,,,
5,AC_156,AC_5,Flow Date,5,,,,,,5,AC_5,10,,,,,,
5,AC_150,AC_110,Flow Date,1,,,,,,5,AC_110,6,,,,,,
5,AC_150,AC_110,Flow Date,2,,,,,,5,AC_110,7,,,,,,
5,AC_150,AC_110,Flow Date,3,,,,,,5,AC_110,8,,,,,,
5,AC_150,AC_110,Flow Date,4,,,,,,5,AC_110,9,,,,,,
5,AC_150,AC_110,Flow Date,5,,,,,,5,AC_110,10,,,,,,
5,AC_68,AC_56,Flow Date,1,,,,,,5,AC_56,6,,,,,,
5,AC_68,AC_56,Flow Date,2,,,,,,5,AC_56,7,,,,,,
5,AC_68,AC_56,Flow Date,3,,,,,,5,AC_56,8,,,,,,
5,AC_68,AC_56,Flow Date,4,,,,,,5,AC_56,9,,,,,,
5,AC_68,AC_56,Flow Date,5,,,,,,5,AC_56,10,,,,,,
5,AC_54,AC_155,Flow Date,1,,,,,,5,AC_155,6,,,,,,
5,AC_54,AC_155,Flow Date,2,,,,,,5,AC_155,7,,,,,,
5,AC_54,AC_155,Flow Date,3,,,,,,5,AC_155,8,,,,,,
5,AC_54,AC_155,Flow Date,4,,,,,,5,AC_155,9,,,,,,
5,AC_54,AC_155,Flow Date,5,,,,,,5,AC_155,10,,,,,,
5,AC_156,AC_90,Flow Date,1,,,,,,5,AC_90,6,,,,,,
5,AC_156,AC_90,Flow Date,2,,,,,,5,AC_90,7,,,,,,
5,AC_156,AC_90,Flow Date,3,,,,,,5,AC_90,8,,,,,,
5,AC_156,AC_90,Flow Date,4,,,,,,5,AC_90,9,,,,,,
5,AC_156,AC_90,Flow Date,5,,,,,,5,AC_90,10,,,,,,
5,AC_177,AC_211,Flow Date,1,,,,,,5,AC_211,6,,,,,,
5,AC_177,AC_211,Flow Date,2,,,,,,5,AC_211,7,,,,,,
5,AC_177,AC_211,Flow Date,3,,,,,,5,AC_211,8,,,,,,
5,AC_177,AC_211,Flow Date,4,,,,,,5,AC_211,9,,,,,,
5,AC_177,AC_211,Flow Date,5,,,,,,5,AC_211,10,,,,,,
5,AC_159,AC_143,Flow Date,1,,,,,,5,AC_143,6,,,,,,
5,AC_159,AC_143,Flow Date,2,,,,,,5,AC_143,7,,,,,,
5,AC_159,AC_143,Flow Date,3,,,,,,5,AC_143,8,,,,,,
5,AC_159,AC_143,Flow Date,4,,,,,,5,AC_143,9,,,,,,
5,AC_159,AC_143,Flow Date,5,,,,,,5,AC_143,10,,,,,,
5,AC_168,AC_159,Flow Date,1,,,,,,5,AC_159,6,,,,,,
5,AC_168,AC_159,Flow Date,2,,,,,,5,AC_159,7,,,,,,
5,AC_168,AC_159,Flow Date,3,,,,,,5,AC_159,8,,,,,,
5,AC_168,AC_159,Flow Date,4,,,,,,5,AC_159,9,,,,,,
5,AC_168,AC_159,Flow Date,5,,,,,,5,AC_159,10,,,,,,
5,AC_186,AC_48,Flow Date,1,,,,,,5,AC_48,6,,,,,,
5,AC_186,AC_48,Flow Date,2,,,,,,5,AC_48,7,,,,,,
5,AC_186,AC_48,Flow Date,3,,,,,,5,AC_48,8,,,,,,
5,AC_186,AC_48,Flow Date,4,,,,,,5,AC_48,9,,,,,,
5,AC_186,AC_48,Flow Date,5,,,,,,5,AC_48,10,,,,,,
5,AC_97,AC_64,Flow Date,1,,,,,,5,AC_64,6,,,,,,
5,AC_97,AC_64,Flow Date,2,,,,,,5,AC_64,7,,,,,,
5,AC_97,AC_64,Flow Date,3,,,,,,5,AC_64,8,,,,,,
5,AC_97,AC_64,Flow Date,4,,,,,,5,AC_64,9,,,,,,
5,AC_97,AC_64,Flow Date,5,,,,,,5,AC_64,10,,,,,,
5,AC_160,AC_186,Flow Date,1,,,,,,5,AC_186,6,,,,,,
5,AC_160,AC_186,Flow Date,2,,,,,,5,AC_186,7,,,,,,
5,AC_160,AC_186,Flow Date,3,,,,,,5,AC_186,8,,,,,,
5,AC_160,AC_186,Flow Date,4,,,,,,5,AC_186,9,,,,,,
5,AC_160,AC_186,Flow Date,5,,,,,,5,AC_186,10,,,,,,
5,AC_207,AC_82,Flow Date,1,,,,,,5,AC_82,6,,,,,,
5,AC_207,AC_82,Flow Date,2,,,,,,5,AC_82,7,,,,,,
5,AC_207,AC_82,Flow Date,3,,,,,,5,AC_82,8,,,,,,
5,AC_207,AC_82,Flow Date,4,,,,,,5,AC_82,9,,,,,,
5,AC_207,AC_82,Flow Date,5,,,,,,5,AC_82,10,,,,,,
5,AC_68,AC_89,Flow Date,1,,,,,,5,AC_89,6,,,,,,
5,AC_68,AC_89,Flow Date,2,,,,,,5,AC_89,7,,,,,,
5,AC_68,AC_89,Flow Date,3,,,,,,5,AC_89,8,,,,,,
5,AC_68,AC_89,Flow Date,4,,,,,,5,AC_89,9,,,,,,
5,AC_68,AC_89,Flow Date,5,,,,,,5,AC_89,10,,,,,,
5,AC_103,AC_201,Flow Date,1,,,,,,5,AC_201,6,,,,,,
5,AC_103,AC_201,Flow Date,2,,,,,,5,AC_201,7,,,,,,
5,AC_103,AC_201,Flow Date,3,,,,,,5,AC_201,8,,,,,,
5,AC_103,AC_201,Flow Date,4,,,,,,5,AC_201,9,,,,,,
5,AC_103,AC_201,Flow Date,5,,,,,,5,AC_201,10,,,,,,
5,AC_15,AC_97,Flow Date,1,,,,,,5,AC_97,6,,,,,,
5,AC_15,AC_97,Flow Date,2,,,,,,5,AC_97,7,,,,,,
5,AC_15,AC_97,Flow Date,3,,,,,,5,AC_97,8,,,,,,
5,AC_15,AC_97,Flow Date,4,,,,,,5,AC_97,9,,,,,,
5,AC_15,AC_97,Flow Date,5,,,,,,5,AC_97,10,,,,,,
5,AC_161,AC_213,Flow Date,1,,,,,,5,AC_213,6,,,,,,
5,AC_161,AC_213,Flow Date,2,,,,,,5,AC_213,7,,,,,,
5,AC_161,AC_213,Flow Date,3,,,,,,5,AC_213,8,,,,,,
5,AC_161,AC_213,Flow Date,4,,,,,,5,AC_213,9,,,,,,
5,AC_161,AC_213,Flow Date,5,,,,,,5,AC_213,10,,,,,,
5,AC_96,AC_128,Flow Date,1,,,,,,5,AC_128,6,,,,,,
5,AC_96,AC_128,Flow Date,2,,,,,,5,AC_128,7,,,,,,
5,AC_96,AC_128,Flow Date,3,,,,,,5,AC_128,8,,,,,,
5,AC_96,AC_128,Flow Date,4,,,,,,5,AC_128,9,,,,,,
5,AC_96,AC_128,Flow Date,5,,,,,,5,AC_128,10,,,,,,
5,AC_64,AC_17,Flow Date,1,,,,,,5,AC_17,6,,,,,,
5,AC_64,AC_17,Flow Date,2,,,,,,5,AC_17,7,,,,,,
5,AC_64,AC_17,Flow Date,3,,,,,,5,AC_17,8,,,,,,
5,AC_64,AC_17,Flow Date,4,,,,,,5,AC_17,9,,,,,,
5,AC_64,AC_17,Flow Date,5,,,,,,5,AC_17,10,,,,,,
5,AC_002,AC_122,Flow Date,1,,,,,,5,AC_122,6,,,,,,
5,AC_002,AC_122,Flow Date,2,,,,,,5,AC_122,7,,,,,,
5,AC_002,AC_122,Flow Date,3,,,,,,5,AC_122,8,,,,,,
5,AC_002,AC_122,Flow Date,4,,,,,,5,AC_122,9,,,,,,
5,AC_002,AC_122,Flow Date,5,,,,,,5,AC_122,10,,,,,,
5,AC_94,AC_217,Flow Date,1,,,,,,5,AC_217,6,,,,,,
5,AC_94,AC_217,Flow Date,2,,,,,,5,AC_217,7,,,,,,
5,AC_94,AC_217,Flow Date,3,,,,,,5,AC_217,8,,,,,,
5,AC_94,AC_217,Flow Date,4,,,,,,5,AC_217,9,,,,,,
5,AC_94,AC_217,Flow Date,5,,,,,,5,AC_217,10,,,,,,
5,AC_007,AC_147,Flow Date,1,,,,,,5,AC_147,6,,,,,,
5,AC_007,AC_147,Flow Date,2,,,,,,5,AC_147,7,,,,,,
5,AC_007,AC_147,Flow Date,3,,,,,,5,AC_147,8,,,,,,
5,AC_007,AC_147,Flow Date,4,,,,,,5,AC_147,9,,,,,,
5,AC_007,AC_147,Flow Date,5,,,,,,5,AC_147,10,,,,,,
5,AC_52,AC_212,Flow Date,1,,,,,,5,AC_212,6,,,,,,
5,AC_52,AC_212,Flow Date,2,,,,,,5,AC_212,7,,,,,,
5,AC_52,AC_212,Flow Date,3,,,,,,5,AC_212,8,,,,,,
5,AC_52,AC_212,Flow Date,4,,,,,,5,AC_212,9,,,,,,
5,AC_52,AC_212,Flow Date,5,,,,,,5,AC_212,10,,,,,,
5,AC_64,AC_86,Flow Date,1,,,,,,5,AC_86,6,,,,,,
5,AC_64,AC_86,Flow Date,2,,,,,,5,AC_86,7,,,,,,
5,AC_64,AC_86,Flow Date,3,,,,,,5,AC_86,8,,,,,,
5,AC_64,AC_86,Flow Date,4,,,,,,5,AC_86,9,,,,,,
5,AC_64,AC_86,Flow Date,5,,,,,,5,AC_86,10,,,,,,
5,AC_45,AC_123,Flow Date,1,,,,,,5,AC_123,6,,,,,,
5,AC_45,AC_123,Flow Date,2,,,,,,5,AC_123,7,,,,,,
5,AC_45,AC_123,Flow Date,3,,,,,,5,AC_123,8,,,,,,
5,AC_45,AC_123,Flow Date,4,,,,,,5,AC_123,9,,,,,,
5,AC_45,AC_123,Flow Date,5,,,,,,5,AC_123,10,,,,,,
5,AC_107,AC_172,Flow Date,1,,,,,,5,AC_172,6,,,,,,
5,AC_107,AC_172,Flow Date,2,,,,,,5,AC_172,7,,,,,,
5,AC_107,AC_172,Flow Date,3,,,,,,5,AC_172,8,,,,,,
5,AC_107,AC_172,Flow Date,4,,,,,,5,AC_172,9,,,,,,
5,AC_107,AC_172,Flow Date,5,,,,,,5,AC_172,10,,,,,,
5,AC_150,AC_200,Flow Date,1,,,,,,5,AC_200,6,,,,,,
5,AC_150,AC_200,Flow Date,2,,,,,,5,AC_200,7,,,,,,
5,AC_150,AC_200,Flow Date,3,,,,,,5,AC_200,8,,,,,,
5,AC_150,AC_200,Flow Date,4,,,,,,5,AC_200,9,,,,,,
5,AC_150,AC_200,Flow Date,5,,,,,,5,AC_200,10,,,,,,
5,AC_179,AC_136,Flow Date,1,,,,,,5,AC_136,6,,,,,,
5,AC_179,AC_136,Flow Date,2,,,,,,5,AC_136,7,,,,,,
5,AC_179,AC_136,Flow Date,3,,,,,,5,AC_136,8,,,,,,
5,AC_179,AC_136,Flow Date,4,,,,,,5,AC_136,9,,,,,,
5,AC_179,AC_136,Flow Date,5,,,,,,5,AC_136,10,,,,,,
5,AC_97,AC_54,Flow Date,1,,,,,,5,AC_54,6,,,,,,
5,AC_97,AC_54,Flow Date,2,,,,,,5,AC_54,7,,,,,,
5,AC_97,AC_54,Flow Date,3,,,,,,5,AC_54,8,,,,,,
5,AC_97,AC_54,Flow Date,4,,,,,,5,AC_54,9,,,,,,
5,AC_97,AC_54,Flow Date,5,,,,,,5,AC_54,10,,,,,,
5,AC_45,AC_96,Flow Date,1,,,,,,5,AC_96,6,,,,,,
5,AC_45,AC_96,Flow Date,2,,,,,,5,AC_96,7,,,,,,
5,AC_45,AC_96,Flow Date,3,,,,,,5,AC_96,8,,,,,,
5,AC_45,AC_96,Flow Date,4,,,,,,5,AC_96,9,,,,,,
5,AC_45,AC_96,Flow Date,5,,,,,,5,AC_96,10,,,,,,
5,AC_159,AC_192,Flow Date,1,,,,,,5,AC_192,6,,,,,,
5,AC_159,AC_192,Flow Date,2,,,,,,5,AC_192,7,,,,,,
5,AC_159,AC_192,Flow Date,3,,,,,,5,AC_192,8,,,,,,
5,AC_159,AC_192,Flow Date,4,,,,,,5,AC_192,9,,,,,,
5,AC_159,AC_192,Flow Date,5,,,,,,5,AC_192,10,,,,,,
5,AC_172,AC_111,Flow Date,1,,,,,,5,AC_111,6,,,,,,
5,AC_172,AC_111,Flow Date,2,,,,,,5,AC_111,7,,,,,,
5,AC_172,AC_111,Flow Date,3,,,,,,5,AC_111,8,,,,,,
5,AC_172,AC_111,Flow Date,4,,,,,,5,AC_111,9,,,,,,
5,AC_172,AC_111,Flow Date,5,,,,,,5,AC_111,10,,,,,,
5,AC_91,AC_218,Flow Date,1,,,,,,5,AC_218,6,,,,,,
5,AC_91,AC_218,Flow Date,2,,,,,,5,AC_218,7,,,,,,
5,AC_91,AC_218,Flow Date,3,,,,,,5,AC_218,8,,,,,,
5,AC_91,AC_218,Flow Date,4,,,,,,5,AC_218,9,,,,,,
5,AC_91,AC_218,Flow Date,5,,,,,,5,AC_218,10,,,,,,
5,AC_124,AC_100,Flow Date,1,,,,,,5,AC_100,6,,,,,,
5,AC_124,AC_100,Flow Date,2,,,,,,5,AC_100,7,,,,,,
5,AC_124,AC_100,Flow Date,3,,,,,,5,AC_100,8,,,,,,
5,AC_124,AC_100,Flow Date,4,,,,,,5,AC_100,9,,,,,,
5,AC_124,AC_100,Flow Date,5,,,,,,5,AC_100,10,,,,,,
6,AC_061,AC_52,Flow Date,1,,,,,,6,AC_52,6,,,,,,
6,AC_061,AC_52,Flow Date,2,,,,,,6,AC_52,7,,,,,,
6,AC_061,AC_52,Flow Date,3,,,,,,6,AC_52,8,,,,,,
6,AC_061,AC_52,Flow Date,4,,,,,,6,AC_52,9,,,,,,
6,AC_061,AC_52,Flow Date,5,,,,,,6,AC_52,10,,,,,,
6,AC_159,AC_94,Flow Date,1,,,,,,6,AC_94,6,,,,,,
6,AC_159,AC_94,Flow Date,2,,,,,,6,AC_94,7,,,,,,
6,AC_159,AC_94,Flow Date,3,,,,,,6,AC_94,8,,,,,,
6,AC_159,AC_94,Flow Date,4,,,,,,6,AC_94,9,,,,,,
6,AC_159,AC_94,Flow Date,5,,,,,,6,AC_94,10,,,,,,
6,AC_169,AC_120,Flow Date,1,,,,,,6,AC_120,6,,,,,,
6,AC_169,AC_120,Flow Date,2,,,,,,6,AC_120,7,,,,,,
6,AC_169,AC_120,Flow Date,3,,,,,,6,AC_120,8,,,,,,
6,AC_169,AC_120,Flow Date,4,,,,,,6,AC_120,9,,,,,,
6,AC_169,AC_120,Flow Date,5,,,,,,6,AC_120,10,,,,,,
6,AC_15,AC_190,Flow Date,1,,,,,,6,AC_190,6,,,,,,
6,AC_15,AC_190,Flow Date,2,,,,,,6,AC_190,7,,,,,,
6,AC_15,AC_190,Flow Date,3,,,,,,6,AC_190,8,,,,,,
6,AC_15,AC_190,Flow Date,4,,,,,,6,AC_190,9,,,,,,
6,AC_15,AC_190,Flow Date,5,,,,,,6,AC_190,10,,,,,,
6,AC_172,AC_208,Flow Date,1,,,,,,6,AC_208,6,,,,,,
6,AC_172,AC_208,Flow Date,2,,,,,,6,AC_208,7,,,,,,
6,AC_172,AC_208,Flow Date,3,,,,,,6,AC_208,8,,,,,,
6,AC_172,AC_208,Flow Date,4,,,,,,6,AC_208,9,,,,,,
6,AC_172,AC_208,Flow Date,5,,,,,,6,AC_208,10,,,,,,
6,AC_125,AC_95,Flow Date,1,,,,,,6,AC_95,6,,,,,,
6,AC_125,AC_95,Flow Date,2,,,,,,6,AC_95,7,,,,,,
6,AC_125,AC_95,Flow Date,3,,,,,,6,AC_95,8,,,,,,
6,AC_125,AC_95,Flow Date,4,,,,,,6,AC_95,9,,,,,,
6,AC_125,AC_95,Flow Date,5,,,,,,6,AC_95,10,,,,,,
6,AC_91,AC_189,Flow Date,1,,,,,,6,AC_189,6,,,,,,
6,AC_91,AC_189,Flow Date,2,,,,,,6,AC_189,7,,,,,,
6,AC_91,AC_189,Flow Date,3,,,,,,6,AC_189,8,,,,,,
6,AC_91,AC_189,Flow Date,4,,,,,,6,AC_189,9,,,,,,
6,AC_91,AC_189,Flow Date,5,,,,,,6,AC_189,10,,,,,,
6,AC_165,AC_199,Flow Date,1,,,,,,6,AC_199,6,,,,,,
6,AC_165,AC_199,Flow Date,2,,,,,,6,AC_199,7,,,,,,
6,AC_165,AC_199,Flow Date,3,,,,,,6,AC_199,8,,,,,,
6,AC_165,AC_199,Flow Date,4,,,,,,6,AC_199,9,,,,,,
6,AC_165,AC_199,Flow Date,5,,,,,,6,AC_199,10,,,,,,
6,AC_68,AC_195,Flow Date,1,,,,,,6,AC_195,6,,,,,,
6,AC_68,AC_195,Flow Date,2,,,,,,6,AC_195,7,,,,,,
6,AC_68,AC_195,Flow Date,3,,,,,,6,AC_195,8,,,,,,
6,AC_68,AC_195,Flow Date,4,,,,,,6,AC_195,9,,,,,,
6,AC_68,AC_195,Flow Date,5,,,,,,6,AC_195,10,,,,,,
6,AC_168,AC_142,Flow Date,1,,,,,,6,AC_142,6,,,,,,
6,AC_168,AC_142,Flow Date,2,,,,,,6,AC_142,7,,,,,,
6,AC_168,AC_142,Flow Date,3,,,,,,6,AC_142,8,,,,,,
6,AC_168,AC_142,Flow Date,4,,,,,,6,AC_142,9,,,,,,
6,AC_168,AC_142,Flow Date,5,,,,,,6,AC_142,10,,,,,,
6,AC_160,AC_15,Flow Date,1,,,,,,6,AC_15,6,,,,,,
6,AC_160,AC_15,Flow Date,2,,,,,,6,AC_15,7,,,,,,
6,AC_160,AC_15,Flow Date,3,,,,,,6,AC_15,8,,,,,,
6,AC_160,AC_15,Flow Date,4,,,,,,6,AC_15,9,,,,,,
6,AC_160,AC_15,Flow Date,5,,,,,,6,AC_15,10,,,,,,
6,AC_125,AC_38,Flow Date,1,,,,,,6,AC_38,6,,,,,,
6,AC_125,AC_38,Flow Date,2,,,,,,6,AC_38,7,,,,,,
6,AC_125,AC_38,Flow Date,3,,,,,,6,AC_38,8,,,,,,
6,AC_125,AC_38,Flow Date,4,,,,,,6,AC_38,9,,,,,,
6,AC_125,AC_38,Flow Date,5,,,,,,6,AC_38,10,,,,,,
6,AC_039,AC_168,Flow Date,1,,,,,,6,AC_168,6,,,,,,
6,AC_039,AC_168,Flow Date,2,,,,,,6,AC_168,7,,,,,,
6,AC_039,AC_168,Flow Date,3,,,,,,6,AC_168,8,,,,,,
6,AC_039,AC_168,Flow Date,4,,,,,,6,AC_168,9,,,,,,
6,AC_039,AC_168,Flow Date,5,,,,,,6,AC_168,10,,,,,,
6,AC_007,AC_81,Flow Date,1,,,,,,6,AC_81,6,,,,,,
6,AC_007,AC_81,Flow Date,2,,,,,,6,AC_81,7,,,,,,
6,AC_007,AC_81,Flow Date,3,,,,,,6,AC_81,8,,,,,,
6,AC_007,AC_81,Flow Date,4,,,,,,6,AC_81,9,,,,,,
6,AC_007,AC_81,Flow Date,5,,,,,,6,AC_81,10,,,,,,
6,AC_198,AC_51,Flow Date,1,,,,,,6,AC_51,6,,,,,,
6,AC_198,AC_51,Flow Date,2,,,,,,6,AC_51,7,,,,,,
6,AC_198,AC_51,Flow Date,3,,,,,,6,AC_51,8,,,,,,
6,AC_198,AC_51,Flow Date,4,,,,,,6,AC_51,9,,,,,,
6,AC_198,AC_51,Flow Date,5,,,,,,6,AC_51,10,,,,,,
6,AC_64,AC_205,Flow Date,1,,,,,,6,AC_205,6,,,,,,
6,AC_64,AC_205,Flow Date,2,,,,,,6,AC_205,7,,,,,,
6,AC_64,AC_205,Flow Date,3,,,,,,6,AC_205,8,,,,,,
6,AC_64,AC_205,Flow Date,4,,,,,,6,AC_205,9,,,,,,
6,AC_64,AC_205,Flow Date,5,,,,,,6,AC_205,10,,,,,,
6,AC_198,AC_66,Flow Date,1,,,,,,6,AC_66,6,,,,,,
6,AC_198,AC_66,Flow Date,2,,,,,,6,AC_66,7,,,,,,
6,AC_198,AC_66,Flow Date,3,,,,,,6,AC_66,8,,,,,,
6,AC_198,AC_66,Flow Date,4,,,,,,6,AC_66,9,,,,,,
6,AC_198,AC_66,Flow Date,5,,,,,,6,AC_66,10,,,,,,
6,AC_96,AC_181,Flow Date,1,,,,,,6,AC_181,6,,,,,,
6,AC_96,AC_181,Flow Date,2,,,,,,6,AC_181,7,,,,,,
6,AC_96,AC_181,Flow Date,3,,,,,,6,AC_181,8,,,,,,
6,AC_96,AC_181,Flow Date,4,,,,,,6,AC_181,9,,,,,,
6,AC_96,AC_181,Flow Date,5,,,,,,6,AC_181,10,,,,,,
6,AC_195,AC_193,Flow Date,1,,,,,,6,AC_193,6,,,,,,
6,AC_195,AC_193,Flow Date,2,,,,,,6,AC_193,7,,,,,,
6,AC_195,AC_193,Flow Date,3,,,,,,6,AC_193,8,,,,,,
6,AC_195,AC_193,Flow Date,4,,,,,,6,AC_193,9,,,,,,
6,AC_195,AC_193,Flow Date,5,,,,,,6,AC_193,10,,,,,,
6,AC_169,AC_75,Flow Date,1,,,,,,6,AC_75,6,,,,,,
6,AC_169,AC_75,Flow Date,2,,,,,,6,AC_75,7,,,,,,
6,AC_169,AC_75,Flow Date,3,,,,,,6,AC_75,8,,,,,,
6,AC_169,AC_75,Flow Date,4,,,,,,6,AC_75,9,,,,,,
6,AC_169,AC_75,Flow Date,5,,,,,,6,AC_75,10,,,,,,
6,AC_96,AC_74,Flow Date,1,,,,,,6,AC_74,6,,,,,,
6,AC_96,AC_74,Flow Date,2,,,,,,6,AC_74,7,,,,,,
6,AC_96,AC_74,Flow Date,3,,,,,,6,AC_74,8,,,,,,
6,AC_96,AC_74,Flow Date,4,,,,,,6,AC_74,9,,,,,,
6,AC_96,AC_74,Flow Date,5,,,,,,6,AC_74,10,,,,,,
6,AC_52,AC_133,Flow Date,1,,,,,,6,AC_133,6,,,,,,
6,AC_52,AC_133,Flow Date,2,,,,,,6,AC_133,7,,,,,,
6,AC_52,AC_133,Flow Date,3,,,,,,6,AC_133,8,,,,,,
6,AC_52,AC_133,Flow Date,4,,,,,,6,AC_133,9,,,,,,
6,AC_52,AC_133,Flow Date,5,,,,,,6,AC_133,10,,,,,,
6,AC_216,AC_99,Flow Date,1,,,,,,6,AC_99,6,,,,,,
6,AC_216,AC_99,Flow Date,2,,,,,,6,AC_99,7,,,,,,
6,AC_216,AC_99,Flow Date,3,,,,,,6,AC_99,8,,,,,,
6,AC_216,AC_99,Flow Date,4,,,,,,6,AC_99,9,,,,,,
6,AC_216,AC_99,Flow Date,5,,,,,,6,AC_99,10,,,,,,
6,AC_177,AC_107,Flow Date,1,,,,,,6,AC_107,6,,,,,,
6,AC_177,AC_107,Flow Date,2,,,,,,6,AC_107,7,,,,,,
6,AC_177,AC_107,Flow Date,3,,,,,,6,AC_107,8,,,,,,
6,AC_177,AC_107,Flow Date,4,,,,,,6,AC_107,9,,,,,,
6,AC_177,AC_107,Flow Date,5,,,,,,6,AC_107,10,,,,,,
6,AC_8,AC_188,Flow Date,1,,,,,,6,AC_188,6,,,,,,
6,AC_8,AC_188,Flow Date,2,,,,,,6,AC_188,7,,,,,,
6,AC_8,AC_188,Flow Date,3,,,,,,6,AC_188,8,,,,,,
6,AC_8,AC_188,Flow Date,4,,,,,,6,AC_188,9,,,,,,
6,AC_8,AC_188,Flow Date,5,,,,,,6,AC_188,10,,,,,,
6,AC_8,AC_68,Flow Date,1,,,,,,6,AC_68,6,,,,,,
6,AC_8,AC_68,Flow Date,2,,,,,,6,AC_68,7,,,,,,
6,AC_8,AC_68,Flow Date,3,,,,,,6,AC_68,8,,,,,,
6,AC_8,AC_68,Flow Date,4,,,,,,6,AC_68,9,,,,,,
6,AC_8,AC_68,Flow Date,5,,,,,,6,AC_68,10,,,,,,
6,AC_89,AC_57,Flow Date,1,,,,,,6,AC_57,6,,,,,,
6,AC_89,AC_57,Flow Date,2,,,,,,6,AC_57,7,,,,,,
6,AC_89,AC_57,Flow Date,3,,,,,,6,AC_57,8,,,,,,
6,AC_89,AC_57,Flow Date,4,,,,,,6,AC_57,9,,,,,,
6,AC_89,AC_57,Flow Date,5,,,,,,6,AC_57,10,,,,,,
6,AC_002,AC_160,Flow Date,1,,,,,,6,AC_160,6,,,,,,
6,AC_002,AC_160,Flow Date,2,,,,,,6,AC_160,7,,,,,,
6,AC_002,AC_160,Flow Date,3,,,,,,6,AC_160,8,,,,,,
6,AC_002,AC_160,Flow Date,4,,,,,,6,AC_160,9,,,,,,
6,AC_002,AC_160,Flow Date,5,,,,,,6,AC_160,10,,,,,,
