Transect,Donor,Recipient,Stage,Plant_ID,date_1,date_2,date_3,date_4,date_5,Transect,Recipient,Plant_ID,date_1,date_2,date_3,date_4,date_5,flr_P
2,BO_39,BO_200,Flow Date,1,,,,,,2,BO_200,5,,,,,,
2,BO_39,BO_200,Flow Date,2,,,,,,2,BO_200,6,,,,,,
2,BO_39,BO_200,Flow Date,3,,,,,,2,BO_200,7,,,,,,
2,BO_39,BO_200,Flow Date,4,,,,,,2,BO_200,8,,,,,,
2,BO_189,BO_86,Flow Date,1,,,,,,2,BO_86,5,,,,,,
2,BO_189,BO_86,Flow Date,2,,,,,,2,BO_86,6,,,,,,
2,BO_189,BO_86,Flow Date,3,,,,,,2,BO_86,7,,,,,,
2,BO_189,BO_86,Flow Date,4,,,,,,2,BO_86,8,,,,,,
2,BO_143,BO_152,Flow Date,1,,,,,,2,BO_152,5,,,,,,
2,BO_143,BO_152,Flow Date,2,,,,,,2,BO_152,6,,,,,,
2,BO_143,BO_152,Flow Date,3,,,,,,2,BO_152,7,,,,,,
2,BO_143,BO_152,Flow Date,4,,,,,,2,BO_152,8,,,,,,
2,BO_170,BO_55,Flow Date,1,,,,,,2,BO_55,5,,,,,,
2,BO_170,BO_55,Flow Date,2,,,,,,2,BO_55,6,,,,,,
2,BO_170,BO_55,Flow Date,3,,,,,,2,BO_55,7,,,,,,
2,BO_170,BO_55,Flow Date,4,,,,,,2,BO_55,8,,,,,,
2,BO_109,BO_95,Flow Date,1,,,,,,2,BO_95,5,,,,,,
2,BO_109,BO_95,Flow Date,2,,,,,,2,BO_95,6,,,,,,
2,BO_109,BO_95,Flow Date,3,,,,,,2,BO_95,7,,,,,,
2,BO_109,BO_95,Flow Date,4,,,,,,2,BO_95,8,,,,,,
2,BO_088,BO_50,Flow Date,1,,,,,,2,BO_50,5,,,,,,
2,BO_088,BO_50,Flow Date,2,,,,,,2,BO_50,6,,,,,,
2,BO_088,BO_50,Flow Date,3,,,,,,2,BO_50,7,,,,,,
2,BO_088,BO_50,Flow Date,4,,,,,,2,BO_50,8,,,,,,
2,BO_130,BO_174,Flow Date,1,,,,,,2,BO_174,5,,,,,,
2,BO_130,BO_174,Flow Date,2,,,,,,2,BO_174,6,,,,,,
2,BO_130,BO_174,Flow Date,3,,,,,,2,BO_174,7,,,,,,
2,BO_130,BO_174,Flow Date,4,,,,,,2,BO_174,8,,,,,,
3,BO_33,BO_124,Flow Date,1,,,,,,3,BO_124,5,,,,,,
3,BO_33,BO_124,Flow Date,2,,,,,,3,BO_124,6,,,,,,
3,BO_33,BO_124,Flow Date,3,,,,,,3,BO_124,7,,,,,,
3,BO_33,BO_124,Flow Date,4,,,,,,3,BO_124,8,,,,,,
3,BO_69,BO_201,Flow Date,1,,,,,,3,BO_201,5,,,,,,
3,BO_69,BO_201,Flow Date,2,,,,,,3,BO_201,6,,,,,,
3,BO_69,BO_201,Flow Date,3,,,,,,3,BO_201,7,,,,,,
3,BO_69,BO_201,Flow Date,4,,,,,,3,BO_201,8,,,,,,
3,BO_33,BO_143,Flow Date,1,,,,,,3,BO_143,5,,,,,,
3,BO_33,BO_143,Flow Date,2,,,,,,3,BO_143,6,,,,,,
3,BO_33,BO_143,Flow Date,3,,,,,,3,BO_143,7,,,,,,
3,BO_33,BO_143,Flow Date,4,,,,,,3,BO_143,8,,,,,,
3,BO_32,BO_96,Flow Date,1,,,,,,3,BO_96,5,,,,,,
3,BO_32,BO_96,Flow Date,2,,,,,,3,BO_96,6,,,,,,
3,BO_32,BO_96,Flow Date,3,,,,,,3,BO_96,7,,,,,,
3,BO_32,BO_96,Flow Date,4,,,,,,3,BO_96,8,,,,,,
3,BO_168,BO_180,Flow Date,1,,,,,,3,BO_180,5,,,,,,
3,BO_168,BO_180,Flow Date,2,,,,,,3,BO_180,6,,,,,,
3,BO_168,BO_180,Flow Date,3,,,,,,3,BO_180,7,,,,,,
3,BO_168,BO_180,Flow Date,4,,,,,,3,BO_180,8,,,,,,
3,BO_73,BO_186,Flow Date,1,,,,,,3,BO_186,5,,,,,,
3,BO_73,BO_186,Flow Date,2,,,,,,3,BO_186,6,,,,,,
3,BO_73,BO_186,Flow Date,3,,,,,,3,BO_186,7,,,,,,
3,BO_73,BO_186,Flow Date,4,,,,,,3,BO_186,8,,,,,,
3,BO_185,BO_85,Flow Date,1,,,,,,3,BO_85,5,,,,,,
3,BO_185,BO_85,Flow Date,2,,,,,,3,BO_85,6,,,,,,
3,BO_185,BO_85,Flow Date,3,,,,,,3,BO_85,7,,,,,,
3,BO_185,BO_85,Flow Date,4,,,,,,3,BO_85,8,,,,,,
3,BO_022,BO_9,Flow Date,1,,,,,,3,BO_9,5,,,,,,
3,BO_022,BO_9,Flow Date,2,,,,,,3,BO_9,6,,,,,,
3,BO_022,BO_9,Flow Date,3,,,,,,3,BO_9,7,,,,,,
3,BO_022,BO_9,Flow Date,4,,,,,,3,BO_9,8,,,,,,
3,BO_40,BO_67,Flow Date,1,,,,,,3,BO_67,5,,,,,,
3,BO_40,BO_67,Flow Date,2,,,,,,3,BO_67,6,,,,,,
3,BO_40,BO_67,Flow Date,3,,,,,,3,BO_67,7,,,,,,
3,BO_40,BO_67,Flow Date,4,,,,,,3,BO_67,8,,,,,,
3,BO_13,BO_53,Flow Date,1,,,,,,3,BO_53,5,,,,,,
3,BO_13,BO_53,Flow Date,2,,,,,,3,BO_53,6,,,,,,
3,BO_13,BO_53,Flow Date,3,,,,,,3,BO_53,7,,,,,,
3,BO_13,BO_53,Flow Date,4,,,,,,3,BO_53,8,,,,,,
3,BO_189,BO_126,Flow Date,1,,,,,,3,BO_126,5,,,,,,
3,BO_189,BO_126,Flow Date,2,,,,,,3,BO_126,6,,,,,,
3,BO_189,BO_126,Flow Date,3,,,,,,3,BO_126,7,,,,,,
3,BO_189,BO_126,Flow Date,4,,,,,,3,BO_126,8,,,,,,
3,BO_199,BO_69,Flow Date,1,,,,,,3,BO_69,5,,,,,,
3,BO_199,BO_69,Flow Date,2,,,,,,3,BO_69,6,,,,,,
3,BO_199,BO_69,Flow Date,3,,,,,,3,BO_69,7,,,,,,
3,BO_199,BO_69,Flow Date,4,,,,,,3,BO_69,8,,,,,,
3,BO_58,BO_123,Flow Date,1,,,,,,3,BO_123,5,,,,,,
3,BO_58,BO_123,Flow Date,2,,,,,,3,BO_123,6,,,,,,
3,BO_58,BO_123,Flow Date,3,,,,,,3,BO_123,7,,,,,,
3,BO_58,BO_123,Flow Date,4,,,,,,3,BO_123,8,,,,,,
3,BO_187,BO_150,Flow Date,1,,,,,,3,BO_150,5,,,,,,
3,BO_187,BO_150,Flow Date,2,,,,,,3,BO_150,6,,,,,,
3,BO_187,BO_150,Flow Date,3,,,,,,3,BO_150,7,,,,,,
3,BO_187,BO_150,Flow Date,4,,,,,,3,BO_150,8,,,,,,
3,BO_151,BO_148,Flow Date,1,,,,,,3,BO_148,5,,,,,,
3,BO_151,BO_148,Flow Date,2,,,,,,3,BO_148,6,,,,,,
3,BO_151,BO_148,Flow Date,3,,,,,,3,BO_148,7,,,,,,
3,BO_151,BO_148,Flow Date,4,,,,,,3,BO_148,8,,,,,,
3,BO_198,BO_158,Flow Date,1,,,,,,3,BO_158,5,,,,,,
3,BO_198,BO_158,Flow Date,2,,,,,,3,BO_158,6,,,,,,
3,BO_198,BO_158,Flow Date,3,,,,,,3,BO_158,7,,,,,,
3,BO_198,BO_158,Flow Date,4,,,,,,3,BO_158,8,,,,,,
3,BO_109,BO_1,Flow Date,1,,,,,,3,BO_1,5,,,,,,
3,BO_109,BO_1,Flow Date,2,,,,,,3,BO_1,6,,,,,,
3,BO_109,BO_1,Flow Date,3,,,,,,3,BO_1,7,,,,,,
3,BO_109,BO_1,Flow Date,4,,,,,,3,BO_1,8,,,,,,
3,BO_198,BO_100,Flow Date,1,,,,,,3,BO_100,5,,,,,,
3,BO_198,BO_100,Flow Date,2,,,,,,3,BO_100,6,,,,,,
3,BO_198,BO_100,Flow Date,3,,,,,,3,BO_100,7,,,,,,
3,BO_198,BO_100,Flow Date,4,,,,,,3,BO_100,8,,,,,,
3,BO_022,BO_146,Flow Date,1,,,,,,3,BO_146,5,,,,,,
3,BO_022,BO_146,Flow Date,2,,,,,,3,BO_146,6,,,,,,
3,BO_022,BO_146,Flow Date,3,,,,,,3,BO_146,7,,,,,,
3,BO_022,BO_146,Flow Date,4,,,,,,3,BO_146,8,,,,,,
3,BO_088,BO_169,Flow Date,1,,,,,,3,BO_169,5,,,,,,
3,BO_088,BO_169,Flow Date,2,,,,,,3,BO_169,6,,,,,,
3,BO_088,BO_169,Flow Date,3,,,,,,3,BO_169,7,,,,,,
3,BO_088,BO_169,Flow Date,4,,,,,,3,BO_169,8,,,,,,
3,BO_183,BO_116,Flow Date,1,,,,,,3,BO_116,5,,,,,,
3,BO_183,BO_116,Flow Date,2,,,,,,3,BO_116,6,,,,,,
3,BO_183,BO_116,Flow Date,3,,,,,,3,BO_116,7,,,,,,
3,BO_183,BO_116,Flow Date,4,,,,,,3,BO_116,8,,,,,,
3,BO_40,BO_171,Flow Date,1,,,,,,3,BO_171,5,,,,,,
3,BO_40,BO_171,Flow Date,2,,,,,,3,BO_171,6,,,,,,
3,BO_40,BO_171,Flow Date,3,,,,,,3,BO_171,7,,,,,,
3,BO_40,BO_171,Flow Date,4,,,,,,3,BO_171,8,,,,,,
3,BO_1,BO_25,Flow Date,1,,,,,,3,BO_25,5,,,,,,
3,BO_1,BO_25,Flow Date,2,,,,,,3,BO_25,6,,,,,,
3,BO_1,BO_25,Flow Date,3,,,,,,3,BO_25,7,,,,,,
3,BO_1,BO_25,Flow Date,4,,,,,,3,BO_25,8,,,,,,
3,BO_096,BO_134,Flow Date,1,,,,,,3,BO_134,5,,,,,,
3,BO_096,BO_134,Flow Date,2,,,,,,3,BO_134,6,,,,,,
3,BO_096,BO_134,Flow Date,3,,,,,,3,BO_134,7,,,,,,
3,BO_096,BO_134,Flow Date,4,,,,,,3,BO_134,8,,,,,,
3,BO_119,BO_13,Flow Date,1,,,,,,3,BO_13,5,,,,,,
3,BO_119,BO_13,Flow Date,2,,,,,,3,BO_13,6,,,,,,
3,BO_119,BO_13,Flow Date,3,,,,,,3,BO_13,7,,,,,,
3,BO_119,BO_13,Flow Date,4,,,,,,3,BO_13,8,,,,,,
3,BO_69,BO_145,Flow Date,1,,,,,,3,BO_145,5,,,,,,
3,BO_69,BO_145,Flow Date,2,,,,,,3,BO_145,6,,,,,,
3,BO_69,BO_145,Flow Date,3,,,,,,3,BO_145,7,,,,,,
3,BO_69,BO_145,Flow Date,4,,,,,,3,BO_145,8,,,,,,
3,BO_189,BO_142,Flow Date,1,,,,,,3,BO_142,5,,,,,,
3,BO_189,BO_142,Flow Date,2,,,,,,3,BO_142,6,,,,,,
3,BO_189,BO_142,Flow Date,3,,,,,,3,BO_142,7,,,,,,
3,BO_189,BO_142,Flow Date,4,,,,,,3,BO_142,8,,,,,,
3,BO_088,BO_140,Flow Date,1,,,,,,3,BO_140,5,,,,,,
3,BO_088,BO_140,Flow Date,2,,,,,,3,BO_140,6,,,,,,
3,BO_088,BO_140,Flow Date,3,,,,,,3,BO_140,7,,,,,,
3,BO_088,BO_140,Flow Date,4,,,,,,3,BO_140,8,,,,,,
3,BO_1,BO_151,Flow Date,1,,,,,,3,BO_151,5,,,,,,
3,BO_1,BO_151,Flow Date,2,,,,,,3,BO_151,6,,,,,,
3,BO_1,BO_151,Flow Date,3,,,,,,3,BO_151,7,,,,,,
3,BO_1,BO_151,Flow Date,4,,,,,,3,BO_151,8,,,,,,
3,BO_109,BO_28,Flow Date,1,,,,,,3,BO_28,5,,,,,,
3,BO_109,BO_28,Flow Date,2,,,,,,3,BO_28,6,,,,,,
3,BO_109,BO_28,Flow Date,3,,,,,,3,BO_28,7,,,,,,
3,BO_109,BO_28,Flow Date,4,,,,,,3,BO_28,8,,,,,,
3,BO_029,BO_190,Flow Date,1,,,,,,3,BO_190,5,,,,,,
3,BO_029,BO_190,Flow Date,2,,,,,,3,BO_190,6,,,,,,
3,BO_029,BO_190,Flow Date,3,,,,,,3,BO_190,7,,,,,,
3,BO_029,BO_190,Flow Date,4,,,,,,3,BO_190,8,,,,,,
3,BO_173,BO_54,Flow Date,1,,,,,,3,BO_54,5,,,,,,
3,BO_173,BO_54,Flow Date,2,,,,,,3,BO_54,6,,,,,,
3,BO_173,BO_54,Flow Date,3,,,,,,3,BO_54,7,,,,,,
3,BO_173,BO_54,Flow Date,4,,,,,,3,BO_54,8,,,,,,
3,BO_32,BO_88,Flow Date,1,,,,,,3,BO_88,5,,,,,,
3,BO_32,BO_88,Flow Date,2,,,,,,3,BO_88,6,,,,,,
3,BO_32,BO_88,Flow Date,3,,,,,,3,BO_88,7,,,,,,
3,BO_32,BO_88,Flow Date,4,,,,,,3,BO_88,8,,,,,,
4,BO_65,BO_14,Flow Date,1,,,,,,4,BO_14,5,,,,,,
4,BO_65,BO_14,Flow Date,2,,,,,,4,BO_14,6,,,,,,
4,BO_65,BO_14,Flow Date,3,,,,,,4,BO_14,7,,,,,,
4,BO_65,BO_14,Flow Date,4,,,,,,4,BO_14,8,,,,,,
4,BO_173,BO_91,Flow Date,1,,,,,,4,BO_91,5,,,,,,
4,BO_173,BO_91,Flow Date,2,,,,,,4,BO_91,6,,,,,,
4,BO_173,BO_91,Flow Date,3,,,,,,4,BO_91,7,,,,,,
4,BO_173,BO_91,Flow Date,4,,,,,,4,BO_91,8,,,,,,
4,BO_153,BO_177,Flow Date,1,,,,,,4,BO_177,5,,,,,,
4,BO_153,BO_177,Flow Date,2,,,,,,4,BO_177,6,,,,,,
4,BO_153,BO_177,Flow Date,3,,,,,,4,BO_177,7,,,,,,
4,BO_153,BO_177,Flow Date,4,,,,,,4,BO_177,8,,,,,,
4,BO_58,BO_81,Flow Date,1,,,,,,4,BO_81,5,,,,,,
4,BO_58,BO_81,Flow Date,2,,,,,,4,BO_81,6,,,,,,
4,BO_58,BO_81,Flow Date,3,,,,,,4,BO_81,7,,,,,,
4,BO_58,BO_81,Flow Date,4,,,,,,4,BO_81,8,,,,,,
4,BO_153,BO_157,Flow Date,1,,,,,,4,BO_157,5,,,,,,
4,BO_153,BO_157,Flow Date,2,,,,,,4,BO_157,6,,,,,,
4,BO_153,BO_157,Flow Date,3,,,,,,4,BO_157,7,,,,,,
4,BO_153,BO_157,Flow Date,4,,,,,,4,BO_157,8,,,,,,
4,BO_022,BO_20,Flow Date,1,,,,,,4,BO_20,5,,,,,,
4,BO_022,BO_20,Flow Date,2,,,,,,4,BO_20,6,,,,,,
4,BO_022,BO_20,Flow Date,3,,,,,,4,BO_20,7,,,,,,
4,BO_022,BO_20,Flow Date,4,,,,,,4,BO_20,8,,,,,,
4,BO_029,BO_90,Flow Date,1,,,,,,4,BO_90,5,,,,,,
4,BO_029,BO_90,Flow Date,2,,,,,,4,BO_90,6,,,,,,
4,BO_029,BO_90,Flow Date,3,,,,,,4,BO_90,7,,,,,,
4,BO_029,BO_90,Flow Date,4,,,,,,4,BO_90,8,,,,,,
4,BO_70,BO_46,Flow Date,1,,,,,,4,BO_46,5,,,,,,
4,BO_70,BO_46,Flow Date,2,,,,,,4,BO_46,6,,,,,,
4,BO_70,BO_46,Flow Date,3,,,,,,4,BO_46,7,,,,,,
4,BO_70,BO_46,Flow Date,4,,,,,,4,BO_46,8,,,,,,
4,BO_199,BO_15,Flow Date,1,,,,,,4,BO_15,5,,,,,,
4,BO_199,BO_15,Flow Date,2,,,,,,4,BO_15,6,,,,,,
4,BO_199,BO_15,Flow Date,3,,,,,,4,BO_15,7,,,,,,
4,BO_199,BO_15,Flow Date,4,,,,,,4,BO_15,8,,,,,,
4,BO_143,BO_195,Flow Date,1,,,,,,4,BO_195,5,,,,,,
4,BO_143,BO_195,Flow Date,2,,,,,,4,BO_195,6,,,,,,
4,BO_143,BO_195,Flow Date,3,,,,,,4,BO_195,7,,,,,,
4,BO_143,BO_195,Flow Date,4,,,,,,4,BO_195,8,,,,,,
4,BO_199,BO_18,Flow Date,1,,,,,,4,BO_18,5,,,,,,
4,BO_199,BO_18,Flow Date,2,,,,,,4,BO_18,6,,,,,,
4,BO_199,BO_18,Flow Date,3,,,,,,4,BO_18,7,,,,,,
4,BO_199,BO_18,Flow Date,4,,,,,,4,BO_18,8,,,,,,
4,BO_163,BO_144,Flow Date,1,,,,,,4,BO_144,5,,,,,,
4,BO_163,BO_144,Flow Date,2,,,,,,4,BO_144,6,,,,,,
4,BO_163,BO_144,Flow Date,3,,,,,,4,BO_144,7,,,,,,
4,BO_163,BO_144,Flow Date,4,,,,,,4,BO_144,8,,,,,,
4,BO_149,BO_32,Flow Date,1,,,,,,4,BO_32,5,,,,,,
4,BO_149,BO_32,Flow Date,2,,,,,,4,BO_32,6,,,,,,
4,BO_149,BO_32,Flow Date,3,,,,,,4,BO_32,7,,,,,,
4,BO_149,BO_32,Flow Date,4,,,,,,4,BO_32,8,,,,,,
4,BO_106,BO_131,Flow Date,1,,,,,,4,BO_131,5,,,,,,
4,BO_106,BO_131,Flow Date,2,,,,,,4,BO_131,6,,,,,,
4,BO_106,BO_131,Flow Date,3,,,,,,4,BO_131,7,,,,,,
4,BO_106,BO_131,Flow Date,4,,,,,,4,BO_131,8,,,,,,
4,BO_74,BO_27,Flow Date,1,,,,,,4,BO_27,5,,,,,,
4,BO_74,BO_27,Flow Date,2,,,,,,4,BO_27,6,,,,,,
4,BO_74,BO_27,Flow Date,3,,,,,,4,BO_27,7,,,,,,
4,BO_74,BO_27,Flow Date,4,,,,,,4,BO_27,8,,,,,,
4,BO_194,BO_37,Flow Date,1,,,,,,4,BO_37,5,,,,,,
4,BO_194,BO_37,Flow Date,2,,,,,,4,BO_37,6,,,,,,
4,BO_194,BO_37,Flow Date,3,,,,,,4,BO_37,7,,,,,,
4,BO_194,BO_37,Flow Date,4,,,,,,4,BO_37,8,,,,,,
4,BO_177,BO_147,Flow Date,1,,,,,,4,BO_147,5,,,,,,
4,BO_177,BO_147,Flow Date,2,,,,,,4,BO_147,6,,,,,,
4,BO_177,BO_147,Flow Date,3,,,,,,4,BO_147,7,,,,,,
4,BO_177,BO_147,Flow Date,4,,,,,,4,BO_147,8,,,,,,
4,BO_151,BO_167,Flow Date,1,,,,,,4,BO_167,5,,,,,,
4,BO_151,BO_167,Flow Date,2,,,,,,4,BO_167,6,,,,,,
4,BO_151,BO_167,Flow Date,3,,,,,,4,BO_167,7,,,,,,
4,BO_151,BO_167,Flow Date,4,,,,,,4,BO_167,8,,,,,,
4,BO_39,BO_87,Flow Date,1,,,,,,4,BO_87,5,,,,,,
4,BO_39,BO_87,Flow Date,2,,,,,,4,BO_87,6,,,,,,
4,BO_39,BO_87,Flow Date,3,,,,,,4,BO_87,7,,,,,,
4,BO_39,BO_87,Flow Date,4,,,,,,4,BO_87,8,,,,,,
4,BO_130,BO_161,Flow Date,1,,,,,,4,BO_161,5,,,,,,
4,BO_130,BO_161,Flow Date,2,,,,,,4,BO_161,6,,,,,,
4,BO_130,BO_161,Flow Date,3,,,,,,4,BO_161,7,,,,,,
4,BO_130,BO_161,Flow Date,4,,,,,,4,BO_161,8,,,,,,
4,BO_39,BO_102,Flow Date,1,,,,,,4,BO_102,5,,,,,,
4,BO_39,BO_102,Flow Date,2,,,,,,4,BO_102,6,,,,,,
4,BO_39,BO_102,Flow Date,3,,,,,,4,BO_102,7,,,,,,
4,BO_39,BO_102,Flow Date,4,,,,,,4,BO_102,8,,,,,,
4,BO_70,BO_184,Flow Date,1,,,,,,4,BO_184,5,,,,,,
4,BO_70,BO_184,Flow Date,2,,,,,,4,BO_184,6,,,,,,
4,BO_70,BO_184,Flow Date,3,,,,,,4,BO_184,7,,,,,,
4,BO_70,BO_184,Flow Date,4,,,,,,4,BO_184,8,,,,,,
5,BO_40,BO_171,Flow Date,1,,,,,,5,BO_171,5,,,,,,
5,BO_40,BO_171,Flow Date,2,,,,,,5,BO_171,6,,,,,,
5,BO_40,BO_171,Flow Date,3,,,,,,5,BO_171,7,,,,,,
5,BO_40,BO_171,Flow Date,4,,,,,,5,BO_171,8,,,,,,
5,BO_177,BO_121,Flow Date,1,,,,,,5,BO_121,5,,,,,,
5,BO_177,BO_121,Flow Date,2,,,,,,5,BO_121,6,,,,,,
5,BO_177,BO_121,Flow Date,3,,,,,,5,BO_121,7,,,,,,
5,BO_177,BO_121,Flow Date,4,,,,,,5,BO_121,8,,,,,,
5,BO_128,BO_60,Flow Date,1,,,,,,5,BO_60,5,,,,,,
5,BO_128,BO_60,Flow Date,2,,,,,,5,BO_60,6,,,,,,
5,BO_128,BO_60,Flow Date,3,,,,,,5,BO_60,7,,,,,,
5,BO_128,BO_60,Flow Date,4,,,,,,5,BO_60,8,,,,,,
5,BO_183,BO_63,Flow Date,1,,,,,,5,BO_63,5,,,,,,
5,BO_183,BO_63,Flow Date,2,,,,,,5,BO_63,6,,,,,,
5,BO_183,BO_63,Flow Date,3,,,,,,5,BO_63,7,,,,,,
5,BO_183,BO_63,Flow Date,4,,,,,,5,BO_63,8,,,,,,
5,BO_096,BO_12,Flow Date,1,,,,,,5,BO_12,5,,,,,,
5,BO_096,BO_12,Flow Date,2,,,,,,5,BO_12,6,,,,,,
5,BO_096,BO_12,Flow Date,3,,,,,,5,BO_12,7,,,,,,
5,BO_096,BO_12,Flow Date,4,,,,,,5,BO_12,8,,,,,,
5,BO_022,BO_20,Flow Date,1,,,,,,5,BO_20,5,,,,,,
5,BO_022,BO_20,Flow Date,2,,,,,,5,BO_20,6,,,,,,
5,BO_022,BO_20,Flow Date,3,,,,,,5,BO_20,7,,,,,,
5,BO_022,BO_20,Flow Date,4,,,,,,5,BO_20,8,,,,,,
5,BO_153,BO_22,Flow Date,1,,,,,,5,BO_22,5,,,,,,
5,BO_153,BO_22,Flow Date,2,,,,,,5,BO_22,6,,,,,,
5,BO_153,BO_22,Flow Date,3,,,,,,5,BO_22,7,,,,,,
5,BO_153,BO_22,Flow Date,4,,,,,,5,BO_22,8,,,,,,
5,BO_162,BO_108,Flow Date,1,,,,,,5,BO_108,5,,,,,,
5,BO_162,BO_108,Flow Date,2,,,,,,5,BO_108,6,,,,,,
5,BO_162,BO_108,Flow Date,3,,,,,,5,BO_108,7,,,,,,
5,BO_162,BO_108,Flow Date,4,,,,,,5,BO_108,8,,,,,,
5,BO_183,BO_198,Flow Date,1,,,,,,5,BO_198,5,,,,,,
5,BO_183,BO_198,Flow Date,2,,,,,,5,BO_198,6,,,,,,
5,BO_183,BO_198,Flow Date,3,,,,,,5,BO_198,7,,,,,,
5,BO_183,BO_198,Flow Date,4,,,,,,5,BO_198,8,,,,,,
5,BO_65,BO_14,Flow Date,1,,,,,,5,BO_14,5,,,,,,
5,BO_65,BO_14,Flow Date,2,,,,,,5,BO_14,6,,,,,,
5,BO_65,BO_14,Flow Date,3,,,,,,5,BO_14,7,,,,,,
5,BO_65,BO_14,Flow Date,4,,,,,,5,BO_14,8,,,,,,
5,BO_109,BO_1,Flow Date,1,,,,,,5,BO_1,5,,,,,,
5,BO_109,BO_1,Flow Date,2,,,,,,5,BO_1,6,,,,,,
5,BO_109,BO_1,Flow Date,3,,,,,,5,BO_1,7,,,,,,
5,BO_109,BO_1,Flow Date,4,,,,,,5,BO_1,8,,,,,,
5,BO_162,BO_89,Flow Date,1,,,,,,5,BO_89,5,,,,,,
5,BO_162,BO_89,Flow Date,2,,,,,,5,BO_89,6,,,,,,
5,BO_162,BO_89,Flow Date,3,,,,,,5,BO_89,7,,,,,,
5,BO_162,BO_89,Flow Date,4,,,,,,5,BO_89,8,,,,,,
5,BO_109,BO_95,Flow Date,1,,,,,,5,BO_95,5,,,,,,
5,BO_109,BO_95,Flow Date,2,,,,,,5,BO_95,6,,,,,,
5,BO_109,BO_95,Flow Date,3,,,,,,5,BO_95,7,,,,,,
5,BO_109,BO_95,Flow Date,4,,,,,,5,BO_95,8,,,,,,
5,BO_58,BO_81,Flow Date,1,,,,,,5,BO_81,5,,,,,,
5,BO_58,BO_81,Flow Date,2,,,,,,5,BO_81,6,,,,,,
5,BO_58,BO_81,Flow Date,3,,,,,,5,BO_81,7,,,,,,
5,BO_58,BO_81,Flow Date,4,,,,,,5,BO_81,8,,,,,,
5,BO_038,BO_82,Flow Date,1,,,,,,5,BO_82,5,,,,,,
5,BO_038,BO_82,Flow Date,2,,,,,,5,BO_82,6,,,,,,
5,BO_038,BO_82,Flow Date,3,,,,,,5,BO_82,7,,,,,,
5,BO_038,BO_82,Flow Date,4,,,,,,5,BO_82,8,,,,,,
5,BO_170,BO_45,Flow Date,1,,,,,,5,BO_45,5,,,,,,
5,BO_170,BO_45,Flow Date,2,,,,,,5,BO_45,6,,,,,,
5,BO_170,BO_45,Flow Date,3,,,,,,5,BO_45,7,,,,,,
5,BO_170,BO_45,Flow Date,4,,,,,,5,BO_45,8,,,,,,
5,BO_119,BO_17,Flow Date,1,,,,,,5,BO_17,5,,,,,,
5,BO_119,BO_17,Flow Date,2,,,,,,5,BO_17,6,,,,,,
5,BO_119,BO_17,Flow Date,3,,,,,,5,BO_17,7,,,,,,
5,BO_119,BO_17,Flow Date,4,,,,,,5,BO_17,8,,,,,,
5,BO_65,BO_115,Flow Date,1,,,,,,5,BO_115,5,,,,,,
5,BO_65,BO_115,Flow Date,2,,,,,,5,BO_115,6,,,,,,
5,BO_65,BO_115,Flow Date,3,,,,,,5,BO_115,7,,,,,,
5,BO_65,BO_115,Flow Date,4,,,,,,5,BO_115,8,,,,,,
5,BO_185,BO_71,Flow Date,1,,,,,,5,BO_71,5,,,,,,
5,BO_185,BO_71,Flow Date,2,,,,,,5,BO_71,6,,,,,,
5,BO_185,BO_71,Flow Date,3,,,,,,5,BO_71,7,,,,,,
5,BO_185,BO_71,Flow Date,4,,,,,,5,BO_71,8,,,,,,
5,BO_189,BO_86,Flow Date,1,,,,,,5,BO_86,5,,,,,,
5,BO_189,BO_86,Flow Date,2,,,,,,5,BO_86,6,,,,,,
5,BO_189,BO_86,Flow Date,3,,,,,,5,BO_86,7,,,,,,
5,BO_189,BO_86,Flow Date,4,,,,,,5,BO_86,8,,,,,,
5,BO_173,BO_79,Flow Date,1,,,,,,5,BO_79,5,,,,,,
5,BO_173,BO_79,Flow Date,2,,,,,,5,BO_79,6,,,,,,
5,BO_173,BO_79,Flow Date,3,,,,,,5,BO_79,7,,,,,,
5,BO_173,BO_79,Flow Date,4,,,,,,5,BO_79,8,,,,,,
5,BO_185,BO_85,Flow Date,1,,,,,,5,BO_85,5,,,,,,
5,BO_185,BO_85,Flow Date,2,,,,,,5,BO_85,6,,,,,,
5,BO_185,BO_85,Flow Date,3,,,,,,5,BO_85,7,,,,,,
5,BO_185,BO_85,Flow Date,4,,,,,,5,BO_85,8,,,,,,
5,BO_13,BO_141,Flow Date,1,,,,,,5,BO_141,5,,,,,,
5,BO_13,BO_141,Flow Date,2,,,,,,5,BO_141,6,,,,,,
5,BO_13,BO_141,Flow Date,3,,,,,,5,BO_141,7,,,,,,
5,BO_13,BO_141,Flow Date,4,,,,,,5,BO_141,8,,,,,,
5,BO_194,BO_98,Flow Date,1,,,,,,5,BO_98,5,,,,,,
5,BO_194,BO_98,Flow Date,2,,,,,,5,BO_98,6,,,,,,
5,BO_194,BO_98,Flow Date,3,,,,,,5,BO_98,7,,,,,,
5,BO_194,BO_98,Flow Date,4,,,,,,5,BO_98,8,,,,,,
5,BO_201,BO_199,Flow Date,1,,,,,,5,BO_199,5,,,,,,
5,BO_201,BO_199,Flow Date,2,,,,,,5,BO_199,6,,,,,,
5,BO_201,BO_199,Flow Date,3,,,,,,5,BO_199,7,,,,,,
