Block,Location,Seq,Co.,Donor_ID,Recipient_ID,Stage,Plant_ID,date_1,date_2,date_3,date_4,date_5,Location,Recipient_ID,Plant_ID,date_1,date_2,date_3,date_4,date_5,flr_P
1,52,141,4,BB_125,BB_51,Flow Date,2,,,,,,52,BB_51,6,,,,,,
1,52,141,4,BB_125,BB_51,Flow Date,3,,,,,,52,BB_51,7,,,,,,
1,52,141,4,BB_125,BB_51,Flow Date,4,,,,,,52,BB_51,8,,,,,,
1,53,142,1,BB_023,BB_78,Flow Date,1,,,,,,53,BB_78,5,,,,,,
1,53,142,1,BB_023,BB_78,Flow Date,2,,,,,,53,BB_78,6,,,,,,
1,53,142,1,BB_023,BB_78,Flow Date,3,,,,,,53,BB_78,7,,,,,,
1,53,142,1,BB_023,BB_78,Flow Date,4,,,,,,53,BB_78,8,,,,,,
1,53,143,3,BB_11,BB_56,Flow Date,1,,,,,,53,BB_56,5,,,,,,
1,53,143,3,BB_11,BB_56,Flow Date,2,,,,,,53,BB_56,6,,,,,,
1,53,143,3,BB_11,BB_56,Flow Date,3,,,,,,53,BB_56,7,,,,,,
1,53,143,3,BB_11,BB_56,Flow Date,4,,,,,,53,BB_56,8,,,,,,
1,53,144,5,BB_51,BB_118,Flow Date,1,,,,,,53,BB_118,5,,,,,,
1,53,144,5,BB_51,BB_118,Flow Date,2,,,,,,53,BB_118,6,,,,,,
1,53,144,5,BB_51,BB_118,Flow Date,3,,,,,,53,BB_118,7,,,,,,
1,53,144,5,BB_51,BB_118,Flow Date,4,,,,,,53,BB_118,8,,,,,,
1,54,145,4,BB_130,BB_120,Flow Date,1,,,,,,54,BB_120,5,,,,,,
1,54,145,4,BB_130,BB_120,Flow Date,2,,,,,,54,BB_120,6,,,,,,
1,54,145,4,BB_130,BB_120,Flow Date,3,,,,,,54,BB_120,7,,,,,,
1,54,145,4,BB_130,BB_120,Flow Date,4,,,,,,54,BB_120,8,,,,,,
1,54,146,3,BB_38,BB_42,Flow Date,1,,,,,,54,BB_42,5,,,,,,
1,54,146,3,BB_38,BB_42,Flow Date,2,,,,,,54,BB_42,6,,,,,,
1,54,146,3,BB_38,BB_42,Flow Date,3,,,,,,54,BB_42,7,,,,,,
1,54,146,3,BB_38,BB_42,Flow Date,4,,,,,,54,BB_42,8,,,,,,
1,55,147,2,BB_142,BB_86,Flow Date,1,,,,,,55,BB_86,5,,,,,,
1,55,147,2,BB_142,BB_86,Flow Date,2,,,,,,55,BB_86,6,,,,,,
1,55,147,2,BB_142,BB_86,Flow Date,3,,,,,,55,BB_86,7,,,,,,
1,55,147,2,BB_142,BB_86,Flow Date,4,,,,,,55,BB_86,8,,,,,,
2,56,148,5,BB_217,BB_16,Flow Date,1,,,,,,56,BB_16,5,,,,,,
2,56,148,5,BB_217,BB_16,Flow Date,2,,,,,,56,BB_16,6,,,,,,
2,56,148,5,BB_217,BB_16,Flow Date,3,,,,,,56,BB_16,7,,,,,,
2,56,148,5,BB_217,BB_16,Flow Date,4,,,,,,56,BB_16,8,,,,,,
2,56,149,5,BB_51,BB_118,Flow Date,1,,,,,,56,BB_118,5,,,,,,
2,56,149,5,BB_51,BB_118,Flow Date,2,,,,,,56,BB_118,6,,,,,,
2,56,149,5,BB_51,BB_118,Flow Date,3,,,,,,56,BB_118,7,,,,,,
2,56,149,5,BB_51,BB_118,Flow Date,4,,,,,,56,BB_118,8,,,,,,
2,56,150,5,BB_215,BB_148,Flow Date,1,,,,,,56,BB_148,5,,,,,,
2,56,150,5,BB_215,BB_148,Flow Date,2,,,,,,56,BB_148,6,,,,,,
2,56,150,5,BB_215,BB_148,Flow Date,3,,,,,,56,BB_148,7,,,,,,
2,56,150,5,BB_215,BB_148,Flow Date,4,,,,,,56,BB_148,8,,,,,,
2,57,151,2,BB_015,BB_111,Flow Date,1,,,,,,57,BB_111,5,,,,,,
2,57,151,2,BB_015,BB_111,Flow Date,2,,,,,,57,BB_111,6,,,,,,
2,57,151,2,BB_015,BB_111,Flow Date,3,,,,,,57,BB_111,7,,,,,,
2,57,151,2,BB_015,BB_111,Flow Date,4,,,,,,57,BB_111,8,,,,,,
2,57,152,4,BB_130,BB_120,Flow Date,1,,,,,,57,BB_120,5,,,,,,
2,57,152,4,BB_130,BB_120,Flow Date,2,,,,,,57,BB_120,6,,,,,,
2,57,152,4,BB_130,BB_120,Flow Date,3,,,,,,57,BB_120,7,,,,,,
2,57,152,4,BB_130,BB_120,Flow Date,4,,,,,,57,BB_120,8,,,,,,
2,57,153,4,BB_73,BB_92,Flow Date,1,,,,,,57,BB_92,5,,,,,,
2,57,153,4,BB_73,BB_92,Flow Date,2,,,,,,57,BB_92,6,,,,,,
2,57,153,4,BB_73,BB_92,Flow Date,3,,,,,,57,BB_92,7,3-Mar,,,,,
2,57,153,4,BB_73,BB_92,Flow Date,4,,,,,,57,BB_92,8,3-Mar,,,,,
2,58,154,6,BB_171,BB_127,Flow Date,1,,,,,,58,BB_127,5,,,,,,
2,58,154,6,BB_171,BB_127,Flow Date,2,,,,,,58,BB_127,6,,,,,,
2,58,154,6,BB_171,BB_127,Flow Date,3,,,,,,58,BB_127,7,,,,,,
2,58,154,6,BB_171,BB_127,Flow Date,4,,,,,,58,BB_127,8,,,,,,
2,58,155,4,BB_26,BB_153,Flow Date,1,,,,,,58,BB_153,5,,,,,,
2,58,155,4,BB_26,BB_153,Flow Date,2,,,,,,58,BB_153,6,,,,,,
2,58,155,4,BB_26,BB_153,Flow Date,3,,,,,,58,BB_153,7,,,,,,
2,58,155,4,BB_26,BB_153,Flow Date,4,,,,,,58,BB_153,8,3-Mar,,,,,
2,58,156,4,BB_175,BB_50,Flow Date,1,3-Mar,,,,,58,BB_50,5,,,,,,
2,58,156,4,BB_175,BB_50,Flow Date,2,,,,,,58,BB_50,6,,,,,,
2,58,156,4,BB_175,BB_50,Flow Date,3,,,,,,58,BB_50,7,,,,,,
2,58,156,4,BB_175,BB_50,Flow Date,4,,,,,,58,BB_50,8,,,,,,
2,59,157,3,BB_65,BB_133,Flow Date,1,,,,,,59,BB_133,5,,,,,,
2,59,157,3,BB_65,BB_133,Flow Date,2,,,,,,59,BB_133,6,,,,,,
2,59,157,3,BB_65,BB_133,Flow Date,3,,,,,,59,BB_133,7,,,,,,
2,59,157,3,BB_65,BB_133,Flow Date,4,,,,,,59,BB_133,8,,,,,,
2,59,158,5,BB_51,BB_143,Flow Date,1,,,,,,59,BB_143,5,,,,,,
2,59,158,5,BB_51,BB_143,Flow Date,2,,,,,,59,BB_143,6,,,,,,
2,59,158,5,BB_51,BB_143,Flow Date,3,,,,,,59,BB_143,7,,,,,,
2,59,158,5,BB_51,BB_143,Flow Date,4,,,,,,59,BB_143,8,,,,,,
2,59,159,3,BB_11,BB_56,Flow Date,1,,,,,,59,BB_56,5,,,,,,
2,59,159,3,BB_11,BB_56,Flow Date,2,,,,,,59,BB_56,6,,,,,,
2,59,159,3,BB_11,BB_56,Flow Date,3,,,,,,59,BB_56,7,,,,,,
2,59,159,3,BB_11,BB_56,Flow Date,4,,,,,,59,BB_56,8,,,,,,
W1,60,,4,BB_125,BB_51,Flow Date,1,,,,,,60,BB_51,5,,,,,,
W1,60,,4,BB_125,BB_51,Flow Date,2,,,,,,60,BB_51,6,,,,,,
W1,60,,4,BB_125,BB_51,Flow Date,3,,,,,,60,BB_51,7,,,,,,
W1,60,,4,BB_125,BB_51,Flow Date,4,,,,,,60,BB_51,8,,,,,,
W1,60,,1,BB_075,BB_85,Flow Date,1,,,,,,60,BB_85,5,,,,,,
W1,60,,1,BB_075,BB_85,Flow Date,2,,,,,,60,BB_85,6,,,,,,
W1,60,,1,BB_075,BB_85,Flow Date,3,,,,,,60,BB_85,7,,,,,,
W1,60,,1,BB_075,BB_85,Flow Date,4,,,,,,60,BB_85,8,,,,,,
W1,60,,2,BB_014,BB_152,Flow Date,1,,,,,,60,BB_152,5,,,,,,
W1,60,,2,BB_014,BB_152,Flow Date,2,,,,,,60,BB_152,6,,,,,,
W1,60,,2,BB_014,BB_152,Flow Date,3,,,,,,60,BB_152,7,,,,,,
W1,60,,2,BB_014,BB_152,Flow Date,4,,,,,,60,BB_152,8,,,,,,
2,61,160,1,BB_122,BB_27,Flow Date,1,,,,,,61,BB_27,5,,,,,,
2,61,160,1,BB_122,BB_27,Flow Date,2,,,,,,61,BB_27,6,,,,,,
2,61,160,1,BB_122,BB_27,Flow Date,3,,,,,,61,BB_27,7,,,,,,
2,61,160,1,BB_122,BB_27,Flow Date,4,,,,,,61,BB_27,8,,,,,,
2,61,161,1,BB_023,BB_78,Flow Date,1,,,,,,61,BB_78,5,,,,,,
2,61,161,1,BB_023,BB_78,Flow Date,2,,,,,,61,BB_78,6,,,,,,
2,61,161,1,BB_023,BB_78,Flow Date,3,,,,,,61,BB_78,7,,,,,,
2,61,161,1,BB_023,BB_78,Flow Date,4,,,,,,61,BB_78,8,,,,,,
2,61,162,1,BB_213,BB_147,Flow Date,1,,,,,,61,BB_147,5,,,,,,
2,61,162,1,BB_213,BB_147,Flow Date,2,,,,,,61,BB_147,6,,,,,,
2,61,162,1,BB_213,BB_147,Flow Date,3,,,,,,61,BB_147,7,,,,,,
2,61,162,1,BB_213,BB_147,Flow Date,4,,,,,,61,BB_147,8,3-Mar,,,,,
2,62,163,1,BB_194,BB_214,Flow Date,1,,,,,,62,BB_214,5,,,,,,
2,62,163,1,BB_194,BB_214,Flow Date,2,,,,,,62,BB_214,6,,,,,,
2,62,163,1,BB_194,BB_214,Flow Date,3,,,,,,62,BB_214,7,,,,,,
2,62,163,1,BB_194,BB_214,Flow Date,4,,,,,,62,BB_214,8,,,,,,
2,62,164,4,BB_99,BB_61,Flow Date,1,,,,,,62,BB_61,5,,,,,,
2,62,164,4,BB_99,BB_61,Flow Date,2,,,,,,62,BB_61,6,,,,,,
2,62,164,4,BB_99,BB_61,Flow Date,3,,,,,,62,BB_61,7,,,,,,
2,62,164,4,BB_99,BB_61,Flow Date,4,,,,,,62,BB_61,8,,,,,,
2,62,165,2,BB_197,BB_211,Flow Date,1,,,,,,62,BB_211,5,,,,,,
2,62,165,2,BB_197,BB_211,Flow Date,2,,,,,,62,BB_211,6,,,,,,
2,62,165,2,BB_197,BB_211,Flow Date,3,,,,,,62,BB_211,7,,,,,,
2,62,165,2,BB_197,BB_211,Flow Date,4,,,,,,62,BB_211,8,,,,,,
2,63,166,3,BB_167,BB_114,Flow Date,1,,,,,,63,BB_114,5,,,,,,
2,63,166,3,BB_167,BB_114,Flow Date,2,,,,,,63,BB_114,6,,,,,,
2,63,166,3,BB_167,BB_114,Flow Date,3,,,,,,63,BB_114,7,,,,,,
2,63,166,3,BB_167,BB_114,Flow Date,4,,,,,,63,BB_114,8,,,,,,
2,63,167,1,BB_028,BB_83,Flow Date,1,,,,,,63,BB_83,5,,,,,,
2,63,167,1,BB_028,BB_83,Flow Date,2,,,,,,63,BB_83,6,,,,,,
2,63,167,1,BB_028,BB_83,Flow Date,3,,,,,,63,BB_83,7,,,,,,
2,63,167,1,BB_028,BB_83,Flow Date,4,,,,,,63,BB_83,8,,,,,,
2,63,168,6,BB_188,BB_171,Flow Date,1,,,,,,63,BB_171,5,,,,,,
2,63,168,6,BB_188,BB_171,Flow Date,2,,,,,,63,BB_171,6,,,,,,
2,63,168,6,BB_188,BB_171,Flow Date,3,,,,,,63,BB_171,7,,,,,,
2,63,168,6,BB_188,BB_171,Flow Date,4,,,,,,63,BB_171,8,,,,,,
2,64,169,5,BB_108,BB_69,Flow Date,1,,,,,,64,BB_69,5,,,,,,
2,64,169,5,BB_108,BB_69,Flow Date,2,,,,,,64,BB_69,6,,,,,,
2,64,169,5,BB_108,BB_69,Flow Date,3,,,,,,64,BB_69,7,,,,,,
2,64,169,5,BB_108,BB_69,Flow Date,4,,,,,,64,BB_69,8,,,,,,
2,64,170,4,BB_125,BB_51,Flow Date,1,,,,,,64,BB_51,5,,,,,,
2,64,170,4,BB_125,BB_51,Flow Date,2,,,,,,64,BB_51,6,,,,,,
2,64,170,4,BB_125,BB_51,Flow Date,3,,,,,,64,BB_51,7,,,,,,
2,64,170,4,BB_125,BB_51,Flow Date,4,,,,,,64,BB_51,8,,,,,,
2,64,171,3,BB_115,BB_20,Flow Date,1,,,,,,64,BB_20,5,,,,,,
2,64,171,3,BB_115,BB_20,Flow Date,2,,,,,,64,BB_20,6,,,,,,
2,64,171,3,BB_115,BB_20,Flow Date,3,,,,,,64,BB_20,7,,,,,,
2,64,171,3,BB_115,BB_20,Flow Date,4,,,,,,64,BB_20,8,,,,,,
2,65,172,1,BB_100,BB_135,Flow Date,1,,,,,,65,BB_135,5,,,,,,
2,65,172,1,BB_100,BB_135,Flow Date,2,,,,,,65,BB_135,6,,,,,,
2,65,172,1,BB_100,BB_135,Flow Date,3,,,,,,65,BB_135,7,,,,,,
2,65,172,1,BB_100,BB_135,Flow Date,4,,,,,,65,BB_135,8,,,,,,
2,65,173,2,BB_066,BB_52,Flow Date,1,,,,,,65,BB_52,5,,,,,,
2,65,173,2,BB_066,BB_52,Flow Date,2,,,,,,65,BB_52,6,,,,,,
2,65,173,2,BB_066,BB_52,Flow Date,3,,,,,,65,BB_52,7,,,,,,
2,65,173,2,BB_066,BB_52,Flow Date,4,,,,,,65,BB_52,8,,,,,,
2,65,174,2,BB_142,BB_150,Flow Date,1,,,,,,65,BB_150,5,,,,,,
2,65,174,2,BB_142,BB_150,Flow Date,2,,,,,,65,BB_150,6,,,,,,
2,65,174,2,BB_142,BB_150,Flow Date,3,,,,,,65,BB_150,7,,,,,,
2,65,174,2,BB_142,BB_150,Flow Date,4,,,,,,65,BB_150,8,,,,,,
2,66,175,4,BB_73,BB_84,Flow Date,1,,,,,,66,BB_84,5,,,,,,
2,66,175,4,BB_73,BB_84,Flow Date,2,,,,,,66,BB_84,6,,,,,,
2,66,175,4,BB_73,BB_84,Flow Date,3,,,,,,66,BB_84,7,,,,,,
2,66,175,4,BB_73,BB_84,Flow Date,4,,,,,,66,BB_84,8,,,,,,
2,66,176,4,BB_1,BB_43,Flow Date,1,,,,,,66,BB_43,5,,,,,,
2,66,176,4,BB_1,BB_43,Flow Date,2,,,,,,66,BB_43,6,,,,,,
2,66,176,4,BB_1,BB_43,Flow Date,3,,,,,,66,BB_43,7,,,,,,
2,66,176,4,BB_1,BB_43,Flow Date,4,,,,,,66,BB_43,8,,,,,,
2,66,177,5,BB_141,BB_37,Flow Date,1,,,,,,66,BB_37,5,,,,,,
2,66,177,5,BB_141,BB_37,Flow Date,2,,,,,,66,BB_37,6,,,,,,
2,66,177,5,BB_141,BB_37,Flow Date,3,,,,,,66,BB_37,7,,,,,,
2,66,177,5,BB_141,BB_37,Flow Date,4,,,,,,66,BB_37,8,,,,,,
2,67,178,1,BB_075,BB_164,Flow Date,1,,,,,,67,BB_164,5,,,,,,
2,67,178,1,BB_075,BB_164,Flow Date,2,,,,,,67,BB_164,6,,,,,,
2,67,178,1,BB_075,BB_164,Flow Date,3,,,,,,67,BB_164,7,,,,,,
2,67,178,1,BB_075,BB_164,Flow Date,4,,,,,,67,BB_164,8,,,,,,
2,67,179,4,BB_177,BB_134,Flow Date,1,,,,,,67,BB_134,5,,,,,,
2,67,179,4,BB_177,BB_134,Flow Date,2,,,,,,67,BB_134,6,,,,,,
2,67,179,4,BB_177,BB_134,Flow Date,3,,,,,,67,BB_134,7,,,,,,
2,67,179,4,BB_177,BB_134,Flow Date,4,,,,,,67,BB_134,8,,,,,,
2,67,180,1,BB_213,BB_204,Flow Date,1,,,,,,67,BB_204,5,,,,,,
2,67,180,1,BB_213,BB_204,Flow Date,2,,,,,,67,BB_204,6,,,,,,
2,67,180,1,BB_213,BB_204,Flow Date,3,,,,,,67,BB_204,7,,,,,,
2,67,180,1,BB_213,BB_204,Flow Date,4,,,,,,67,BB_204,8,,,,,,
2,68,181,2,BB_015,BB_218,Flow Date,1,,,,,,68,BB_218,5,,,,,,
2,68,181,2,BB_015,BB_218,Flow Date,2,,,,,,68,BB_218,6,,,,,,
2,68,181,2,BB_015,BB_218,Flow Date,3,,,,,,68,BB_218,7,,,,,,
2,68,181,2,BB_015,BB_218,Flow Date,4,,,,,,68,BB_218,8,,,,,,
2,68,182,5,BB_57,BB_121,Flow Date,1,,,,,,68,BB_121,5,,,,,,
2,68,182,5,BB_57,BB_121,Flow Date,2,,,,,,68,BB_121,6,,,,,,
2,68,182,5,BB_57,BB_121,Flow Date,3,,,,,,68,BB_121,7,,,,,,
2,68,182,5,BB_57,BB_121,Flow Date,4,,,,,,68,BB_121,8,,,,,,
2,69,183,3,BB_168,BB_81,Flow Date,1,3-Mar,,,,,69,BB_81,5,,,,,,
2,69,183,3,BB_168,BB_81,Flow Date,2,,,,,,69,BB_81,6,,,,,,
2,69,183,3,BB_168,BB_81,Flow Date,3,3-Mar,,,,,69,BB_81,7,,,,,,
2,69,183,3,BB_168,BB_81,Flow Date,4,,,,,,69,BB_81,8,,,,,,
2,69,184,1,BB_194,BB_163,Flow Date,1,,,,,,69,BB_163,5,,,,,,
2,69,184,1,BB_194,BB_163,Flow Date,2,,,,,,69,BB_163,6,,,,,,
2,69,184,1,BB_194,BB_163,Flow Date,3,,,,,,69,BB_163,7,,,,,,
2,69,184,1,BB_194,BB_163,Flow Date,4,,,,,,69,BB_163,8,,,,,,
2,69,185,2,BB_197,BB_199,Flow Date,1,,,,,,69,BB_199,5,,,,,,
2,69,185,2,BB_197,BB_199,Flow Date,2,,,,,,69,BB_199,6,,,,,,
2,69,185,2,BB_197,BB_199,Flow Date,3,,,,,,69,BB_199,7,,,,,,
2,69,185,2,BB_197,BB_199,Flow Date,4,,,,,,69,BB_199,8,,,,,,
W1,70,,3,BB_115,BB_20,Flow Date,1,,,,,,70,BB_20,5,,,,,,
W1,70,,3,BB_115,BB_20,Flow Date,2,,,,,,70,BB_20,6,,,,,,
W1,70,,3,BB_115,BB_20,Flow Date,3,,,,,,70,BB_20,7,,,,,,
W1,70,,3,BB_115,BB_20,Flow Date,4,,,,,,70,BB_20,8,,,,,,
W1,70,,4,BB_99,BB_61,Flow Date,1,,,,,,70,BB_61,5,,,,,,
W1,70,,4,BB_99,BB_61,Flow Date,2,,,,,,70,BB_61,6,,,,,,
W1,70,,4,BB_99,BB_61,Flow Date,3,,,,,,70,BB_61,7,,,,,,
W1,70,,4,BB_99,BB_61,Flow Date,4,,,,,,70,BB_61,8,,,,,,
W1,70,,5,BB_51,BB_105,Flow Date,1,,,,,,70,BB_105,5,,,,,,
W1,70,,5,BB_51,BB_105,Flow Date,2,,,,,,70,BB_105,6,,,,,,
W1,70,,5,BB_51,BB_105,Flow Date,3,,,,,,70,BB_105,7,,,,,,
W1,70,,5,BB_51,BB_105,Flow Date,4,,,,,,70,BB_105,8,,,,,,
2,71,186,5,BB_57,BB_146,Flow Date,1,,,,,,71,BB_146,5,,,,,,
2,71,186,5,BB_57,BB_146,Flow Date,2,,,,,,71,BB_146,6,,,,,,
2,71,186,5,BB_57,BB_146,Flow Date,3,,,,,,71,BB_146,7,,,,,,
2,71,186,5,BB_57,BB_146,Flow Date,4,,,,,,71,BB_146,8,,,,,,
2,71,187,5,BB_215,BB_210,Flow Date,1,,,,,,71,BB_210,5,,,,,,
2,71,187,5,BB_215,BB_210,Flow Date,2,,,,,,71,BB_210,6,,,,,,
2,71,187,5,BB_215,BB_210,Flow Date,3,,,,,,71,BB_210,7,,,,,,
2,71,187,5,BB_215,BB_210,Flow Date,4,,,,,,71,BB_210,8,,,,,,
2,71,188,3,BB_167,BB_8,Flow Date,1,,,,,,71,BB_8,5,,,,,,
2,71,188,3,BB_167,BB_8,Flow Date,2,,,,,,71,BB_8,6,,,,,,
2,71,188,3,BB_167,BB_8,Flow Date,3,,,,,,71,BB_8,7,,,,,,
2,71,188,3,BB_167,BB_8,Flow Date,4,,,,,,71,BB_8,8,,,,,,
2,72,189,2,BB_055,BB_119,Flow Date,1,,,,,,72,BB_119,5,,,,,,
2,72,189,2,BB_055,BB_119,Flow Date,2,,,,,,72,BB_119,6,,,,,,
2,72,189,2,BB_055,BB_119,Flow Date,3,,,,,,72,BB_119,7,,,,,,
2,72,189,2,BB_055,BB_119,Flow Date,4,,,,,,72,BB_119,8,,,,,,
2,72,190,3,BB_174,BB_68,Flow Date,1,,,,,,72,BB_68,5,,,,,,
2,72,190,3,BB_174,BB_68,Flow Date,2,,,,,,72,BB_68,6,,,,,,
2,72,190,3,BB_174,BB_68,Flow Date,3,,,,,,72,BB_68,7,,,,,,
2,72,190,3,BB_174,BB_68,Flow Date,4,3-Mar,,,,,72,BB_68,8,,,,,,
2,72,191,4,BB_5,BB_195,Flow Date,1,,,,,,72,BB_195,5,,,,,,
2,72,191,4,BB_5,BB_195,Flow Date,2,,,,,,72,BB_195,6,,,,,,
2,72,191,4,BB_5,BB_195,Flow Date,3,,,,,,72,BB_195,7,,,,,,
2,72,191,4,BB_5,BB_195,Flow Date,4,,,,,,72,BB_195,8,,,,,,
2,73,192,3,BB_198,BB_45,Flow Date,1,,,,,,73,BB_45,5,,,,,,
2,73,192,3,BB_198,BB_45,Flow Date,2,,,,,,73,BB_45,6,,,,,,
2,73,192,3,BB_198,BB_45,Flow Date,3,,,,,,73,BB_45,7,,,,,,
2,73,192,3,BB_198,BB_45,Flow Date,4,,,,,,73,BB_45,8,,,,,,
2,73,193,4,BB_125,BB_24,Flow Date,1,,,,,,73,BB_24,5,,,,,,
2,73,193,4,BB_125,BB_24,Flow Date,2,,,,,,73,BB_24,6,,,,,,
2,73,193,4,BB_125,BB_24,Flow Date,3,,,,,,73,BB_24,7,,,,,,
2,73,193,4,BB_125,BB_24,Flow Date,4,,,,,,73,BB_24,8,,,,,,
2,73,194,3,BB_38,BB_216,Flow Date,1,,,,,,73,BB_216,5,,,,,,
2,73,194,3,BB_38,BB_216,Flow Date,2,,,,,,73,BB_216,6,,,,,,
2,73,194,3,BB_38,BB_216,Flow Date,3,,,,,,73,BB_216,7,,,,,,
2,73,194,3,BB_38,BB_216,Flow Date,4,,,,,,73,BB_216,8,,,,,,
2,74,195,4,BB_73,BB_64,Flow Date,1,,,,,,74,BB_64,5,,,,,,
2,74,195,4,BB_73,BB_64,Flow Date,2,,,,,,74,BB_64,6,,,,,,
2,74,195,4,BB_73,BB_64,Flow Date,3,,,,,,74,BB_64,7,,,,,,
2,74,195,4,BB_73,BB_64,Flow Date,4,,,,,,74,BB_64,8,,,,,,
2,74,196,1,BB_162,BB_40,Flow Date,1,,,,,,74,BB_40,5,,,,,,
2,74,196,1,BB_162,BB_40,Flow Date,2,,,,,,74,BB_40,6,,,,,,
2,74,196,1,BB_162,BB_40,Flow Date,3,,,,,,74,BB_40,7,,,,,,
2,74,196,1,BB_162,BB_40,Flow Date,4,,,,,,74,BB_40,8,,,,,,
2,74,197,6,BB_171,BB_157,Flow Date,1,,,,,,74,BB_157,5,,,,,,
2,74,197,6,BB_171,BB_157,Flow Date,2,,,,,,74,BB_157,6,,,,,,
2,74,197,6,BB_171,BB_157,Flow Date,3,,,,,,74,BB_157,7,,,,,,
2,74,197,6,BB_171,BB_157,Flow Date,4,,,,,,74,BB_157,8,,,,,,
2,75,198,3,BB_168,BB_58,Flow Date,1,,,,,,75,BB_58,5,,,,,,
2,75,198,3,BB_168,BB_58,Flow Date,2,,,,,,75,BB_58,6,,,,,,
2,75,198,3,BB_168,BB_58,Flow Date,3,,,,,,75,BB_58,7,,,,,,
2,75,198,3,BB_168,BB_58,Flow Date,4,,,,,,75,BB_58,8,,,,,,
2,75,199,1,BB_100,BB_31,Flow Date,1,,,,,,75,BB_31,5,,,,,,
2,75,199,1,BB_100,BB_31,Flow Date,2,,,,,,75,BB_31,6,,,,,,
2,75,199,1,BB_100,BB_31,Flow Date,3,,,,,,75,BB_31,7,,,,,,
2,75,199,1,BB_100,BB_31,Flow Date,4,,,,,,75,BB_31,8,,,,,,
2,75,200,5,BB_173,BB_95,Flow Date,1,,,,,,75,BB_95,5,,,,,,
2,75,200,5,BB_173,BB_95,Flow Date,2,,,,,,75,BB_95,6,,,,,,
2,75,200,5,BB_173,BB_95,Flow Date,3,,,,,,75,BB_95,7,,,,,,
2,75,200,5,BB_173,BB_95,Flow Date,4,,,,,,75,BB_95,8,,,,,,
2,76,201,1,BB_075,BB_85,Flow Date,1,,,,,,76,BB_85,5,,,,,,
2,76,201,1,BB_075,BB_85,Flow Date,2,,,,,,76,BB_85,6,,,,,,
2,76,201,1,BB_075,BB_85,Flow Date,3,,,,,,76,BB_85,7,,,,,,
2,76,201,1,BB_075,BB_85,Flow Date,4,,,,,,76,BB_85,8,,,,,,
2,76,202,4,BB_99,BB_161,Flow Date,1,,,,,,76,BB_161,5,,,,,,
2,76,202,4,BB_99,BB_161,Flow Date,2,,,,,,76,BB_161,6,,,,,,
2,76,202,4,BB_99,BB_161,Flow Date,3,,,,,,76,BB_161,7,,,,,,
2,76,202,4,BB_99,BB_161,Flow Date,4,,,,,,76,BB_161,8,,,,,,
2,76,203,4,BB_26,BB_53,Flow Date,1,,,,,,76,BB_53,5,,,,,,
2,76,203,4,BB_26,BB_53,Flow Date,2,,,,,,76,BB_53,6,,,,,,
2,76,203,4,BB_26,BB_53,Flow Date,3,,,,,,76,BB_53,7,,,,,,
2,76,203,4,BB_26,BB_53,Flow Date,4,,,,,,76,BB_53,8,,,,,,
2,77,204,4,BB_175,BB_104,Flow Date,1,,,,,,77,BB_104,5,,,,,,
2,77,204,4,BB_175,BB_104,Flow Date,2,,,,,,77,BB_104,6,,,,,,
2,77,204,4,BB_175,BB_104,Flow Date,3,,,,,,77,BB_104,7,,,,,,
2,77,204,4,BB_175,BB_104,Flow Date,4,,,,,,77,BB_104,8,,,,,,
2,77,205,4,BB_99,BB_32,Flow Date,1,,,,,,77,BB_32,5,,,,,,
2,77,205,4,BB_99,BB_32,Flow Date,2,,,,,,77,BB_32,6,,,,,,
2,77,205,4,BB_99,BB_32,Flow Date,3,,,,,,77,BB_32,7,,,,,,
2,77,205,4,BB_99,BB_32,Flow Date,4,,,,,,77,BB_32,8,,,,,,
2,77,206,2,BB_107,BB_151,Flow Date,1,,,,,,77,BB_151,5,,,,,,
2,77,206,2,BB_107,BB_151,Flow Date,2,,,,,,77,BB_151,6,,,,,,
2,77,206,2,BB_107,BB_151,Flow Date,3,,,,,,77,BB_151,7,4-Mar,,,,,
2,77,206,2,BB_107,BB_151,Flow Date,4,,,,,,77,BB_151,8,4-Mar,,,,,
2,78,207,1,BB_028,BB_209,Flow Date,1,,,,,,78,BB_209,5,,,,,,
2,78,207,1,BB_028,BB_209,Flow Date,2,,,,,,78,BB_209,6,,,,,,
2,78,207,1,BB_028,BB_209,Flow Date,3,,,,,,78,BB_209,7,,,,,,
2,78,207,1,BB_028,BB_209,Flow Date,4,,,,,,78,BB_209,8,,,,,,
2,78,208,6,BB_188,BB_9,Flow Date,1,,,,,,78,BB_9,5,,,,,,
2,78,208,6,BB_188,BB_9,Flow Date,2,,,,,,78,BB_9,6,,,,,,
2,78,208,6,BB_188,BB_9,Flow Date,3,,,,,,78,BB_9,7,,,,,,
2,78,208,6,BB_188,BB_9,Flow Date,4,,,,,,78,BB_9,8,,,,,,
2,78,209,1,BB_202,BB_18,Flow Date,1,,,,,,78,BB_18,5,,,,,,
2,78,209,1,BB_202,BB_18,Flow Date,2,,,,,,78,BB_18,6,,,,,,
2,78,209,1,BB_202,BB_18,Flow Date,3,,,,,,78,BB_18,7,,,,,,
2,78,209,1,BB_202,BB_18,Flow Date,4,,,,,,78,BB_18,8,,,,,,
2,79,210,3,BB_169,BB_76,Flow Date,1,,,,,,79,BB_76,5,,,,,,
2,79,210,3,BB_169,BB_76,Flow Date,2,,,,,,79,BB_76,6,,,,,,
