Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Fl_4.9,Fl_4.21,Fl_5.3,Fl_5.13,Fl_5.25,Fl_6.8,Fl_6.22,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
2,5,156,AC_097,AC_064,n,9,FALSE,FALSE,8,8,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
2,5,156,AC_097,AC_064,n,10,FALSE,FALSE,8,8,NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,157,AC_160,AC_186,R,1,FALSE,TRUE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,157,AC_160,AC_186,R,2,FALSE,FALSE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,157,AC_160,AC_186,R,3,FALSE,FALSE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,157,AC_160,AC_186,R,4,FALSE,FALSE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,157,AC_160,AC_186,R,5,FALSE,FALSE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
2,5,157,AC_160,AC_186,R,6,TRUE,TRUE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,5,1,0,6,30,9,1.8,10.8,2022-04-22,170,169,2022-05-13,21,1,1,1,1
2,5,157,AC_160,AC_186,R,7,FALSE,FALSE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,157,AC_160,AC_186,R,8,FALSE,FALSE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,157,AC_160,AC_186,R,9,FALSE,FALSE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
2,5,157,AC_160,AC_186,R,10,FALSE,TRUE,6,"6,10",*seeds counted for plant 10 but moved to non-fitness box,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,138,169,2022-05-13,21,1,1,NA,NA
2,5,158,AC_207,AC_082,R,1,FALSE,TRUE,6,"1,6,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,2,11,0,13,0,4,2,26,2022-04-09,157,156,2022-05-13,34,1,1,1,1
2,5,158,AC_207,AC_082,R,2,FALSE,FALSE,6,"1,6,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,158,AC_207,AC_082,R,3,FALSE,FALSE,6,"1,6,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,158,AC_207,AC_082,R,4,FALSE,FALSE,6,"1,6,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,158,AC_207,AC_082,R,5,FALSE,FALSE,6,"1,6,10",NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,158,AC_207,AC_082,R,6,TRUE,TRUE,6,"1,6,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,9,1,0,10,0,10,1.1111111111111112,11.11111111111111,2022-04-09,157,156,2022-05-13,34,1,1,1,1
2,5,158,AC_207,AC_082,R,7,FALSE,FALSE,6,"1,6,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,158,AC_207,AC_082,R,8,FALSE,FALSE,6,"1,6,10",NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,158,AC_207,AC_082,R,9,FALSE,FALSE,6,"1,6,10",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,158,AC_207,AC_082,R,10,FALSE,TRUE,6,"1,6,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,14,8,0,22,0,46,3.2857142857142856,72.28571428571428,2022-04-09,157,156,2022-05-13,34,1,1,1,1
2,5,159,AC_068,AC_089,n,1,FALSE,FALSE,6,6,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2,5,159,AC_068,AC_089,n,2,FALSE,FALSE,6,6,NA,NA,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,NA,169,2022-05-13,21,0,1,NA,NA
2,5,159,AC_068,AC_089,n,3,FALSE,FALSE,6,6,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2,5,159,AC_068,AC_089,n,4,FALSE,FALSE,6,6,NA,NA,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,NA,169,2022-05-13,21,0,1,NA,NA
2,5,159,AC_068,AC_089,n,5,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,159,AC_068,AC_089,n,6,TRUE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,3,0,0,3,3,2,0.6666666666666666,2,2022-04-22,138,169,2022-05-03,11,1,1,1,1
2,5,159,AC_068,AC_089,n,7,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,159,AC_068,AC_089,n,8,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,159,AC_068,AC_089,n,9,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,159,AC_068,AC_089,n,10,FALSE,FALSE,6,6,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2,5,160,AC_103,AC_201,n,1,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,NA,2022-04-22,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,160,AC_103,AC_201,n,2,TRUE,FALSE,2,2,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,4,0,0,4,11,7,1.75,7,2022-04-09,157,156,2022-05-03,24,1,1,1,1
2,5,160,AC_103,AC_201,n,3,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,160,AC_103,AC_201,n,4,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-03,24,1,1,NA,NA
2,5,160,AC_103,AC_201,n,5,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-03,24,1,1,NA,NA
2,5,160,AC_103,AC_201,n,6,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,138,169,2022-05-13,21,1,1,NA,NA
2,5,160,AC_103,AC_201,n,7,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,138,169,2022-05-13,21,1,1,NA,NA
2,5,160,AC_103,AC_201,n,8,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,160,AC_103,AC_201,n,9,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,160,AC_103,AC_201,n,10,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-03,24,1,1,NA,NA
2,5,161,AC_015,AC_097,R,1,FALSE,FALSE,9,"8,4,9",NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,138,169,2022-05-13,21,1,1,NA,NA
2,5,161,AC_015,AC_097,R,2,FALSE,FALSE,9,"8,4,9",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,161,AC_015,AC_097,R,3,FALSE,FALSE,9,"8,4,9",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,161,AC_015,AC_097,R,4,FALSE,TRUE,9,"8,4,9",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,8,0,0,8,0,35,4.375,35,2022-04-09,157,156,2022-05-13,34,1,1,1,1
2,5,161,AC_015,AC_097,R,5,FALSE,FALSE,9,"8,4,9",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,161,AC_015,AC_097,R,6,FALSE,FALSE,9,"8,4,9",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,161,AC_015,AC_097,R,7,FALSE,FALSE,9,"8,4,9",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,161,AC_015,AC_097,R,8,FALSE,TRUE,9,"8,4,9",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,4,2,0,6,0,15,3.75,22.5,2022-04-22,170,169,2022-05-13,21,1,1,1,1
2,5,161,AC_015,AC_097,R,9,TRUE,TRUE,9,"8,4,9",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,2022-04-09,12,1,0,13,0,27,2.25,29.25,2022-04-09,157,156,2022-05-13,34,1,1,1,1
2,5,161,AC_015,AC_097,R,10,FALSE,FALSE,9,"8,4,9",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,162,AC_161,AC_213,n,1,FALSE,FALSE,4,4,NA,NA,2021-11-04,NA,2022-04-22,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,NA,169,2022-05-13,21,0,1,NA,NA
2,5,162,AC_161,AC_213,n,2,FALSE,FALSE,4,4,NA,NA,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,NA,156,2022-05-13,34,0,1,NA,NA
2,5,162,AC_161,AC_213,n,3,FALSE,FALSE,4,4,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2,5,162,AC_161,AC_213,n,4,TRUE,FALSE,4,4,NA,NA,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,12,1,0,13,1,3,0.25,3.25,2022-04-09,NA,156,2022-05-13,34,0,1,1,1
2,5,162,AC_161,AC_213,n,5,FALSE,FALSE,4,4,NA,NA,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,NA,169,2022-05-13,21,0,1,NA,NA
2,5,162,AC_161,AC_213,n,6,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,162,AC_161,AC_213,n,7,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,162,AC_161,AC_213,n,8,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,162,AC_161,AC_213,n,9,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,162,AC_161,AC_213,n,10,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,163,AC_096,AC_128,n,1,TRUE,FALSE,1,1,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,11,3,0,14,18,28,2.5454545454545454,35.63636363636363,2022-04-09,125,156,2022-05-13,34,1,1,1,1
2,5,163,AC_096,AC_128,n,2,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
2,5,163,AC_096,AC_128,n,3,FALSE,FALSE,1,1,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,163,AC_096,AC_128,n,4,FALSE,FALSE,1,1,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,163,AC_096,AC_128,n,5,FALSE,FALSE,1,1,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,163,AC_096,AC_128,n,6,FALSE,FALSE,1,1,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,163,AC_096,AC_128,n,7,FALSE,FALSE,1,1,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,163,AC_096,AC_128,n,8,FALSE,FALSE,1,1,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,163,AC_096,AC_128,n,9,FALSE,FALSE,1,1,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,163,AC_096,AC_128,n,10,FALSE,FALSE,1,1,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,164,AC_064,AC_017,n,1,FALSE,FALSE,3,3,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,164,AC_064,AC_017,n,2,FALSE,FALSE,3,3,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,164,AC_064,AC_017,n,3,TRUE,FALSE,3,3,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,12,1,0,13,14,10,0.8333333333333334,10.833333333333334,2022-04-09,125,156,2022-05-13,34,1,1,1,1
2,5,164,AC_064,AC_017,n,4,FALSE,FALSE,3,3,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,164,AC_064,AC_017,n,5,FALSE,FALSE,3,3,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,164,AC_064,AC_017,n,6,FALSE,FALSE,3,3,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,164,AC_064,AC_017,n,7,FALSE,FALSE,3,3,NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
2,5,164,AC_064,AC_017,n,8,FALSE,FALSE,3,3,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,164,AC_064,AC_017,n,9,FALSE,FALSE,3,3,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,164,AC_064,AC_017,n,10,FALSE,FALSE,3,3,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,165,AC_002,AC_122,n,1,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,165,AC_002,AC_122,n,2,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,138,169,2022-05-13,21,1,1,NA,NA
2,5,165,AC_002,AC_122,n,3,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
2,5,165,AC_002,AC_122,n,4,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
2,5,165,AC_002,AC_122,n,5,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
2,5,165,AC_002,AC_122,n,6,TRUE,FALSE,6,6,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,1,4,0,5,14,0,0,0,2022-04-09,157,156,2022-05-13,34,1,1,1,0
2,5,165,AC_002,AC_122,n,7,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
2,5,165,AC_002,AC_122,n,8,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,165,AC_002,AC_122,n,9,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-03,24,1,1,NA,NA
2,5,165,AC_002,AC_122,n,10,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2,5,166,AC_094,AC_217,R,1,FALSE,TRUE,2,"2,8,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
2,5,166,AC_094,AC_217,R,2,TRUE,TRUE,2,"2,8,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,26,3,0,29,0,86,3.3076923076923075,95.92307692307692,2022-04-09,157,156,2022-05-13,34,1,1,1,1
