Block,Location,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Co.,Germ_Date,Sow_Date,Fl_2.25,Fl_3.3,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.9,Fl_4.22,Fl_4.28,Fl_5.4,Fl_5.12,Fl_5.19,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
3,136,383,BB_099,BB_061,R,3,FALSE,FALSE,FALSE,8,"5,2,8",NA,4,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,136,383,BB_099,BB_061,R,4,FALSE,FALSE,FALSE,8,"5,2,8",NA,4,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,136,383,BB_099,BB_061,R,5,FALSE,TRUE,TRUE,8,"5,2,8",NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,NA,0,0,2022-04-08,116,127,2022-04-08,0,1,1,0,0
3,136,383,BB_099,BB_061,R,6,FALSE,FALSE,FALSE,8,"5,2,8",NA,4,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,NA,NA,0,NA,NA,NA,NA,2022-04-02,103,121,2022-04-02,0,1,1,0,0
3,136,383,BB_099,BB_061,R,7,FALSE,FALSE,FALSE,8,"5,2,8",NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,136,383,BB_099,BB_061,R,8,TRUE,TRUE,TRUE,8,"5,2,8",NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,NA,0,0,2022-03-26,103,114,2022-04-02,7,1,1,0,0
3,137,384,BB_100,BB_031,n,1,TRUE,FALSE,TRUE,1,1,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-09,NA,NA,NA,2022-05-12,2022-05-19,NA,NA,2022-04-02,1,0,0,1,1,0,0,0,2022-04-02,110,121,2022-05-19,47,1,1,1,0
3,137,384,BB_100,BB_031,n,2,FALSE,FALSE,FALSE,1,1,NA,1,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,95,106,2022-04-02,15,1,1,0,0
3,137,384,BB_100,BB_031,n,3,FALSE,FALSE,FALSE,1,1,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,103,114,2022-04-09,14,1,1,0,0
3,137,384,BB_100,BB_031,n,4,FALSE,FALSE,FALSE,1,1,NA,1,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-02,103,121,2022-04-09,7,1,1,0,0
3,137,384,BB_100,BB_031,n,5,FALSE,FALSE,FALSE,1,1,NA,1,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,384,BB_100,BB_031,n,6,FALSE,FALSE,FALSE,1,1,NA,1,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,384,BB_100,BB_031,n,7,FALSE,FALSE,FALSE,1,1,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,384,BB_100,BB_031,n,8,FALSE,FALSE,FALSE,1,1,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,385,BB_177,BB_140,n,1,FALSE,FALSE,FALSE,7,7,NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,385,BB_177,BB_140,n,2,FALSE,FALSE,FALSE,7,7,NA,4,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,137,385,BB_177,BB_140,n,3,FALSE,FALSE,FALSE,7,7,NA,4,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,NA,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,95,106,2022-04-09,22,1,1,0,0
3,137,385,BB_177,BB_140,n,4,FALSE,FALSE,FALSE,7,7,NA,4,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,137,385,BB_177,BB_140,n,5,FALSE,FALSE,FALSE,7,7,NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,NA,NA,0,NA,NA,NA,NA,2022-04-02,110,121,2022-04-02,0,1,1,0,0
3,137,385,BB_177,BB_140,n,6,FALSE,FALSE,FALSE,7,7,NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,385,BB_177,BB_140,n,7,TRUE,FALSE,TRUE,7,7,NA,4,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,NA,0,0,NA,NA,NA,NA,NA,1,0,0,0
3,137,385,BB_177,BB_140,n,8,FALSE,FALSE,FALSE,7,7,NA,4,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,386,BB_142,BB_150,n,1,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-13,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,NA,NA,0,NA,NA,NA,NA,2022-03-12,89,100,2022-04-02,21,1,1,0,0
3,137,386,BB_142,BB_150,n,2,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-20,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-12,82,100,2022-04-02,21,1,1,0,0
3,137,386,BB_142,BB_150,n,3,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,386,BB_142,BB_150,n,4,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-13,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,NA,NA,0,NA,NA,NA,NA,2022-03-12,89,100,2022-04-02,21,1,1,0,0
3,137,386,BB_142,BB_150,n,5,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,386,BB_142,BB_150,n,6,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,386,BB_142,BB_150,n,7,TRUE,FALSE,TRUE,7,7,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,0,0,1,9,0,0,0,2022-03-26,103,114,2022-03-26,0,1,1,1,0
3,137,386,BB_142,BB_150,n,8,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,95,106,2022-03-26,8,1,1,0,0
3,138,387,BB_014,BB_185,R,1,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,387,BB_014,BB_185,R,2,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,387,BB_014,BB_185,R,3,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,387,BB_014,BB_185,R,4,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,387,BB_014,BB_185,R,5,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,387,BB_014,BB_185,R,6,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,387,BB_014,BB_185,R,7,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,387,BB_014,BB_185,R,8,NA,FALSE,FALSE,NA,NA,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,388,BB_169,BB_076,n,1,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,388,BB_169,BB_076,n,2,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-02,103,121,2022-04-02,0,1,1,0,0
3,138,388,BB_169,BB_076,n,3,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,388,BB_169,BB_076,n,4,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,388,BB_169,BB_076,n,5,TRUE,FALSE,TRUE,5,5,NA,3,2021-12-13,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-12,2,0,0,2,0,3,1.5,3,2022-03-12,89,100,2022-04-09,28,1,1,1,1
3,138,388,BB_169,BB_076,n,6,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,388,BB_169,BB_076,n,7,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,388,BB_169,BB_076,n,8,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,389,BB_169,BB_160,n,1,FALSE,FALSE,FALSE,4,4,NA,3,2021-12-20,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,NA,NA,0,NA,NA,NA,NA,2022-03-12,82,100,2022-03-18,6,1,1,0,0
3,138,389,BB_169,BB_160,n,2,FALSE,FALSE,FALSE,4,4,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-09,117,128,2022-04-09,0,1,1,0,0
3,138,389,BB_169,BB_160,n,3,FALSE,FALSE,FALSE,4,4,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,389,BB_169,BB_160,n,4,TRUE,FALSE,TRUE,4,4,NA,3,2021-12-13,2021-12-02,NA,NA,2022-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5,NA,0,0,2022-03-12,89,100,2022-03-12,0,1,1,0,0
3,138,389,BB_169,BB_160,n,5,FALSE,FALSE,FALSE,4,4,NA,3,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,95,106,2022-04-02,15,1,1,0,0
3,138,389,BB_169,BB_160,n,6,FALSE,FALSE,FALSE,4,4,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,138,389,BB_169,BB_160,n,7,FALSE,FALSE,FALSE,4,4,NA,3,2021-12-20,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,88,106,2022-03-18,0,1,1,0,0
3,138,389,BB_169,BB_160,n,8,FALSE,FALSE,FALSE,4,4,NA,3,2021-12-13,2021-12-02,NA,NA,2022-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,NA,NA,0,NA,NA,NA,NA,2022-03-12,89,100,2022-03-12,0,1,1,0,0
3,139,390,BB_168,BB_046,n,1,FALSE,FALSE,FALSE,2,2,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,390,BB_168,BB_046,n,2,TRUE,FALSE,TRUE,2,2,NA,3,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,3,4,2,4,2022-03-18,95,106,2022-03-26,8,1,1,1,1
3,139,390,BB_168,BB_046,n,3,FALSE,FALSE,FALSE,2,2,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,390,BB_168,BB_046,n,4,FALSE,FALSE,FALSE,2,2,NA,3,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,95,106,2022-03-26,8,1,1,0,0
3,139,390,BB_168,BB_046,n,5,FALSE,FALSE,FALSE,2,2,NA,3,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,95,106,2022-04-02,15,1,1,0,0
3,139,390,BB_168,BB_046,n,6,FALSE,FALSE,FALSE,2,2,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,390,BB_168,BB_046,n,7,FALSE,FALSE,FALSE,2,2,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,390,BB_168,BB_046,n,8,FALSE,FALSE,FALSE,2,2,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,391,BB_057,BB_200,n,1,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,96,114,2022-04-02,7,1,1,0,0
3,139,391,BB_057,BB_200,n,2,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,391,BB_057,BB_200,n,3,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,2022-05-12,2022-03-26,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,103,114,2022-04-02,7,1,1,0,0
3,139,391,BB_057,BB_200,n,4,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,391,BB_057,BB_200,n,5,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,NA,NA,0,NA,NA,NA,NA,2022-03-12,89,100,2022-04-09,28,1,1,0,0
3,139,391,BB_057,BB_200,n,6,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,391,BB_057,BB_200,n,7,TRUE,FALSE,TRUE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,2,0,0,2,0,6,3,6,2022-03-26,103,114,2022-04-02,7,1,1,1,1
3,139,391,BB_057,BB_200,n,8,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,392,BB_100,BB_113,n,1,NA,FALSE,FALSE,NA,NA,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,392,BB_100,BB_113,n,2,NA,FALSE,FALSE,NA,NA,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,392,BB_100,BB_113,n,3,NA,FALSE,FALSE,NA,NA,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,392,BB_100,BB_113,n,4,NA,FALSE,FALSE,NA,NA,NA,1,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,392,BB_100,BB_113,n,5,NA,FALSE,FALSE,NA,NA,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,392,BB_100,BB_113,n,6,NA,FALSE,FALSE,NA,NA,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,392,BB_100,BB_113,n,7,NA,FALSE,FALSE,NA,NA,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,139,392,BB_100,BB_113,n,8,NA,FALSE,FALSE,NA,NA,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,141,393,BB_075,BB_164,R,1,TRUE,TRUE,TRUE,1,"1,4,8",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,1,0,2,0,0,0,0,2022-03-26,103,114,2022-03-26,0,1,1,1,0
3,141,393,BB_075,BB_164,R,2,FALSE,FALSE,FALSE,1,"1,4,8",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,103,114,2022-04-02,7,1,1,0,0
3,141,393,BB_075,BB_164,R,3,FALSE,FALSE,FALSE,1,"1,4,8",NA,1,2021-12-13,2021-12-02,NA,NA,2022-03-12,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,2022-05-12,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-12,89,100,2022-04-02,21,1,1,0,0
3,141,393,BB_075,BB_164,R,4,FALSE,TRUE,TRUE,1,"1,4,8",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-04-09,1,0,0,1,0,1,1,1,2022-04-09,117,128,2022-04-09,0,1,1,1,1
3,141,393,BB_075,BB_164,R,5,FALSE,FALSE,FALSE,1,"1,4,8",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-02,110,121,2022-04-02,0,1,1,0,0
3,141,393,BB_075,BB_164,R,6,FALSE,FALSE,FALSE,1,"1,4,8",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-26,103,114,2022-04-09,14,1,1,0,0
3,141,393,BB_075,BB_164,R,7,FALSE,FALSE,FALSE,1,"1,4,8",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,2022-05-12,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-09,117,128,2022-04-09,0,1,1,0,0
3,141,393,BB_075,BB_164,R,8,FALSE,TRUE,TRUE,1,"1,4,8",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,2022-04-23,NA,NA,NA,NA,NA,NA,2022-04-02,1,0,0,1,3,1,1,1,2022-04-02,110,121,2022-04-23,21,1,1,1,1
3,141,394,BB_141,BB_037,n,1,FALSE,FALSE,FALSE,8,8,NA,5,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,95,106,2022-03-18,0,1,1,0,0
3,141,394,BB_141,BB_037,n,2,FALSE,FALSE,FALSE,8,8,NA,5,2021-12-13,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-12,89,100,2022-03-18,6,1,1,0,0
