Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.8,Fl_4.13,Fl_4.21,Fl_4.28,Fl_5.5,Fl_5.12,Fl_5.20,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
1,1,40,BO_038,BO_082,R,2,FALSE,TRUE,TRUE,1,"1,2",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,2022-05-12,2022-05-20,NA,NA,2022-04-01,1,8,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,49.88,2022-04-01,395.714,27.84,NA,2022-04-01,116,141,135,2022-05-20,49,1,1,1,0
1,1,42,BO_058,BO_094,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,2022-04-21,NA,2022-05-05,NA,2022-05-20,2022-05-25,NA,2022-04-08,5,1,0,6,0,33,NA,NA,NA,NA,NA,NA,NA,NA,22,81.9,NA,NA,11,38.76,NA,NA,NA,NA,NA,NA,NA,NA,3.722727272727273,NA,3.5236363636363635,NA,NA,3.623181818181818,0.1407785318907767,6.6,39.599999999999994,NA,2022-04-08,286.315,22.35,NA,2022-04-01,107,141,135,2022-05-25,54,1,1,1,1
1,1,44,BO_168,BO_155,n,8,TRUE,FALSE,TRUE,8,8,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-13,NA,153,147,2022-04-13,0,0,1,1,0
1,2,46,BO_188,BO_052,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,123,148,142,2022-04-08,0,1,1,0,0
1,2,47,BO_201,BO_189,R,4,TRUE,TRUE,TRUE,4,4,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,2022-04-28,NA,2022-05-12,NA,NA,NA,2022-04-28,2,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7899999999999996,NA,NA,2.7899999999999996,NA,1.5,3,NA,2022-04-27,307.454,22.11,NA,2022-04-08,NA,148,142,2022-05-12,34,0,1,1,1
1,2,49,BO_183,BO_198,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.93,NA,NA,NA,NA,2022-04-08,123,148,142,2022-04-08,0,1,1,1,0
1,2,50,BO_065,BO_078,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-08,1,2,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,402.825,26.22,NA,2022-04-08,123,148,142,2022-04-28,20,1,1,1,0
1,2,51,BO_151,BO_056,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,NA,NA,NA,NA,2022-04-28,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,NA,NA,3.88,NA,1,1,NA,2022-04-27,NA,22.42,missing petals,2022-04-28,143,168,162,2022-04-28,0,1,1,1,1
1,2,52,BO_183,BO_063,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,2022-04-21,NA,NA,2022-05-12,2022-05-20,2022-05-25,NA,2022-05-12,1,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-05-12,294.104,25.76,NA,2022-04-08,123,148,142,2022-05-25,47,1,1,1,0
1,2,56,BO_170,BO_111,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,2022-05-05,NA,2022-05-20,NA,NA,2022-04-01,3,4,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,331.999,22.98,NA,2022-04-01,116,141,135,2022-05-20,49,1,1,1,0
1,2,57,BO_032,BO_132,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,2022-05-12,NA,2022-05-25,NA,2022-03-25,0,4,0,4,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21.09,2022-03-25,315.836,23.77,NA,2022-03-25,109,134,128,2022-05-25,61,1,1,1,0
1,2,58,BO_162,BO_164,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-08,3,0,0,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,4,13.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2775,NA,NA,NA,NA,3.2775,NA,1.3333333333333333,4,13.64,2022-04-08,655.283,31.929,NA,2022-04-08,123,148,142,2022-04-21,13,1,1,1,1
1,2,59,BO_162,BO_089,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,2,1,0,3,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6.28,4,11.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0933333333333333,2.785,NA,NA,2.439166666666667,0.4890821903206955,3.5,10.5,10.24,2022-04-01,344.978,24.205,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,1,1
1,2,60,BO_188,BO_154,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-04-01,6,16,0,22,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,38.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.446666666666666,NA,NA,6.446666666666666,NA,1,22,73.67,2022-04-01,474.216,27.943,NA,2022-04-01,116,141,135,2022-05-05,34,1,1,1,1
1,2,61,BO_185,BO_071,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-08,3,0,0,3,16,6,NA,NA,NA,NA,NA,NA,NA,NA,6,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,1.25,NA,2,6,NA,2022-04-08,427.082,27.42,NA,2022-04-08,123,148,142,2022-04-13,5,1,1,1,1
1,2,62,BO_198,BO_159,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-08,3,1,0,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28,NA,NA,3.28,NA,0.6666666666666666,2.6666666666666665,12.14,2022-04-08,392.669,25.294,NA,2022-04-08,123,148,142,2022-05-20,42,1,1,1,1
1,2,63,BO_201,BO_199,R,2,TRUE,TRUE,TRUE,2,"2,7,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,486.827,28.149,NA,2022-04-01,116,141,135,2022-04-28,27,1,1,0,0
1,2,63,BO_201,BO_199,R,4,FALSE,TRUE,TRUE,2,"2,7,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-03-25,1,4,0,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-28,34,1,1,1,1
1,2,63,BO_201,BO_199,R,7,FALSE,TRUE,TRUE,2,"2,7,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,3,0,0,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,5,NA,2022-04-08,312.079,25.787,NA,2022-04-08,123,148,142,2022-04-08,0,1,1,1,1
1,2,64,BO_149,BO_106,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,NA,NA,2.27,NA,1,1,1.95,NA,NA,NA,NA,2022-04-08,123,148,142,2022-04-08,0,1,1,1,1
1,2,65,BO_119,BO_051,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-25,NA,2022-04-01,2,25,0,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,75.71,2022-04-01,451.953,26.928,NA,2022-04-01,116,141,135,2022-05-25,54,1,1,1,0
1,2,67,BO_194,BO_125,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-25,NA,2022-04-08,0,14,0,14,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,379.678,25.068,NA,2022-04-01,NA,141,135,2022-05-25,54,0,1,1,0
1,2,68,BO_029,BO_061,n,1,TRUE,FALSE,TRUE,1,1,1 and 8 originally selected,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-08,2,20,0,22,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55,NA,NA,4.55,NA,1,22,NA,2022-04-08,422.993,24.933,NA,2022-04-08,123,148,142,2022-05-20,42,1,1,1,1
1,2,69,BO_163,BO_072,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-28,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-08,2,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.885,NA,NA,NA,2.885,NA,1,2,NA,2022-04-08,377.749,25.662,NA,2022-04-08,101,148,142,2022-04-21,13,1,1,1,1
1,2,70,BO_119,BO_017,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-01,14,18,0,32,0,21,NA,NA,NA,NA,NA,NA,NA,NA,4,38.85,2,8.28,15,86.22,NA,NA,NA,NA,NA,NA,NA,NA,9.7125,4.14,5.748,NA,NA,6.5335,2.8680911334893113,1.5,48,133.34,2022-04-01,475.09,27.695,NA,2022-04-01,116,141,135,2022-05-20,49,1,1,1,1
1,2,71,BO_039,BO_200,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-03-25,3,39,0,42,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9433333333333334,NA,NA,3.9433333333333334,NA,1,42,68.03,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-05,41,1,1,1,1
1,2,72,BO_189,BO_086,R,2,FALSE,TRUE,TRUE,7,"2,7,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-01,10,1,0,11,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,7.699999999999999,NA,2022-04-01,455.235,28.315,NA,2022-04-01,116,141,135,2022-04-28,27,1,1,1,1
1,2,72,BO_189,BO_086,R,7,TRUE,TRUE,TRUE,7,"2,7,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,NA,4,4,0,8,0,6,NA,NA,NA,NA,NA,NA,NA,NA,5,21.85,NA,NA,1,4.11,NA,NA,NA,NA,NA,NA,NA,NA,4.37,NA,4.11,NA,NA,4.24,0.1838477631085022,1.5,12,38.84,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-21,20,1,1,1,1
1,2,72,BO_189,BO_086,R,8,FALSE,TRUE,TRUE,7,"2,7,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,343.533,25.395,NA,2022-04-01,116,141,135,2022-04-21,20,1,1,0,0
1,2,73,BO_143,BO_152,R,1,TRUE,TRUE,TRUE,1,"1,7,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,100,134,128,2022-04-13,19,1,1,0,0
1,2,73,BO_143,BO_152,R,7,FALSE,TRUE,TRUE,1,"1,7,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-03-25,9,26,0,35,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5555555555555556,19.444444444444446,NA,2022-03-25,NA,22.563,missing petals,2022-03-25,100,134,128,2022-05-05,41,1,1,1,1
1,2,73,BO_143,BO_152,R,8,FALSE,TRUE,TRUE,1,"1,7,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,2022-05-20,NA,NA,2022-03-25,1,12,3,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,360.149,25.46,NA,2022-03-25,100,134,128,2022-05-20,56,1,1,1,0
1,2,74,BO_170,BO_055,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-03-25,9,18,0,27,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,10.02,NA,NA,1,7.24,NA,NA,NA,NA,NA,NA,NA,NA,10.02,NA,7.24,NA,NA,8.629999999999999,1.9657568516986017,0.2222222222222222,6,NA,NA,NA,NA,NA,2022-03-25,100,134,128,2022-05-05,41,1,1,1,1
1,2,75,BO_109,BO_095,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,123,148,142,2022-04-08,0,1,1,0,0
1,2,76,BO_088,BO_050,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,1,5,2,6,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.739999999999999,NA,NA,NA,5.739999999999999,NA,3,18,21.38,2022-03-25,304.259,24.422,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,1,1
1,2,77,BO_130,BO_174,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,2,0,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24.6,2022-04-01,390.247,27.985,NA,2022-03-25,109,134,128,2022-04-08,14,1,1,1,0
1,3,79,BO_069,BO_201,n,7,TRUE,FALSE,TRUE,7,NA,Never marked in field but fruit collected,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,2022-05-12,NA,NA,NA,2022-04-28,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.91,NA,NA,NA,NA,2022-04-28,143,168,162,2022-05-12,14,1,1,1,0
1,3,88,BO_189,BO_126,R,3,TRUE,TRUE,TRUE,3,"5,6,3",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,NA,2022-05-05,NA,2022-05-20,NA,NA,2022-04-13,2,1,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,NA,NA,4.86,NA,0.5,1.5,24.22,NA,NA,NA,NA,2022-04-08,123,148,142,2022-05-20,42,1,1,1,1
1,3,88,BO_189,BO_126,R,5,FALSE,TRUE,TRUE,3,"5,6,3",NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,NA,148,142,2022-04-08,0,0,1,0,0
1,3,88,BO_189,BO_126,R,6,FALSE,TRUE,TRUE,3,"5,6,3",NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,NA,148,142,2022-04-08,0,0,1,1,0
1,3,89,BO_199,BO_069,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-20,6,0,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7116666666666664,NA,NA,3.7116666666666664,NA,1,6,13.14,NA,NA,NA,NA,2022-04-21,136,161,155,2022-04-28,7,1,1,1,1
1,3,90,BO_058,BO_123,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,2022-05-12,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-05-12,41,1,1,0,0
1,3,91,BO_187,BO_150,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-28,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,NA,1,0,0,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-05-05,316.749,25.835,NA,2022-04-08,101,148,142,2022-05-12,34,1,1,1,0
1,3,93,BO_198,BO_158,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,1,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.16,NA,NA,NA,NA,2022-04-08,108,148,142,2022-04-13,5,1,1,1,0
1,3,94,BO_109,BO_001,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,123,148,142,2022-04-13,5,1,1,1,0
1,3,95,BO_198,BO_100,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.88,2022-04-01,339.755,26.673,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
1,3,96,BO_022,BO_146,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,2022-05-05,NA,NA,NA,NA,2022-04-01,3,5,0,8,2,6,NA,NA,NA,NA,NA,NA,NA,NA,6,38.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.471666666666667,NA,NA,NA,NA,6.471666666666667,NA,2,16,NA,2022-04-01,487.661,28.397,NA,2022-03-25,NA,134,128,2022-05-05,41,0,1,1,1
