Year,Sequence,Cohort,Block,Location,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_diam_mm_SEG,corolla_area_mm2,corolla_area_mm2_SEG,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,LMA_SEG,skel_dryweight_mg,skel_dryweight_mg_SEG,d13C,d13C_SEG,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,114,3,1,42,BB_198,BB_138,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-08,13,104,117,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,23,-30.24,-30.24,2.62,2,0,2,2,5,2.246,NA,2.5,5,5,1,1,1,1,1
2022,115,3,1,43,BB_198,BB_035,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-04-08,28,89,102,99,NA,32.014,NA,569.702,NA,NA,NA,NA,50.366,4.29,11.740326340326341,0.0851765079617202,NA,NA,NA,NA,NA,0,0,0,2,0,NA,NA,NA,0,0,1,1,0,0,0
2022,116,5,1,43,BB_217,BB_054,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-05-19,41,117,130,127,28.308,28.308,510.216,510.216,NA,NA,NA,NA,19.636,1.16,16.927586206896553,0.05907516805866775,NA,NA,-28.18,-28.18,2.28,2,0,2,1,0,NA,NA,0,0,0,1,1,1,1,0
2022,117,2,1,43,BB_066,BB_087,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-04-28,26,111,124,121,22.677,22.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,2,3.705,NA,2,2,2,1,1,1,1,1
2022,118,2,1,44,BB_014,BB_152,G1,R,2,TRUE,TRUE,TRUE,2,2,2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-04-08,6,111,124,121,22.435,22.435,317.295,317.295,NA,NA,NA,NA,NA,NA,NA,NA,16.35,16.35,-29.59,-29.59,3.25,2,0,2,0,6,4.953,2.2584990591098326,3,6,6,1,1,1,1,1
2022,119,1,1,44,BB_122,BB_208,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,104,117,114,17.604,17.604,199.16,199.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,120,1,1,44,BB_162,BB_040,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-04-02,22,89,102,99,NA,24.583,NA,380.094,NA,NA,NA,NA,NA,NA,NA,NA,16.37,16.37,-30.04,-30.04,3.19,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,122,4,1,45,BB_001,BB_074,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-12,2021-11-29,2021-12-02,2022-04-22,2022-04-22,0,131,144,141,NA,21.111,NA,275.423,NA,NA,NA,NA,84.521,7.08,11.937994350282485,0.08376616462180997,11.16,11.16,-31.76,-31.76,2.73,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,123,3,1,45,BB_065,BB_192,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-30,2021-11-29,2021-12-02,2022-04-22,2022-05-12,20,113,144,141,24.669,24.669,322.93,322.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,124,4,1,46,BB_026,BB_153,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-05-12,40,111,124,121,22.352,22.352,277.005,277.005,NA,NA,NA,NA,22.08,1.86,11.870967741935482,0.08423913043478262,75.22,75.22,-27.01,-27.01,2.01,3,1,4,0,20,3.5599999999999996,0.2687005768508883,6.666666666666667,26.666666666666668,27,1,1,1,1,1
2022,125,4,1,46,BB_125,BB_024,G1,R,3,FALSE,TRUE,TRUE,4,"3,4,8",2021-12-12,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,21.648,NA,308.998,NA,NA,NA,NA,57.027,3.33,17.125225225225226,0.058393392603503604,6.47,9.34,NA,-30.22,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,0,0,0,0
2022,125,4,1,46,BB_125,BB_024,G1,R,4,TRUE,TRUE,TRUE,4,"3,4,8",2021-12-20,2021-11-29,2021-12-02,2022-03-11,2022-03-11,0,81,102,99,NA,21.648,NA,308.998,NA,NA,NA,NA,57.027,3.33,17.125225225225226,0.058393392603503604,9.34,9.34,-30.22,-30.22,2.6,1,0,1,0,4,2.4525,NA,4,4,4,1,1,1,1,1
2022,125,4,1,46,BB_125,BB_024,G1,R,8,FALSE,TRUE,TRUE,4,"3,4,8",2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-04-02,22,89,102,99,21.648,21.648,308.998,308.998,57.027,3.33,17.125225225225226,0.058393392603503604,57.027,3.33,17.125225225225226,0.058393392603503604,NA,9.34,NA,-30.22,NA,2,1,3,0,2,NA,NA,1,3,3,1,1,1,1,1
2022,127,3,1,47,BB_144,BB_030,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-08,13,104,117,114,22.795,22.795,273.969,273.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,128,5,1,47,BB_176,BB_049,G1,R,3,TRUE,TRUE,TRUE,3,"5,3,8",2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-03-26,15,89,102,99,19.197,19.197,245.567,245.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.35,NA,-28.65,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,128,5,1,47,BB_176,BB_049,G1,R,5,FALSE,TRUE,TRUE,3,"5,3,8",2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-08,13,104,117,114,15.353,19.197,130.268,245.567,NA,NA,NA,NA,NA,NA,NA,NA,12.35,12.35,-28.65,-28.65,1.67,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,128,5,1,47,BB_176,BB_049,G1,R,8,FALSE,TRUE,TRUE,3,"5,3,8",2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-03-26,15,89,102,99,NA,19.197,NA,245.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.35,NA,-28.65,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,129,1,1,47,BB_100,BB_031,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-08,22,95,108,105,25.784,25.784,441.075,441.075,NA,NA,NA,NA,41.233,3.47,11.882708933717577,0.08415589455048142,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,131,6,1,48,BB_171,BB_157,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-08,22,95,108,105,NA,NA,NA,NA,33.015,2.39,13.813807531380753,0.07239133727093745,33.015,2.39,13.813807531380753,0.07239133727093745,5.71,5.71,-28.79,-28.79,1.38,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,134,2,1,49,BB_196,BB_088,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-05-12,62,89,102,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.04,79.04,-30.11,-30.11,2.83,4,0,4,0,16,2.72375,NA,4,16,16,1,1,1,1,1
2022,135,2,1,49,BB_055,BB_119,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-04-23,15,117,130,127,NA,NA,NA,NA,NA,NA,NA,NA,104.336,3.21,32.503426791277256,0.030765986811838678,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,136,1,1,51,BB_162,BB_080,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-04-23,15,117,130,127,26.859,26.859,404.208,404.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,137,4,1,51,BB_177,BB_140,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-03-26,0,104,117,114,18.619,18.619,208.772,208.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,138,3,1,51,BB_144,BB_158,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-20,2021-11-29,2021-12-02,2022-04-08,2022-04-23,15,109,130,127,NA,19.613,NA,233.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,139,5,1,52,BB_217,BB_016,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-05-12,40,111,124,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,140,3,1,52,BB_038,BB_216,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-23,28,104,117,114,26.223,26.223,412.258,412.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,141,4,1,52,BB_125,BB_051,G1,R,1,TRUE,TRUE,TRUE,1,"1,2,6",2021-12-12,2021-11-29,2021-12-02,2022-04-23,2022-04-23,0,132,145,142,22.725,22.725,307.174,307.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,141,4,1,52,BB_125,BB_051,G1,R,2,FALSE,TRUE,TRUE,1,"1,2,6",2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,104,117,114,25.006,22.725,360.074,307.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,141,4,1,52,BB_125,BB_051,G1,R,6,FALSE,TRUE,TRUE,1,"1,2,6",2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-23,28,104,117,114,27.615,22.725,411.599,307.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,142,1,1,53,BB_023,BB_078,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-28,33,104,117,114,24.533,24.533,364.757,364.757,NA,NA,NA,NA,62.923,4.86,12.947119341563786,0.07723725823625702,20.3,20.3,-29.86,-29.86,1.89,3,0,3,4,0,NA,NA,0,0,0,1,1,1,1,0
2022,143,3,1,53,BB_011,BB_056,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-20,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,96,117,114,21.905,21.905,242.059,242.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,144,5,1,53,BB_051,BB_118,G1,R,3,TRUE,TRUE,TRUE,3,"5,3,8",2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,104,117,114,29.489,29.489,495.418,495.418,NA,NA,NA,NA,31.406,3.61,8.69972299168975,0.11494618862637714,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,144,5,1,53,BB_051,BB_118,G1,R,5,FALSE,TRUE,TRUE,3,"5,3,8",2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-04-08,0,117,130,127,18.855,29.489,220.451,495.418,52.425,1.99,26.344221105527637,0.037958989031950406,31.406,3.61,8.69972299168975,0.11494618862637714,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,144,5,1,53,BB_051,BB_118,G1,R,8,FALSE,TRUE,TRUE,3,"5,3,8",2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-02,16,95,108,105,21.175,29.489,302.838,495.418,NA,NA,NA,NA,31.406,3.61,8.69972299168975,0.11494618862637714,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,145,4,1,54,BB_130,BB_120,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-28,42,95,108,105,27.754,27.754,477.516,477.516,NA,NA,NA,NA,NA,NA,NA,NA,70.37,70.37,-27.53,-27.53,2.95,3,0,3,6,2,1.775,0.7707463914933367,0.6666666666666666,2,2,1,1,1,1,1
2022,146,3,1,54,BB_038,BB_042,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-02,16,95,108,105,21.238,21.238,290.384,290.384,NA,NA,NA,NA,29.547,3.06,9.655882352941177,0.10356381358513554,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,147,2,1,55,BB_142,BB_086,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-03-26,0,104,117,114,26.884,26.884,475.392,475.392,NA,NA,NA,NA,26.687,2.05,13.018048780487806,0.07681642747405103,6.66,6.66,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,148,5,2,56,BB_217,BB_016,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-04-08,6,111,124,121,20.453,20.453,223.249,223.249,NA,NA,NA,NA,52.126,2.92,17.851369863013698,0.056018109964317234,4.51,4.51,-29.9,-29.9,3.17,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,151,2,2,57,BB_015,BB_111,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-03-26,0,104,117,114,NA,27.314,NA,463.844,NA,NA,NA,NA,84.276,3.3,25.53818181818182,0.03915705538943471,10.37,10.37,-30.82,-30.82,1.97,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,152,4,2,57,BB_130,BB_120,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-05-12,47,104,117,114,22.493,22.493,323.665,323.665,NA,NA,NA,NA,60.561,4.04,14.990346534653465,0.0667095985865491,NA,NA,-29.04,-29.04,3.45,1,0,1,8,0,NA,NA,0,0,0,1,1,1,1,0
2022,153,4,2,57,BB_073,BB_092,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-12,2021-11-29,2021-12-02,2022-03-03,2022-04-08,36,81,94,91,NA,26.974,NA,391.102,NA,NA,NA,NA,NA,NA,NA,NA,21.27,21.27,-27.2,-27.2,3.18,0,2,2,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,154,6,2,58,BB_171,BB_127,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,104,117,114,21.755,21.755,282.815,282.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,155,4,2,58,BB_026,BB_153,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-04-29,49,89,102,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.68,15.68,-28.76,-28.76,2.13,1,0,1,3,0,NA,NA,0,0,0,1,1,1,1,0
2022,156,4,2,58,BB_175,BB_050,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-12,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.616,2.22,48.92612612612612,0.020438977682845992,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0
2022,157,3,2,59,BB_065,BB_133,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-04-08,6,111,124,121,NA,19.36,NA,254.544,NA,NA,NA,NA,15.684,0.52,30.16153846153846,0.033154807447079826,NA,NA,-29.76,-29.76,1.58,2,0,2,0,4,NA,NA,2,4,4,1,1,1,1,1
2022,158,5,2,59,BB_051,BB_143,G1,R,2,TRUE,TRUE,TRUE,2,"5,2,4",2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-03-26,9,95,108,105,19.28,19.28,235.445,235.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.25,NA,-27.22,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,158,5,2,59,BB_051,BB_143,G1,R,4,FALSE,TRUE,TRUE,2,"5,2,4",2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,104,117,114,19.63,19.28,248.761,235.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.25,NA,-27.22,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,158,5,2,59,BB_051,BB_143,G1,R,5,FALSE,TRUE,TRUE,2,"5,2,4",2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-04-08,28,89,102,99,NA,19.28,NA,235.445,NA,NA,NA,NA,NA,NA,NA,NA,80.25,80.25,-27.22,-27.22,2.03,2,0,2,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,159,3,2,59,BB_011,BB_056,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-20,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,96,117,114,22.07,22.07,309.925,309.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,161,1,2,61,BB_023,BB_078,G1,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,4.05,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0
2022,162,1,2,61,BB_213,BB_147,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-12,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,22.39,NA,336.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,1,0,0,0,0
2022,163,1,2,62,BB_194,BB_214,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-08,22,95,108,105,22.43,22.43,294.338,294.338,NA,NA,NA,NA,NA,NA,NA,NA,19.31,19.31,-31.53,-31.53,2.18,1,0,1,3,3,7.47,NA,3,3,3,1,1,1,1,1
2022,164,4,2,62,BB_099,BB_061,G1,R,1,TRUE,TRUE,TRUE,1,"1,7,8",2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-03-26,15,89,102,99,12.42,12.42,100.686,100.686,NA,NA,NA,NA,NA,NA,NA,NA,23.2,23.2,-28.02,-28.02,1.85,1,0,1,0,2,4.67,NA,2,2,2,1,1,1,1,1
2022,164,4,2,62,BB_099,BB_061,G1,R,7,FALSE,TRUE,TRUE,1,"1,7,8",2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-04-02,22,89,102,99,NA,12.42,NA,100.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,NA,-28.02,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,164,4,2,62,BB_099,BB_061,G1,R,8,FALSE,TRUE,TRUE,1,"1,7,8",2021-12-12,2021-11-29,2021-12-02,2022-04-23,2022-04-29,6,132,145,142,NA,12.42,NA,100.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,NA,-28.02,NA,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,166,3,2,63,BB_167,BB_114,G1,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-29,2021-12-02,2022-04-23,2022-04-23,0,NA,145,142,NA,22.998,NA,296.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,0
2022,167,1,2,63,BB_028,BB_083,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-04-23,21,111,124,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,168,6,2,63,BB_188,BB_171,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-03-26,2022-03-26,0,104,117,114,NA,20.287,NA,225.712,NA,NA,NA,NA,NA,NA,NA,NA,8.59,8.59,-29.36,-29.36,3.04,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,170,4,2,64,BB_125,BB_051,G1,R,3,TRUE,TRUE,TRUE,3,"3,7,8",2021-12-12,2021-11-29,2021-12-02,2022-03-11,2022-04-02,22,89,102,99,NA,17.985,NA,188.808,NA,NA,NA,NA,NA,NA,NA,NA,38.83,38.83,-29.02,-29.02,3.13,2,0,2,0,1,NA,NA,0.5,1,1,1,1,1,1,1
2022,170,4,2,64,BB_125,BB_051,G1,R,7,FALSE,TRUE,TRUE,3,"3,7,8",2021-12-12,2021-11-29,2021-12-02,2022-03-17,2022-04-02,16,95,108,105,26.875,17.985,400.998,188.808,NA,NA,NA,NA,NA,NA,NA,NA,14.35,38.83,NA,-29.02,NA,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,170,4,2,64,BB_125,BB_051,G1,R,8,FALSE,TRUE,TRUE,3,"3,7,8",2021-12-20,2021-11-29,2021-12-02,2022-03-11,2022-03-26,15,81,102,99,17.985,17.985,188.808,188.808,NA,NA,NA,NA,NA,NA,NA,NA,13.06,38.83,NA,-29.02,NA,2,0,2,0,4,NA,NA,2,4,4,1,1,1,1,1
2022,173,2,2,65,BB_066,BB_052,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-20,2021-11-29,2021-12-02,2022-03-26,2022-04-08,13,96,117,114,18.335,18.335,179.375,179.375,NA,NA,NA,NA,NA,NA,NA,NA,9.13,9.13,-30.18,-30.18,1.18,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,174,2,2,65,BB_142,BB_150,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-12,2021-11-29,2021-12-02,2022-04-02,2022-04-02,0,111,124,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.41,-30.41,4.74,1,0,1,1,2,2.64,NA,2,2,2,1,1,1,1,1
2022,178,1,2,67,BB_075,BB_164,G1,R,2,TRUE,TRUE,TRUE,2,2,2021-12-12,2021-11-29,2021-12-02,2022-04-08,2022-04-29,21,117,130,127,19.749,19.749,234.155,234.155,NA,NA,NA,NA,NA,NA,NA,NA,29.15,29.15,-27.39,-27.39,2.39,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,181,2,2,68,BB_015,BB_218,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0
2022,183,3,2,69,BB_168,BB_081,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-12,2021-11-29,2021-12-02,2022-03-03,2022-04-09,37,81,94,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,185,2,2,69,BB_197,BB_199,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-20,2021-11-29,2021-12-02,2022-04-23,2022-05-12,19,124,145,142,21.426,21.426,278.078,278.078,NA,NA,NA,NA,19.817,0.7,28.310000000000002,0.035323207347227124,37.01,37.01,-27.09,-27.09,3.1,2,0,2,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,186,5,2,71,BB_057,BB_146,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-13,2021-11-29,2021-12-02,2022-04-29,2022-04-29,0,137,151,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,6.84,NA,1,1,1,1,1,1,1,1
2022,187,5,2,71,BB_215,BB_210,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-13,2021-11-29,2021-12-02,2022-03-26,2022-04-09,14,103,117,114,19.784,19.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.01,-30.01,2.28,1,0,1,0,3,1.0933333333333333,NA,3,3,3,1,1,1,1,1
2022,188,3,2,71,BB_167,BB_008,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-13,2021-11-29,2021-12-02,2022-04-23,2022-04-29,6,131,145,142,25.906,25.906,404.377,404.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,189,2,2,72,BB_055,BB_119,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-13,2021-11-29,2021-12-02,2022-03-26,2022-04-02,7,103,117,114,23.766,23.766,386.77,386.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,190,3,2,72,BB_174,BB_068,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-20,2021-11-29,2021-12-02,2022-03-26,2022-03-26,0,96,117,114,13.32,13.32,NA,NA,NA,NA,NA,NA,12.474,0.96,12.99375,0.07696007696007696,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
