Block,Location,Sequence,Donor,Recipient,Plant_ID,Co.,Germ_Date,Sow_Date
3,129,364,BB_125,BB_137,2,4,2021-12-20,2021-12-02
3,129,364,BB_125,BB_137,3,4,2021-12-20,2021-12-02
3,129,364,BB_125,BB_137,4,4,2021-12-20,2021-12-02
3,129,364,BB_125,BB_137,5,4,2021-12-13,2021-12-02
3,129,364,BB_125,BB_137,6,4,NA,2021-12-02
3,129,364,BB_125,BB_137,7,4,NA,2021-12-02
3,129,364,BB_125,BB_137,8,4,2021-12-20,2021-12-02
3,131,365,BB_197,BB_199,1,2,2021-12-13,2021-12-02
3,131,365,BB_197,BB_199,2,2,2021-12-13,2021-12-02
3,131,365,BB_197,BB_199,3,2,2021-12-20,2021-12-02
3,131,365,BB_197,BB_199,4,2,2021-12-13,2021-12-02
3,131,365,BB_197,BB_199,5,2,2021-12-13,2021-12-02
3,131,365,BB_197,BB_199,6,2,2021-12-13,2021-12-02
3,131,365,BB_197,BB_199,7,2,2021-12-13,2021-12-02
3,131,365,BB_197,BB_199,8,2,2021-12-13,2021-12-02
3,131,366,BB_066,BB_019,1,2,NA,2021-12-02
3,131,366,BB_066,BB_019,2,2,2021-12-13,2021-12-02
3,131,366,BB_066,BB_019,3,2,2021-12-13,2021-12-02
3,131,366,BB_066,BB_019,4,2,2021-12-13,2021-12-02
3,131,366,BB_066,BB_019,5,2,2021-12-13,2021-12-02
3,131,366,BB_066,BB_019,6,2,2021-12-13,2021-12-02
3,131,366,BB_066,BB_019,7,2,2021-12-13,2021-12-02
3,131,366,BB_066,BB_019,8,2,2021-12-13,2021-12-02
3,131,367,BB_173,BB_170,1,5,2021-12-13,2021-12-02
3,131,367,BB_173,BB_170,2,5,2021-12-13,2021-12-02
3,131,367,BB_173,BB_170,3,5,2021-12-13,2021-12-02
3,131,367,BB_173,BB_170,4,5,2021-12-13,2021-12-02
3,131,367,BB_173,BB_170,5,5,2021-12-13,2021-12-02
3,131,367,BB_173,BB_170,6,5,2021-12-13,2021-12-02
3,131,367,BB_173,BB_170,7,5,2021-12-13,2021-12-02
3,131,367,BB_173,BB_170,8,5,2021-12-20,2021-12-02
3,131,368,BB_073,BB_084,1,4,2021-12-20,2021-12-02
3,131,368,BB_073,BB_084,2,4,2021-12-20,2021-12-02
3,131,368,BB_073,BB_084,3,4,2021-12-20,2021-12-02
3,131,368,BB_073,BB_084,4,4,2021-12-13,2021-12-02
3,131,368,BB_073,BB_084,5,4,2021-12-20,2021-12-02
3,131,368,BB_073,BB_084,6,4,2021-12-13,2021-12-02
3,131,368,BB_073,BB_084,7,4,2021-12-20,2021-12-02
3,131,368,BB_073,BB_084,8,4,2021-12-13,2021-12-02
3,132,369,BB_075,BB_079,1,1,2021-12-13,2021-12-02
3,132,369,BB_075,BB_079,2,1,2021-12-13,2021-12-02
3,132,369,BB_075,BB_079,3,1,2021-12-13,2021-12-02
3,132,369,BB_075,BB_079,4,1,2021-12-13,2021-12-02
3,132,369,BB_075,BB_079,5,1,2021-12-20,2021-12-02
3,132,369,BB_075,BB_079,6,1,2021-12-13,2021-12-02
3,132,369,BB_075,BB_079,7,1,NA,2021-12-02
3,132,369,BB_075,BB_079,8,1,2021-12-13,2021-12-02
3,132,370,BB_057,BB_121,1,5,2021-12-13,2021-12-02
3,132,370,BB_057,BB_121,2,5,2021-12-13,2021-12-02
3,132,370,BB_057,BB_121,3,5,2021-12-13,2021-12-02
3,132,370,BB_057,BB_121,4,5,2021-12-13,2021-12-02
3,132,370,BB_057,BB_121,5,5,2021-12-13,2021-12-02
3,132,370,BB_057,BB_121,6,5,2021-12-13,2021-12-02
3,132,370,BB_057,BB_121,7,5,2021-12-13,2021-12-02
3,132,370,BB_057,BB_121,8,5,2021-12-13,2021-12-02
3,132,371,BB_015,BB_063,1,2,2021-12-13,2021-12-02
3,132,371,BB_015,BB_063,2,2,2021-12-20,2021-12-02
3,132,371,BB_015,BB_063,3,2,2021-12-13,2021-12-02
3,132,371,BB_015,BB_063,4,2,2021-12-13,2021-12-02
3,132,371,BB_015,BB_063,5,2,2021-12-13,2021-12-02
3,132,371,BB_015,BB_063,6,2,2021-12-13,2021-12-02
3,132,371,BB_015,BB_063,7,2,2021-12-13,2021-12-02
3,132,371,BB_015,BB_063,8,2,2021-12-13,2021-12-02
3,133,372,BB_100,BB_135,1,1,2021-12-13,2021-12-02
3,133,372,BB_100,BB_135,2,1,2021-12-13,2021-12-02
3,133,372,BB_100,BB_135,3,1,2021-12-13,2021-12-02
3,133,372,BB_100,BB_135,4,1,2021-12-13,2021-12-02
3,133,372,BB_100,BB_135,5,1,2021-12-20,2021-12-02
3,133,372,BB_100,BB_135,6,1,NA,2021-12-02
3,133,372,BB_100,BB_135,7,1,2021-12-13,2021-12-02
3,133,372,BB_100,BB_135,8,1,2021-12-13,2021-12-02
3,133,373,BB_026,BB_053,1,4,2021-12-13,2021-12-02
3,133,373,BB_026,BB_053,2,4,2021-12-13,2021-12-02
3,133,373,BB_026,BB_053,3,4,2021-12-13,2021-12-02
3,133,373,BB_026,BB_053,4,4,2021-12-13,2021-12-02
3,133,373,BB_026,BB_053,5,4,2021-12-13,2021-12-02
3,133,373,BB_026,BB_053,6,4,2021-12-13,2021-12-02
3,133,373,BB_026,BB_053,7,4,2021-12-13,2021-12-02
3,133,373,BB_026,BB_053,8,4,2021-12-13,2021-12-02
3,133,374,BB_065,BB_133,1,3,2021-12-13,2021-12-02
3,133,374,BB_065,BB_133,2,3,2021-12-13,2021-12-02
3,133,374,BB_065,BB_133,3,3,2021-12-13,2021-12-02
3,133,374,BB_065,BB_133,4,3,2021-12-13,2021-12-02
3,133,374,BB_065,BB_133,5,3,2021-12-13,2021-12-02
3,133,374,BB_065,BB_133,6,3,2021-12-13,2021-12-02
3,133,374,BB_065,BB_133,7,3,2021-12-13,2021-12-02
3,133,374,BB_065,BB_133,8,3,2021-12-13,2021-12-02
3,134,375,BB_057,BB_146,1,5,2021-12-13,2021-12-02
3,134,375,BB_057,BB_146,2,5,2021-12-20,2021-12-02
3,134,375,BB_057,BB_146,3,5,2021-12-13,2021-12-02
3,134,375,BB_057,BB_146,4,5,2021-12-13,2021-12-02
3,134,375,BB_057,BB_146,5,5,2021-12-13,2021-12-02
3,134,375,BB_057,BB_146,6,5,2021-12-13,2021-12-02
3,134,375,BB_057,BB_146,7,5,2021-12-13,2021-12-02
3,134,375,BB_057,BB_146,8,5,2021-12-13,2021-12-02
3,134,376,BB_213,BB_132,1,1,2021-12-13,2021-12-02
3,134,376,BB_213,BB_132,2,1,2021-12-13,2021-12-02
3,134,376,BB_213,BB_132,3,1,2021-12-13,2021-12-02
3,134,376,BB_213,BB_132,4,1,2021-12-13,2021-12-02
3,134,376,BB_213,BB_132,5,1,2021-12-13,2021-12-02
3,134,376,BB_213,BB_132,6,1,2021-12-13,2021-12-02
3,134,376,BB_213,BB_132,7,1,2021-12-13,2021-12-02
3,134,376,BB_213,BB_132,8,1,2021-12-13,2021-12-02
3,134,377,BB_075,BB_085,1,1,2021-12-13,2021-12-02
3,134,377,BB_075,BB_085,2,1,2021-12-30,2021-12-02
3,134,377,BB_075,BB_085,3,1,2021-12-13,2021-12-02
3,134,377,BB_075,BB_085,4,1,2021-12-13,2021-12-02
3,134,377,BB_075,BB_085,5,1,2021-12-13,2021-12-02
3,134,377,BB_075,BB_085,6,1,2021-12-13,2021-12-02
3,134,377,BB_075,BB_085,7,1,2021-12-13,2021-12-02
3,134,377,BB_075,BB_085,8,1,2021-12-13,2021-12-02
3,135,378,BB_122,BB_208,1,1,NA,2021-12-02
3,135,378,BB_122,BB_208,2,1,NA,2021-12-02
3,135,378,BB_122,BB_208,3,1,NA,2021-12-02
3,135,378,BB_122,BB_208,4,1,NA,2021-12-02
3,135,378,BB_122,BB_208,5,1,NA,2021-12-02
3,135,378,BB_122,BB_208,6,1,NA,2021-12-02
3,135,378,BB_122,BB_208,7,1,NA,2021-12-02
3,135,378,BB_122,BB_208,8,1,NA,2021-12-02
3,135,379,BB_198,BB_045,1,3,2021-12-20,2021-12-02
3,135,379,BB_198,BB_045,2,3,2021-12-13,2021-12-02
3,135,379,BB_198,BB_045,3,3,2021-12-13,2021-12-02
3,135,379,BB_198,BB_045,4,3,2021-12-20,2021-12-02
3,135,379,BB_198,BB_045,5,3,2021-12-13,2021-12-02
3,135,379,BB_198,BB_045,6,3,2021-12-13,2021-12-02
3,135,379,BB_198,BB_045,7,3,2021-12-13,2021-12-02
3,135,379,BB_198,BB_045,8,3,NA,2021-12-02
3,135,380,BB_066,BB_052,1,2,2021-12-13,2021-12-02
3,135,380,BB_066,BB_052,2,2,2021-12-13,2021-12-02
3,135,380,BB_066,BB_052,3,2,2021-12-13,2021-12-02
3,135,380,BB_066,BB_052,4,2,2021-12-13,2021-12-02
3,135,380,BB_066,BB_052,5,2,2021-12-13,2021-12-02
3,135,380,BB_066,BB_052,6,2,2021-12-13,2021-12-02
3,135,380,BB_066,BB_052,7,2,2021-12-13,2021-12-02
3,135,380,BB_066,BB_052,8,2,2021-12-13,2021-12-02
3,136,381,BB_215,BB_210,1,5,2021-12-13,2021-12-02
3,136,381,BB_215,BB_210,2,5,2021-12-30,2021-12-02
3,136,381,BB_215,BB_210,3,5,2021-12-13,2021-12-02
3,136,381,BB_215,BB_210,4,5,2021-12-13,2021-12-02
3,136,381,BB_215,BB_210,5,5,2021-12-13,2021-12-02
3,136,381,BB_215,BB_210,6,5,2021-12-13,2021-12-02
3,136,381,BB_215,BB_210,7,5,2021-12-13,2021-12-02
3,136,381,BB_215,BB_210,8,5,2021-12-20,2021-12-02
3,136,382,BB_130,BB_048,1,4,2021-12-13,2021-12-02
3,136,382,BB_130,BB_048,2,4,2021-12-20,2021-12-02
3,136,382,BB_130,BB_048,3,4,2021-12-13,2021-12-02
3,136,382,BB_130,BB_048,4,4,2021-12-13,2021-12-02
3,136,382,BB_130,BB_048,5,4,2021-12-13,2021-12-02
3,136,382,BB_130,BB_048,6,4,2021-12-13,2021-12-02
3,136,382,BB_130,BB_048,7,4,2021-12-13,2021-12-02
3,136,382,BB_130,BB_048,8,4,2021-12-13,2021-12-02
3,136,383,BB_099,BB_061,1,4,2021-12-20,2021-12-02
3,136,383,BB_099,BB_061,2,4,2021-12-20,2021-12-02
3,136,383,BB_099,BB_061,3,4,2021-12-20,2021-12-02
3,136,383,BB_099,BB_061,4,4,2021-12-20,2021-12-02
3,136,383,BB_099,BB_061,5,4,2021-12-13,2021-12-02
3,136,383,BB_099,BB_061,6,4,2021-12-20,2021-12-02
3,136,383,BB_099,BB_061,7,4,2021-12-13,2021-12-02
3,136,383,BB_099,BB_061,8,4,2021-12-13,2021-12-02
3,137,384,BB_100,BB_031,1,1,2021-12-13,2021-12-02
3,137,384,BB_100,BB_031,2,1,2021-12-13,2021-12-02
3,137,384,BB_100,BB_031,3,1,2021-12-13,2021-12-02
3,137,384,BB_100,BB_031,4,1,2021-12-20,2021-12-02
3,137,384,BB_100,BB_031,5,1,2021-12-20,2021-12-02
3,137,384,BB_100,BB_031,6,1,2021-12-20,2021-12-02
3,137,384,BB_100,BB_031,7,1,2021-12-13,2021-12-02
3,137,384,BB_100,BB_031,8,1,2021-12-13,2021-12-02
3,137,385,BB_177,BB_140,1,4,2021-12-13,2021-12-02
3,137,385,BB_177,BB_140,2,4,NA,2021-12-02
3,137,385,BB_177,BB_140,3,4,2021-12-13,2021-12-02
3,137,385,BB_177,BB_140,4,4,NA,2021-12-02
3,137,385,BB_177,BB_140,5,4,2021-12-13,2021-12-02
3,137,385,BB_177,BB_140,6,4,2021-12-13,2021-12-02
3,137,385,BB_177,BB_140,7,4,2021-12-20,2021-12-02
3,137,385,BB_177,BB_140,8,4,2021-12-20,2021-12-02
3,137,386,BB_142,BB_150,1,2,2021-12-13,2021-12-02
3,137,386,BB_142,BB_150,2,2,2021-12-20,2021-12-02
3,137,386,BB_142,BB_150,3,2,2021-12-13,2021-12-02
3,137,386,BB_142,BB_150,4,2,2021-12-13,2021-12-02
3,137,386,BB_142,BB_150,5,2,2021-12-13,2021-12-02
3,137,386,BB_142,BB_150,6,2,2021-12-20,2021-12-02
3,137,386,BB_142,BB_150,7,2,2021-12-13,2021-12-02
3,137,386,BB_142,BB_150,8,2,2021-12-13,2021-12-02
3,138,387,BB_014,BB_185,1,2,2021-12-13,2021-12-02
3,138,387,BB_014,BB_185,2,2,2021-12-13,2021-12-02
3,138,387,BB_014,BB_185,3,2,2021-12-13,2021-12-02
3,138,387,BB_014,BB_185,4,2,2021-12-13,2021-12-02
3,138,387,BB_014,BB_185,5,2,2021-12-13,2021-12-02
3,138,387,BB_014,BB_185,6,2,2021-12-13,2021-12-02
3,138,387,BB_014,BB_185,7,2,2021-12-13,2021-12-02
3,138,387,BB_014,BB_185,8,2,2021-12-13,2021-12-02
3,138,388,BB_169,BB_076,1,3,2021-12-13,2021-12-02
3,138,388,BB_169,BB_076,2,3,2021-12-20,2021-12-02
3,138,388,BB_169,BB_076,3,3,2021-12-13,2021-12-02
3,138,388,BB_169,BB_076,4,3,2021-12-13,2021-12-02
3,138,388,BB_169,BB_076,5,3,2021-12-13,2021-12-02
3,138,388,BB_169,BB_076,6,3,2021-12-13,2021-12-02
3,138,388,BB_169,BB_076,7,3,2021-12-13,2021-12-02
3,138,388,BB_169,BB_076,8,3,2021-12-13,2021-12-02
3,138,389,BB_169,BB_160,1,3,2021-12-20,2021-12-02
3,138,389,BB_169,BB_160,2,3,2021-12-13,2021-12-02
3,138,389,BB_169,BB_160,3,3,2021-12-13,2021-12-02
3,138,389,BB_169,BB_160,4,3,2021-12-13,2021-12-02
3,138,389,BB_169,BB_160,5,3,2021-12-13,2021-12-02
3,138,389,BB_169,BB_160,6,3,2021-12-13,2021-12-02
3,138,389,BB_169,BB_160,7,3,2021-12-20,2021-12-02
3,138,389,BB_169,BB_160,8,3,2021-12-13,2021-12-02
3,139,390,BB_168,BB_046,1,3,2021-12-13,2021-12-02
3,139,390,BB_168,BB_046,2,3,2021-12-13,2021-12-02
3,139,390,BB_168,BB_046,3,3,2021-12-13,2021-12-02
3,139,390,BB_168,BB_046,4,3,2021-12-13,2021-12-02
3,139,390,BB_168,BB_046,5,3,2021-12-13,2021-12-02
3,139,390,BB_168,BB_046,6,3,2021-12-13,2021-12-02
3,139,390,BB_168,BB_046,7,3,2021-12-13,2021-12-02
3,139,390,BB_168,BB_046,8,3,2021-12-13,2021-12-02
3,139,391,BB_057,BB_200,1,5,2021-12-20,2021-12-02
3,139,391,BB_057,BB_200,2,5,2021-12-13,2021-12-02
3,139,391,BB_057,BB_200,3,5,2021-12-13,2021-12-02
3,139,391,BB_057,BB_200,4,5,2021-12-13,2021-12-02
3,139,391,BB_057,BB_200,5,5,2021-12-13,2021-12-02
3,139,391,BB_057,BB_200,6,5,2021-12-20,2021-12-02
3,139,391,BB_057,BB_200,7,5,2021-12-13,2021-12-02
3,139,391,BB_057,BB_200,8,5,2021-12-20,2021-12-02
3,139,392,BB_100,BB_113,1,1,2021-12-13,2021-12-02
3,139,392,BB_100,BB_113,2,1,2021-12-13,2021-12-02
3,139,392,BB_100,BB_113,3,1,2021-12-13,2021-12-02
3,139,392,BB_100,BB_113,4,1,2021-12-20,2021-12-02
3,139,392,BB_100,BB_113,5,1,2021-12-13,2021-12-02
3,139,392,BB_100,BB_113,6,1,2021-12-13,2021-12-02
3,139,392,BB_100,BB_113,7,1,2021-12-13,2021-12-02
3,139,392,BB_100,BB_113,8,1,2021-12-13,2021-12-02
3,141,393,BB_075,BB_164,1,1,2021-12-13,2021-12-02
3,141,393,BB_075,BB_164,2,1,2021-12-13,2021-12-02
3,141,393,BB_075,BB_164,3,1,2021-12-13,2021-12-02
3,141,393,BB_075,BB_164,4,1,2021-12-13,2021-12-02
3,141,393,BB_075,BB_164,5,1,2021-12-13,2021-12-02
3,141,393,BB_075,BB_164,6,1,2021-12-13,2021-12-02
3,141,393,BB_075,BB_164,7,1,2021-12-13,2021-12-02
3,141,393,BB_075,BB_164,8,1,2021-12-13,2021-12-02
3,141,394,BB_141,BB_037,1,5,2021-12-13,2021-12-02
3,141,394,BB_141,BB_037,2,5,2021-12-13,2021-12-02
3,141,394,BB_141,BB_037,3,5,2021-12-13,2021-12-02
3,141,394,BB_141,BB_037,4,5,2021-12-13,2021-12-02
3,141,394,BB_141,BB_037,5,5,2021-12-13,2021-12-02
3,141,394,BB_141,BB_037,6,5,2021-12-13,2021-12-02
3,141,394,BB_141,BB_037,7,5,2021-12-13,2021-12-02
3,141,394,BB_141,BB_037,8,5,2021-12-13,2021-12-02
3,141,395,BB_065,BB_192,1,3,2021-12-13,2021-12-02
3,141,395,BB_065,BB_192,2,3,2021-12-20,2021-12-02
3,141,395,BB_065,BB_192,3,3,2021-12-20,2021-12-02
3,141,395,BB_065,BB_192,4,3,2021-12-20,2021-12-02
3,141,395,BB_065,BB_192,5,3,2021-12-13,2021-12-02
3,141,395,BB_065,BB_192,6,3,2021-12-13,2021-12-02
3,141,395,BB_065,BB_192,7,3,2021-12-13,2021-12-02
3,141,395,BB_065,BB_192,8,3,2021-12-13,2021-12-02
3,141,396,BB_194,BB_163,1,1,2021-12-13,2021-12-02
3,141,396,BB_194,BB_163,2,1,NA,2021-12-02
3,141,396,BB_194,BB_163,3,1,2021-12-13,2021-12-02
3,141,396,BB_194,BB_163,4,1,2021-12-13,2021-12-02
3,141,396,BB_194,BB_163,5,1,2021-12-13,2021-12-02
3,141,396,BB_194,BB_163,6,1,2021-12-13,2021-12-02
3,141,396,BB_194,BB_163,7,1,2021-12-13,2021-12-02
3,141,396,BB_194,BB_163,8,1,2021-12-13,2021-12-02
3,142,397,BB_175,BB_104,1,4,2021-12-13,2021-12-02
3,142,397,BB_175,BB_104,2,4,2021-12-13,2021-12-02
3,142,397,BB_175,BB_104,3,4,2021-12-13,2021-12-02
3,142,397,BB_175,BB_104,4,4,2021-12-13,2021-12-02
3,142,397,BB_175,BB_104,5,4,2021-12-20,2021-12-02
3,142,397,BB_175,BB_104,6,4,2021-12-20,2021-12-02
3,142,397,BB_175,BB_104,7,4,2021-12-13,2021-12-02
3,142,397,BB_175,BB_104,8,4,2021-12-13,2021-12-02
3,142,398,BB_162,BB_154,1,1,2021-12-13,2021-12-02
3,142,398,BB_162,BB_154,2,1,2021-12-13,2021-12-02
3,142,398,BB_162,BB_154,3,1,2021-12-20,2021-12-02
3,142,398,BB_162,BB_154,4,1,2021-12-13,2021-12-02
3,142,398,BB_162,BB_154,5,1,2021-12-13,2021-12-02
3,142,398,BB_162,BB_154,6,1,2021-12-13,2021-12-02
3,142,398,BB_162,BB_154,7,1,2021-12-20,2021-12-02
3,142,398,BB_162,BB_154,8,1,2021-12-13,2021-12-02
3,142,399,BB_217,BB_054,1,5,2021-12-13,2021-12-02
3,142,399,BB_217,BB_054,2,5,2021-12-20,2021-12-02
3,142,399,BB_217,BB_054,3,5,2021-12-13,2021-12-02
3,142,399,BB_217,BB_054,4,5,2021-12-20,2021-12-02
3,142,399,BB_217,BB_054,5,5,2021-12-13,2021-12-02
3,142,399,BB_217,BB_054,6,5,2021-12-20,2021-12-02
3,142,399,BB_217,BB_054,7,5,2021-12-13,2021-12-02
3,142,399,BB_217,BB_054,8,5,2021-12-13,2021-12-02
3,143,400,BB_167,BB_110,1,3,2021-12-20,2021-12-02
3,143,400,BB_167,BB_110,2,3,NA,2021-12-02
3,143,400,BB_167,BB_110,3,3,2021-12-20,2021-12-02
3,143,400,BB_167,BB_110,4,3,NA,2021-12-02
3,143,400,BB_167,BB_110,5,3,2021-12-20,2021-12-02
3,143,400,BB_167,BB_110,6,3,2021-12-13,2021-12-02
3,143,400,BB_167,BB_110,7,3,2021-12-13,2021-12-02
3,143,400,BB_167,BB_110,8,3,2021-12-20,2021-12-02
3,143,401,BB_091,BB_094,1,5,2021-12-13,2021-12-02
3,143,401,BB_091,BB_094,2,5,2021-12-13,2021-12-02
3,143,401,BB_091,BB_094,3,5,2021-12-13,2021-12-02
3,143,401,BB_091,BB_094,4,5,2021-12-13,2021-12-02
3,143,401,BB_091,BB_094,5,5,2021-12-13,2021-12-02
3,143,401,BB_091,BB_094,6,5,2021-12-13,2021-12-02
3,143,401,BB_091,BB_094,7,5,2021-12-13,2021-12-02
3,143,401,BB_091,BB_094,8,5,2021-12-20,2021-12-02
3,143,402,BB_176,BB_017,1,5,2021-12-20,2021-12-02
3,143,402,BB_176,BB_017,2,5,2021-12-13,2021-12-02
3,143,402,BB_176,BB_017,3,5,2021-12-13,2021-12-02
3,143,402,BB_176,BB_017,4,5,2021-12-13,2021-12-02
3,143,402,BB_176,BB_017,5,5,2021-12-13,2021-12-02
3,143,402,BB_176,BB_017,6,5,2021-12-13,2021-12-02
3,143,402,BB_176,BB_017,7,5,2021-12-13,2021-12-02
3,143,402,BB_176,BB_017,8,5,2021-12-13,2021-12-02
3,144,403,BB_168,BB_081,1,3,2021-12-13,2021-12-02
3,144,403,BB_168,BB_081,2,3,2021-12-20,2021-12-02
3,144,403,BB_168,BB_081,3,3,2021-12-20,2021-12-02
3,144,403,BB_168,BB_081,4,3,2021-12-20,2021-12-02
3,144,403,BB_168,BB_081,5,3,2021-12-20,2021-12-02
3,144,403,BB_168,BB_081,6,3,2021-12-20,2021-12-02
3,144,403,BB_168,BB_081,7,3,2021-12-20,2021-12-02
3,144,403,BB_168,BB_081,8,3,2021-12-20,2021-12-02
3,144,404,BB_051,BB_105,1,5,2021-12-13,2021-12-02
3,144,404,BB_051,BB_105,2,5,2021-12-13,2021-12-02
3,144,404,BB_051,BB_105,3,5,2021-12-13,2021-12-02
3,144,404,BB_051,BB_105,4,5,2021-12-13,2021-12-02
3,144,404,BB_051,BB_105,5,5,2021-12-13,2021-12-02
3,144,404,BB_051,BB_105,6,5,2021-12-13,2021-12-02
3,144,404,BB_051,BB_105,7,5,2021-12-13,2021-12-02
3,144,404,BB_051,BB_105,8,5,2021-12-13,2021-12-02
3,144,405,BB_055,BB_119,1,2,NA,2021-12-02
3,144,405,BB_055,BB_119,2,2,2021-12-13,2021-12-02
3,144,405,BB_055,BB_119,3,2,2021-12-13,2021-12-02
3,144,405,BB_055,BB_119,4,2,2021-12-13,2021-12-02
3,144,405,BB_055,BB_119,5,2,2021-12-13,2021-12-02
3,144,405,BB_055,BB_119,6,2,2021-12-13,2021-12-02
3,144,405,BB_055,BB_119,7,2,2021-12-20,2021-12-02
3,144,405,BB_055,BB_119,8,2,2021-12-13,2021-12-02
3,144,406,BB_026,BB_070,1,4,2021-12-20,2021-12-02
3,144,406,BB_026,BB_070,2,4,2021-12-13,2021-12-02
3,144,406,BB_026,BB_070,3,4,2021-12-13,2021-12-02
3,144,406,BB_026,BB_070,4,4,2021-12-13,2021-12-02
3,144,406,BB_026,BB_070,5,4,2021-12-13,2021-12-02
3,144,406,BB_026,BB_070,6,4,2021-12-13,2021-12-02
3,144,406,BB_026,BB_070,7,4,2021-12-20,2021-12-02
3,144,406,BB_026,BB_070,8,4,2021-12-13,2021-12-02
3,145,407,BB_175,BB_050,1,4,2021-12-20,2021-12-02
3,145,407,BB_175,BB_050,2,4,2021-12-13,2021-12-02
3,145,407,BB_175,BB_050,3,4,2021-12-13,2021-12-02
3,145,407,BB_175,BB_050,4,4,2021-12-13,2021-12-02
3,145,407,BB_175,BB_050,5,4,2021-12-13,2021-12-02
3,145,407,BB_175,BB_050,6,4,2021-12-20,2021-12-02
3,145,407,BB_175,BB_050,7,4,2021-12-20,2021-12-02
3,145,407,BB_175,BB_050,8,4,NA,2021-12-02
3,145,408,BB_028,BB_209,1,1,2021-12-13,2021-12-02
3,145,408,BB_028,BB_209,2,1,2021-12-13,2021-12-02
3,145,408,BB_028,BB_209,3,1,2021-12-13,2021-12-02
3,145,408,BB_028,BB_209,4,1,2021-12-13,2021-12-02
3,145,408,BB_028,BB_209,5,1,2021-12-13,2021-12-02
3,145,408,BB_028,BB_209,6,1,2021-12-13,2021-12-02
3,145,408,BB_028,BB_209,7,1,NA,2021-12-02
3,145,408,BB_028,BB_209,8,1,2021-12-13,2021-12-02
3,145,409,BB_038,BB_216,1,3,2021-12-13,2021-12-02
3,145,409,BB_038,BB_216,2,3,2021-12-13,2021-12-02
3,145,409,BB_038,BB_216,3,3,2021-12-13,2021-12-02
3,145,409,BB_038,BB_216,4,3,2021-12-13,2021-12-02
3,145,409,BB_038,BB_216,5,3,2021-12-13,2021-12-02
3,145,409,BB_038,BB_216,6,3,2021-12-13,2021-12-02
3,145,409,BB_038,BB_216,7,3,2021-12-13,2021-12-02
3,145,409,BB_038,BB_216,8,3,2021-12-13,2021-12-02
3,145,410,BB_028,BB_083,1,1,2021-12-13,2021-12-02
3,145,410,BB_028,BB_083,2,1,2021-12-13,2021-12-02
3,145,410,BB_028,BB_083,3,1,2021-12-13,2021-12-02
3,145,410,BB_028,BB_083,4,1,2021-12-13,2021-12-02
3,145,410,BB_028,BB_083,5,1,NA,2021-12-02
3,145,410,BB_028,BB_083,6,1,2021-12-13,2021-12-02
3,145,410,BB_028,BB_083,7,1,2021-12-13,2021-12-02
3,145,410,BB_028,BB_083,8,1,2021-12-13,2021-12-02
3,146,411,BB_171,BB_039,1,6,2021-12-13,2021-12-02
3,146,411,BB_171,BB_039,2,6,2021-12-13,2021-12-02
3,146,411,BB_171,BB_039,3,6,2021-12-13,2021-12-02
3,146,411,BB_171,BB_039,4,6,2021-12-13,2021-12-02
3,146,411,BB_171,BB_039,5,6,2021-12-13,2021-12-02
3,146,411,BB_171,BB_039,6,6,2021-12-13,2021-12-02
3,146,411,BB_171,BB_039,7,6,2021-12-13,2021-12-02
3,146,411,BB_171,BB_039,8,6,2021-12-13,2021-12-02
3,146,412,BB_011,BB_116,1,3,2021-12-13,2021-12-02
3,146,412,BB_011,BB_116,2,3,2021-12-20,2021-12-02
3,146,412,BB_011,BB_116,3,3,2021-12-13,2021-12-02
3,146,412,BB_011,BB_116,4,3,2021-12-20,2021-12-02
3,146,412,BB_011,BB_116,5,3,2021-12-13,2021-12-02
3,146,412,BB_011,BB_116,6,3,2021-12-13,2021-12-02
3,146,412,BB_011,BB_116,7,3,2021-12-13,2021-12-02
3,146,412,BB_011,BB_116,8,3,2021-12-20,2021-12-02
3,146,413,BB_014,BB_102,1,2,2021-12-13,2021-12-02
3,146,413,BB_014,BB_102,2,2,2021-12-13,2021-12-02
3,146,413,BB_014,BB_102,3,2,2021-12-13,2021-12-02
3,146,413,BB_014,BB_102,4,2,2021-12-13,2021-12-02
3,146,413,BB_014,BB_102,5,2,2021-12-13,2021-12-02
3,146,413,BB_014,BB_102,6,2,2021-12-13,2021-12-02
3,146,413,BB_014,BB_102,7,2,2021-12-13,2021-12-02
3,146,413,BB_014,BB_102,8,2,2021-12-13,2021-12-02
3,146,414,BB_144,BB_158,1,3,NA,2021-12-02
3,146,414,BB_144,BB_158,2,3,NA,2021-12-02
3,146,414,BB_144,BB_158,3,3,2021-12-30,2021-12-02
3,146,414,BB_144,BB_158,4,3,2021-12-30,2021-12-02
3,146,414,BB_144,BB_158,5,3,2021-12-20,2021-12-02
3,146,414,BB_144,BB_158,6,3,2021-12-20,2021-12-02
3,146,414,BB_144,BB_158,7,3,NA,2021-12-02
3,146,414,BB_144,BB_158,8,3,2021-12-30,2021-12-02
3,147,415,BB_115,BB_187,1,3,2021-12-20,2021-12-02
3,147,415,BB_115,BB_187,2,3,2021-12-20,2021-12-02
3,147,415,BB_115,BB_187,3,3,2021-12-20,2021-12-02
3,147,415,BB_115,BB_187,4,3,NA,2021-12-02
3,147,415,BB_115,BB_187,5,3,NA,2021-12-02
3,147,415,BB_115,BB_187,6,3,NA,2021-12-02
