Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Fl_4.9,Fl_4.21,Fl_5.3,Fl_5.13,Fl_5.25,Fl_6.8,Fl_6.22,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
3,8,269,AC_207,AC_070,R,4,TRUE,TRUE,TRUE,4,"2,4,5",NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,4,1,0,5,0,9,2.25,11.25,2022-04-09,125,156,2022-05-13,34,1,1,1,1
3,8,270,AC_103,AC_154,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,7,1,0,8,7,8,1.1428571428571428,9.142857142857142,2022-04-09,125,156,2022-05-13,34,1,1,1,1
3,8,271,AC_165,AC_206,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,NA,3,0,0,3,0,0,0,0,2022-04-21,NA,168,2022-05-03,12,0,1,1,0
3,8,272,AC_172,AC_208,R,2,TRUE,TRUE,TRUE,2,"6,2,5",NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,5,0,0,5,0,3,0.6,3,2022-04-09,125,156,2022-05-03,24,1,1,1,1
3,8,273,AC_159,AC_192,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,2,1,0,3,0,7,3.5,10.5,2022-05-03,149,180,2022-05-03,0,1,1,1,1
3,8,274,AC_156,AC_016,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,6,0,0,6,6,8,1.3333333333333333,8,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,8,275,AC_168,AC_010,n,8,TRUE,FALSE,TRUE,8,"8,10",NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-21,2,0,0,2,0,0,0,0,2022-04-09,125,156,2022-04-21,12,1,1,1,0
3,8,276,AC_160,AC_015,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,5,1,0,6,0,7,1.4,8.399999999999999,2022-04-09,157,156,2022-05-03,24,1,1,1,1
3,8,277,AC_052,AC_131,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,2022-06-08,NA,NA,2022-04-09,41,3,0,44,5,131,3.1951219512195124,140.58536585365854,2022-04-09,157,156,2022-06-08,60,1,1,1,1
3,8,278,AC_064,AC_086,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,3,2,0,5,3,11,3.6666666666666665,18.333333333333332,2022-04-21,137,168,2022-05-13,22,1,1,1,1
3,8,279,AC_168,AC_159,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-11-04,2022-04-09,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-09,8,12,0,20,0,37,4.625,92.5,2022-04-09,NA,156,2022-04-21,12,0,1,1,1
3,8,280,AC_161,AC_213,n,4,TRUE,FALSE,TRUE,4,4,NA,NA,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,6,3,0,9,0,15,2.5,22.5,2022-04-09,NA,156,2022-05-13,34,0,1,1,1
3,8,281,AC_103,AC_144,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0
3,8,282,AC_150,AC_200,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,7,0,0,7,3,24,3.4285714285714284,24,2022-04-09,NA,156,2022-05-13,34,0,1,1,1
3,8,283,AC_170,AC_185,n,6,TRUE,FALSE,TRUE,6,6,NA,NA,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,12,2,0,14,0,82,6.833333333333333,95.66666666666666,2022-04-09,NA,156,2022-05-13,34,0,1,1,1
3,8,284,AC_169,AC_182,n,3,TRUE,FALSE,TRUE,3,3,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-21,1,1,0,2,0,5,5,10,2022-04-21,NA,168,2022-05-03,12,0,1,1,1
3,8,285,AC_165,AC_199,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,4,0,0,4,4,9,2.25,9,2022-04-09,125,156,2022-05-13,34,1,1,1,1
3,8,286,AC_124,AC_014,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,NA,NA,NA,2022-04-21,12,2,0,14,0,31,2.5833333333333335,36.16666666666667,2022-04-09,157,156,2022-05-24,45,1,1,1,1
3,9,287,AC_156,AC_090,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,3,0,0,3,10,0,0,0,2022-05-03,181,180,2022-05-13,10,1,1,1,0
3,9,288,AC_008,AC_188,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,3,0,0,3,9,0,0,0,2022-05-03,NA,180,2022-05-13,10,0,1,1,0
3,9,289,AC_064,AC_205,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-13,10,1,0,11,11,21,2.1,23.1,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,290,AC_091,AC_189,R,4,TRUE,TRUE,TRUE,4,"2,4,9",NA,NA,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,6,0,0,6,0,20,3.3333333333333335,20,2022-04-22,NA,169,2022-05-03,11,0,1,1,1
3,9,291,AC_052,AC_212,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,4,0,0,4,0,8,2,8,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,292,AC_186,AC_153,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,6,1,0,7,5,12,2,14,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,293,AC_170,AC_118,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,6,0,0,6,0,11,1.8333333333333333,11,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,294,AC_216,AC_099,R,7,TRUE,TRUE,TRUE,7,"6,7,3",NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,5,0,0,5,3,16,3.2,16,2022-04-22,138,169,2022-05-13,21,1,1,1,1
3,9,295,AC_007,AC_147,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,7,0,0,7,0,16,2.2857142857142856,16,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,296,AC_045,AC_151,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,2022-05-03,2,0,0,2,0,2,1,2,2022-05-03,149,180,2022-05-03,0,1,1,1,1
3,9,297,AC_094,AC_109,R,1,TRUE,TRUE,TRUE,1,"1,8,5",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,4,0,0,4,0,8,2,8,2022-04-22,170,169,2022-05-13,21,1,1,1,1
3,9,298,AC_054,AC_119,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,10,0,0,10,14,16,1.6,16,2022-04-22,138,169,2022-05-13,21,1,1,1,1
3,9,299,AC_169,AC_075,n,6,TRUE,FALSE,TRUE,6,6,NA,NA,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,6,0,0,6,0,6,1,6,2022-04-22,NA,169,2022-05-03,11,0,1,1,1
3,9,300,AC_097,AC_064,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,3,0,0,3,0,7,2.3333333333333335,7,2022-05-03,181,180,2022-05-13,10,1,1,1,1
3,9,301,AC_186,AC_011,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,5,0,0,5,24,8,1.6,8,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,302,AC_047,AC_152,n,6,TRUE,FALSE,TRUE,6,6,NA,NA,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,2022-05-03,NA,180,2022-05-03,0,0,1,1,0
3,9,303,AC_007,AC_187,R,3,TRUE,TRUE,TRUE,3,"6,2,3",NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,2,0,0,2,0,1,0.5,1,2022-05-03,181,180,2022-05-03,0,1,1,1,1
3,9,304,AC_091,AC_204,R,6,TRUE,TRUE,TRUE,6,"6,3,10",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,9,1,0,10,0,19,2.111111111111111,21.11111111111111,2022-04-22,170,169,2022-05-13,21,1,1,1,1
3,9,305,AC_045,AC_096,n,10,TRUE,FALSE,TRUE,10,10,NA,NA,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,5,0,0,5,0,4,0.8,4,2022-04-22,NA,169,2022-05-13,21,0,1,1,1
3,9,306,AC_039,AC_168,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,2,0,0,2,4,0,0,0,2022-04-22,170,169,2022-05-03,11,1,1,1,0
3,9,308,AC_125,AC_095,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,13,2,0,15,2,9,0.6923076923076923,10.384615384615385,2022-04-09,125,156,2022-05-13,34,1,1,1,1
3,9,309,AC_150,AC_083,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,NA,NA,NA,NA,NA,NA,2022-04-09,1,0,0,1,0,1,1,1,2022-04-09,157,156,2022-04-22,13,1,1,1,1
3,9,310,AC_216,AC_034,R,7,TRUE,TRUE,TRUE,7,"7,3,9",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,13,0,0,13,0,32,2.4615384615384617,32,2022-04-09,157,156,2022-05-13,34,1,1,1,1
3,9,311,AC_091,AC_218,R,8,TRUE,TRUE,TRUE,8,"2,8,10",NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,NA,2022-05-13,NA,NA,NA,NA,2022-04-09,1,0,0,1,0,3,3,3,2022-04-09,125,156,2022-05-13,34,1,1,1,1
3,9,312,AC_054,AC_155,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,13,1,0,14,6,73,5.615384615384615,78.61538461538461,2022-04-09,157,156,2022-05-03,24,1,1,1,1
3,9,313,AC_071,AC_115,n,1,TRUE,FALSE,TRUE,1,1,NA,NA,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,16,0,0,16,0,41,2.5625,41,2022-04-09,NA,156,2022-05-03,24,0,1,1,1
3,9,314,AC_045,AC_123,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,5,0,0,5,2,8,1.6,8,2022-04-09,125,156,2022-05-03,24,1,1,1,1
3,9,315,AC_068,AC_089,n,2,TRUE,FALSE,TRUE,2,2,NA,NA,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,5,0,0,5,1,22,4.4,22,2022-04-09,NA,156,2022-05-13,34,0,1,1,1
3,9,316,AC_207,AC_055,R,3,TRUE,TRUE,TRUE,3,"6,3,5",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,11,1,0,12,0,33,3,36,2022-04-09,157,156,2022-05-03,24,1,1,1,1
3,9,317,AC_150,AC_110,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,13,1,0,14,5,67,5.153846153846154,72.15384615384616,2022-04-09,157,156,2022-05-13,34,1,1,1,1
3,9,318,AC_094,AC_216,R,1,TRUE,TRUE,TRUE,1,"1,3,8",NA,2021-11-03,2021-11-04,NA,2022-04-22,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,2022-04-22,170,169,2022-04-22,0,1,1,0,0
3,9,319,AC_015,AC_197,R,8,TRUE,TRUE,TRUE,8,"8,5,10",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,6,12,0,18,0,13,2.1666666666666665,39,2022-04-09,157,156,2022-05-13,34,1,1,1,1
3,9,320,AC_124,AC_030,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-22,NA,NA,NA,NA,NA,NA,2022-04-09,2,1,0,3,0,3,1.5,4.5,2022-04-09,125,156,2022-04-22,13,1,1,1,1
3,9,321,AC_168,AC_142,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,NA,NA,NA,NA,NA,NA,2022-04-09,1,1,0,2,0,2,2,4,2022-04-09,157,156,2022-04-22,13,1,1,1,1
