Year,Gen,Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.8,Fl_4.13,Fl_4.21,Fl_4.28,Fl_5.5,Fl_5.12,Fl_5.20,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,leaf_area_mm2,leafarea_notes,leaf_dryweight_mg,leafweight_notes,SLA,LMA,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod,d13C,sample_weight_mg
2022,G1,2,7,217,BO_101,BO_024,R,1,FALSE,FALSE,FALSE,4,"7,4,8",NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.834,brightmax; 156,1.88,NA,13.209574468085107,0.07570266570024965,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA
2022,G1,2,7,217,BO_101,BO_024,R,2,FALSE,FALSE,FALSE,4,"7,4,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.834,brightmax; 156,1.88,NA,13.209574468085107,0.07570266570024965,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,2,7,217,BO_101,BO_024,R,3,FALSE,FALSE,FALSE,4,"7,4,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.834,brightmax; 156,1.88,NA,13.209574468085107,0.07570266570024965,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,2,7,217,BO_101,BO_024,R,4,TRUE,TRUE,TRUE,4,"7,4,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,2022-05-20,NA,NA,2022-04-01,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,274.93,24.395,NA,24.834,brightmax; 156,1.88,NA,13.209574468085107,0.07570266570024965,2022-03-25,109,134,128,2022-05-20,56,1,1,1,0,NA,NA
2022,G1,2,7,217,BO_101,BO_024,R,5,FALSE,FALSE,FALSE,4,"7,4,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.834,brightmax; 156,1.88,NA,13.209574468085107,0.07570266570024965,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,2,7,217,BO_101,BO_024,R,6,FALSE,FALSE,FALSE,4,"7,4,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.834,brightmax; 156,1.88,NA,13.209574468085107,0.07570266570024965,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,2,7,217,BO_101,BO_024,R,7,FALSE,TRUE,TRUE,4,"7,4,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,2022-05-20,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.73,NA,NA,NA,NA,24.834,brightmax; 156,1.88,NA,13.209574468085107,0.07570266570024965,2022-03-25,109,134,128,2022-05-20,56,1,1,0,0,NA,NA
2022,G1,2,7,217,BO_101,BO_024,R,8,FALSE,TRUE,TRUE,4,"7,4,8",NA,2021-12-06,2021-11-11,2021-11-17,2022-03-11,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.93,2022-03-25,282.228,21.558,NA,24.834,brightmax; 156,1.88,NA,13.209574468085107,0.07570266570024965,2022-03-11,95,120,114,2022-04-08,28,1,1,0,0,NA,NA
2022,G1,2,7,218,BO_039,BO_087,n,1,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.97,brightmax: 160,3.39,NA,12.085545722713864,0.08274347083231634,NA,NA,NA,NA,NA,NA,0,0,0,0,-28.86,3.08
2022,G1,2,7,218,BO_039,BO_087,n,2,FALSE,FALSE,FALSE,3,3,NA,2021-12-29,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,184.27,17.476,NA,40.97,brightmax: 160,3.39,NA,12.085545722713864,0.08274347083231634,2022-04-01,93,141,135,2022-04-01,0,1,1,0,0,-28.86,3.08
2022,G1,2,7,218,BO_039,BO_087,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.95,NA,NA,NA,NA,40.97,brightmax: 160,3.39,NA,12.085545722713864,0.08274347083231634,2022-04-01,101,141,135,2022-04-01,0,1,1,0,0,-28.86,3.08
2022,G1,2,7,218,BO_039,BO_087,n,4,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.97,brightmax: 160,3.39,NA,12.085545722713864,0.08274347083231634,NA,NA,NA,NA,NA,NA,0,0,0,0,-28.86,3.08
2022,G1,2,7,218,BO_039,BO_087,n,5,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.97,brightmax: 160,3.39,NA,12.085545722713864,0.08274347083231634,NA,NA,NA,NA,NA,NA,0,0,0,0,-28.86,3.08
2022,G1,2,7,218,BO_039,BO_087,n,6,FALSE,FALSE,FALSE,3,3,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,2022-05-20,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.97,brightmax: 160,3.39,NA,12.085545722713864,0.08274347083231634,2022-03-25,100,134,128,2022-05-20,56,1,1,0,0,-28.86,3.08
2022,G1,2,7,218,BO_039,BO_087,n,7,FALSE,FALSE,FALSE,3,3,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,2022-05-05,NA,NA,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.97,brightmax: 160,3.39,NA,12.085545722713864,0.08274347083231634,2022-03-25,100,134,128,2022-05-05,41,1,1,0,0,-28.86,3.08
2022,G1,2,7,218,BO_039,BO_087,n,8,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.97,brightmax: 160,3.39,NA,12.085545722713864,0.08274347083231634,NA,NA,NA,NA,NA,NA,0,0,0,0,-28.86,3.08
2022,G1,2,7,219,BO_194,BO_125,n,1,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.846,brightmax: 174,1.43,NA,16.675524475524476,0.05996812882663759,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0,-28.36,3.22
2022,G1,2,7,219,BO_194,BO_125,n,2,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,2022-04-13,NA,NA,2022-05-05,2022-05-12,2022-05-20,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.846,brightmax: 174,1.43,NA,16.675524475524476,0.05996812882663759,2022-03-25,109,134,128,2022-05-20,56,1,1,0,0,-28.36,3.22
2022,G1,2,7,219,BO_194,BO_125,n,3,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,307.543,21.941,NA,23.846,brightmax: 174,1.43,NA,16.675524475524476,0.05996812882663759,2022-03-25,109,134,128,2022-05-20,56,1,1,0,0,-28.36,3.22
2022,G1,2,7,219,BO_194,BO_125,n,4,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.846,brightmax: 174,1.43,NA,16.675524475524476,0.05996812882663759,2022-03-25,109,134,128,2022-04-21,27,1,1,0,0,-28.36,3.22
2022,G1,2,7,219,BO_194,BO_125,n,5,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.846,brightmax: 174,1.43,NA,16.675524475524476,0.05996812882663759,2022-03-25,109,134,128,2022-05-12,48,1,1,0,0,-28.36,3.22
2022,G1,2,7,219,BO_194,BO_125,n,6,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.846,brightmax: 174,1.43,NA,16.675524475524476,0.05996812882663759,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0,-28.36,3.22
2022,G1,2,7,219,BO_194,BO_125,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-15,2021-11-11,2021-11-17,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-08,5,1,0,6,21,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,49.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7869230769230766,NA,NA,NA,3.7869230769230766,NA,2.6,15.600000000000001,28.13,NA,NA,NA,NA,23.846,brightmax: 174,1.43,NA,16.675524475524476,0.05996812882663759,2022-03-17,92,126,120,2022-04-13,27,1,1,1,1,-28.36,3.22
2022,G1,2,7,219,BO_194,BO_125,n,8,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.846,brightmax: 174,1.43,NA,16.675524475524476,0.05996812882663759,2022-03-25,109,134,128,2022-03-25,0,1,1,0,0,-28.36,3.22
2022,G1,2,7,220,BO_119,BO_013,n,1,FALSE,FALSE,FALSE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.185,brightmax: 176,1.1,NA,18.349999999999998,0.054495912806539516,NA,NA,NA,NA,NA,NA,1,0,0,0,-28.92,5.23
2022,G1,2,7,220,BO_119,BO_013,n,2,FALSE,FALSE,FALSE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,2022-05-20,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.185,brightmax: 176,1.1,NA,18.349999999999998,0.054495912806539516,2022-03-25,109,134,128,2022-05-20,56,1,1,0,0,-28.92,5.23
2022,G1,2,7,220,BO_119,BO_013,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,1,0,0,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,303.627,22.562,NA,20.185,brightmax: 176,1.1,NA,18.349999999999998,0.054495912806539516,2022-03-17,101,126,120,2022-04-08,22,1,1,1,0,-28.92,5.23
2022,G1,2,7,220,BO_119,BO_013,n,4,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.185,brightmax: 176,1.1,NA,18.349999999999998,0.054495912806539516,NA,NA,NA,NA,NA,NA,0,0,0,0,-28.92,5.23
2022,G1,2,7,220,BO_119,BO_013,n,5,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.185,brightmax: 176,1.1,NA,18.349999999999998,0.054495912806539516,NA,NA,NA,NA,NA,NA,0,0,0,0,-28.92,5.23
2022,G1,2,7,220,BO_119,BO_013,n,6,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.185,brightmax: 176,1.1,NA,18.349999999999998,0.054495912806539516,NA,NA,NA,NA,NA,NA,0,0,0,0,-28.92,5.23
2022,G1,2,7,220,BO_119,BO_013,n,7,FALSE,FALSE,FALSE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.185,brightmax: 176,1.1,NA,18.349999999999998,0.054495912806539516,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0,-28.92,5.23
2022,G1,2,7,220,BO_119,BO_013,n,8,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.185,brightmax: 176,1.1,NA,18.349999999999998,0.054495912806539516,NA,NA,NA,NA,NA,NA,0,0,0,0,-28.92,5.23
2022,G1,2,7,221,BO_187,BO_150,n,1,FALSE,FALSE,FALSE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,2022-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.112,brightmax: 187,1.42,NA,16.980281690140846,0.05889183808891838,2022-03-17,101,126,120,2022-03-17,0,1,1,0,0,-28.59,2.64
2022,G1,2,7,221,BO_187,BO_150,n,2,FALSE,FALSE,FALSE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.112,brightmax: 187,1.42,NA,16.980281690140846,0.05889183808891838,2022-03-25,109,134,128,2022-05-20,56,1,1,0,0,-28.59,2.64
2022,G1,2,7,221,BO_187,BO_150,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,4.8,NA,0.5,1,11.48,NA,NA,NA,NA,24.112,brightmax: 187,1.42,NA,16.980281690140846,0.05889183808891838,2022-03-25,109,134,128,2022-04-08,14,1,1,1,1,-28.59,2.64
2022,G1,2,7,221,BO_187,BO_150,n,4,FALSE,FALSE,FALSE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.112,brightmax: 187,1.42,NA,16.980281690140846,0.05889183808891838,2022-03-25,109,134,128,2022-04-08,14,1,1,0,0,-28.59,2.64
2022,G1,2,7,221,BO_187,BO_150,n,5,FALSE,FALSE,FALSE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,460.428,27.426,NA,24.112,brightmax: 187,1.42,NA,16.980281690140846,0.05889183808891838,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0,-28.59,2.64
2022,G1,2,7,221,BO_187,BO_150,n,6,FALSE,FALSE,FALSE,3,3,NA,2021-12-29,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.112,brightmax: 187,1.42,NA,16.980281690140846,0.05889183808891838,NA,NA,NA,NA,NA,NA,1,0,0,0,-28.59,2.64
2022,G1,2,7,221,BO_187,BO_150,n,7,FALSE,FALSE,FALSE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.112,brightmax: 187,1.42,NA,16.980281690140846,0.05889183808891838,2022-03-25,109,134,128,2022-04-08,14,1,1,0,0,-28.59,2.64
2022,G1,2,7,221,BO_187,BO_150,n,8,FALSE,FALSE,FALSE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.112,brightmax: 187,1.42,NA,16.980281690140846,0.05889183808891838,2022-03-25,109,134,128,2022-04-08,14,1,1,0,0,-28.59,2.64
2022,G1,2,7,222,BO_058,BO_094,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,79.65,2022-03-25,331.286,24.06,NA,19.881,brightmax: 185,0.97,NA,20.495876288659794,0.04879030229867713,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0,-28.56,4.11
