Year,Gen,Block,Location,Sequence,Co.,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_2.25,Fl_3.3,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.9,Fl_4.22,Fl_4.28,Fl_5.4,Fl_5.12,Fl_5.19,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,leaf_area_mm2,leafarea_notes,leaf_dryweight_mg,leafweight_notes,SLA,LMA,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod,d13C,sample_weight_mg
2022,G1,3,107,298,1,BB_194,BB_159,n,2,NA,FALSE,FALSE,NA,NA,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,298,1,BB_194,BB_159,n,3,NA,FALSE,FALSE,NA,NA,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,298,1,BB_194,BB_159,n,4,NA,FALSE,FALSE,NA,NA,NA,NA,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA
2022,G1,3,107,298,1,BB_194,BB_159,n,5,NA,FALSE,FALSE,NA,NA,NA,NA,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA
2022,G1,3,107,298,1,BB_194,BB_159,n,6,NA,FALSE,FALSE,NA,NA,NA,NA,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA
2022,G1,3,107,298,1,BB_194,BB_159,n,7,NA,FALSE,FALSE,NA,NA,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,298,1,BB_194,BB_159,n,8,NA,FALSE,FALSE,NA,NA,NA,NA,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA
2022,G1,3,107,299,3,BB_169,BB_181,n,1,NA,FALSE,FALSE,NA,NA,NA,2021-12-30,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,299,3,BB_169,BB_181,n,2,NA,FALSE,FALSE,NA,NA,NA,NA,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA
2022,G1,3,107,299,3,BB_169,BB_181,n,3,NA,FALSE,FALSE,NA,NA,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,299,3,BB_169,BB_181,n,4,NA,FALSE,FALSE,NA,NA,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,299,3,BB_169,BB_181,n,5,NA,FALSE,FALSE,NA,NA,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,299,3,BB_169,BB_181,n,6,NA,FALSE,FALSE,NA,NA,NA,NA,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA
2022,G1,3,107,299,3,BB_169,BB_181,n,7,NA,FALSE,FALSE,NA,NA,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,299,3,BB_169,BB_181,n,8,NA,FALSE,FALSE,NA,NA,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,300,3,BB_115,BB_020,R,1,FALSE,FALSE,FALSE,3,"3,7,8",NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.989,brightmax: 205,1.66,NA,24.089759036144578,0.04151141563930081,2022-03-26,96,117,114,2022-03-26,0,1,1,0,0,NA,NA
2022,G1,3,107,300,3,BB_115,BB_020,R,2,FALSE,FALSE,FALSE,3,"3,7,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.989,brightmax: 205,1.66,NA,24.089759036144578,0.04151141563930081,2022-03-26,103,117,114,2022-03-26,0,1,1,0,0,NA,NA
2022,G1,3,107,300,3,BB_115,BB_020,R,3,TRUE,TRUE,TRUE,3,"3,7,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,39.989,brightmax: 205,1.66,NA,24.089759036144578,0.04151141563930081,2022-03-26,103,117,114,2022-04-02,7,1,1,0,0,NA,NA
2022,G1,3,107,300,3,BB_115,BB_020,R,4,FALSE,FALSE,FALSE,3,"3,7,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.989,brightmax: 205,1.66,NA,24.089759036144578,0.04151141563930081,2022-03-26,103,117,114,2022-04-08,13,1,1,0,0,NA,NA
2022,G1,3,107,300,3,BB_115,BB_020,R,5,FALSE,FALSE,FALSE,3,"3,7,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.989,brightmax: 205,1.66,NA,24.089759036144578,0.04151141563930081,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,107,300,3,BB_115,BB_020,R,6,FALSE,FALSE,FALSE,3,"3,7,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.989,brightmax: 205,1.66,NA,24.089759036144578,0.04151141563930081,2022-03-18,95,109,106,2022-03-26,8,1,1,0,0,NA,NA
2022,G1,3,107,300,3,BB_115,BB_020,R,7,FALSE,TRUE,TRUE,3,"3,7,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.04,NA,NA,NA,NA,39.989,brightmax: 205,1.66,NA,24.089759036144578,0.04151141563930081,2022-03-11,88,102,99,2022-03-26,15,1,1,1,0,NA,NA
2022,G1,3,107,300,3,BB_115,BB_020,R,8,FALSE,TRUE,TRUE,3,"3,7,8",NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-12,NA,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,39.989,brightmax: 205,1.66,NA,24.089759036144578,0.04151141563930081,2022-03-18,88,109,106,2022-03-26,8,1,1,1,1,NA,NA
2022,G1,3,108,301,3,BB_011,BB_215,n,1,NA,FALSE,FALSE,NA,NA,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,301,3,BB_011,BB_215,n,2,NA,FALSE,FALSE,NA,NA,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,301,3,BB_011,BB_215,n,3,NA,FALSE,FALSE,NA,NA,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,301,3,BB_011,BB_215,n,4,NA,FALSE,FALSE,NA,NA,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,301,3,BB_011,BB_215,n,5,NA,FALSE,FALSE,NA,NA,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,301,3,BB_011,BB_215,n,6,NA,FALSE,FALSE,NA,NA,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,301,3,BB_011,BB_215,n,7,NA,FALSE,FALSE,NA,NA,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,301,3,BB_011,BB_215,n,8,NA,FALSE,FALSE,NA,NA,NA,NA,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA
2022,G1,3,108,302,1,BB_213,BB_204,n,1,FALSE,FALSE,FALSE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,-27.18,1.33
2022,G1,3,108,302,1,BB_213,BB_204,n,2,FALSE,FALSE,FALSE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,-27.18,1.33
2022,G1,3,108,302,1,BB_213,BB_204,n,3,FALSE,FALSE,FALSE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,-27.18,1.33
2022,G1,3,108,302,1,BB_213,BB_204,n,4,FALSE,FALSE,FALSE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,169.312,18.013,NA,NA,NA,NA,NA,NA,NA,2022-03-04,81,95,92,2022-04-08,35,1,1,0,0,-27.18,1.33
2022,G1,3,108,302,1,BB_213,BB_204,n,5,FALSE,FALSE,FALSE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,-27.18,1.33
2022,G1,3,108,302,1,BB_213,BB_204,n,6,FALSE,FALSE,FALSE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,2022-02-25,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-25,74,88,85,2022-04-08,42,1,1,0,0,-27.18,1.33
2022,G1,3,108,302,1,BB_213,BB_204,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,103,117,114,2022-04-02,7,1,1,1,0,-27.18,1.33
2022,G1,3,108,302,1,BB_213,BB_204,n,8,FALSE,FALSE,FALSE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,2022-02-25,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-25,231.408,18.655,NA,NA,NA,NA,NA,NA,NA,2022-02-25,74,88,85,2022-03-26,29,1,1,0,0,-27.18,1.33
2022,G1,3,108,303,2,BB_196,BB_186,n,1,FALSE,FALSE,FALSE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,303,2,BB_196,BB_186,n,2,FALSE,FALSE,FALSE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,303,2,BB_196,BB_186,n,3,FALSE,FALSE,FALSE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,303,2,BB_196,BB_186,n,4,FALSE,FALSE,FALSE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
2022,G1,3,108,303,2,BB_196,BB_186,n,5,FALSE,FALSE,FALSE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
