Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.8,Fl_4.13,Fl_4.21,Fl_4.28,Fl_5.5,Fl_5.12,Fl_5.20,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
3,12,386,BO_170,BO_111,n,3,FALSE,FALSE,FALSE,2,2,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,12,386,BO_170,BO_111,n,4,FALSE,FALSE,FALSE,2,2,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,386,BO_170,BO_111,n,5,FALSE,FALSE,FALSE,2,2,NA,2021-12-29,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,386,BO_170,BO_111,n,6,FALSE,FALSE,FALSE,2,2,NA,2021-12-29,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,386,BO_170,BO_111,n,7,FALSE,FALSE,FALSE,2,2,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,386,BO_170,BO_111,n,8,FALSE,FALSE,FALSE,2,2,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,387,BO_022,BO_009,n,1,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,12,387,BO_022,BO_009,n,2,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,12,387,BO_022,BO_009,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-28,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,164.73,2022-04-28,134,168,162,2022-05-20,22,1,1,0,0
3,12,387,BO_022,BO_009,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-28,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,164.73,2022-04-28,134,168,162,2022-05-20,22,1,1,0,0
3,12,387,BO_022,BO_009,n,4,FALSE,FALSE,FALSE,3,3,NA,2021-12-29,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,387,BO_022,BO_009,n,5,FALSE,FALSE,FALSE,3,3,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,387,BO_022,BO_009,n,6,FALSE,FALSE,FALSE,3,3,NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,387,BO_022,BO_009,n,7,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,12,387,BO_022,BO_009,n,8,FALSE,FALSE,FALSE,3,3,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,12,388,BO_189,BO_086,R,1,FALSE,FALSE,FALSE,8,"5,7,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,388,BO_189,BO_086,R,2,FALSE,FALSE,FALSE,8,"5,7,8",NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,12,388,BO_189,BO_086,R,3,FALSE,FALSE,FALSE,8,"5,7,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,388,BO_189,BO_086,R,4,FALSE,FALSE,FALSE,8,"5,7,8",NA,2021-12-29,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,388,BO_189,BO_086,R,5,FALSE,TRUE,TRUE,8,"5,7,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-08,0,0,10,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,114,148,142,2022-05-12,34,1,1,0,0
3,12,388,BO_189,BO_086,R,6,FALSE,FALSE,FALSE,8,"5,7,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,2022-05-12,2022-05-20,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,107,141,135,2022-05-20,49,1,1,0,0
3,12,388,BO_189,BO_086,R,7,FALSE,TRUE,TRUE,8,"5,7,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,114,148,142,2022-05-12,34,1,1,0,0
3,12,388,BO_189,BO_086,R,8,TRUE,TRUE,TRUE,8,"5,7,8",NA,2021-12-29,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,100,148,142,2022-04-13,5,1,1,0,0
3,12,389,BO_032,BO_096,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-04-13,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,114,148,142,2022-05-05,27,1,1,0,0
3,12,389,BO_032,BO_096,n,2,FALSE,FALSE,FALSE,1,1,NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,389,BO_032,BO_096,n,3,FALSE,FALSE,FALSE,1,1,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,114,148,142,2022-04-28,20,1,1,0,0
3,12,389,BO_032,BO_096,n,4,FALSE,FALSE,FALSE,1,1,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,12,389,BO_032,BO_096,n,5,FALSE,FALSE,FALSE,1,1,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-13,119,153,147,2022-04-13,0,1,1,0,0
3,12,389,BO_032,BO_096,n,6,FALSE,FALSE,FALSE,1,1,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,114,148,142,2022-04-08,0,1,1,0,0
3,12,389,BO_032,BO_096,n,7,FALSE,FALSE,FALSE,1,1,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
3,12,389,BO_032,BO_096,n,8,FALSE,FALSE,FALSE,1,1,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,2022-05-26,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,107,141,135,2022-05-20,49,1,1,0,0
3,12,390,BO_001,BO_151,R,1,FALSE,FALSE,FALSE,2,"2,3,4",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,390,BO_001,BO_151,R,2,TRUE,TRUE,TRUE,2,"2,3,4",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,2022-05-12,2022-05-20,NA,NA,2022-03-25,3,0,8,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,96.28,2022-03-25,100,134,128,2022-05-20,56,1,1,1,0
3,12,390,BO_001,BO_151,R,3,FALSE,TRUE,TRUE,2,"2,3,4",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-01,4,0,22,4,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,NA,2022-04-01,107,141,135,2022-05-20,49,1,1,1,1
3,12,390,BO_001,BO_151,R,4,FALSE,TRUE,TRUE,2,"2,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,2022-05-26,2022-04-01,0,2,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,116,141,135,2022-05-20,49,1,1,1,0
3,12,390,BO_001,BO_151,R,5,FALSE,FALSE,FALSE,2,"2,3,4",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,390,BO_001,BO_151,R,6,FALSE,FALSE,FALSE,2,"2,3,4",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,390,BO_001,BO_151,R,7,FALSE,FALSE,FALSE,2,"2,3,4",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,2022-04-28,2022-05-05,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-28,134,168,162,2022-05-05,7,1,1,0,0
3,12,390,BO_001,BO_151,R,8,FALSE,FALSE,FALSE,2,"2,3,4",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,391,BO_151,BO_167,n,1,FALSE,FALSE,FALSE,6,6,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,114,148,142,2022-04-08,0,1,1,0,0
3,12,391,BO_151,BO_167,n,2,FALSE,FALSE,FALSE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,2022-04-21,NA,2022-05-05,2022-05-12,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-05-12,41,1,1,0,0
3,12,391,BO_151,BO_167,n,3,FALSE,FALSE,FALSE,6,6,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,107,141,135,2022-05-12,41,1,1,0,0
3,12,391,BO_151,BO_167,n,4,FALSE,FALSE,FALSE,6,6,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,12,391,BO_151,BO_167,n,5,FALSE,FALSE,FALSE,6,6,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,107,141,135,2022-05-12,41,1,1,0,0
3,12,391,BO_151,BO_167,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-08,0,0,9,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,114,148,142,2022-04-28,20,1,1,0,0
3,12,391,BO_151,BO_167,n,7,FALSE,FALSE,FALSE,6,6,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,114,148,142,2022-04-08,0,1,1,0,0
3,12,391,BO_151,BO_167,n,8,FALSE,FALSE,FALSE,6,6,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,2022-05-26,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,114,148,142,2022-04-21,13,1,1,0,0
3,12,392,BO_032,BO_132,n,1,FALSE,FALSE,FALSE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,127,161,155,2022-04-21,0,1,1,0,0
3,12,392,BO_032,BO_132,n,2,FALSE,FALSE,FALSE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,2022-04-21,2022-04-28,NA,2022-05-12,2022-05-20,NA,2022-05-26,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,107,141,135,2022-05-20,49,1,1,0,0
3,12,392,BO_032,BO_132,n,3,FALSE,FALSE,FALSE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-28,134,168,162,2022-05-12,14,1,1,0,0
3,12,392,BO_032,BO_132,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-21,4,0,2,4,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,44.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2365,NA,NA,2.2365,NA,5,20,NA,2022-04-21,121,161,155,2022-05-12,21,1,1,1,1
3,12,392,BO_032,BO_132,n,5,FALSE,FALSE,FALSE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
