Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.10,Fl_3.16,Fl_3.24,Fl_3.31,Fl_4.7,Fl_4.14,Fl_4.20,Fl_4.26,Fl_5.4,Fl_5.11,Fl_5.20,Fl_5.24,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_diam_mm,corolla_area_mm2,notes_corolla,leaf_area_mm2,leafarea_notes,leaf_dryweight_mg,leafweight_notes,SLA,LMA,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod,d13C,sample_weight_mg
3,8,357,HR_195,HR_068,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-04-14,14,4,0,18,11,6,NA,NA,NA,NA,NA,NA,NA,NA,6,11.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8533333333333333,NA,NA,NA,NA,1.8533333333333333,NA,0.42857142857142855,7.7142857142857135,57.35,2022-04-14,25.194,NA,flower torn,37.165,brightmax:187,1.9,NA,19.560526315789474,0.05112336876093098,2022-03-16,100,126,117,2022-04-14,29,1,1,1,1,-31.44,1.15
3,8,358,HR_195,HR_181,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,2022-05-05,NA,2022-05-20,NA,NA,2022-03-24,16,1,0,17,0,29,NA,NA,NA,NA,7,16.69,22,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3842857142857143,2.54,NA,NA,NA,NA,NA,2.462142857142857,0.11010662735619095,1.8125,30.8125,75.93,NA,NA,NA,NA,29.637,brightmax: 182 (alt),2.06,NA,14.386893203883496,0.06950770995714815,2022-03-24,108,134,125,2022-05-20,57,1,1,1,1,-31.2,1.61
3,8,359,HR_125,HR_034,n,6,TRUE,FALSE,TRUE,6,6,Two plants recorded originally - 1 and 6,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,7,6,6,NA,NA,NA,NA,NA,NA,5,11.2,NA,NA,1,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2399999999999998,NA,1.29,NA,NA,NA,1.765,0.6717514421272199,0.8571428571428571,6,37.26,NA,NA,NA,NA,35.357,brightmax alt: 181,2.06,NA,17.16359223300971,0.058262861668127955,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,-29.85,3.24
3,8,360,HR_189,HR_018,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,2022-03-10,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-10,20,0,0,20,20,32,NA,NA,NA,NA,11,41.39,16,70.74,5,20.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7627272727272727,4.42125,4.134,NA,NA,NA,NA,4.105992424242424,0.3301535458064018,1.6,32,58.61,2022-03-10,22.211,329.174,NA,50.855,brightmax: 168 (alt method b/c broken leaves),3.9,NA,13.039743589743589,0.07668862452069611,2022-03-10,94,120,111,2022-04-20,41,1,1,1,1,-29.39,2.45
3,8,361,HR_095,HR_020,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,0,0,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-31,24.136,356.642,NA,54.611,brightmax: 188,4.5,NA,12.135777777777777,0.08240098148724616,2022-03-24,108,134,125,2022-04-14,21,1,1,0,0,NA,NA
3,8,362,HR_062,HR_116,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,3,2,0,5,20,5,NA,NA,NA,NA,5,18.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7039999999999997,NA,NA,NA,NA,NA,NA,3.7039999999999997,NA,1.6666666666666667,8.333333333333334,NA,2022-03-31,20.661,284.572,NA,60.955,brightmax:193,4.26,NA,14.30868544600939,0.06988762201624149,2022-03-16,100,126,117,2022-04-14,29,1,1,1,1,NA,NA
3,8,363,HR_088,HR_014,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,6,4,0,10,31,6,NA,NA,NA,NA,NA,NA,6,10.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8033333333333335,NA,NA,NA,NA,NA,1.8033333333333335,NA,1,10,NA,2022-03-24,22.243,275.33,NA,7.121,brightmax: 194,0.34,NA,20.944117647058825,0.04774610307541075,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,-31.46,1.57
3,8,364,HR_005,HR_040,R,8,TRUE,TRUE,TRUE,8,"2,4,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,24,3,0,27,0,20,NA,NA,NA,NA,NA,NA,20,52.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.622,NA,NA,NA,NA,NA,2.622,NA,0.8333333333333334,22.5,108.76,2022-03-31,20.254,230.579,NA,10.755,brightmax alt: 183,0.45,NA,23.900000000000002,0.04184100418410042,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1,-30.93,3.3
3,8,365,HR_002,HR_071,R,5,TRUE,TRUE,TRUE,5,"1,5,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,NA,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,19,1,0,20,0,4,NA,NA,NA,NA,NA,NA,1,4.71,3,4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71,1.5733333333333333,NA,NA,NA,NA,3.1416666666666666,2.2179582703218044,0.21052631578947367,4.2105263157894735,44.62,2022-03-31,23.192,291.149,NA,44.397,brightmax: 203,2.49,NA,17.830120481927707,0.05608487059936483,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1,-30.63,2.4
3,8,366,HR_160,HR_079,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,NA,2022-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-16,1,0,0,1,21,5,NA,NA,5,10.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.196,NA,NA,NA,NA,NA,NA,NA,2.196,NA,5,5,11.67,2022-03-16,21.972,294.902,NA,35.123,brightmax alt: 190,1.83,NA,19.192896174863385,0.052102610824815654,2022-03-16,100,126,117,2022-03-31,15,1,1,1,1,NA,NA
3,9,367,HR_156,HR_193,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,2022-05-11,NA,NA,NA,2022-03-16,40,3,1,43,53,137,NA,NA,NA,NA,13,40.94,108,106.55,14,47.22,2,3.74,NA,NA,NA,NA,NA,NA,NA,NA,3.149230769230769,0.986574074074074,3.3728571428571428,1.87,NA,NA,NA,2.3446654965404967,1.1216391257080587,3.425,147.275,NA,2022-03-16,22.329,313.593,NA,40.779,brightmax: 202,2.94,NA,13.870408163265308,0.07209593172956667,2022-03-24,108,134,125,2022-05-11,48,1,1,1,1,NA,NA
3,9,368,HR_108,HR_016,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,7,0,0,7,25,10,NA,NA,NA,NA,6,33.5,4,17.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.583333333333333,4.41,NA,NA,NA,NA,NA,4.996666666666666,0.8296719565922155,1.4285714285714286,10,37.13,2022-03-24,24.091,332.455,NA,53.877,brightmax: 175,4.12,NA,13.076941747572816,0.07647047905414184,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1,-30.03,2.36
3,9,369,HR_064,HR_190,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,8,2,0,10,10,18,NA,NA,NA,NA,4,20.63,13,42.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1575,3.2515384615384617,NA,NA,NA,NA,NA,4.204519230769231,1.3477183285268983,2.25,22.5,21.97,2022-03-24,24.318,329.411,NA,36.756,brightmax: 180,3.09,NA,11.895145631067962,0.084067907280444,2022-03-16,100,126,117,2022-03-31,15,1,1,1,1,-30.63,2.05
3,9,370,HR_135,HR_004,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-16,6,2,0,8,20,13,NA,NA,NA,NA,7,15.25,3,5.16,3,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1785714285714284,1.72,1.1233333333333333,NA,NA,NA,NA,1.6739682539682539,0.5291229069341821,2.1666666666666665,17.333333333333332,NA,2022-03-16,21.167,280.031,NA,16.754,brightmax: 198 (alt),1.32,NA,12.692424242424243,0.07878715530619552,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,-30.7,2.82
3,9,371,HR_131,HR_113,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,12,2,0,14,35,26,NA,NA,NA,NA,2,6.11,24,55.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.055,2.302916666666667,NA,NA,NA,NA,NA,2.6789583333333336,0.5318032250173825,2.1666666666666665,30.333333333333332,41.53,2022-03-24,20.857,274.964,NA,34.656,brightmax: 190,2.98,NA,11.629530201342282,0.08598799630655586,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1,-31.15,2.18
3,9,372,HR_155,HR_009,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,7,5,0,12,42,16,NA,NA,NA,NA,12,31.51,4,8.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6258333333333335,2.16,NA,NA,NA,NA,NA,2.392916666666667,0.32939390890273335,2.2857142857142856,27.428571428571427,64.93,2022-03-24,22.947,314.017,NA,27.919,brightmax: 176,1.72,NA,16.231976744186046,0.06160679107417888,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,-29.93,2.32
3,9,373,HR_090,HR_103,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-16,7,4,0,11,50,5,NA,NA,NA,NA,3,8.12,2,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7066666666666666,3.11,NA,NA,NA,NA,NA,2.908333333333333,0.28519973507857416,0.7142857142857143,7.857142857142858,31.21,2022-03-16,26.403,426.025,NA,28.979,brightmax: 176,1.8,NA,16.099444444444444,0.062113944580558335,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,-29.86,1.25
3,9,374,HR_171,HR_073,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-16,11,4,0,15,56,12,NA,NA,NA,NA,8,17.28,2,3.82,2,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,1.91,1.555,NA,NA,NA,NA,1.875,0.3040148022712053,1.0909090909090908,16.363636363636363,NA,2022-03-16,20.884,222.242,NA,33.088,brightmax: 162,1.7,NA,19.463529411764707,0.05137814313346228,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,-30.95,1.9
3,9,375,HR_005,HR_149,R,7,TRUE,TRUE,TRUE,7,"1,6,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-16,8,1,0,9,20,1,NA,NA,NA,NA,1,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,NA,NA,NA,NA,NA,NA,2.21,NA,0.125,1.125,NA,2022-03-16,20.468,293.099,NA,18.188,brightmax: 208 (alt method),1.13,NA,16.09557522123894,0.062128876182098086,2022-03-16,100,126,117,2022-04-14,29,1,1,1,1,-31.2,3.73
3,9,376,HR_147,HR_021,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,7,1,0,8,43,11,NA,NA,NA,NA,4,17.49,7,32.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3725,4.648571428571429,NA,NA,NA,NA,NA,4.510535714285714,0.195211979234715,1.5714285714285714,12.571428571428571,24.38,2022-03-24,25.071,375.797,NA,34.635,brightmax: 182,2.86,NA,12.11013986013986,0.08257542947885087,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1,-29.36,3.68
3,9,377,HR_125,HR_086,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-16,5,1,0,6,29,12,NA,NA,NA,NA,11,28.17,1,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.560909090909091,1.85,NA,NA,NA,NA,NA,2.2054545454545456,0.502688638988982,2.4,14.399999999999999,NA,2022-03-16,19.859,230.571,NA,24.403,brightmax: 159,1.76,NA,13.865340909090909,0.07212228004753514,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,-30.33,2.72
3,9,378,HR_121,HR_105,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,9,0,0,9,38,43,NA,NA,NA,NA,35,64.42,8,11.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8405714285714285,1.46125,NA,NA,NA,NA,NA,1.6509107142857142,0.26822075439222576,4.777777777777778,43,26,NA,NA,NA,NA,33.045,brightmax: 200,1.74,NA,18.99137931034483,0.052655469813890146,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,-31.17,2.09
3,9,379,HR_069,HR_108,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-24,28,0,0,28,37,10,NA,NA,NA,NA,NA,NA,8,37.48,2,13.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.685,6.865,NA,NA,NA,NA,5.775,1.541492782986674,0.35714285714285715,10,138.82,2022-03-24,22.931,315.161,NA,18.911,brightmax: 188,1.12,NA,16.884821428571428,0.05922478980487547,2022-03-24,108,134,125,2022-04-27,34,1,1,1,1,-30.4,2.31
3,9,380,HR_157,HR_085,n,8,TRUE,FALSE,TRUE,8,8,fruits from 4 were also collected multiple times,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,24,7,0,31,23,38,NA,NA,NA,NA,24,69.49,13,41.3,1,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8954166666666663,3.1769230769230767,1.85,NA,NA,NA,NA,2.6407799145299142,0.6991502840390015,1.5833333333333333,49.08333333333333,184.91,2022-03-24,25.248,384.302,NA,14.113,brightmax: 162,0.83,NA,17.003614457831326,0.05881102529582654,2022-03-16,100,126,117,2022-04-20,35,1,1,1,1,-30.28,3.66
3,9,381,HR_156,HR_197,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,4,0,0,4,35,5,NA,NA,NA,NA,2,5.47,3,8.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.735,2.686666666666667,NA,NA,NA,NA,NA,2.7108333333333334,0.03417682775734949,1.25,5,7.3,2022-03-24,20.436,245.297,NA,39.97,brightmax: 196,2.77,NA,14.429602888086642,0.06930197648236178,2022-03-24,97,134,125,2022-04-07,14,1,1,1,1,-31.24,3.38
3,9,382,HR_006,HR_146,R,5,TRUE,TRUE,TRUE,5,"5,2,6",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,14,2,0,16,0,1,NA,NA,NA,NA,NA,NA,1,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,NA,NA,NA,NA,NA,2.47,NA,0.07142857142857142,1.1428571428571428,52.69,2022-03-24,22.124,309.187,NA,30.155,brightmax: 189,1.33,NA,22.672932330827066,0.04410545514839993,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1,-31.65,2.68
3,9,383,HR_157,HR_095,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,2022-05-05,2022-05-11,2022-05-20,NA,NA,2022-03-24,10,1,0,11,24,25,NA,NA,NA,NA,1,2.77,20,45.77,4,12.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,2.2885,3.04,NA,NA,NA,NA,2.6995,0.3806780135495088,2.5,27.5,108.48,2022-03-24,26.107,425.06,NA,83.734,brightmax: 197 (alt method),4.67,NA,17.93019271948608,0.05577184895024722,2022-03-24,108,134,125,2022-05-20,57,1,1,1,1,-29.12,3.47
3,9,384,HR_090,HR_053,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,24,0,0,24,23,28,NA,NA,NA,NA,7,23.28,11,32.63,6,11.01,4,10.14,NA,NA,NA,NA,NA,NA,NA,NA,3.325714285714286,2.9663636363636368,1.835,2.535,NA,NA,NA,2.665519480519481,0.6411350167812323,1.1666666666666667,28,80.99,2022-03-24,23.153,326.711,NA,47.791,brightmax: 171,2.37,NA,20.164978902953585,0.049590927162017955,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1,-31.44,3.56
3,9,385,HR_175,HR_196,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,17,0,0,17,23,29,NA,NA,NA,NA,7,16.76,20,62.76,NA,NA,2,6.11,NA,NA,NA,NA,NA,NA,NA,NA,2.3942857142857146,3.138,NA,3.055,NA,NA,NA,2.8624285714285715,0.4075420849684214,1.7058823529411764,29,104,2022-03-31,23.528,291.693,NA,32.192,brightmax: 156,2.6,NA,12.381538461538462,0.08076540755467197,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1,-31.42,3.36
3,9,386,HR_168,HR_101,R,6,TRUE,TRUE,TRUE,6,"6,3,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-16,2,0,0,2,0,6,NA,NA,NA,NA,6,9.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6083333333333334,NA,NA,NA,NA,NA,NA,1.6083333333333334,NA,3,6,NA,2022-03-16,19.862,224.771,NA,52.218,brightmax: 184,4.5,NA,11.604000000000001,0.08617718028266115,2022-03-16,100,126,117,2022-04-20,35,1,1,1,1,-30.21,1.57
3,9,387,HR_175,HR_027,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,2,2,0,4,22,7,NA,NA,NA,NA,7,22.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2399999999999998,NA,NA,NA,NA,NA,NA,3.2399999999999998,NA,3.5,14,NA,2022-03-24,25.964,405.05,NA,31.125,brightmax: 206,1.68,NA,18.526785714285715,0.05397590361445783,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,NA,NA
3,9,388,HR_100,HR_135,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,9,0,0,9,25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,27.91,NA,NA,NA,NA,NA,NA,NA,NA,3.987142857142857,3.987142857142857,NA,0.7777777777777778,7,34.55,2022-03-31,25.096,407.621,NA,33.845,brightmax: 180,2.18,NA,15.525229357798164,0.06441128674841189,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1,-30.6,3.48
3,9,389,HR_066,HR_087,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-16,35,2,0,37,34,39,NA,NA,NA,NA,17,61.13,20,67.68,NA,NA,2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,3.5958823529411768,3.3840000000000003,NA,3.65,NA,NA,NA,3.543294117647059,0.1405814421199045,1.1142857142857143,41.22857142857143,166.08,2022-03-16,23.092,351.737,NA,27.818,brightmax: 170,1.79,NA,15.540782122905028,0.06434682579624704,2022-03-24,108,134,125,2022-04-27,34,1,1,1,1,-30.42,2.28
3,9,390,HR_059,HR_011,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-16,35,1,0,36,38,72,NA,NA,NA,NA,50,98.56,7,18.88,3,7.39,3,5.91,NA,NA,NA,NA,NA,NA,NA,NA,1.9712,2.697142857142857,2.4633333333333334,1.97,NA,NA,NA,2.2754190476190477,0.36468834817213036,2.057142857142857,74.05714285714285,133.27,2022-03-16,22.001,295.43,NA,40.154,brightmax: 192,2.11,NA,19.030331753554506,0.05254769138815559,2022-03-16,100,126,117,2022-04-07,22,1,1,1,1,-30.4,2.99
3,9,391,HR_148,HR_050,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,15,0,0,15,20,21,NA,NA,NA,NA,13,70.19,5,18.6,3,6.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.399230769230769,3.72,2.2733333333333334,NA,NA,NA,NA,3.7975213675213677,1.564389934368771,1.4,21,70.81,2022-03-24,25.675,424.541,NA,50.96,brightmax: 178 [This plant has duplicate photos. (BY)],2.52,NA,20.22222222222222,0.049450549450549455,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1,-30.07,2.17
3,9,392,HR_155,HR_047,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-16,16,1,0,17,36,32,NA,NA,NA,NA,11,37.32,16,44.66,5,18.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3927272727272726,2.79125,3.6159999999999997,NA,NA,NA,NA,3.2666590909090907,0.42658297021236863,2,34,110.49,2022-03-16,25.13,401.3,NA,44.175,brightmax: 165,2.29,NA,19.290393013100434,0.051839275608375784,2022-03-16,100,126,117,2022-04-14,29,1,1,1,1,-30.01,2.12
3,9,393,HR_027,HR_043,R,4,TRUE,TRUE,TRUE,4,"3,4,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,14,1,0,15,0,20,NA,NA,NA,NA,8,31.9,12,45.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9875,3.7741666666666664,NA,NA,NA,NA,NA,3.8808333333333334,0.15084944665313016,1.4285714285714286,21.42857142857143,33.4,2022-03-24,23.986,364.686,NA,37.039,brightmax: 162,2.03,NA,18.245812807881777,0.05480709522395312,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1,-30.45,4.26
