Block,Transect,Sequence,Donor,Recipient,Plant_ID,Germ_Date,Sow_Date,Plant_Date
2,5,225,HR_027,HR_043,8,2021-12-06,2021-11-10,2021-11-19
2,5,226,HR_131,HR_046,1,2021-12-06,2021-11-10,2021-11-19
2,5,226,HR_131,HR_046,2,2021-12-06,2021-11-10,2021-11-19
2,5,226,HR_131,HR_046,3,2021-12-06,2021-11-10,2021-11-19
2,5,226,HR_131,HR_046,4,2021-12-06,2021-11-10,2021-11-19
2,5,226,HR_131,HR_046,5,2021-12-06,2021-11-10,2021-11-19
2,5,226,HR_131,HR_046,6,2021-12-17,2021-11-10,2021-11-19
2,5,226,HR_131,HR_046,7,2021-12-06,2021-11-10,2021-11-19
2,5,226,HR_131,HR_046,8,2021-12-06,2021-11-10,2021-11-19
2,5,227,HR_155,HR_009,1,2021-12-06,2021-11-10,2021-11-19
2,5,227,HR_155,HR_009,2,2021-12-06,2021-11-10,2021-11-19
2,5,227,HR_155,HR_009,3,2021-12-06,2021-11-10,2021-11-19
2,5,227,HR_155,HR_009,4,2021-12-06,2021-11-10,2021-11-19
2,5,227,HR_155,HR_009,5,2021-12-06,2021-11-10,2021-11-19
2,5,227,HR_155,HR_009,6,2021-12-06,2021-11-10,2021-11-19
2,5,227,HR_155,HR_009,7,2021-12-06,2021-11-10,2021-11-19
2,5,227,HR_155,HR_009,8,2021-12-06,2021-11-10,2021-11-19
2,5,228,HR_171,HR_001,1,2021-12-06,2021-11-10,2021-11-19
2,5,228,HR_171,HR_001,2,2021-12-06,2021-11-10,2021-11-19
2,5,228,HR_171,HR_001,3,2021-12-06,2021-11-10,2021-11-19
2,5,228,HR_171,HR_001,4,2021-12-06,2021-11-10,2021-11-19
2,5,228,HR_171,HR_001,5,2021-12-06,2021-11-10,2021-11-19
2,5,228,HR_171,HR_001,6,2021-12-06,2021-11-10,2021-11-19
2,5,228,HR_171,HR_001,7,2021-12-06,2021-11-10,2021-11-19
2,5,228,HR_171,HR_001,8,2021-12-06,2021-11-10,2021-11-19
2,5,229,HR_002,HR_056,1,2021-12-17,2021-11-10,2021-11-19
2,5,229,HR_002,HR_056,2,2021-12-06,2021-11-10,2021-11-19
2,5,229,HR_002,HR_056,3,2021-12-06,2021-11-10,2021-11-19
2,5,229,HR_002,HR_056,4,2021-12-06,2021-11-10,2021-11-19
2,5,229,HR_002,HR_056,5,2021-12-06,2021-11-10,2021-11-19
2,5,229,HR_002,HR_056,6,2021-12-17,2021-11-10,2021-11-19
2,5,229,HR_002,HR_056,7,2021-11-19,2021-11-10,2021-11-19
2,5,229,HR_002,HR_056,8,2021-12-06,2021-11-10,2021-11-19
2,6,230,HR_175,HR_027,1,2021-12-17,2021-11-10,2021-11-19
2,6,230,HR_175,HR_027,2,2021-12-06,2021-11-10,2021-11-19
2,6,230,HR_175,HR_027,3,2021-12-06,2021-11-10,2021-11-19
2,6,230,HR_175,HR_027,4,2021-12-06,2021-11-10,2021-11-19
2,6,230,HR_175,HR_027,5,2021-12-06,2021-11-10,2021-11-19
2,6,230,HR_175,HR_027,6,2021-12-06,2021-11-10,2021-11-19
2,6,230,HR_175,HR_027,7,2021-12-06,2021-11-10,2021-11-19
2,6,230,HR_175,HR_027,8,2021-12-06,2021-11-10,2021-11-19
2,6,231,HR_034,HR_112,1,2021-12-06,2021-11-10,2021-11-19
2,6,231,HR_034,HR_112,2,2021-12-06,2021-11-10,2021-11-19
2,6,231,HR_034,HR_112,3,2021-12-06,2021-11-10,2021-11-19
2,6,231,HR_034,HR_112,4,2021-12-06,2021-11-10,2021-11-19
2,6,231,HR_034,HR_112,5,NA,2021-11-10,2021-11-19
2,6,231,HR_034,HR_112,6,2021-12-17,2021-11-10,2021-11-19
2,6,231,HR_034,HR_112,7,2021-12-17,2021-11-10,2021-11-19
2,6,231,HR_034,HR_112,8,2021-12-06,2021-11-10,2021-11-19
2,6,232,HR_064,HR_028,1,2021-12-06,2021-11-10,2021-11-19
2,6,232,HR_064,HR_028,2,2021-12-06,2021-11-10,2021-11-19
2,6,232,HR_064,HR_028,3,2021-12-06,2021-11-10,2021-11-19
2,6,232,HR_064,HR_028,4,2021-12-06,2021-11-10,2021-11-19
2,6,232,HR_064,HR_028,5,2021-12-06,2021-11-10,2021-11-19
2,6,232,HR_064,HR_028,6,2021-12-06,2021-11-10,2021-11-19
2,6,232,HR_064,HR_028,7,2021-12-06,2021-11-10,2021-11-19
2,6,232,HR_064,HR_028,8,2021-12-06,2021-11-10,2021-11-19
2,6,233,HR_053,HR_092,1,NA,2021-11-10,2021-11-19
2,6,233,HR_053,HR_092,2,2021-12-06,2021-11-10,2021-11-19
2,6,233,HR_053,HR_092,3,2021-12-06,2021-11-10,2021-11-19
2,6,233,HR_053,HR_092,4,2021-12-06,2021-11-10,2021-11-19
2,6,233,HR_053,HR_092,5,NA,2021-11-10,2021-11-19
2,6,233,HR_053,HR_092,6,2021-12-17,2021-11-10,2021-11-19
2,6,233,HR_053,HR_092,7,2021-12-06,2021-11-10,2021-11-19
2,6,233,HR_053,HR_092,8,2021-12-17,2021-11-10,2021-11-19
2,6,234,HR_064,HR_019,1,2021-12-17,2021-11-10,2021-11-19
2,6,234,HR_064,HR_019,2,2021-12-06,2021-11-10,2021-11-19
2,6,234,HR_064,HR_019,3,2021-12-17,2021-11-10,2021-11-19
2,6,234,HR_064,HR_019,4,2021-12-17,2021-11-10,2021-11-19
2,6,234,HR_064,HR_019,5,2021-12-06,2021-11-10,2021-11-19
2,6,234,HR_064,HR_019,6,2021-12-06,2021-11-10,2021-11-19
2,6,234,HR_064,HR_019,7,2021-12-06,2021-11-10,2021-11-19
2,6,234,HR_064,HR_019,8,2021-12-06,2021-11-10,2021-11-19
2,6,235,HR_180,HR_023,1,2021-12-06,2021-11-10,2021-11-19
2,6,235,HR_180,HR_023,2,2021-12-06,2021-11-10,2021-11-19
2,6,235,HR_180,HR_023,3,2021-12-06,2021-11-10,2021-11-19
2,6,235,HR_180,HR_023,4,2021-12-06,2021-11-10,2021-11-19
2,6,235,HR_180,HR_023,5,2021-12-06,2021-11-10,2021-11-19
2,6,235,HR_180,HR_023,6,2021-12-17,2021-11-10,2021-11-19
2,6,235,HR_180,HR_023,7,2021-12-17,2021-11-10,2021-11-19
2,6,235,HR_180,HR_023,8,2021-12-17,2021-11-10,2021-11-19
2,6,236,HR_115,HR_111,1,2021-12-17,2021-11-10,2021-11-19
2,6,236,HR_115,HR_111,2,2021-12-06,2021-11-10,2021-11-19
2,6,236,HR_115,HR_111,3,2021-12-06,2021-11-10,2021-11-19
2,6,236,HR_115,HR_111,4,2021-12-17,2021-11-10,2021-11-19
2,6,236,HR_115,HR_111,5,2021-12-06,2021-11-10,2021-11-19
2,6,236,HR_115,HR_111,6,2021-12-06,2021-11-10,2021-11-19
2,6,236,HR_115,HR_111,7,2021-12-17,2021-11-10,2021-11-19
2,6,236,HR_115,HR_111,8,2021-12-17,2021-11-10,2021-11-19
2,6,237,HR_139,HR_129,1,2021-12-17,2021-11-10,2021-11-19
2,6,237,HR_139,HR_129,2,2021-12-17,2021-11-10,2021-11-19
2,6,237,HR_139,HR_129,3,2021-12-17,2021-11-10,2021-11-19
2,6,237,HR_139,HR_129,4,2021-12-06,2021-11-10,2021-11-19
2,6,237,HR_139,HR_129,5,2021-12-17,2021-11-10,2021-11-19
2,6,237,HR_139,HR_129,6,2021-12-17,2021-11-10,2021-11-19
2,6,237,HR_139,HR_129,7,2021-12-06,2021-11-10,2021-11-19
2,6,237,HR_139,HR_129,8,2021-12-17,2021-11-10,2021-11-19
2,6,238,HR_200,HR_010,1,2021-12-17,2021-11-10,2021-11-19
2,6,238,HR_200,HR_010,2,2021-12-17,2021-11-10,2021-11-19
2,6,238,HR_200,HR_010,3,2021-12-17,2021-11-10,2021-11-19
2,6,238,HR_200,HR_010,4,NA,2021-11-10,2021-11-19
2,6,238,HR_200,HR_010,5,NA,2021-11-10,2021-11-19
2,6,238,HR_200,HR_010,6,NA,2021-11-10,2021-11-19
2,6,238,HR_200,HR_010,7,2021-12-06,2021-11-10,2021-11-19
2,6,238,HR_200,HR_010,8,2021-12-17,2021-11-10,2021-11-19
2,6,239,HR_200,HR_159,1,2021-12-17,2021-11-10,2021-11-19
2,6,239,HR_200,HR_159,2,2021-12-17,2021-11-10,2021-11-19
2,6,239,HR_200,HR_159,3,NA,2021-11-10,2021-11-19
2,6,239,HR_200,HR_159,4,2021-12-17,2021-11-10,2021-11-19
2,6,239,HR_200,HR_159,5,2021-12-17,2021-11-10,2021-11-19
2,6,239,HR_200,HR_159,6,2021-12-17,2021-11-10,2021-11-19
2,6,239,HR_200,HR_159,7,2021-12-06,2021-11-10,2021-11-19
2,6,239,HR_200,HR_159,8,NA,2021-11-10,2021-11-19
2,6,240,HR_100,HR_195,1,2021-12-17,2021-11-10,2021-11-19
2,6,240,HR_100,HR_195,2,2021-12-17,2021-11-10,2021-11-19
2,6,240,HR_100,HR_195,3,2021-12-17,2021-11-10,2021-11-19
2,6,240,HR_100,HR_195,4,2021-12-17,2021-11-10,2021-11-19
2,6,240,HR_100,HR_195,5,2021-12-17,2021-11-10,2021-11-19
2,6,240,HR_100,HR_195,6,2021-12-17,2021-11-10,2021-11-19
2,6,240,HR_100,HR_195,7,2021-12-17,2021-11-10,2021-11-19
2,6,240,HR_100,HR_195,8,2021-12-17,2021-11-10,2021-11-19
2,6,241,HR_168,HR_148,1,2021-12-17,2021-11-10,2021-11-19
2,6,241,HR_168,HR_148,2,2021-12-17,2021-11-10,2021-11-19
2,6,241,HR_168,HR_148,3,2021-12-17,2021-11-10,2021-11-19
2,6,241,HR_168,HR_148,4,2021-12-17,2021-11-10,2021-11-19
2,6,241,HR_168,HR_148,5,2021-12-17,2021-11-10,2021-11-19
2,6,241,HR_168,HR_148,6,2021-12-17,2021-11-10,2021-11-19
2,6,241,HR_168,HR_148,7,2021-12-17,2021-11-10,2021-11-19
2,6,241,HR_168,HR_148,8,2021-12-17,2021-11-10,2021-11-19
2,6,242,HR_160,HR_079,1,2021-12-17,2021-11-10,2021-11-19
2,6,242,HR_160,HR_079,2,2021-12-17,2021-11-10,2021-11-19
2,6,242,HR_160,HR_079,3,2021-12-17,2021-11-10,2021-11-19
2,6,242,HR_160,HR_079,4,2021-12-17,2021-11-10,2021-11-19
2,6,242,HR_160,HR_079,5,2021-12-17,2021-11-10,2021-11-19
2,6,242,HR_160,HR_079,6,2021-12-17,2021-11-10,2021-11-19
2,6,242,HR_160,HR_079,7,2021-12-17,2021-11-10,2021-11-19
2,6,242,HR_160,HR_079,8,NA,2021-11-10,2021-11-19
2,6,243,HR_168,HR_101,1,2021-12-06,2021-11-10,2021-11-19
2,6,243,HR_168,HR_101,2,2021-12-06,2021-11-10,2021-11-19
2,6,243,HR_168,HR_101,3,2021-12-06,2021-11-10,2021-11-19
2,6,243,HR_168,HR_101,4,2021-12-06,2021-11-10,2021-11-19
2,6,243,HR_168,HR_101,5,2021-11-19,2021-11-10,2021-11-19
2,6,243,HR_168,HR_101,6,2021-12-06,2021-11-10,2021-11-19
2,6,243,HR_168,HR_101,7,2021-12-17,2021-11-10,2021-11-19
2,6,243,HR_168,HR_101,8,2021-12-06,2021-11-10,2021-11-19
2,6,244,HR_110,HR_037,1,NA,2021-11-10,2021-11-19
2,6,244,HR_110,HR_037,2,NA,2021-11-10,2021-11-19
2,6,244,HR_110,HR_037,3,2021-12-06,2021-11-10,2021-11-19
2,6,244,HR_110,HR_037,4,2021-12-06,2021-11-10,2021-11-19
2,6,244,HR_110,HR_037,5,2021-12-06,2021-11-10,2021-11-19
2,6,244,HR_110,HR_037,6,2021-12-06,2021-11-10,2021-11-19
2,6,244,HR_110,HR_037,7,2021-12-06,2021-11-10,2021-11-19
2,6,244,HR_110,HR_037,8,2021-12-17,2021-11-10,2021-11-19
2,6,245,HR_088,HR_182,1,2021-12-06,2021-11-10,2021-11-19
2,6,245,HR_088,HR_182,2,NA,2021-11-10,2021-11-19
2,6,245,HR_088,HR_182,3,2021-12-06,2021-11-10,2021-11-19
2,6,245,HR_088,HR_182,4,2021-12-06,2021-11-10,2021-11-19
2,6,245,HR_088,HR_182,5,2021-12-06,2021-11-10,2021-11-19
2,6,245,HR_088,HR_182,6,2021-12-06,2021-11-10,2021-11-19
2,6,245,HR_088,HR_182,7,2021-12-06,2021-11-10,2021-11-19
2,6,245,HR_088,HR_182,8,2021-12-06,2021-11-10,2021-11-19
2,6,246,HR_155,HR_121,1,NA,2021-11-10,2021-11-19
2,6,246,HR_155,HR_121,2,2021-12-06,2021-11-10,2021-11-19
2,6,246,HR_155,HR_121,3,2021-12-06,2021-11-10,2021-11-19
2,6,246,HR_155,HR_121,4,NA,2021-11-10,2021-11-19
2,6,246,HR_155,HR_121,5,2021-12-17,2021-11-10,2021-11-19
2,6,246,HR_155,HR_121,6,2021-12-17,2021-11-10,2021-11-19
2,6,246,HR_155,HR_121,7,2021-12-17,2021-11-10,2021-11-19
2,6,246,HR_155,HR_121,8,2021-12-06,2021-11-10,2021-11-19
2,6,247,HR_074,HR_115,1,2021-12-06,2021-11-10,2021-11-19
2,6,247,HR_074,HR_115,2,NA,2021-11-10,2021-11-19
2,6,247,HR_074,HR_115,3,2021-12-06,2021-11-10,2021-11-19
2,6,247,HR_074,HR_115,4,2021-12-06,2021-11-10,2021-11-19
2,6,247,HR_074,HR_115,5,NA,2021-11-10,2021-11-19
2,6,247,HR_074,HR_115,6,2021-12-06,2021-11-10,2021-11-19
2,6,247,HR_074,HR_115,7,NA,2021-11-10,2021-11-19
2,6,247,HR_074,HR_115,8,NA,2021-11-10,2021-11-19
2,6,248,HR_088,HR_014,1,2021-12-17,2021-11-10,2021-11-19
2,6,248,HR_088,HR_014,2,2021-12-06,2021-11-10,2021-11-19
2,6,248,HR_088,HR_014,3,2021-12-17,2021-11-10,2021-11-19
2,6,248,HR_088,HR_014,4,2021-12-06,2021-11-10,2021-11-19
2,6,248,HR_088,HR_014,5,2021-12-06,2021-11-10,2021-11-19
2,6,248,HR_088,HR_014,6,2021-12-06,2021-11-10,2021-11-19
2,6,248,HR_088,HR_014,7,2021-12-06,2021-11-10,2021-11-19
2,6,248,HR_088,HR_014,8,2021-12-06,2021-11-10,2021-11-19
2,6,249,HR_157,HR_095,1,2021-12-06,2021-11-10,2021-11-19
2,6,249,HR_157,HR_095,2,2021-12-06,2021-11-10,2021-11-19
2,6,249,HR_157,HR_095,3,2021-12-06,2021-11-10,2021-11-19
2,6,249,HR_157,HR_095,4,2021-12-06,2021-11-10,2021-11-19
2,6,249,HR_157,HR_095,5,2021-12-06,2021-11-10,2021-11-19
2,6,249,HR_157,HR_095,6,2021-12-06,2021-11-10,2021-11-19
2,6,249,HR_157,HR_095,7,2021-12-06,2021-11-10,2021-11-19
2,6,249,HR_157,HR_095,8,2021-12-06,2021-11-10,2021-11-19
2,6,250,HR_064,HR_190,1,2021-12-06,2021-11-10,2021-11-19
2,6,250,HR_064,HR_190,2,2021-12-06,2021-11-10,2021-11-19
2,6,250,HR_064,HR_190,3,2021-12-06,2021-11-10,2021-11-19
2,6,250,HR_064,HR_190,4,2021-12-06,2021-11-10,2021-11-19
2,6,250,HR_064,HR_190,5,2021-12-06,2021-11-10,2021-11-19
2,6,250,HR_064,HR_190,6,2021-12-06,2021-11-10,2021-11-19
2,6,250,HR_064,HR_190,7,2021-12-06,2021-11-10,2021-11-19
2,6,250,HR_064,HR_190,8,2021-12-06,2021-11-10,2021-11-19
2,6,251,HR_115,HR_026,1,2021-12-06,2021-11-10,2021-11-19
2,6,251,HR_115,HR_026,2,2021-12-06,2021-11-10,2021-11-19
2,6,251,HR_115,HR_026,3,2021-12-06,2021-11-10,2021-11-19
2,6,251,HR_115,HR_026,4,2021-12-06,2021-11-10,2021-11-19
2,6,251,HR_115,HR_026,5,2021-11-19,2021-11-10,2021-11-19
2,6,251,HR_115,HR_026,6,2021-12-06,2021-11-10,2021-11-19
2,6,251,HR_115,HR_026,7,2021-11-19,2021-11-10,2021-11-19
2,6,251,HR_115,HR_026,8,2021-11-19,2021-11-10,2021-11-19
2,6,252,HR_002,HR_059,1,2021-12-06,2021-11-10,2021-11-19
2,6,252,HR_002,HR_059,2,NA,2021-11-10,2021-11-19
2,6,252,HR_002,HR_059,3,2021-12-06,2021-11-10,2021-11-19
2,6,252,HR_002,HR_059,4,2021-12-06,2021-11-10,2021-11-19
2,6,252,HR_002,HR_059,5,2021-12-06,2021-11-10,2021-11-19
2,6,252,HR_002,HR_059,6,2021-12-06,2021-11-10,2021-11-19
2,6,252,HR_002,HR_059,7,2021-12-06,2021-11-10,2021-11-19
2,6,252,HR_002,HR_059,8,2021-12-06,2021-11-10,2021-11-19
2,6,253,HR_148,HR_114,1,2021-12-06,2021-11-10,2021-11-19
2,6,253,HR_148,HR_114,2,2021-12-06,2021-11-10,2021-11-19
2,6,253,HR_148,HR_114,3,2021-12-06,2021-11-10,2021-11-19
2,6,253,HR_148,HR_114,4,2021-12-06,2021-11-10,2021-11-19
2,6,253,HR_148,HR_114,5,2021-11-19,2021-11-10,2021-11-19
2,6,253,HR_148,HR_114,6,2021-12-06,2021-11-10,2021-11-19
2,6,253,HR_148,HR_114,7,2021-12-06,2021-11-10,2021-11-19
2,6,253,HR_148,HR_114,8,2021-12-06,2021-11-10,2021-11-19
2,6,254,HR_180,HR_179,1,2021-12-06,2021-11-10,2021-11-19
2,6,254,HR_180,HR_179,2,2021-12-06,2021-11-10,2021-11-19
2,6,254,HR_180,HR_179,3,2021-12-06,2021-11-10,2021-11-19
2,6,254,HR_180,HR_179,4,2021-12-06,2021-11-10,2021-11-19
2,6,254,HR_180,HR_179,5,2021-12-06,2021-11-10,2021-11-19
2,6,254,HR_180,HR_179,6,2021-12-06,2021-11-10,2021-11-19
2,6,254,HR_180,HR_179,7,2021-12-06,2021-11-10,2021-11-19
2,6,254,HR_180,HR_179,8,2021-12-06,2021-11-10,2021-11-19
2,6,255,HR_100,HR_135,1,NA,2021-11-10,2021-11-19
2,6,255,HR_100,HR_135,2,2021-12-06,2021-11-10,2021-11-19
2,6,255,HR_100,HR_135,3,2021-12-06,2021-11-10,2021-11-19
2,6,255,HR_100,HR_135,4,2021-12-06,2021-11-10,2021-11-19
2,6,255,HR_100,HR_135,5,2021-12-06,2021-11-10,2021-11-19
2,6,255,HR_100,HR_135,6,2021-12-06,2021-11-10,2021-11-19
2,6,255,HR_100,HR_135,7,NA,2021-11-10,2021-11-19
2,6,255,HR_100,HR_135,8,2021-12-06,2021-11-10,2021-11-19
2,6,256,HR_108,HR_016,1,2021-12-17,2021-11-10,2021-11-19
2,6,256,HR_108,HR_016,2,2021-12-06,2021-11-10,2021-11-19
2,6,256,HR_108,HR_016,3,2021-12-06,2021-11-10,2021-11-19
2,6,256,HR_108,HR_016,4,2021-12-06,2021-11-10,2021-11-19
2,6,256,HR_108,HR_016,5,2021-12-06,2021-11-10,2021-11-19
2,6,256,HR_108,HR_016,6,2021-12-06,2021-11-10,2021-11-19
2,6,256,HR_108,HR_016,7,2021-12-06,2021-11-10,2021-11-19
2,6,256,HR_108,HR_016,8,2021-12-06,2021-11-10,2021-11-19
2,6,257,HR_195,HR_104,1,2021-12-17,2021-11-10,2021-11-19
2,6,257,HR_195,HR_104,2,2021-12-06,2021-11-10,2021-11-19
2,6,257,HR_195,HR_104,3,2021-12-06,2021-11-10,2021-11-19
2,6,257,HR_195,HR_104,4,2021-12-06,2021-11-10,2021-11-19
2,6,257,HR_195,HR_104,5,2021-12-06,2021-11-10,2021-11-19
2,6,257,HR_195,HR_104,6,2021-12-06,2021-11-10,2021-11-19
2,6,257,HR_195,HR_104,7,2021-12-06,2021-11-10,2021-11-19
2,6,257,HR_195,HR_104,8,2021-12-06,2021-11-10,2021-11-19
2,6,258,HR_133,HR_161,1,2021-12-06,2021-11-10,2021-11-19
2,6,258,HR_133,HR_161,2,2021-12-06,2021-11-10,2021-11-19
2,6,258,HR_133,HR_161,3,2021-12-06,2021-11-10,2021-11-19
2,6,258,HR_133,HR_161,4,2021-12-06,2021-11-10,2021-11-19
2,6,258,HR_133,HR_161,5,2021-12-06,2021-11-10,2021-11-19
2,6,258,HR_133,HR_161,6,2021-12-06,2021-11-10,2021-11-19
2,6,258,HR_133,HR_161,7,2021-12-06,2021-11-10,2021-11-19
2,6,258,HR_133,HR_161,8,2021-12-17,2021-11-10,2021-11-19
2,6,259,HR_131,HR_113,1,2021-12-06,2021-11-10,2021-11-19
2,6,259,HR_131,HR_113,2,2021-12-06,2021-11-10,2021-11-19
2,6,259,HR_131,HR_113,3,2021-12-06,2021-11-10,2021-11-19
2,6,259,HR_131,HR_113,4,2021-12-06,2021-11-10,2021-11-19
2,6,259,HR_131,HR_113,5,2021-12-06,2021-11-10,2021-11-19
2,6,259,HR_131,HR_113,6,2021-12-06,2021-11-10,2021-11-19
2,6,259,HR_131,HR_113,7,2021-12-06,2021-11-10,2021-11-19
2,6,259,HR_131,HR_113,8,NA,2021-11-10,2021-11-19
2,6,260,HR_053,HR_038,1,2021-12-06,2021-11-10,2021-11-19
2,6,260,HR_053,HR_038,2,2021-12-06,2021-11-10,2021-11-19
2,6,260,HR_053,HR_038,3,2021-12-06,2021-11-10,2021-11-19
2,6,260,HR_053,HR_038,4,2021-12-06,2021-11-10,2021-11-19
2,6,260,HR_053,HR_038,5,2021-12-06,2021-11-10,2021-11-19
2,6,260,HR_053,HR_038,6,2021-12-06,2021-11-10,2021-11-19
2,6,260,HR_053,HR_038,7,2021-12-06,2021-11-10,2021-11-19
2,6,260,HR_053,HR_038,8,2021-12-06,2021-11-10,2021-11-19
2,6,261,HR_059,HR_155,1,2021-12-06,2021-11-10,2021-11-19
2,6,261,HR_059,HR_155,2,2021-11-19,2021-11-10,2021-11-19
2,6,261,HR_059,HR_155,3,2021-12-06,2021-11-10,2021-11-19
2,6,261,HR_059,HR_155,4,2021-12-06,2021-11-10,2021-11-19
2,6,261,HR_059,HR_155,5,2021-12-06,2021-11-10,2021-11-19
2,6,261,HR_059,HR_155,6,2021-12-06,2021-11-10,2021-11-19
2,6,261,HR_059,HR_155,7,2021-12-06,2021-11-10,2021-11-19
2,6,261,HR_059,HR_155,8,2021-12-06,2021-11-10,2021-11-19
2,6,262,HR_157,HR_088,1,2021-12-06,2021-11-10,2021-11-19
2,6,262,HR_157,HR_088,2,2021-12-06,2021-11-10,2021-11-19
2,6,262,HR_157,HR_088,3,2021-12-06,2021-11-10,2021-11-19
2,6,262,HR_157,HR_088,4,2021-12-06,2021-11-10,2021-11-19
2,6,262,HR_157,HR_088,5,2021-12-06,2021-11-10,2021-11-19
2,6,262,HR_157,HR_088,6,2021-12-06,2021-11-10,2021-11-19
2,6,262,HR_157,HR_088,7,2021-12-06,2021-11-10,2021-11-19
2,6,262,HR_157,HR_088,8,2021-12-06,2021-11-10,2021-11-19
2,6,263,HR_121,HR_105,1,2021-12-06,2021-11-10,2021-11-19
2,6,263,HR_121,HR_105,2,2021-12-06,2021-11-10,2021-11-19
2,6,263,HR_121,HR_105,3,2021-12-06,2021-11-10,2021-11-19
2,6,263,HR_121,HR_105,4,2021-12-06,2021-11-10,2021-11-19
2,6,263,HR_121,HR_105,5,2021-12-06,2021-11-10,2021-11-19
2,6,263,HR_121,HR_105,6,NA,2021-11-10,2021-11-19
2,6,263,HR_121,HR_105,7,2021-12-06,2021-11-10,2021-11-19
2,6,263,HR_121,HR_105,8,2021-12-06,2021-11-10,2021-11-19
2,6,264,HR_189,HR_051,1,2021-12-06,2021-11-10,2021-11-19
2,6,264,HR_189,HR_051,2,2021-12-06,2021-11-10,2021-11-19
2,6,264,HR_189,HR_051,3,2021-12-17,2021-11-10,2021-11-19
2,6,264,HR_189,HR_051,4,2021-12-06,2021-11-10,2021-11-19
2,6,264,HR_189,HR_051,5,2021-12-06,2021-11-10,2021-11-19
2,6,264,HR_189,HR_051,6,2021-12-06,2021-11-10,2021-11-19
2,6,264,HR_189,HR_051,7,2021-12-06,2021-11-10,2021-11-19
2,6,264,HR_189,HR_051,8,2021-12-06,2021-11-10,2021-11-19
2,6,265,HR_141,HR_015,1,2021-12-17,2021-11-10,2021-11-19
2,6,265,HR_141,HR_015,2,2021-12-06,2021-11-10,2021-11-19
2,6,265,HR_141,HR_015,3,2021-12-06,2021-11-10,2021-11-19
2,6,265,HR_141,HR_015,4,2021-12-06,2021-11-10,2021-11-19
2,6,265,HR_141,HR_015,5,2021-12-06,2021-11-10,2021-11-19
2,6,265,HR_141,HR_015,6,2021-12-06,2021-11-10,2021-11-19
2,6,265,HR_141,HR_015,7,2021-12-06,2021-11-10,2021-11-19
2,6,265,HR_141,HR_015,8,2021-12-06,2021-11-10,2021-11-19
2,6,266,HR_095,HR_178,1,2021-12-06,2021-11-10,2021-11-19
2,6,266,HR_095,HR_178,2,2021-12-06,2021-11-10,2021-11-19
2,6,266,HR_095,HR_178,3,2021-12-06,2021-11-10,2021-11-19
2,6,266,HR_095,HR_178,4,2021-12-06,2021-11-10,2021-11-19
2,6,266,HR_095,HR_178,5,2021-12-06,2021-11-10,2021-11-19
2,6,266,HR_095,HR_178,6,2021-12-06,2021-11-10,2021-11-19
2,6,266,HR_095,HR_178,7,2021-12-06,2021-11-10,2021-11-19
2,6,266,HR_095,HR_178,8,2021-12-06,2021-11-10,2021-11-19
2,6,267,HR_149,HR_174,1,2021-12-06,2021-11-10,2021-11-19
2,6,267,HR_149,HR_174,2,2021-12-06,2021-11-10,2021-11-19
2,6,267,HR_149,HR_174,3,2021-12-06,2021-11-10,2021-11-19
2,6,267,HR_149,HR_174,4,2021-12-06,2021-11-10,2021-11-19
2,6,267,HR_149,HR_174,5,2021-12-06,2021-11-10,2021-11-19
2,6,267,HR_149,HR_174,6,2021-12-06,2021-11-10,2021-11-19
2,6,267,HR_149,HR_174,7,2021-12-06,2021-11-10,2021-11-19
2,6,267,HR_149,HR_174,8,NA,2021-11-10,2021-11-19
2,6,268,HR_164,HR_041,1,2021-11-19,2021-11-10,2021-11-19
2,6,268,HR_164,HR_041,2,2021-12-06,2021-11-10,2021-11-19
2,6,268,HR_164,HR_041,3,2021-12-06,2021-11-10,2021-11-19
2,6,268,HR_164,HR_041,4,2021-12-06,2021-11-10,2021-11-19
2,6,268,HR_164,HR_041,5,2021-12-06,2021-11-10,2021-11-19
2,6,268,HR_164,HR_041,6,2021-12-06,2021-11-10,2021-11-19
2,6,268,HR_164,HR_041,7,2021-11-19,2021-11-10,2021-11-19
2,6,268,HR_164,HR_041,8,2021-12-06,2021-11-10,2021-11-19
2,6,269,HR_156,HR_025,1,NA,2021-11-10,2021-11-19
2,6,269,HR_156,HR_025,2,NA,2021-11-10,2021-11-19
2,6,269,HR_156,HR_025,3,NA,2021-11-10,2021-11-19
2,6,269,HR_156,HR_025,4,NA,2021-11-10,2021-11-19
2,6,269,HR_156,HR_025,5,NA,2021-11-10,2021-11-19
2,6,269,HR_156,HR_025,6,NA,2021-11-10,2021-11-19
2,6,269,HR_156,HR_025,7,NA,2021-11-10,2021-11-19
2,6,269,HR_156,HR_025,8,NA,2021-11-10,2021-11-19
2,6,270,HR_062,HR_116,1,2021-12-06,2021-11-10,2021-11-19
2,6,270,HR_062,HR_116,2,2021-12-17,2021-11-10,2021-11-19
2,6,270,HR_062,HR_116,3,2021-12-17,2021-11-10,2021-11-19
2,6,270,HR_062,HR_116,4,2021-12-06,2021-11-10,2021-11-19
2,6,270,HR_062,HR_116,5,2021-12-06,2021-11-10,2021-11-19
2,6,270,HR_062,HR_116,6,2021-12-17,2021-11-10,2021-11-19
2,6,270,HR_062,HR_116,7,2021-12-06,2021-11-10,2021-11-19
2,6,270,HR_062,HR_116,8,2021-12-06,2021-11-10,2021-11-19
