Sequence,Transect,Segment,position,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,Notes
288,9,2,L,G2,AC_090,1,,,,,,,,,,,
288,9,2,L,G2,AC_090,2,,,,,,,,,,,
288,9,2,L,G2,AC_090,3,,,,,,,,,,,
288,9,2,L,G2,AC_090,4,,,,,,,,,,,
288,9,2,L,G2,AC_090,5,,,,,,,,,,,
288,9,2,R,G1,AC_218,1,,,,,,,,,,,
288,9,2,R,G1,AC_218,2,,,,,,,,,,,
288,9,2,R,G1,AC_218,3,,,,,,,,,,,
288,9,2,R,G1,AC_218,4,,,,,,,,,,,
288,9,2,R,G1,AC_218,5,,,,,,,,,,,
289,9,3,L,G1,AC_217,1,,,,,,,,,,,
289,9,3,L,G1,AC_217,2,,,,,,,,,,,
289,9,3,L,G1,AC_217,3,,,,,,,,,,,
289,9,3,L,G1,AC_217,4,,,,,,,,,,,
289,9,3,L,G1,AC_217,5,,,,,,,,,,,
289,9,3,R,G2,AC_097,1,,,,,,,,,,,
289,9,3,R,G2,AC_097,2,,,,,,,,,,,
289,9,3,R,G2,AC_097,3,,,,,,,,,,,
289,9,3,R,G2,AC_097,4,,,,,,,,,,,
289,9,3,R,G2,AC_097,5,,,,,,,,,,,
290,9,4,L,G1,AC_158,1,,,,,,,,,,,
290,9,4,L,G1,AC_158,2,,,,,,,,,,,
290,9,4,L,G1,AC_158,3,,,,,,,,,,,
290,9,4,L,G1,AC_158,4,,,,,,,,,,,
290,9,4,L,G1,AC_158,5,,,,,,,,,,,
290,9,4,R,G1,AC_100,1,,,,,,,,,,,
290,9,4,R,G1,AC_100,2,,,,,,,,,,,
290,9,4,R,G1,AC_100,3,,,,,,,,,,,
290,9,4,R,G1,AC_100,4,,,,,,,,,,,
290,9,4,R,G1,AC_100,5,,,,,,,,,,,
291,9,5,L,G1,AC_118,1,,,,,,,,,,,
291,9,5,L,G1,AC_118,2,,,,,,,,,,,
291,9,5,L,G1,AC_118,3,,,,,,,,,,,
291,9,5,L,G1,AC_118,4,,,,,,,,,,,
291,9,5,L,G1,AC_118,5,,,,,,,,,,,
291,9,5,R,G1,AC_097,1,,,,,,,,,,,
291,9,5,R,G1,AC_097,2,,,,,,,,,,,
291,9,5,R,G1,AC_097,3,,,,,,,,,,,
291,9,5,R,G1,AC_097,4,,,,,,,,,,,
291,9,5,R,G1,AC_097,5,,,,,,,,,,,
292,9,6,L,G1,AC_201,1,,,,,,,,,,,
292,9,6,L,G1,AC_201,2,,,,,,,,,,,
292,9,6,L,G1,AC_201,3,,,,,,,,,,,
292,9,6,L,G1,AC_201,4,,,,,,,,,,,
292,9,6,L,G1,AC_201,5,,,,,,,,,,,
292,9,6,R,G1,AC_066,1,,,,,,,,,,,
292,9,6,R,G1,AC_066,2,,,,,,,,,,,
292,9,6,R,G1,AC_066,3,,,,,,,,,,,
292,9,6,R,G1,AC_066,4,,,,,,,,,,,
292,9,6,R,G1,AC_066,5,,,,,,,,,,,
293,9,7,L,G1,AC_040,1,,,,,,,,,,,
293,9,7,L,G1,AC_040,2,,,,,,,,,,,
293,9,7,L,G1,AC_040,3,,,,,,,,,,,
293,9,7,L,G1,AC_040,4,,,,,,,,,,,
293,9,7,L,G1,AC_040,5,,,,,,,,,,,
293,9,7,R,G1,AC_208,1,,,,,,,,,,,
293,9,7,R,G1,AC_208,2,,,,,,,,,,,
293,9,7,R,G1,AC_208,3,,,,,,,,,,,
293,9,7,R,G1,AC_208,4,,,,,,,,,,,
293,9,7,R,G1,AC_208,5,,,,,,,,,,,
294,9,8,L,G2,AC_032,1,,,,,,,,,,,
294,9,8,L,G2,AC_032,2,,,,,,,,,,,
294,9,8,L,G2,AC_032,3,,,,,,,,,,,
294,9,8,L,G2,AC_032,4,,,,,,,,,,,
294,9,8,L,G2,AC_032,5,,,,,,,,,,,
294,9,8,R,G2,AC_168,1,,,,,,,,,,,
294,9,8,R,G2,AC_168,2,,,,,,,,,,,
294,9,8,R,G2,AC_168,3,,,,,,,,,,,
294,9,8,R,G2,AC_168,4,,,,,,,,,,,
294,9,8,R,G2,AC_168,5,,,,,,,,,,,
295,9,9,L,G2,AC_100,1,,,,,,,,,,,
295,9,9,L,G2,AC_100,2,,,,,,,,,,,
295,9,9,L,G2,AC_100,3,,,,,,,,,,,
295,9,9,L,G2,AC_100,4,,,,,,,,,,,
295,9,9,L,G2,AC_100,5,,,,,,,,,,,
295,9,9,R,G1,AC_110,1,,,,,,,,,,,
295,9,9,R,G1,AC_110,2,,,,,,,,,,,
295,9,9,R,G1,AC_110,3,,,,,,,,,,,
295,9,9,R,G1,AC_110,4,,,,,,,,,,,
295,9,9,R,G1,AC_110,5,,,,,,,,,,,
296,9,10,L,G1,AC_015,1,,,,,,,,,,,
296,9,10,L,G1,AC_015,2,,,,,,,,,,,
296,9,10,L,G1,AC_015,3,,,,,,,,,,,
296,9,10,L,G1,AC_015,4,,,,,,,,,,,
296,9,10,L,G1,AC_015,5,,,,,,,,,,,
296,9,10,R,G1,AC_155,1,,,,,,,,,,,
296,9,10,R,G1,AC_155,2,,,,,,,,,,,
296,9,10,R,G1,AC_155,3,,,,,,,,,,,
296,9,10,R,G1,AC_155,4,,,,,,,,,,,
296,9,10,R,G1,AC_155,5,,,,,,,,,,,
297,9,11,L,G2,AC_015,1,,,,,,,,,,,
297,9,11,L,G2,AC_015,2,,,,,,,,,,,
297,9,11,L,G2,AC_015,3,,,,,,,,,,,
297,9,11,L,G2,AC_015,4,,,,,,,,,,,
297,9,11,L,G2,AC_015,5,,,,,,,,,,,
297,9,11,R,G2,AC_154,1,,,,,,,,,,,
297,9,11,R,G2,AC_154,2,,,,,,,,,,,
297,9,11,R,G2,AC_154,3,,,,,,,,,,,
297,9,11,R,G2,AC_154,4,,,,,,,,,,,
297,9,11,R,G2,AC_154,5,,,,,,,,,,,
298,9,12,L,G2,AC_115,1,,,,,,,,,,,
298,9,12,L,G2,AC_115,2,,,,,,,,,,,
298,9,12,L,G2,AC_115,3,,,,,,,,,,,
298,9,12,L,G2,AC_115,4,,,,,,,,,,,
298,9,12,L,G2,AC_115,5,,,,,,,,,,,
298,9,12,R,G2,AC_092,1,,,,,,,,,,,
298,9,12,R,G2,AC_092,2,,,,,,,,,,,
298,9,12,R,G2,AC_092,3,,,,,,,,,,,
298,9,12,R,G2,AC_092,4,,,,,,,,,,,
298,9,12,R,G2,AC_092,5,,,,,,,,,,,
299,9,13,L,G2,AC_122,1,,,,,,,,,,,
299,9,13,L,G2,AC_122,2,,,,,,,,,,,
299,9,13,L,G2,AC_122,3,,,,,,,,,,,
299,9,13,L,G2,AC_122,4,,,,,,,,,,,
299,9,13,L,G2,AC_122,5,,,,,,,,,,,
299,9,13,R,G2,AC_048,1,,,,,,,,,,,
299,9,13,R,G2,AC_048,2,,,,,,,,,,,
299,9,13,R,G2,AC_048,3,,,,,,,,,,,
299,9,13,R,G2,AC_048,4,,,,,,,,,,,
299,9,13,R,G2,AC_048,5,,,,,,,,,,,
300,9,14,L,G2,AC_074,1,,,,,,,,,,,
300,9,14,L,G2,AC_074,2,,,,,,,,,,,
300,9,14,L,G2,AC_074,3,,,,,,,,,,,
300,9,14,L,G2,AC_074,4,,,,,,,,,,,
300,9,14,L,G2,AC_074,5,,,,,,,,,,,
300,9,14,R,G2,AC_211,1,,,,,,,,,,,
300,9,14,R,G2,AC_211,2,,,,,,,,,,,
300,9,14,R,G2,AC_211,3,,,,,,,,,,,
300,9,14,R,G2,AC_211,4,,,,,,,,,,,
300,9,14,R,G2,AC_211,5,,,,,,,,,,,
301,9,15,L,G2,AC_218,1,,,,,,,,,,,
301,9,15,L,G2,AC_218,2,,,,,,,,,,,
301,9,15,L,G2,AC_218,3,,,,,,,,,,,
301,9,15,L,G2,AC_218,4,,,,,,,,,,,
301,9,15,L,G2,AC_218,5,,,,,,,,,,,
301,9,15,R,G1,AC_143,1,,,,,,,,,,,
301,9,15,R,G1,AC_143,2,,,,,,,,,,,
301,9,15,R,G1,AC_143,3,,,,,,,,,,,
301,9,15,R,G1,AC_143,4,,,,,,,,,,,
301,9,15,R,G1,AC_143,5,,,,,,,,,,,
302,9,16,L,G2,AC_082,1,,,,,,,,,,,
302,9,16,L,G2,AC_082,2,,,,,,,,,,,
302,9,16,L,G2,AC_082,3,,,,,,,,,,,
302,9,16,L,G2,AC_082,4,,,,,,,,,,,
302,9,16,L,G2,AC_082,5,,,,,,,,,,,
302,9,16,R,G1,AC_152,1,,,,,,,,,,,
302,9,16,R,G1,AC_152,2,,,,,,,,,,,
302,9,16,R,G1,AC_152,3,,,,,,,,,,,
302,9,16,R,G1,AC_152,4,,,,,,,,,,,
302,9,16,R,G1,AC_152,5,,,,,,,,,,,
303,9,17,L,G2,AC_153,1,,,,,,,,,,,
303,9,17,L,G2,AC_153,2,,,,,,,,,,,
303,9,17,L,G2,AC_153,3,,,,,,,,,,,
303,9,17,L,G2,AC_153,4,,,,,,,,,,,
303,9,17,L,G2,AC_153,5,,,,,,,,,,,
303,9,17,R,G2,AC_030,1,,,,,,,,,,,
303,9,17,R,G2,AC_030,2,,,,,,,,,,,
303,9,17,R,G2,AC_030,3,,,,,,,,,,,
303,9,17,R,G2,AC_030,4,,,,,,,,,,,
303,9,17,R,G2,AC_030,5,,,,,,,,,,,
304,9,18,L,G1,AC_192,1,,,,,,,,,,,
304,9,18,L,G1,AC_192,2,,,,,,,,,,,
304,9,18,L,G1,AC_192,3,,,,,,,,,,,
304,9,18,L,G1,AC_192,4,,,,,,,,,,,
304,9,18,L,G1,AC_192,5,,,,,,,,,,,
304,9,18,R,G2,AC_051,1,,,,,,,,,,,
304,9,18,R,G2,AC_051,2,,,,,,,,,,,
304,9,18,R,G2,AC_051,3,,,,,,,,,,,
304,9,18,R,G2,AC_051,4,,,,,,,,,,,
304,9,18,R,G2,AC_051,5,,,,,,,,,,,
305,9,19,L,G1,AC_090,1,,,,,,,,,,,
305,9,19,L,G1,AC_090,2,,,,,,,,,,,
305,9,19,L,G1,AC_090,3,,,,,,,,,,,
305,9,19,L,G1,AC_090,4,,,,,,,,,,,
305,9,19,L,G1,AC_090,5,,,,,,,,,,,
305,9,19,R,G2,AC_095,1,,,,,,,,,,,
305,9,19,R,G2,AC_095,2,,,,,,,,,,,
305,9,19,R,G2,AC_095,3,,,,,,,,,,,
305,9,19,R,G2,AC_095,4,,,,,,,,,,,
305,9,19,R,G2,AC_095,5,,,,,,,,,,,
306,9,20,L,G1,AC_199,1,,,,,,,,,,,
306,9,20,L,G1,AC_199,2,,,,,,,,,,,
306,9,20,L,G1,AC_199,3,,,,,,,,,,,
306,9,20,L,G1,AC_199,4,,,,,,,,,,,
306,9,20,L,G1,AC_199,5,,,,,,,,,,,
306,9,20,R,G2,AC_201,1,,,,,,,,,,,
306,9,20,R,G2,AC_201,2,,,,,,,,,,,
306,9,20,R,G2,AC_201,3,,,,,,,,,,,
306,9,20,R,G2,AC_201,4,,,,,,,,,,,
306,9,20,R,G2,AC_201,5,,,,,,,,,,,
307,9,21,L,G1,AC_034,1,,,,,,,,,,,
307,9,21,L,G1,AC_034,2,,,,,,,,,,,
307,9,21,L,G1,AC_034,3,,,,,,,,,,,
307,9,21,L,G1,AC_034,4,,,,,,,,,,,
307,9,21,L,G1,AC_034,5,,,,,,,,,,,
307,9,21,R,G2,AC_070,1,,,,,,,,,,,
307,9,21,R,G2,AC_070,2,,,,,,,,,,,
307,9,21,R,G2,AC_070,3,,,,,,,,,,,
307,9,21,R,G2,AC_070,4,,,,,,,,,,,
307,9,21,R,G2,AC_070,5,,,,,,,,,,,
308,9,22,L,G2,AC_062,1,,,,,,,,,,,
308,9,22,L,G2,AC_062,2,,,,,,,,,,,
308,9,22,L,G2,AC_062,3,,,,,,,,,,,
308,9,22,L,G2,AC_062,4,,,,,,,,,,,
308,9,22,L,G2,AC_062,5,,,,,,,,,,,
308,9,22,R,G2,AC_217,1,,,,,,,,,,,
308,9,22,R,G2,AC_217,2,,,,,,,,,,,
308,9,22,R,G2,AC_217,3,,,,,,,,,,,
308,9,22,R,G2,AC_217,4,,,,,,,,,,,
308,9,22,R,G2,AC_217,5,,,,,,,,,,,
309,9,23,L,G1,AC_081,1,,,,,,,,,,,
309,9,23,L,G1,AC_081,2,,,,,,,,,,,
309,9,23,L,G1,AC_081,3,,,,,,,,,,,
309,9,23,L,G1,AC_081,4,,,,,,,,,,,
309,9,23,L,G1,AC_081,5,,,,,,,,,,,
309,9,23,R,G2,AC_122,1,,,,,,,,,,,
309,9,23,R,G2,AC_122,2,,,,,,,,,,,
309,9,23,R,G2,AC_122,3,,,,,,,,,,,
309,9,23,R,G2,AC_122,4,,,,,,,,,,,
309,9,23,R,G2,AC_122,5,,,,,,,,,,,
310,9,24,L,G2,AC_143,1,,,,,,,,,,,
310,9,24,L,G2,AC_143,2,,,,,,,,,,,
310,9,24,L,G2,AC_143,3,,,,,,,,,,,
310,9,24,L,G2,AC_143,4,,,,,,,,,,,
310,9,24,L,G2,AC_143,5,,,,,,,,,,,
310,9,24,R,G1,AC_096,1,,,,,,,,,,,
310,9,24,R,G1,AC_096,2,,,,,,,,,,,
310,9,24,R,G1,AC_096,3,,,,,,,,,,,
310,9,24,R,G1,AC_096,4,,,,,,,,,,,
310,9,24,R,G1,AC_096,5,,,,,,,,,,,
311,9,25,L,G1,AC_155,1,,,,,,,,,,,
311,9,25,L,G1,AC_155,2,,,,,,,,,,,
311,9,25,L,G1,AC_155,3,,,,,,,,,,,
311,9,25,L,G1,AC_155,4,,,,,,,,,,,
311,9,25,L,G1,AC_155,5,,,,,,,,,,,
311,9,25,R,G1,AC_010,1,,,,,,,,,,,
311,9,25,R,G1,AC_010,2,,,,,,,,,,,
311,9,25,R,G1,AC_010,3,,,,,,,,,,,
311,9,25,R,G1,AC_010,4,,,,,,,,,,,
311,9,25,R,G1,AC_010,5,,,,,,,,,,,
312,9,26,L,G2,AC_092,1,,,,,,,,,,,
312,9,26,L,G2,AC_092,2,,,,,,,,,,,
312,9,26,L,G2,AC_092,3,,,,,,,,,,,
312,9,26,L,G2,AC_092,4,,,,,,,,,,,
312,9,26,L,G2,AC_092,5,,,,,,,,,,,
312,9,26,R,G2,AC_186,1,,,,,,,,,,,
312,9,26,R,G2,AC_186,2,,,,,,,,,,,
312,9,26,R,G2,AC_186,3,,,,,,,,,,,
312,9,26,R,G2,AC_186,4,,,,,,,,,,,
312,9,26,R,G2,AC_186,5,,,,,,,,,,,
313,9,27,L,G1,AC_015,1,,,,,,,,,,,
313,9,27,L,G1,AC_015,2,,,,,,,,,,,
313,9,27,L,G1,AC_015,3,,,,,,,,,,,
313,9,27,L,G1,AC_015,4,,,,,,,,,,,
313,9,27,L,G1,AC_015,5,,,,,,,,,,,
313,9,27,R,G2,AC_193,1,,,,,,,,,,,
313,9,27,R,G2,AC_193,2,,,,,,,,,,,
313,9,27,R,G2,AC_193,3,,,,,,,,,,,
313,9,27,R,G2,AC_193,4,,,,,,,,,,,
313,9,27,R,G2,AC_193,5,,,,,,,,,,,
314,9,28,L,G2,AC_075,1,,,,,,,,,,,
314,9,28,L,G2,AC_075,2,,,,,,,,,,,
314,9,28,L,G2,AC_075,3,,,,,,,,,,,
314,9,28,L,G2,AC_075,4,,,,,,,,,,,
314,9,28,L,G2,AC_075,5,,,,,,,,,,,
314,9,28,R,G1,AC_193,1,,,,,,,,,,,
314,9,28,R,G1,AC_193,2,,,,,,,,,,,
314,9,28,R,G1,AC_193,3,,,,,,,,,,,
314,9,28,R,G1,AC_193,4,,,,,,,,,,,
314,9,28,R,G1,AC_193,5,,,,,,,,,,,
315,9,29,L,G1,AC_128,1,,,,,,,,,,,
315,9,29,L,G1,AC_128,2,,,,,,,,,,,
315,9,29,L,G1,AC_128,3,,,,,,,,,,,
315,9,29,L,G1,AC_128,4,,,,,,,,,,,
315,9,29,L,G1,AC_128,5,,,,,,,,,,,
315,9,29,R,G2,AC_179,1,,,,,,,,,,,
315,9,29,R,G2,AC_179,2,,,,,,,,,,,
315,9,29,R,G2,AC_179,3,,,,,,,,,,,
315,9,29,R,G2,AC_179,4,,,,,,,,,,,
315,9,29,R,G2,AC_179,5,,,,,,,,,,,
316,9,30,L,G2,AC_097,1,,,,,,,,,,,
316,9,30,L,G2,AC_097,2,,,,,,,,,,,
316,9,30,L,G2,AC_097,3,,,,,,,,,,,
316,9,30,L,G2,AC_097,4,,,,,,,,,,,
316,9,30,L,G2,AC_097,5,,,,,,,,,,,
316,9,30,R,G2,AC_136,1,,,,,,,,,,,
316,9,30,R,G2,AC_136,2,,,,,,,,,,,
316,9,30,R,G2,AC_136,3,,,,,,,,,,,
316,9,30,R,G2,AC_136,4,,,,,,,,,,,
316,9,30,R,G2,AC_136,5,,,,,,,,,,,
317,9,31,L,G1,AC_136,1,,,,,,,,,,,
317,9,31,L,G1,AC_136,2,,,,,,,,,,,
317,9,31,L,G1,AC_136,3,,,,,,,,,,,
317,9,31,L,G1,AC_136,4,,,,,,,,,,,
317,9,31,L,G1,AC_136,5,,,,,,,,,,,
317,9,31,R,G2,AC_014,1,,,,,,,,,,,
317,9,31,R,G2,AC_014,2,,,,,,,,,,,
317,9,31,R,G2,AC_014,3,,,,,,,,,,,
317,9,31,R,G2,AC_014,4,,,,,,,,,,,
317,9,31,R,G2,AC_014,5,,,,,,,,,,,
318,9,32,L,G2,AC_188,1,,,,,,,,,,,
318,9,32,L,G2,AC_188,2,,,,,,,,,,,
318,9,32,L,G2,AC_188,3,,,,,,,,,,,
318,9,32,L,G2,AC_188,4,,,,,,,,,,,
318,9,32,L,G2,AC_188,5,,,,,,,,,,,
318,9,32,R,G1,AC_133,1,,,,,,,,,,,
318,9,32,R,G1,AC_133,2,,,,,,,,,,,
318,9,32,R,G1,AC_133,3,,,,,,,,,,,
318,9,32,R,G1,AC_133,4,,,,,,,,,,,
318,9,32,R,G1,AC_133,5,,,,,,,,,,,
319,9,33,L,G1,AC_081,1,,,,,,,,,,,
319,9,33,L,G1,AC_081,2,,,,,,,,,,,
319,9,33,L,G1,AC_081,3,,,,,,,,,,,
319,9,33,L,G1,AC_081,4,,,,,,,,,,,
319,9,33,L,G1,AC_081,5,,,,,,,,,,,
319,9,33,R,G2,AC_201,1,,,,,,,,,,,
319,9,33,R,G2,AC_201,2,,,,,,,,,,,
319,9,33,R,G2,AC_201,3,,,,,,,,,,,
319,9,33,R,G2,AC_201,4,,,,,,,,,,,
319,9,33,R,G2,AC_201,5,,,,,,,,,,,
320,9,34,L,Random seeds,AC_ NA,1,,,,,,,,,,,
320,9,34,L,Random seeds,AC_ NA,2,,,,,,,,,,,
320,9,34,L,Random seeds,AC_ NA,3,,,,,,,,,,,
320,9,34,L,Random seeds,AC_ NA,4,,,,,,,,,,,
320,9,34,L,Random seeds,AC_ NA,5,,,,,,,,,,,
320,9,34,R,G1,AC_113,1,,,,,,,,,,,
320,9,34,R,G1,AC_113,2,,,,,,,,,,,
320,9,34,R,G1,AC_113,3,,,,,,,,,,,
320,9,34,R,G1,AC_113,4,,,,,,,,,,,
320,9,34,R,G1,AC_113,5,,,,,,,,,,,
