Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_area_mm2,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,skel_dryweight_mg,d13C,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,207,1,2,7,BO_101,BO_080,G1,R,2,TRUE,TRUE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-01,0,116,141,135,25.146,336.048,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,208,6,2,7,BO_040,BO_029,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,21.955,278.575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,209,6,2,7,BO_201,BO_189,G1,R,4,TRUE,TRUE,TRUE,4,"6,3,4",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-25,61,109,134,128,26.251,479.683,29.332,2,14.666,0.06818491749624983,NA,-27.75,2.39,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,210,1,2,7,BO_106,BO_104,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-25,61,109,134,128,28.575,410.723,NA,NA,NA,NA,NA,-27.53,4.06,4,6,10,1,2,1.67,0.22627416997969527,0.5,5,5,1,1,1,1,1
2022,211,4,2,7,BO_170,BO_055,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-25,54,116,141,135,24.914,366.932,15.098,0.97,15.564948453608249,0.06424692012187044,92.13,-26.77,4.63,1,0,1,4,1,5.05,NA,1,1,1,1,1,1,1,1
2022,212,2,2,7,BO_187,BO_135,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-28,20,123,148,142,19.963,240.76,24.348,1.17,20.81025641025641,0.048053228191227204,8.06,-29.31,3.06,2,1,3,7,3,1.6033333333333333,NA,1.5,4.5,4,1,1,1,1,1
2022,213,6,2,7,BO_069,BO_043,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,21.629,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,214,6,2,7,BO_040,BO_067,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,NA,NA,18.594,1.26,14.757142857142858,0.06776379477250725,13.25,-28.28,3.89,0,0,0,12,0,NA,NA,NA,0,0,1,1,0,0,0
2022,215,6,2,7,BO_153,BO_177,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-21,2021-11-11,2021-11-17,2022-03-25,2022-05-25,61,94,134,128,NA,NA,30.637,1.5,20.424666666666667,0.04896040735058916,NA,NA,NA,0,0,0,13,0,NA,NA,NA,0,0,1,1,0,0,0
2022,216,1,2,7,BO_128,BO_105,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-13,12,116,141,135,20.612,217.855,25.922,1.59,16.30314465408805,0.061337859733045286,20.18,-28.73,2.6,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,217,1,2,7,BO_101,BO_024,G1,R,4,TRUE,TRUE,TRUE,4,"7,4,8",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,24.395,274.93,24.834,1.88,13.209574468085107,0.07570266570024965,NA,NA,NA,2,0,2,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,218,3,2,7,BO_039,BO_087,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-21,2021-11-11,2021-11-17,2022-04-01,2022-04-01,0,101,141,135,NA,NA,40.97,3.39,12.085545722713864,0.08274347083231634,10.95,-28.86,3.08,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,219,5,2,7,BO_194,BO_125,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-15,2021-11-11,2021-11-17,2022-03-17,2022-04-13,27,92,126,120,NA,NA,23.846,1.43,16.675524475524476,0.05996812882663759,28.13,-28.36,3.22,5,1,6,21,13,3.7869230769230766,NA,2.6,15.600000000000001,16,1,1,1,1,1
2022,220,1,2,7,BO_119,BO_013,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-08,22,101,126,120,22.562,303.627,20.185,1.1,18.349999999999998,0.054495912806539516,NA,-28.92,5.23,1,0,1,4,0,NA,NA,0,0,0,1,1,1,1,0
2022,221,2,2,7,BO_187,BO_150,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-08,14,109,134,128,NA,NA,24.112,1.42,16.980281690140846,0.05889183808891838,11.48,-28.59,2.64,2,0,2,4,1,4.8,NA,0.5,1,1,1,1,1,1,1
2022,222,5,2,7,BO_058,BO_094,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-01,7,109,134,128,24.06,331.286,19.881,0.97,20.495876288659794,0.04879030229867713,79.65,-28.56,4.11,0,0,0,9,0,NA,NA,NA,0,0,1,1,0,0,0
2022,223,6,2,7,BO_149,BO_185,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-03-25,0,109,134,128,23.781,353.532,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,224,4,2,7,BO_033,BO_124,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-25,61,109,134,128,25.822,388.514,55.489,5.01,11.07564870259481,0.09028816522193588,26.27,-28,3.07,1,4,5,6,0,NA,NA,0,0,0,1,1,1,1,0
2022,225,4,2,7,BO_192,BO_166,G1,R,1,TRUE,TRUE,TRUE,1,"1,5,7",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-28,34,109,134,128,27.503,470.827,21.487,1.55,13.86258064516129,0.07213664075952902,56.59,-26.62,4.16,0,6,6,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,226,3,2,7,BO_163,BO_072,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-01,7,109,134,128,NA,NA,38.493,2.53,15.214624505928855,0.0657262359390019,7.04,-29.18,1.5,1,0,1,1,2,5.815,NA,2,2,2,1,1,1,1,1
2022,227,2,2,7,BO_199,BO_069,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-13,12,116,141,135,NA,NA,NA,NA,NA,NA,19.91,-26.95,3.59,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,228,3,2,7,BO_198,BO_159,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-25,47,123,148,142,NA,NA,35.242,2.32,15.190517241379311,0.06583054310198058,17.92,-26.39,2.92,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,229,4,2,7,BO_033,BO_099,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-21,27,109,134,128,26.097,410.848,46.87,3.05,15.3672131147541,0.06507360785150415,28.77,-29.59,3.07,3,0,3,3,1,2.13,NA,0.3333333333333333,1,1,1,1,1,1,1
2022,230,5,2,7,BO_162,BO_164,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-28,34,109,134,128,NA,NA,33.858,2.01,16.844776119402987,0.05936558568137515,5.24,NA,NA,1,0,1,5,1,3.73,NA,1,1,1,1,1,1,1,1
2022,231,5,2,7,BO_168,BO_155,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-29,2021-11-11,2021-11-17,2022-04-01,2022-05-25,54,93,141,135,23.287,315.428,NA,NA,NA,NA,47.89,-29.09,1.93,3,0,3,2,13,3.3633333333333333,0.0659966329107447,4.333333333333333,13,13,1,1,1,1,1
2022,232,5,2,7,BO_058,BO_123,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-12,41,116,141,135,27.708,438.406,58.799,4.05,14.518271604938272,0.06887872242725217,111.12,-27.6,4.49,1,0,1,0,3,3.356666666666667,NA,3,3,3,1,1,1,1,1
2022,233,5,2,8,BO_143,BO_152,G1,R,6,TRUE,TRUE,TRUE,6,"5,6,4",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-25,61,109,134,128,26.308,418.663,38.451,2.69,14.294052044609666,0.06995916881225456,NA,-29.22,1.98,1,1,2,0,2,10.995,NA,2,4,4,1,1,1,1,1
2022,234,6,2,8,BO_032,BO_088,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-25,61,109,134,128,24.12,366.037,30.162,2.15,14.028837209302326,0.07128174524235793,NA,NA,NA,2,1,3,8,7,3.1442857142857146,NA,3.5,10.5,10,1,1,1,1,1
2022,235,5,2,8,BO_173,BO_054,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-08,14,109,134,128,28.315,470.325,18.543,1.35,13.735555555555553,0.07280375343795503,13.15,-29.95,1.73,0,0,0,2,0,NA,NA,NA,0,0,1,1,0,0,0
2022,236,6,2,8,BO_183,BO_116,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-01,15,101,126,120,NA,NA,NA,NA,NA,NA,NA,-28.32,2.12,1,2,3,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,237,1,2,8,BO_151,BO_148,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-01,7,109,134,128,28.879,447.307,34.745,2.24,15.511160714285712,0.06446970787163622,24.65,-27.63,1.93,0,5,5,9,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,238,5,2,8,BO_168,BO_180,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-03-25,8,101,126,120,NA,NA,19.341,1.43,13.525174825174826,0.07393619771469934,6.16,NA,NA,1,1,2,9,0,NA,NA,0,0,0,1,1,1,1,0
2022,239,3,2,8,BO_198,BO_100,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-21,27,109,134,128,26.571,381.094,22.08,1.46,15.123287671232877,0.0661231884057971,53.65,-27.58,3.7,2,2,4,2,1,2.04,NA,0.5,2,2,1,1,1,1,1
2022,240,5,2,8,BO_194,BO_037,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-13,19,109,134,128,19.801,227.839,30.166,2.73,11.04981684981685,0.0904992375522111,NA,NA,NA,0,7,7,13,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,241,2,2,8,BO_199,BO_018,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-01,0,116,141,135,NA,NA,NA,NA,NA,NA,4.3,NA,NA,0,0,0,3,0,NA,NA,NA,0,0,1,1,0,0,0
2022,242,5,2,8,BO_070,BO_184,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-03-25,0,109,134,128,NA,NA,14.3756,1.39,10.342158273381296,0.09669161634992626,NA,NA,NA,1,0,1,2,1,9.83,NA,1,1,1,1,1,1,1,1
2022,243,5,2,8,BO_005,BO_019,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-08,22,101,126,120,19.551,216.172,16.96,1.45,11.696551724137931,0.08549528301886793,11.53,-26.62,1.31,1,0,1,3,0,NA,NA,0,0,0,1,1,1,1,0
2022,244,5,2,8,BO_070,BO_066,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-03-25,0,109,134,128,NA,NA,8.621,1.03,8.36990291262136,0.1194756988748405,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,1,1,0,0,0
2022,245,4,2,8,BO_033,BO_143,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-08,14,109,134,128,16.54,174.549,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,NA,NA,0,0,0,1,1,1,1,0
2022,246,3,2,8,BO_163,BO_034,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-11,2021-11-17,2022-03-11,2022-04-13,33,95,120,114,NA,NA,33.659,4.05,8.310864197530865,0.12032443031581448,12.43,-26.92,2.8,1,0,1,3,7,3.1,NA,7,7,7,1,1,1,1,1
2022,247,5,2,8,BO_168,BO_175,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-05-25,69,101,126,120,31.418,592.123,82.761,2.39,34.628033472803345,0.028878336414494752,NA,NA,NA,0,1,1,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,248,2,2,8,BO_096,BO_134,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-08,14,109,134,128,NA,NA,21.31,1.88,11.335106382978724,0.08822149225715627,33.25,-28.38,2.35,1,5,6,6,1,2.21,NA,1,6,6,1,1,1,1,1
2022,249,5,2,8,BO_173,BO_091,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-21,35,101,126,120,NA,NA,41.01,2.7,15.188888888888886,0.06583760058522313,38.23,-29.08,1.49,9,5,14,3,11,3.425535714285714,1.0705091590892055,1.2222222222222223,17.111111111111114,17,1,1,1,1,1
2022,250,6,2,8,BO_001,BO_048,G1,R,1,TRUE,TRUE,TRUE,1,"1,6,8",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-25,61,109,134,128,19.228,218.818,18.084,1.99,9.087437185929648,0.11004202610042026,37.86,-27.13,3.82,1,0,1,2,1,2.7,NA,1,1,1,1,1,1,1,1
2022,251,2,2,8,BO_189,BO_126,G1,R,4,TRUE,TRUE,TRUE,4,"1,3,4",2021-12-06,2021-11-11,2021-11-17,2022-04-13,2022-04-28,15,128,153,147,NA,NA,46.62,3.66,12.737704918032785,0.07850707850707853,14.91,-28.92,2.17,5,3,8,4,3,2.535,0.03535533905932756,0.6,4.8,5,1,1,1,1,1
2022,252,4,2,8,BO_192,BO_021,G1,R,6,TRUE,TRUE,TRUE,6,"6,3,4",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-12,48,109,134,128,NA,NA,44.776,3.24,13.819753086419754,0.07236019296051456,NA,-29.23,3.51,4,6,10,2,12,5.025,1.6192745289171941,3,30,30,1,1,1,1,1
2022,253,2,2,8,BO_029,BO_190,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-05,41,109,134,128,NA,NA,20.139,1.37,14.699999999999998,0.06802721088435375,24.49,-27.84,2.51,0,6,6,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,254,5,2,8,BO_188,BO_154,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-03-25,0,109,134,128,NA,NA,42.968,3.22,13.344099378881987,0.0749394898529138,3.23,NA,NA,0,1,1,5,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,255,6,2,8,BO_069,BO_201,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-01,15,101,126,120,20.292,260.426,20.758,1.91,10.868062827225131,0.0920127179882455,6.19,NA,NA,0,2,2,8,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,256,2,2,8,BO_096,BO_178,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-01,7,109,134,128,NA,NA,NA,NA,NA,NA,5.91,NA,NA,0,2,2,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,257,2,2,8,BO_199,BO_015,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-12,41,116,141,135,22.61,289.728,88.455,5.09,17.37819253438114,0.05754338364139958,NA,NA,NA,2,1,3,0,2,5.38,NA,1,3,3,1,1,1,1,1
2022,258,5,2,8,BO_143,BO_004,G1,R,2,TRUE,TRUE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-05,41,109,134,128,22.036,325.356,NA,NA,NA,NA,51.83,-28.68,2.67,3,3,6,0,2,3.22,NA,0.6666666666666666,4,4,1,1,1,1,1
2022,259,5,2,8,BO_005,BO_176,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-15,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,100,134,128,21.641,276.285,NA,NA,NA,NA,62,-27.87,1.3,2,11,13,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,260,2,2,8,BO_022,BO_009,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-15,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,100,134,128,30.47,545.931,NA,NA,NA,NA,136.95,-27.71,4.42,4,31,35,0,2,5.705,NA,0.5,17.5,18,1,1,1,1,1
2022,261,3,2,8,BO_163,BO_144,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-12,48,109,134,128,23.544,284.849,NA,NA,NA,NA,31.15,-29.05,2.09,0,2,2,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,262,1,2,8,BO_088,BO_169,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,24.308,343.471,87.173,6.59,13.228072837632778,0.07559680176201346,NA,NA,NA,3,25,28,3,8,2.700333333333333,1.0979011289223128,2.6666666666666665,74.66666666666666,75,1,1,1,1,1
2022,263,1,2,8,BO_151,BO_167,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-05,27,123,148,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,2.1,NA,1,3,3,1,1,1,1,1
2022,264,3,2,8,BO_039,BO_102,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-20,49,116,141,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,7,11,8,1.93875,NA,2.6666666666666665,18.666666666666664,19,1,1,1,1,1
2022,294,4,3,10,BO_074,BO_027,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-21,20,116,141,135,21.77,315.703,67.962,4.24,16.02877358490566,0.0623878049498249,NA,NA,NA,5,0,5,20,16,2.233125,NA,3.2,16,16,1,1,1,1,1
2022,295,6,3,10,BO_069,BO_043,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-26,62,109,134,128,24.699,381.289,24.737,1.82,13.59175824175824,0.0735739984638396,53.14,-28.29,4.75,4,7,11,26,7,0.7191666666666667,0.04124789556921536,1.75,19.25,19,1,1,1,1,1
2022,296,2,3,10,BO_038,BO_149,G1,R,5,TRUE,TRUE,TRUE,5,"5,6,3",2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-20,49,116,141,135,27.281,460.875,48.064,2.31,20.806926406926408,0.04806091877496671,NA,NA,NA,1,1,2,0,1,5.75,NA,1,2,2,1,1,1,1,1
2022,297,2,3,10,BO_199,BO_018,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-28,27,116,141,135,20.039,248.65,62.527,4.2,14.887380952380951,0.06717098213571737,NA,-29.19,3.52,6,0,6,15,6,1.968,0.4638620484583754,1,6,6,1,1,1,1,1
2022,298,1,3,10,BO_101,BO_080,G1,R,1,TRUE,TRUE,TRUE,1,"1,3,4",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,22.379,278.379,NA,NA,NA,NA,13.97,-27.12,2.55,2,0,2,0,6,4.71,0.07778174593051983,3,6,6,1,1,1,1,1
2022,299,5,3,10,BO_194,BO_098,G1,n,1,TRUE,FALSE,TRUE,1,NA,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-26,62,109,134,128,19.073,202.803,38.796,1.81,21.43425414364641,0.04665429425713991,NA,-29.62,1.23,1,0,1,4,0,NA,NA,0,0,0,1,1,1,1,0
2022,300,1,3,10,BO_088,BO_169,G1,n,5,TRUE,FALSE,TRUE,5,NA,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-20,49,116,141,135,23.421,345.81,34.256,2.55,13.43372549019608,0.07443951424567959,31.94,-28.37,2.91,1,1,2,6,0,NA,NA,0,0,0,1,1,1,1,0
2022,301,5,3,10,BO_162,BO_089,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-28,34,109,134,128,23.024,355.419,60.297,3.71,16.252560646900267,0.06152876594192083,NA,NA,NA,0,0,0,5,0,NA,NA,NA,0,0,1,1,0,0,0
2022,302,1,3,10,BO_185,BO_085,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-13,5,123,148,142,27.942,451.94,24.138,1.26,19.15714285714286,0.05219985085756897,NA,NA,NA,1,0,1,4,0,NA,NA,0,0,0,1,1,1,1,0
2022,303,4,3,10,BO_170,BO_045,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-12,41,116,141,135,28.386,381.538,63.76,2.8,22.771428571428572,0.043914680050188205,112.4,-27.83,4.61,4,0,4,22,4,4.7275,NA,1,4,4,1,1,1,1,1
2022,304,6,3,10,BO_201,BO_189,G1,R,4,TRUE,TRUE,TRUE,4,"5,3,4",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-05,41,109,134,128,21.23,267.413,NA,NA,NA,NA,157.48,-27.55,3.78,2,0,2,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,305,2,3,10,BO_189,BO_126,G1,R,2,TRUE,TRUE,TRUE,2,"2,6,4",2021-12-15,2021-11-11,2021-11-17,2022-04-01,2022-04-21,20,107,141,135,NA,NA,28.753,2.42,11.881404958677686,0.08416513059506833,21.28,-28.53,3.23,1,0,1,0,3,0.41,NA,3,3,3,1,1,1,1,1
2022,306,5,3,10,BO_143,BO_195,G1,R,4,TRUE,TRUE,TRUE,4,"6,4,8",2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-26,55,116,141,135,NA,NA,16.791,1.35,12.437777777777777,0.08040021440057174,43.78,-28.36,1.06,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,307,5,3,10,BO_188,BO_052,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-28,27,116,141,135,24.343,385.175,52.625,3.41,15.432551319648093,0.06479809976247031,11.66,-28.18,3.91,2,0,2,2,1,4.89,NA,0.5,1,1,1,1,1,1,1
2022,308,5,3,10,BO_173,BO_054,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-26,55,116,141,135,25.102,386.214,34.926,2.09,16.711004784688996,0.059840806276126667,28.53,-28.09,3.8,1,1,2,3,0,NA,NA,0,0,0,1,1,1,1,0
2022,309,5,3,10,BO_109,BO_028,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-21,13,123,148,142,NA,NA,19.417,1.29,15.051937984496124,0.06643662769737858,NA,NA,NA,1,0,1,2,0,NA,NA,0,0,0,1,1,1,1,0
2022,310,6,3,10,BO_069,BO_201,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-26,55,116,141,135,18.307,181.856,55.568,3.4,16.343529411764706,0.0611862942700835,NA,-27.79,2.69,2,2,4,12,0,NA,NA,0,0,0,1,1,1,1,0
2022,311,6,3,10,BO_040,BO_171,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-21,20,116,141,135,19.786,247.575,21.016,1,21.016,0.04758279406166731,14.36,-28.18,1.55,0,2,2,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,312,5,3,10,BO_173,BO_091,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-08,14,109,134,128,20.397,239.677,39.177,2.39,16.39205020920502,0.0610051816116599,NA,-28.23,2.71,0,0,0,9,0,NA,NA,NA,0,0,1,1,0,0,0
2022,313,1,3,10,BO_128,BO_044,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,18.008,205.72,12.482,0.81,15.409876543209874,0.06489344656305081,9.2,-28.5,4.29,1,0,1,0,1,4.53,NA,1,1,1,1,1,1,1,1
2022,314,2,3,10,BO_177,BO_121,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-08,22,101,126,120,NA,NA,14.518,0.73,19.887671232876713,0.05028240804518529,NA,NA,NA,0,0,0,8,0,NA,NA,NA,0,0,1,1,0,0,0
2022,315,5,3,10,BO_065,BO_078,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-12,41,116,141,135,25.881,396.359,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,316,2,3,10,BO_096,BO_178,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,19.749,261.406,NA,NA,NA,NA,10.49,-27.61,1.35,1,0,1,0,1,5.58,NA,1,1,1,1,1,1,1,1
2022,317,2,3,10,BO_187,BO_031,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-28,27,116,141,135,NA,NA,15.481,1.19,13.009243697478992,0.07686841935275499,5.31,NA,NA,1,0,1,6,3,1.8966666666666667,NA,3,3,3,1,1,1,1,1
