Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_area_mm2,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,skel_dryweight_mg,d13C,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,104,1,1,3,AC_002,AC_160,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,23.192,318.169,9.8,0.49,20.000000000000004,0.04999999999999999,44.98,-31.75,3.98,11,6,17,10,12,2.13,NA,1.0909090909090908,18.545454545454543,19,1,1,1,1,1
2022,105,5,1,3,AC_172,AC_111,G1,R,2,TRUE,TRUE,TRUE,2,"2,4,10",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,21.142,239.867,10.928,0.42,26.019047619047623,0.038433382137628105,21.16,-31.66,5.02,7,1,8,0,7,1.3471428571428572,NA,1,8,8,1,1,1,1,1
2022,105,5,1,3,AC_172,AC_111,G1,R,4,FALSE,TRUE,TRUE,2,"2,4,10",NA,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,NA,164,156,20.124,253.33,10.928,0.42,26.019047619047623,0.038433382137628105,NA,-31.66,5.02,0,3,3,0,0,NA,NA,NA,NA,NA,0,1,1,0,0
2022,105,5,1,3,AC_172,AC_111,G1,R,10,FALSE,TRUE,TRUE,2,"2,4,10",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,24.439,281.528,10.928,0.42,26.019047619047623,0.038433382137628105,NA,-31.66,5.02,7,0,7,0,28,1.5885714285714285,NA,4,28,28,1,1,1,1,1
2022,106,6,1,3,AC_052,AC_212,G1,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,NA,164,156,19.394,212.273,NA,NA,NA,NA,9.03,-33.49,3.98,5,1,6,0,8,1.105,NA,1.6,9.600000000000001,10,0,1,1,1,1
2022,107,1,1,3,AC_198,AC_051,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,13,157,164,156,19.416,221.79,NA,NA,NA,NA,12.09,-32.55,4.48,4,3,7,2,10,1.6039999999999999,NA,2.5,17.5,18,1,1,1,1,1
2022,108,5,2,4,AC_054,AC_119,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,24.414,295.591,44.601,2.64,16.894318181818182,0.05919149794847649,34.36,-31.58,2.98,8,0,8,0,3,1.5866666666666667,NA,0.375,3,3,1,1,1,1,1
2022,109,4,2,4,AC_089,AC_032,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,22.474,292.234,25.863,2.18,11.863761467889907,0.08429029888257357,21.67,-28.83,2.3,3,5,8,19,14,1.662857142857143,NA,4.666666666666667,37.333333333333336,37,1,1,1,1,1
2022,110,5,2,4,AC_165,AC_206,G1,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-10-27,2021-11-04,2022-05-03,2022-05-24,21,NA,188,180,25.021,348.259,16.659,1.09,15.283486238532108,0.06543009784500871,12.2,-31.83,2.75,4,2,6,8,6,1.6983333333333333,NA,1.5,9,9,0,1,1,1,1
2022,111,7,2,4,AC_168,AC_010,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,17.792,181.373,33.552,2.09,16.053588516746412,0.062291368621840724,7.46,-31.76,3.45,1,2,3,2,0,NA,NA,0,0,0,1,1,1,1,0
2022,112,3,2,4,AC_170,AC_185,G1,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-10-27,2021-11-04,2022-05-03,2022-05-24,21,NA,188,180,NA,NA,34.127,1.72,19.841279069767445,0.05039997655815043,19.7,-31.94,3.89,8,3,11,3,13,1.5845833333333332,0.23563853851467786,1.625,17.875,18,0,1,1,1,1
2022,113,2,2,4,AC_207,AC_055,G1,R,1,FALSE,TRUE,TRUE,2,"1,2,3",NA,2021-10-27,2021-11-04,2022-04-22,2022-05-24,32,NA,177,169,24.558,318.339,36.584,2.13,17.175586854460096,0.05822217362781543,89.18,-30.53,3.9,9,9,18,0,14,NA,NA,1.5555555555555556,28,28,0,1,1,1,1
2022,113,2,2,4,AC_207,AC_055,G1,R,2,TRUE,TRUE,TRUE,2,"1,2,3",2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,23.229,282.578,36.584,2.13,17.175586854460096,0.05822217362781543,164.44,-30.53,3.9,16,11,27,0,28,1.5993939393939396,0.7651752471567156,1.75,47.25,47,1,1,1,1,1
2022,113,2,2,4,AC_207,AC_055,G1,R,3,FALSE,TRUE,TRUE,2,"1,2,3",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,25.479,343.741,36.584,2.13,17.175586854460096,0.05822217362781543,97.97,-30.53,3.9,14,11,25,5,34,NA,NA,2.4285714285714284,60.71428571428571,61,1,1,1,1,1
2022,114,1,2,4,AC_156,AC_016,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-24,32,138,177,169,NA,NA,23.862,1.71,13.95438596491228,0.07166205682675383,25.86,-31.11,3.05,4,4,8,14,11,1.7754545454545456,NA,2.75,22,22,1,1,1,1,1
2022,115,7,2,4,AC_169,AC_182,G1,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-10-27,2021-11-04,2022-05-13,2022-05-13,0,NA,198,190,NA,NA,24.438,1.55,15.766451612903225,0.06342581225959572,13.24,-31.79,2.8,5,2,7,0,7,1.7885714285714285,NA,1.4,9.799999999999999,10,0,1,1,1,1
2022,116,5,2,4,AC_172,AC_040,G1,R,2,FALSE,TRUE,TRUE,7,"2,7,8",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-24,21,149,188,180,23.715,336.926,54.46,3.09,17.624595469255663,0.05673889092912229,34.34,-30.62,3.83,7,7,14,0,12,NA,NA,1.7142857142857142,24,24,1,1,1,1,1
2022,116,5,2,4,AC_172,AC_040,G1,R,7,TRUE,TRUE,TRUE,7,"2,7,8",2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-24,32,138,177,169,22.2,305.3,54.46,3.09,17.624595469255663,0.05673889092912229,NA,-30.62,3.83,12,4,16,0,30,1.7053333333333331,NA,2.5,40,40,1,1,1,1,1
2022,116,5,2,4,AC_172,AC_040,G1,R,8,FALSE,TRUE,TRUE,7,"2,7,8",2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-24,32,138,177,169,25.488,406.151,54.46,3.09,17.624595469255663,0.05673889092912229,NA,-30.62,3.83,10,5,15,20,14,NA,NA,1.4,21,21,1,1,1,1,1
2022,117,5,2,4,AC_103,AC_144,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,25.945,342.94,22.338,1.23,18.1609756097561,0.055063121138866494,3.9,-32.1,2.05,0,3,3,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,118,3,2,4,AC_161,AC_088,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,19.986,289.914,23.337,1.42,16.43450704225352,0.06084758109439945,34.72,-30.87,5.27,7,6,13,10,7,2.1185714285714288,NA,1,13,13,1,1,1,1,1
2022,119,3,2,4,AC_008,AC_092,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,138,177,169,23.389,330.775,49.376,3.23,15.286687306501547,0.06541639662994168,NA,-31.54,4.51,6,1,7,12,5,2.425,0.6010407640085654,0.8333333333333334,5.833333333333334,6,1,1,1,1,1
2022,120,4,2,4,AC_091,AC_204,G1,R,3,FALSE,TRUE,TRUE,6,"6,3,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,68.22,4.2,16.24285714285714,0.06156552330694812,83.18,-30.83,2.24,5,14,19,0,38,NA,NA,7.6,144.4,144,1,1,1,1,1
2022,120,4,2,4,AC_091,AC_204,G1,R,5,FALSE,TRUE,TRUE,6,"6,3,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,68.22,4.2,16.24285714285714,0.06156552330694812,NA,-30.83,2.24,6,9,15,0,17,NA,NA,2.8333333333333335,42.5,42,1,1,1,1,1
2022,120,4,2,4,AC_091,AC_204,G1,R,6,TRUE,TRUE,TRUE,6,"6,3,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,26.234,440.894,68.22,4.2,16.24285714285714,0.06156552330694812,50.44,-30.83,2.24,11,7,18,19,31,1.134590909090909,0.25963675356476956,2.8181818181818183,50.727272727272734,51,1,1,1,1,1
2022,121,3,2,4,AC_170,AC_118,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,23.664,369.618,54.882,3.33,16.48108108108108,0.06067563135454248,51.92,-30.35,4.09,17,11,28,6,54,0.9899046104928457,0.13047188080208386,3.176470588235294,88.94117647058823,89,1,1,1,1,1
2022,122,7,2,4,AC_107,AC_130,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,22.323,317.006,30.884,1.52,20.318421052631578,0.04921642274316799,42.48,-30.34,3.4,8,9,17,0,21,1.7495238095238097,NA,2.625,44.625,45,1,1,1,1,1
2022,123,2,2,4,AC_039,AC_148,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,38.407,2.62,14.659160305343509,0.06821673132501889,NA,-30.87,4.32,14,3,17,2,32,1.9367149758454107,0.8946756124125519,2.2857142857142856,38.857142857142854,39,1,1,1,1,1
2022,124,3,2,4,AC_047,AC_113,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-04-22,0,138,177,169,20.315,236.294,17.562,1.47,11.946938775510205,0.08370345063204646,NA,NA,NA,0,0,0,2,0,NA,NA,NA,0,0,1,1,0,0,0
2022,125,5,2,4,AC_216,AC_034,G1,R,1,FALSE,TRUE,TRUE,7,"1,7,4",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,70.759,3.73,18.97024128686327,0.052714142370581835,13.45,-30.02,3.29,6,1,7,0,6,NA,NA,1,7,7,1,1,1,1,1
2022,125,5,2,4,AC_216,AC_034,G1,R,4,FALSE,TRUE,TRUE,7,"1,7,4",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,70.759,3.73,18.97024128686327,0.052714142370581835,NA,-30.02,3.29,13,12,25,0,35,NA,NA,2.6923076923076925,67.3076923076923,67,1,1,1,1,1
2022,125,5,2,4,AC_216,AC_034,G1,R,7,TRUE,TRUE,TRUE,7,"1,7,4",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,17.782,204.075,70.759,3.73,18.97024128686327,0.052714142370581835,24.45,-30.02,3.29,6,5,11,19,11,2.2423333333333333,0.4728187343534048,1.8333333333333333,20.166666666666664,20,1,1,1,1,1
2022,126,5,2,4,AC_054,AC_046,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,138,177,169,20.951,253.347,35.135,3,11.711666666666666,0.08538494378824535,19.14,-30.98,3.06,10,3,13,19,14,2.273030303030303,0.707535330750903,1.4,18.2,18,1,1,1,1,1
2022,127,6,2,4,AC_195,AC_179,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,22.41,325.379,39.95,2.64,15.132575757575758,0.06608260325406759,10.18,-32.26,2.25,3,4,7,9,7,1.9585714285714286,NA,2.3333333333333335,16.333333333333336,16,1,1,1,1,1
2022,128,7,2,4,AC_045,AC_151,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,138,177,169,19.978,255.727,45.708,3.91,11.690025575447569,0.08554301216417258,21.75,-31.24,2.48,3,3,6,18,6,2.37125,0.6770547429861192,2,12,12,1,1,1,1,1
2022,129,5,2,4,AC_071,AC_215,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,24.008,362.144,35.988,1.72,20.92325581395349,0.047793709014115816,106.85,-31.6,4.17,17,5,22,18,24,2.1761428571428567,0.16000816305707027,1.411764705882353,31.058823529411768,31,1,1,1,1,1
2022,130,3,2,4,AC_015,AC_197,G1,R,3,TRUE,TRUE,TRUE,3,"6,7,3",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-24,45,157,164,156,NA,NA,106.324,6.38,16.665203761755485,0.06000526691998044,192.77,-30.96,3.08,30,14,44,0,175,1.6005530612244898,0.10571679301257976,5.833333333333333,256.66666666666663,257,1,1,1,1,1
2022,130,3,2,4,AC_015,AC_197,G1,R,6,FALSE,TRUE,TRUE,3,"6,7,3",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,106.324,6.38,16.665203761755485,0.06000526691998044,17.04,-30.96,3.08,7,1,8,0,22,NA,NA,3.142857142857143,25.142857142857142,25,1,1,1,1,1
2022,130,3,2,4,AC_015,AC_197,G1,R,7,FALSE,TRUE,TRUE,3,"6,7,3",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,106.324,6.38,16.665203761755485,0.06000526691998044,NA,-30.96,3.08,15,10,25,22,78,NA,NA,5.2,130,130,1,1,1,1,1
2022,131,1,2,4,AC_198,AC_072,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,35.763,2.04,17.530882352941177,0.0570421944467746,66.39,-31.04,2.72,14,12,26,15,23,1.2832499999999998,0.22521350980791538,1.6428571428571428,42.714285714285715,43,1,1,1,1,1
2022,132,5,2,4,AC_216,AC_058,G1,R,4,FALSE,TRUE,TRUE,8,"7,8,4",2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-24,32,170,177,169,16.459,160.334,72.9,4.82,15.12448132780083,0.06611796982167353,93.5,-30.57,3.73,25,5,30,0,31,NA,NA,1.24,37.2,37,1,1,1,1,1
2022,132,5,2,4,AC_216,AC_058,G1,R,7,FALSE,TRUE,TRUE,8,"7,8,4",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,72.9,4.82,15.12448132780083,0.06611796982167353,NA,-30.57,3.73,35,9,44,0,82,NA,NA,2.342857142857143,103.08571428571429,103,1,1,1,1,1
2022,132,5,2,4,AC_216,AC_058,G1,R,8,TRUE,TRUE,TRUE,8,"7,8,4",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,72.9,4.82,15.12448132780083,0.06611796982167353,NA,-30.57,3.73,5,2,7,52,41,2.127922077922078,0.11221876449480035,8.2,57.39999999999999,57,1,1,1,1,1
2022,133,4,2,4,AC_094,AC_109,G1,R,2,FALSE,TRUE,TRUE,6,"6,2,3",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,13,157,164,156,NA,NA,77.734,4.52,17.197787610619468,0.058147014176550806,NA,-30.65,2.67,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,133,4,2,4,AC_094,AC_109,G1,R,3,FALSE,TRUE,TRUE,6,"6,2,3",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,77.734,4.52,17.197787610619468,0.058147014176550806,136.68,-30.65,2.67,31,10,41,0,143,NA,NA,4.612903225806452,189.12903225806454,189,1,1,1,1,1
2022,133,4,2,4,AC_094,AC_109,G1,R,6,TRUE,TRUE,TRUE,6,"6,2,3",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,77.734,4.52,17.197787610619468,0.058147014176550806,150.96,-30.65,2.67,23,10,33,44,112,1.701476923076923,0.022934808562248384,4.869565217391305,160.69565217391306,161,1,1,1,1,1
2022,134,1,2,4,AC_150,AC_083,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,157,164,156,NA,NA,26.644,1.76,15.138636363636362,0.06605614772556674,8.13,-32.12,3.49,2,1,3,18,5,1.77,NA,2.5,7.5,8,1,1,1,1,1
2022,135,5,2,4,AC_124,AC_014,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,45.861,2.51,18.27131474103586,0.05473059898388608,19.01,-31.75,3.27,5,1,6,38,12,3.6895454545454545,0.8915973686415833,2.4,14.399999999999999,14,1,1,1,1,1
2022,136,5,2,4,AC_103,AC_154,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,22.033,248.791,71.239,4.85,14.688453608247425,0.06808068614101825,38.84,-31.26,2.88,13,0,13,47,32,1.4745,0.1209152595828995,2.4615384615384617,32,32,1,1,1,1,1
2022,137,2,2,4,AC_207,AC_070,G1,R,4,FALSE,TRUE,TRUE,5,"7,4,5",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,125,164,156,NA,NA,43.459,3.47,12.524207492795389,0.07984537149957431,4.94,-31.24,5,3,2,5,0,7,NA,NA,2.3333333333333335,11.666666666666668,12,1,1,1,1,1
2022,137,2,2,4,AC_207,AC_070,G1,R,5,TRUE,TRUE,TRUE,5,"7,4,5",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,43.459,3.47,12.524207492795389,0.07984537149957431,25.71,-31.24,5,9,4,13,0,28,1.5735000000000001,0.11172287142747461,3.111111111111111,40.44444444444444,40,1,1,1,1,1
2022,137,2,2,4,AC_207,AC_070,G1,R,7,FALSE,TRUE,TRUE,5,"7,4,5",2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,138,177,169,18.584,188.001,43.459,3.47,12.524207492795389,0.07984537149957431,4.94,-31.24,5,1,4,5,21,0,NA,NA,0,0,0,1,1,1,1,0
2022,138,1,2,4,AC_179,AC_171,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,125,164,156,NA,NA,52.362,3.11,16.836655948553055,0.059394217180397994,5.45,-32.23,2.01,0,3,3,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,139,5,2,4,AC_071,AC_115,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,23.027,329.746,17.417,1.09,15.978899082568807,0.06258253430556353,22.54,-32.05,4.09,10,3,13,11,18,2.06025974025974,0.2529054643360715,1.8,23.400000000000002,23,1,1,1,1,1
2022,140,3,2,4,AC_047,AC_152,G1,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-10-27,2021-11-04,2022-04-09,2022-06-22,74,NA,164,156,25.951,367.318,85.553,3.77,22.69310344827586,0.04406625132958517,44.03,-31.63,3.45,2,0,2,6,3,2.1966666666666668,NA,1.5,3,3,0,1,1,1,1
2022,141,2,2,4,AC_061,AC_158,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,21.273,262.477,42.302,3.3,12.81878787878788,0.07801049595763793,38.38,-31.66,2.71,7,1,8,25,9,2.303125,0.6885452281804008,1.2857142857142858,10.285714285714286,10,1,1,1,1,1
2022,142,3,2,4,AC_170,AC_203,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,157,164,156,NA,NA,19.056,1.05,18.14857142857143,0.055100755667506295,NA,NA,NA,0,0,0,28,0,NA,NA,NA,0,0,1,1,0,0,0
2022,143,3,2,4,AC_102,AC_178,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,20.772,1.98,10.49090909090909,0.09532062391681109,60.33,-30.15,2.35,9,5,14,26,20,3.3031249999999996,0.1935704813498175,2.2222222222222223,31.111111111111114,31,1,1,1,1,1
2022,144,6,2,5,AC_052,AC_131,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,24.932,374.811,20.168,1.52,13.26842105263158,0.0753669178897263,16.39,-32.26,4.65,9,3,12,28,9,2.619375,0.4392900878121429,1,12,12,1,1,1,1,1
2022,145,4,2,5,AC_094,AC_216,G1,R,4,FALSE,TRUE,TRUE,6,"6,4,5",2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,22.259,347.699,35.444,2.51,14.121115537848608,0.0708159349960501,9.32,-30.31,5.26,24,2,26,0,12,NA,NA,0.5,13,13,1,1,1,1,1
2022,145,4,2,5,AC_094,AC_216,G1,R,5,FALSE,TRUE,TRUE,6,"6,4,5",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,21.082,275.782,35.444,2.51,14.121115537848608,0.0708159349960501,75.85,-30.31,5.26,25,0,25,0,34,NA,NA,1.36,34,34,1,1,1,1,1
2022,145,4,2,5,AC_094,AC_216,G1,R,6,TRUE,TRUE,TRUE,6,"6,4,5",2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,20.85,264.698,35.444,2.51,14.121115537848608,0.0708159349960501,56,-30.31,5.26,21,0,21,0,29,1.9507142857142856,0.6682451126736694,1.380952380952381,29,29,1,1,1,1,1
2022,146,5,2,5,AC_165,AC_062,G1,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,NA,188,180,20.962,268.621,17.061,0.96,17.771875,0.05626868296113944,19.64,-31.41,4.41,7,1,8,8,5,2.04875,0.2669328098979215,0.7142857142857143,5.714285714285714,6,0,1,1,1,1
2022,147,1,2,5,AC_156,AC_005,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,19.042,209.54,NA,NA,NA,NA,3.67,NA,NA,0,1,1,6,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,148,1,2,5,AC_150,AC_110,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,23.073,345.381,8.069,0.39,20.689743589743593,0.04833312678150947,16.23,-32.1,5.14,7,2,9,6,26,1.1148214285714286,0.3714835982590757,3.7142857142857144,33.42857142857143,33,1,1,1,1,1
2022,149,3,2,5,AC_068,AC_056,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,19.433,238.187,20.478,1.1,18.616363636363637,0.05371618322101768,17.28,-30.74,2.91,8,0,8,27,19,1.7401470588235295,0.06343163772408729,2.375,19,19,1,1,1,1,1
2022,150,5,2,5,AC_054,AC_155,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,23.717,347.707,15.438,1.02,15.135294117647058,0.06607073455110767,31.89,-30.89,5.02,12,0,12,0,16,2.315769230769231,1.014485397283655,1.3333333333333333,16,16,1,1,1,1,1
2022,151,1,2,5,AC_156,AC_090,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,23.064,319.653,19.944,1.32,15.109090909090908,0.06618531889290012,19.03,-31.76,4.04,12,4,16,19,28,1.9537719298245615,0.08423254463608187,2.3333333333333335,37.333333333333336,37,1,1,1,1,1
2022,152,2,2,5,AC_177,AC_211,G1,n,10,TRUE,FALSE,TRUE,10,10,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,20.003,244.498,13.93,0.87,16.011494252873565,0.0624551328068916,NA,NA,NA,6,0,6,0,15,1.801875,0.15291184143159078,2.5,15,15,1,1,1,1,1
2022,153,3,2,5,AC_159,AC_143,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,20.031,226.742,26.493,1.16,22.838793103448275,0.043785150794549504,NA,-31.78,3.77,5,0,5,3,2,2.325,NA,0.4,2,2,1,1,1,1,1
2022,154,7,2,5,AC_168,AC_159,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,NA,NA,10.392,0.63,16.495238095238093,0.06062355658198615,4.23,NA,NA,0,1,1,8,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,155,5,2,5,AC_186,AC_048,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,20.682,277.524,14.317,0.98,14.609183673469389,0.06845009429349724,42.33,-31.14,1.46,20,0,20,13,30,1.948888888888889,0.3080824805385966,1.5,30,30,1,1,1,1,1
2022,156,4,2,5,AC_097,AC_064,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,20.817,283.855,14.311,1.09,13.129357798165136,0.0761651876179163,72.25,-29.9,3.9,17,1,18,16,33,2.4257004830917874,0.7424599395824385,1.9411764705882353,34.94117647058823,35,1,1,1,1,1
2022,157,6,2,5,AC_160,AC_186,G1,R,6,TRUE,TRUE,TRUE,6,"6,10",2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,NA,NA,20.508,1.56,13.146153846153846,0.07606787595084845,NA,-31.1,3.33,5,1,6,30,9,1.0817857142857141,0.3015305345488349,1.8,10.8,11,1,1,1,1,1
2022,157,6,2,5,AC_160,AC_186,G1,R,10,FALSE,TRUE,TRUE,6,"6,10",2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,138,177,169,24.707,333.325,20.508,1.56,13.146153846153846,0.07606787595084845,23.22,-31.1,3.33,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,158,2,2,5,AC_207,AC_082,G1,R,1,FALSE,TRUE,TRUE,6,"1,6,10",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,8.516,0.52,16.376923076923077,0.061061531235321743,22.63,-31.22,1.96,2,11,13,0,4,NA,NA,2,26,26,1,1,1,1,1
