Sequence,Location,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,FD_08,FD_09,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes,latitude,longitude
280,94,280R,G2,BB_130,BB_120,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
281,94,281L,G1,BB_202,BB_018,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
281,94,281L,G1,BB_202,BB_018,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
281,94,281L,G1,BB_202,BB_018,3,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-29,,,,,,38.31378,-123.06947
281,94,281L,G1,BB_202,BB_018,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
281,94,281L,G1,BB_202,BB_018,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
281,94,281R,G1,BB_130,BB_048,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
281,94,281R,G1,BB_130,BB_048,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
281,94,281R,G1,BB_130,BB_048,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
281,94,281R,G1,BB_130,BB_048,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
281,94,281R,G1,BB_130,BB_048,5,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-13,15,,,,2023-03-29,2023-04-13,,,,,,2023-03-29,,,,8-Jun,"fitness chosen remotely, incomplete skeleton 6/8",38.31378,-123.06947
282,94,282L,G2,BB_130,BB_048,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,unable to find any skewers or tags,38.31378,-123.06947
282,94,282L,G2,BB_130,BB_048,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,unable to find any skewers or tags,38.31378,-123.06947
282,94,282L,G2,BB_130,BB_048,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,unable to find any skewers or tags,38.31378,-123.06947
282,94,282L,G2,BB_130,BB_048,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,unable to find any skewers or tags,38.31378,-123.06947
282,94,282L,G2,BB_130,BB_048,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,unable to find any skewers or tags,38.31378,-123.06947
282,94,282R,G2,BB_197,BB_060,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
282,94,282R,G2,BB_197,BB_060,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
282,94,282R,G2,BB_197,BB_060,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
282,94,282R,G2,BB_197,BB_060,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
282,94,282R,G2,BB_197,BB_060,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31378,-123.06947
283,95,283L,G1,BB_175,BB_050,1,FALSE,2022-10-03,2022-10-06,2023-04-13,192,189,2023-04-13,0,,,,,2023-04-13,,,,,,,,,,,Only 4 seeds planted,38.31374,-123.06946
283,95,283L,G1,BB_175,BB_050,2,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,2023-05-25,2023-03-02,,,,25-May,Only 4 seeds planted,38.31374,-123.06946
283,95,283L,G1,BB_175,BB_050,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,Only 4 seeds planted,38.31374,-123.06946
283,95,283L,G1,BB_175,BB_050,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,Only 4 seeds planted,38.31374,-123.06946
283,95,283L,G1,BB_175,BB_050,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,Only 4 seeds planted,38.31374,-123.06946
283,95,283R,G1,BB_015,BB_111,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
283,95,283R,G1,BB_015,BB_111,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
283,95,283R,G1,BB_015,BB_111,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
283,95,283R,G1,BB_015,BB_111,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
283,95,283R,G1,BB_015,BB_111,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
284,95,284L,G1,BB_026,BB_053,1,TRUE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-03-15,27,2023-02-16,2023-03-02,2023-03-15,,,,,,,,2023-02-16,,,,,plants gone possibly buried fruit emerging from soil collected,38.31374,-123.06946
284,95,284L,G1,BB_026,BB_053,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
284,95,284L,G1,BB_026,BB_053,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
284,95,284L,G1,BB_026,BB_053,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
284,95,284L,G1,BB_026,BB_053,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
284,95,284R,G1,BB_099,BB_161,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
284,95,284R,G1,BB_099,BB_161,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
284,95,284R,G1,BB_099,BB_161,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
284,95,284R,G1,BB_099,BB_161,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
284,95,284R,G1,BB_099,BB_161,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285L,G1,BB_115,BB_187,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285L,G1,BB_115,BB_187,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285L,G1,BB_115,BB_187,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285L,G1,BB_115,BB_187,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285L,G1,BB_115,BB_187,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285R,G1,BB_169,BB_181,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285R,G1,BB_169,BB_181,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285R,G1,BB_169,BB_181,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285R,G1,BB_169,BB_181,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31374,-123.06946
285,95,285R,G1,BB_169,BB_181,5,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,,,2023-04-27,,,,,2023-04-27,,,,,"Plant gone 6/8, no skeleton to collect",38.31374,-123.06946
286,96,286L,G1,BB_023,BB_190,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
286,96,286L,G1,BB_023,BB_190,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
286,96,286L,G1,BB_023,BB_190,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
286,96,286L,G1,BB_023,BB_190,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
286,96,286L,G1,BB_023,BB_190,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
286,96,286R,G1,BB_023,BB_190,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
286,96,286R,G1,BB_023,BB_190,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
286,96,286R,G1,BB_023,BB_190,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
286,96,286R,G1,BB_023,BB_190,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
286,96,286R,G1,BB_023,BB_190,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
287,96,287L,G1,BB_194,BB_163,1,FALSE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-02-16,0,2023-02-16,,,,,,,,,,2023-02-16,,,,,,38.31371,-123.06944
287,96,287L,G1,BB_194,BB_163,2,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-15,,,,25-May,,38.31371,-123.06944
287,96,287L,G1,BB_194,BB_163,3,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,2023-05-11,,,,,,,38.31371,-123.06944
287,96,287L,G1,BB_194,BB_163,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
287,96,287L,G1,BB_194,BB_163,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
287,96,287R,G1,BB_108,BB_097,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
287,96,287R,G1,BB_108,BB_097,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
287,96,287R,G1,BB_108,BB_097,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
287,96,287R,G1,BB_108,BB_097,4,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-13,29,,,2023-03-15,2023-03-29,2023-04-13,,,,,,2023-03-29,,,,,,38.31371,-123.06944
287,96,287R,G1,BB_108,BB_097,5,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,2023-04-27,2023-05-11,,,2023-05-11,,1,,,,,38.31371,-123.06944
288,96,288L,G1,BB_055,BB_145,1,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,,2023-03-02,2023-03-15,,2023-04-13,2023-04-27,,,,,"3/2/2023,3/15",,,,25-May,retake,38.31371,-123.06944
288,96,288L,G1,BB_055,BB_145,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
288,96,288L,G1,BB_055,BB_145,3,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-03-15,13,,2023-03-02,2023-03-15,,,,,,,,,,,,,,38.31371,-123.06944
288,96,288L,G1,BB_055,BB_145,4,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,,2023-03-02,2023-03-15,,2023-04-13,2023-04-27,,,,,,,,,,,38.31371,-123.06944
288,96,288L,G1,BB_055,BB_145,5,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,,2023-04-13,2023-04-27,,,,2023-05-11,,,,,,,38.31371,-123.06944
288,96,288R,G2,BB_213,BB_147,1,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-03-29,27,,2023-03-02,2023-03-15,2023-03-29,,,,,,,,,,,,,38.31371,-123.06944
288,96,288R,G2,BB_213,BB_147,2,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,2023-05-11,,,,,,,38.31371,-123.06944
288,96,288R,G2,BB_213,BB_147,3,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-29,,,,25-May,,38.31371,-123.06944
288,96,288R,G2,BB_213,BB_147,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31371,-123.06944
288,96,288R,G2,BB_213,BB_147,5,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-02,,,,,,38.31371,-123.06944
289,97,289L,G1,BB_057,BB_146,1,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-15,,,,25-May,,38.31367,-123.0694
289,97,289L,G1,BB_057,BB_146,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
289,97,289L,G1,BB_057,BB_146,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
289,97,289L,G1,BB_057,BB_146,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
289,97,289R,G1,BB_122,BB_208,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
289,97,289R,G1,BB_122,BB_208,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
289,97,289R,G1,BB_122,BB_208,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
289,97,289R,G1,BB_122,BB_208,4,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,2023-05-11,2023-03-02,,,,,,38.31367,-123.0694
289,97,289R,G1,BB_122,BB_208,5,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-15,,,,11-May,,38.31367,-123.0694
290,97,290L,G2,BB_107,BB_179,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
290,97,290L,G2,BB_107,BB_179,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
290,97,290L,G2,BB_107,BB_179,3,TRUE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-13,56,2023-02-16,2023-03-02,2023-03-15,2023-03-29,2023-04-13,,,,,,2023-03-15,,,,25-May,,38.31367,-123.0694
290,97,290L,G2,BB_107,BB_179,4,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,,,,,,2023-03-02,,,,,,38.31367,-123.0694
290,97,290L,G2,BB_107,BB_179,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
290,97,290R,G1,BB_075,BB_164,1,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,,,,,,2023-03-02,,,,11-May,,38.31367,-123.0694
290,97,290R,G1,BB_075,BB_164,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
290,97,290R,G1,BB_075,BB_164,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
290,97,290R,G1,BB_075,BB_164,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
290,97,290R,G1,BB_075,BB_164,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
291,97,291L,G1,BB_141,BB_037,1,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-11,57,,,2023-03-15,2023-03-29,2023-04-13,2023-04-27,2023-05-11,,,2023-05-25,2023-03-15,1,,,25-May,,38.31367,-123.0694
291,97,291L,G1,BB_141,BB_037,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
291,97,291L,G1,BB_141,BB_037,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
291,97,291L,G1,BB_141,BB_037,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
291,97,291L,G1,BB_141,BB_037,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
291,97,291R,G2,BB_066,BB_052,1,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-11,57,,,2023-03-15,2023-03-29,2023-04-13,2023-04-27,2023-05-11,,,,,1,,,,,38.31367,-123.0694
291,97,291R,G2,BB_066,BB_052,2,FALSE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-05-11,84,2023-02-16,,2023-03-15,2023-03-29,2023-04-13,,2023-05-11,,,2023-05-11,2023-02-16,3,,,,,38.31367,-123.0694
291,97,291R,G2,BB_066,BB_052,3,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,,,,,,,,,,,,38.31367,-123.0694
291,97,291R,G2,BB_066,BB_052,4,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-11,57,,,2023-03-15,2023-03-29,2023-04-13,2023-04-27,2023-05-11,,,,2023-03-15,1,,,8-Jun,,38.31367,-123.0694
291,97,291R,G2,BB_066,BB_052,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31367,-123.0694
292,98,292L,G1,BB_051,BB_105,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
292,98,292L,G1,BB_051,BB_105,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
292,98,292L,G1,BB_051,BB_105,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
292,98,292L,G1,BB_051,BB_105,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
292,98,292L,G1,BB_051,BB_105,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
292,98,292R,G1,BB_188,BB_205B,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
292,98,292R,G1,BB_188,BB_205B,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
292,98,292R,G1,BB_188,BB_205B,3,FALSE,2022-10-03,2022-10-06,2023-04-27,206,203,2023-05-11,14,,,,,,2023-04-27,2023-05-11,,,2023-05-11,,1,,,,,38.31363,-123.06937
292,98,292R,G1,BB_188,BB_205B,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
292,98,292R,G1,BB_188,BB_205B,5,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,,2023-03-02,,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-29,,,,25-May,,38.31363,-123.06937
293,98,293L,G1,BB_091,BB_094,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
293,98,293L,G1,BB_091,BB_094,2,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-29,14,,,2023-03-15,2023-03-29,,,,,,,2023-03-29,,,,25-May,,38.31363,-123.06937
293,98,293L,G1,BB_091,BB_094,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
293,98,293L,G1,BB_091,BB_094,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
293,98,293L,G1,BB_091,BB_094,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
293,98,293R,G1,BB_215,BB_148,1,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-13,2023-04-27,,,,,,,,,,,38.31363,-123.06937
293,98,293R,G1,BB_215,BB_148,2,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,,,,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-29,,,,,,38.31363,-123.06937
293,98,293R,G1,BB_215,BB_148,3,FALSE,2022-10-03,2022-10-06,2023-04-27,206,203,2023-04-27,0,,,,,,2023-04-27,,,,2023-05-11,,,,,,,38.31363,-123.06937
293,98,293R,G1,BB_215,BB_148,4,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,,,,2023-03-29,,2023-04-27,,,,,,,,,,,38.31363,-123.06937
293,98,293R,G1,BB_215,BB_148,5,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,,,,2023-03-29,2023-04-13,2023-04-27,,,,,,,,,25-May,,38.31363,-123.06937
294,98,294L,G1,BB_108,BB_069,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
294,98,294L,G1,BB_108,BB_069,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
294,98,294L,G1,BB_108,BB_069,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
294,98,294L,G1,BB_108,BB_069,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
294,98,294L,G1,BB_108,BB_069,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
294,98,294R,G1,BB_066,BB_087,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
294,98,294R,G1,BB_066,BB_087,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
294,98,294R,G1,BB_066,BB_087,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
294,98,294R,G1,BB_066,BB_087,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
294,98,294R,G1,BB_066,BB_087,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31363,-123.06937
295,99,295L,G2,BB_197,BB_060,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
295,99,295L,G2,BB_197,BB_060,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
295,99,295L,G2,BB_197,BB_060,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
295,99,295L,G2,BB_197,BB_060,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
295,99,295L,G2,BB_197,BB_060,5,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,,2023-03-02,2023-03-15,2023-03-29,2023-04-13,,,,,,2023-04-13,,,,25-May,,38.31359,-123.06928
295,99,295R,G2,BB_198,BB_138,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
295,99,295R,G2,BB_198,BB_138,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
295,99,295R,G2,BB_198,BB_138,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
295,99,295R,G2,BB_198,BB_138,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
295,99,295R,G2,BB_198,BB_138,5,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-03-15,13,,2023-03-02,2023-03-15,,,,,,,,2023-03-02,,,,,fitness chosen remotely,38.31359,-123.06928
296,99,296L,G1,BB_011,BB_056,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
296,99,296L,G1,BB_011,BB_056,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
296,99,296L,G1,BB_011,BB_056,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
296,99,296L,G1,BB_011,BB_056,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
296,99,296L,G1,BB_011,BB_056,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
296,99,296R,G1,BB_073,BB_092,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
296,99,296R,G1,BB_073,BB_092,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
296,99,296R,G1,BB_073,BB_092,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
296,99,296R,G1,BB_073,BB_092,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
296,99,296R,G1,BB_073,BB_092,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
297,99,297L,G1,BB_198,BB_035,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
297,99,297L,G1,BB_198,BB_035,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
297,99,297L,G1,BB_198,BB_035,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31359,-123.06928
