Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
149,5,25R,G1,BO_022,BO_020,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26L,G1,BO_032,BO_088,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26L,G1,BO_032,BO_088,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26L,G1,BO_032,BO_088,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26L,G1,BO_032,BO_088,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26L,G1,BO_032,BO_088,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26R,G1,BO_029,BO_090,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26R,G1,BO_029,BO_090,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26R,G1,BO_029,BO_090,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26R,G1,BO_029,BO_090,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
150,5,26R,G1,BO_029,BO_090,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27L,G1,BO_040,BO_171,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27L,G1,BO_040,BO_171,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27L,G1,BO_040,BO_171,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27L,G1,BO_040,BO_171,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27L,G1,BO_040,BO_171,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27R,G1,BO_189,BO_142,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27R,G1,BO_189,BO_142,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27R,G1,BO_189,BO_142,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27R,G1,BO_189,BO_142,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
151,5,27R,G1,BO_189,BO_142,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28L,G2,BO_029,BO_190,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28L,G2,BO_029,BO_190,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28L,G2,BO_029,BO_190,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28L,G2,BO_029,BO_190,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28L,G2,BO_029,BO_190,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28R,G1,BO_038,BO_082,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28R,G1,BO_038,BO_082,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28R,G1,BO_038,BO_082,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28R,G1,BO_038,BO_082,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
152,5,28R,G1,BO_038,BO_082,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
153,5,29L,G1,BO_109,BO_001,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
153,5,29L,G1,BO_109,BO_001,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
153,5,29L,G1,BO_109,BO_001,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
153,5,29L,G1,BO_109,BO_001,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
153,5,29L,G1,BO_109,BO_001,5,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,,,,,
153,5,29R,G2,BO_162,BO_164,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
153,5,29R,G2,BO_162,BO_164,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
153,5,29R,G2,BO_162,BO_164,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
153,5,29R,G2,BO_162,BO_164,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
153,5,29R,G2,BO_162,BO_164,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30L,G1,BO_032,BO_132,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30L,G1,BO_032,BO_132,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30L,G1,BO_032,BO_132,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30L,G1,BO_032,BO_132,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30L,G1,BO_032,BO_132,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30R,G1,BO_032,BO_132,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30R,G1,BO_032,BO_132,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30R,G1,BO_032,BO_132,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30R,G1,BO_032,BO_132,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
154,5,30R,G1,BO_032,BO_132,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31L,G1,BO_128,BO_105,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31L,G1,BO_128,BO_105,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31L,G1,BO_128,BO_105,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31L,G1,BO_128,BO_105,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31L,G1,BO_128,BO_105,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31R,G1,BO_177,BO_121,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31R,G1,BO_177,BO_121,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31R,G1,BO_177,BO_121,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31R,G1,BO_177,BO_121,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
155,5,31R,G1,BO_177,BO_121,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32L,G1,BO_194,BO_098,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32L,G1,BO_194,BO_098,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32L,G1,BO_194,BO_098,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32L,G1,BO_194,BO_098,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32L,G1,BO_194,BO_098,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32R,G2,BO_162,BO_108,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32R,G2,BO_162,BO_108,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32R,G2,BO_162,BO_108,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32R,G2,BO_162,BO_108,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
156,5,32R,G2,BO_162,BO_108,5,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,,,,,,fitness chosen remotely
157,5,33L,G1,BO_163,BO_072,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
157,5,33L,G1,BO_163,BO_072,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
157,5,33L,G1,BO_163,BO_072,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
157,5,33L,G1,BO_163,BO_072,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
157,5,33L,G1,BO_163,BO_072,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
157,5,33R,G2,BO_040,BO_067,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
157,5,33R,G2,BO_040,BO_067,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
157,5,33R,G2,BO_040,BO_067,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
157,5,33R,G2,BO_040,BO_067,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
157,5,33R,G2,BO_040,BO_067,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
158,5,34L,G2,BO_194,BO_125,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
158,5,34L,G2,BO_194,BO_125,2,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,3,,,,
158,5,34L,G2,BO_194,BO_125,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
158,5,34L,G2,BO_194,BO_125,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
158,5,34L,G2,BO_194,BO_125,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
158,5,34R,G2,BO_022,BO_146,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
158,5,34R,G2,BO_022,BO_146,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
158,5,34R,G2,BO_022,BO_146,3,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,,2023-05-05,1,,,,
158,5,34R,G2,BO_022,BO_146,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
158,5,34R,G2,BO_022,BO_146,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35L,G1,BO_119,BO_017,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35L,G1,BO_119,BO_017,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35L,G1,BO_119,BO_017,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35L,G1,BO_119,BO_017,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35L,G1,BO_119,BO_017,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35R,G1,BO_130,BO_174,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35R,G1,BO_130,BO_174,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35R,G1,BO_130,BO_174,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35R,G1,BO_130,BO_174,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
159,5,35R,G1,BO_130,BO_174,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36L,G1,BO_065,BO_078,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36L,G1,BO_065,BO_078,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36L,G1,BO_065,BO_078,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36L,G1,BO_065,BO_078,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36L,G1,BO_065,BO_078,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36R,G1,BO_039,BO_102,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36R,G1,BO_039,BO_102,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36R,G1,BO_039,BO_102,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36R,G1,BO_039,BO_102,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
160,5,36R,G1,BO_039,BO_102,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37L,G1,BO_101,BO_080,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37L,G1,BO_101,BO_080,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37L,G1,BO_101,BO_080,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37L,G1,BO_101,BO_080,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37L,G1,BO_101,BO_080,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37R,G1,BO_101,BO_080,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37R,G1,BO_101,BO_080,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37R,G1,BO_101,BO_080,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37R,G1,BO_101,BO_080,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
161,5,37R,G1,BO_101,BO_080,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38L,G2,BO_198,BO_159,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38L,G2,BO_198,BO_159,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38L,G2,BO_198,BO_159,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38L,G2,BO_198,BO_159,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38L,G2,BO_198,BO_159,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38R,G1,BO_189,BO_086,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38R,G1,BO_189,BO_086,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38R,G1,BO_189,BO_086,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38R,G1,BO_189,BO_086,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
162,5,38R,G1,BO_189,BO_086,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39L,G1,BO_096,BO_134,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39L,G1,BO_096,BO_134,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39L,G1,BO_096,BO_134,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39L,G1,BO_096,BO_134,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39L,G1,BO_096,BO_134,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39R,G1,BO_188,BO_154,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39R,G1,BO_188,BO_154,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39R,G1,BO_188,BO_154,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39R,G1,BO_188,BO_154,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
163,5,39R,G1,BO_188,BO_154,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40L,G1,BO_128,BO_060,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40L,G1,BO_128,BO_060,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40L,G1,BO_128,BO_060,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40L,G1,BO_128,BO_060,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40L,G1,BO_128,BO_060,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40R,G1,BO_163,BO_034,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40R,G1,BO_163,BO_034,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40R,G1,BO_163,BO_034,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40R,G1,BO_163,BO_034,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
164,5,40R,G1,BO_163,BO_034,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41L,G2,BO_029,BO_090,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41L,G2,BO_029,BO_090,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41L,G2,BO_029,BO_090,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41L,G2,BO_029,BO_090,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41L,G2,BO_029,BO_090,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41R,G1,BO_106,BO_191,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41R,G1,BO_106,BO_191,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41R,G1,BO_106,BO_191,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41R,G1,BO_106,BO_191,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
165,5,41R,G1,BO_106,BO_191,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42L,G2,BO_194,BO_037,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42L,G2,BO_194,BO_037,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42L,G2,BO_194,BO_037,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42L,G2,BO_194,BO_037,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42L,G2,BO_194,BO_037,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42R,G1,BO_192,BO_127,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42R,G1,BO_192,BO_127,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42R,G1,BO_192,BO_127,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42R,G1,BO_192,BO_127,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
166,5,42R,G1,BO_192,BO_127,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43L,G2,BO_073,BO_070,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43L,G2,BO_073,BO_070,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43L,G2,BO_073,BO_070,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43L,G2,BO_073,BO_070,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43L,G2,BO_073,BO_070,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43R,G1,BO_065,BO_014,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43R,G1,BO_065,BO_014,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43R,G1,BO_065,BO_014,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43R,G1,BO_065,BO_014,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
167,5,43R,G1,BO_065,BO_014,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
168,6,22L,G2,BO_188,BO_052,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
168,6,22L,G2,BO_188,BO_052,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
168,6,22L,G2,BO_188,BO_052,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
168,6,22L,G2,BO_188,BO_052,4,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,2023-04-21,,,,,
168,6,22L,G2,BO_188,BO_052,5,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,,,,,15-Jun,
168,6,22R,G2,BO_187,BO_031,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
168,6,22R,G2,BO_187,BO_031,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
168,6,22R,G2,BO_187,BO_031,3,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,,2023-04-21,1,,,15-Jun,
168,6,22R,G2,BO_187,BO_031,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
168,6,22R,G2,BO_187,BO_031,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
169,6,1L,G2,BO_119,BO_051,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
169,6,1L,G2,BO_119,BO_051,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
169,6,1L,G2,BO_119,BO_051,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
169,6,1L,G2,BO_119,BO_051,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
169,6,1L,G2,BO_119,BO_051,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
169,6,1R,G1,BO_149,BO_185,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
169,6,1R,G1,BO_149,BO_185,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
169,6,1R,G1,BO_149,BO_185,3,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,,2023-05-05,2023-05-17,,,,2023-05-05,4,2,,28-Jun,
169,6,1R,G1,BO_149,BO_185,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
169,6,1R,G1,BO_149,BO_185,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
170,6,2L,G1,BO_151,BO_056,1,FALSE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,,2023-05-05,2023-05-17,,,2023-05-05,,,1,,,
170,6,2L,G1,BO_151,BO_056,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
170,6,2L,G1,BO_151,BO_056,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
170,6,2L,G1,BO_151,BO_056,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
170,6,2L,G1,BO_151,BO_056,5,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,,2023-05-05,2023-05-17,,,,,1,,,15-Jun,
170,6,2R,G2,BO_040,BO_067,1,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,,2023-05-05,2023-05-17,,,,2023-05-05,2,2,,28-Jun,in photo it says plant 3? not sure
170,6,2R,G2,BO_040,BO_067,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
170,6,2R,G2,BO_040,BO_067,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
170,6,2R,G2,BO_040,BO_067,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
170,6,2R,G2,BO_040,BO_067,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
171,6,3L,G1,BO_153,BO_022,1,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-01,27,,2023-05-05,2023-05-17,2023-06-01,,,2023-05-05,,1,1,28-Jun,
171,6,3L,G1,BO_153,BO_022,2,FALSE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,,,2023-05-17,,,2023-05-17,,,1,,,
171,6,3L,G1,BO_153,BO_022,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
171,6,3L,G1,BO_153,BO_022,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
171,6,3L,G1,BO_153,BO_022,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
171,6,3R,G1,BO_162,BO_089,1,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,2023-05-05,2023-04-21,,,,,
171,6,3R,G1,BO_162,BO_089,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
171,6,3R,G1,BO_162,BO_089,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
171,6,3R,G1,BO_162,BO_089,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
171,6,3R,G1,BO_162,BO_089,5,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-01,41,2023-04-21,2023-05-05,,2023-06-01,,,,0,,0,15-Jun,
172,6,4L,G1,BO_198,BO_158,1,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-15,41,,2023-05-05,2023-05-17,,2023-06-15,,2023-05-17,,1,1(6/15),28-Jun,
172,6,4L,G1,BO_198,BO_158,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
172,6,4L,G1,BO_198,BO_158,3,FALSE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,,2023-05-05,2023-05-17,,,2023-05-05,2023-05-05,,5,,,
172,6,4L,G1,BO_198,BO_158,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
172,6,4L,G1,BO_198,BO_158,5,FALSE,2022-10-31,2022-11-03,2023-06-15,227,224,2023-06-15,0,,,,,2023-06-15,,,,,1(6/15),,
172,6,4R,G1,BO_101,BO_182,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
